cm-1,ambient_CB-0_00-h,ambient_CB-0_01-h,ambient_CB-0_19-h,ambient_CB-0_23-h,ambient_CB-0_25-h,ambient_CB-0_92-h
406.25,-1.4574118851688473,1.0080830667773895,-0.31157215944963956,-2.2904958989818622,-2.056420045427318,-1.3282631872691135
406.5,15.328661544324042,-1.119611546056767,0.43866777827799536,20.555081364531436,20.148168441385696,20.181930212498063
406.75,-0.09054573312638026,-0.7213634656155898,0.7232466692729282,-1.8840118618711457,-1.6535594020763007,-1.7809802882206849
407.0,15.328715615825908,-0.3529382229001793,1.7537028743497771,-0.7714520382031098,-0.7948814052326383,-1.1143571584607617
407.25,15.328742641676941,-0.08503650406102448,20.47031389227788,-0.6241977489768213,0.023412705484963558,-0.8559903449385767
407.5,15.328769660929026,-0.19840430646762477,20.47032213800593,-0.6437482589235838,-0.4172607123425882,-1.199769997204138
407.75,15.328796673582902,-0.3256551555395116,0.31857973930531236,-0.31630361072658286,0.18497962108349172,-0.8673356377124178
408.0,15.328823679639305,0.21142334896324874,0.043238352890913496,0.1156514462197575,0.0926171783369434,-0.5723142445346111
408.25,15.328850679098977,3.5659884670889856,0.10804980624062756,0.6649876523295729,0.2170656986015325,-0.196147173421024
408.5,1.2783807813961536,20.541105042684784,0.021739136132350206,1.7456280193090719,0.2660468351664832,0.21692727553579785
408.75,0.8421215097986534,20.54111541733057,0.004329905344274398,2.316844477303806,1.2766691602571805,1.0405331454074733
409.0,0.6055219180174772,20.541125789138754,0.2374247984046671,1.732011027927982,20.148325337130327,1.668984910349727
409.25,0.2068071258547445,20.541136158109666,0.7497114044070897,1.4756388705025252,20.14834100458357,2.053746835403836
409.5,-0.3971508992404245,20.541146524243658,2.5480728726882202,1.3322718105018618,20.148356668016614,1.0509428753084011
409.75,-0.3228050975379324,20.541156887541064,20.470396244181444,0.6854013821083442,20.14837232742991,-0.04134885006438471
410.0,0.454104049273245,20.541167248002225,20.470404466497587,0.7737076427405053,20.148387982823923,0.1788465868046604
410.25,0.9916911160040396,20.54117760562748,20.4704126864741,1.2918966297848795,3.374453404721349,0.809320654305039
410.5,1.3211469119112713,20.541187960417172,20.470420904111258,2.0703319845888,2.6187856582496383,2.5920128425683746
410.75,1.455563875448849,20.54119831237164,2.0179058527232097,1.8968473749868295,2.6670095608474846,20.18218720640412
411.0,1.2786503474158257,1.694205387509372,1.950805598339316,1.2595012774683063,3.0567296624505946,20.182202288174036
411.25,0.9515588423026925,1.2748963915689455,20.470445542989474,0.8878072586842926,2.7939976648307203,4.0784649710033705
411.5,0.6693281858904984,0.9846482816951013,20.470453751272068,0.5987433899518328,1.7642243025246747,2.3961606899212318
411.75,0.519562194300456,0.4668725062838144,20.470461957216727,0.2643745115587705,0.867970146401387,2.1297347981585997
412.0,0.4029123639768981,0.1385745669232264,1.5146333890635628,-0.08209286622705304,0.3028638194966324,2.350435784049178
412.25,0.07870887041376473,0.012352040418734242,0.42195181290530875,-0.4905972162105429,-0.25164174237157255,3.601257182449214
412.5,-0.426093266043444,-0.26478431717509976,-0.629747495456775,-1.0007804188656142,-0.815990879516767,2.4882366102242104
412.75,-0.3205567341348466,-0.3341892070200914,-0.7316826958174877,-0.918137321466572,-0.44999633675770595,0.7010243406409716
413.0,0.05722549667314503,0.2558504820368537,0.06876046198187816,-0.604078314830779,0.7448773821254855,0.5812167951939968
413.25,0.04319724660211119,2.070683145798527,1.1532619773061294,-0.6841213830654987,20.14859113740004,0.7374562383873327
413.5,-0.17106830403979773,20.54131199684322,1.006502411978467,-1.1211987937787684,20.148606736572265,0.36359444738385277
413.75,0.2972057610390939,20.54132231480152,0.29521207322955667,-1.180906098962306,20.148622331732096,-0.3778244237599948
414.0,15.329469847672453,0.7960450017253533,1.1935003916288296,-0.37750155540124547,1.0599340511839743,-0.5216470621576214
414.25,15.329496689032172,0.8004259018935271,20.470543888139286,1.1775542249218407,0.7749908702400872,-0.20766649610245216
414.5,15.329523523813629,0.5209756810115203,1.7803316349263507,20.55549649717274,0.07636529300563336,-0.03929313886255133
414.75,1.2043495479241482,-0.10992122622093878,0.47326153477541527,4.285349042094329,0.15386744590314538,0.7069588087977676
415.0,0.23977171292804497,-0.7331053341572961,-0.5500063470369849,0.054234751818992864,-0.773684271016127,-0.02965706659609806
415.25,-1.4242889065906652,-2.3288737929539858,-1.3161104860971822,-2.110096046216989,-2.082863677806345,-0.9717914486441035
415.5,15.329630797171593,20.541394461266155,20.470584766027187,20.55554814372362,20.148731385542312,20.182473086109795
415.75,-3.192099559110797,-4.613128095665033,-3.2304784402109465,-3.71633864016955,-3.2138336457547148,-3.4205409337340997
416.0,-0.5023468050954296,-1.5102575080649554,-0.6373171312861492,0.11452143631993744,0.06181955029035974,-1.133532211085758
416.25,0.7148916880844491,-0.9312728721751417,0.48534909508697627,20.55558684295764,20.148778062749482,-0.6661079727686201
416.5,15.329737965336435,-0.6710840603019256,-0.16421172494737202,20.55559973590841,0.8776050748600501,-0.9502292593940922
416.75,15.32976474094676,-0.3227122136203739,0.08834967399427394,20.55561262546289,1.0038202534748,-0.5626867593983523
417.0,2.821314318999664,0.34754057227386803,0.40212833661548303,2.4354249127364462,0.559360694133118,-0.3354133048155897
417.25,1.3985010789847823,1.4090895165110455,2.114426965202297,0.6144854417639037,1.7441383743269339,0.2154317122289458
417.5,1.1830802079862082,1.4654032475594772,1.7033317201784464,0.053076624284654976,4.3574958798637615,0.46141164012886443
417.75,1.52331782124027,0.41261603012883036,0.5924642102981402,-0.2985391278453641,20.148871308977817,0.6234651890633741
418.0,15.329898520450014,0.03572736947475117,0.10580790005411267,-0.5477037896763299,20.148886835997118,0.29257767588736455
418.25,15.32992525664616,0.38435629260525267,0.20340507606672417,-0.7343166564904322,2.9314866242049566,0.07013719157984255
418.5,15.329951986275862,2.174507930175439,0.7336213388432163,-0.5605487951133782,1.8759684247826087,0.30347758944287284
418.75,15.329978709339862,1.8927438205957021,1.4075316839444287,0.06523946620104365,1.5130337994016294,0.6778749631009964
419.0,15.330005425838893,1.2150558657473178,2.98228355208252,0.6269314368623417,1.3517661812633823,0.5011895088139035
419.25,1.8652293301269365,0.767980691629068,20.470707049822206,1.4509290937633068,1.2071569104897986,0.13946156106584173
419.5,0.9012289844538186,-0.1310646898694429,20.470715183431405,20.555754186520836,0.998943021404159,-0.2862223330310378
419.75,0.4944274099160898,-0.9159606027328692,0.5251647192334667,20.555767035350872,1.449743604364665,-0.4042604526950819
420.0,0.6779407743666249,-1.108513315177078,-0.005035271663770008,1.2316502236037177,20.149010908041245,-0.29908475353190467
420.25,1.6866628265247976,-1.1920584270692194,0.33230816599401936,0.8869846373720146,20.149026399039865,0.25074905521019325
420.5,15.330165587010148,-1.440400413865801,-0.4250872896107709,1.0200809319079398,20.14904188603848,0.06521591733667512
420.75,15.330192257575098,-0.8035698128756189,-0.5249734510928976,0.36033961356768596,20.14905736903755,0.8736541810549218
421.0,1.2179180200811404,0.5009323559612969,-0.4258394655678614,0.3080972393663341,2.073499618568554,-0.6097042942563975
421.25,0.91970663099989,1.7709840058165034,1.4378373860549403,0.6038796825633258,0.8849669634635223,0.35647510022777523
421.5,0.6166818388709243,0.380890199750626,-0.6619835649115156,0.7619451999445909,20.149103794042098,-1.368550896584937
421.75,0.007332487552864956,-1.4521755445459827,-0.38252759778082257,-0.7359387476939947,20.149119261047588,-0.5209301541995861
422.0,15.330325512028764,20.54166122137958,20.470796391482274,20.55588252226862,-2.5089995269064014,20.182861988289964
422.25,15.330352143250456,20.54167144328134,20.47080449948948,20.555895337205378,20.149150183067285,20.182876893045673
422.5,15.33037876791752,20.54168166236386,-0.2513600093325096,20.555908148754995,20.149165638082405,1.0734628954197079
422.75,15.3304053860307,20.541691878627475,20.470820708526908,20.55592095691787,20.14918108910166,20.182906690787938
423.0,-1.9485061868397693,-2.5337164005372914,-0.37838884235882836,-3.1084669778123635,-2.0187783458270423,-2.4210802317438094
423.25,-0.7308828056873496,0.24290257528575715,20.470836908263585,-0.655291053563337,-0.14898916148828434,0.1513286101582006
423.5,-0.603782539891805,20.541722510508322,20.47084500464485,0.298701023907951,0.16324416604507352,0.563644452169204
423.75,-0.5729502104499106,20.541732715499737,2.6463831218077574,0.5306445607833921,-0.01846786837232691,3.010669304251026
424.0,-0.6724646645110902,20.54174291767395,-0.4910577043483317,-0.09460321728086367,-0.613862299062848,1.4893922389271605
424.25,-2.1703670734360254,20.541753117031302,-3.4545800239501947,-2.921777268711754,-2.769841377715021,20.182995989894252
424.5,1.0642619401920113,20.541763313572133,20.470877366929354,20.556010519262628,20.149289134390624,-0.20604246807677246
424.75,-2.051711845953722,20.54177350729679,20.470885451691757,20.55602330034589,20.14930455345944,-2.572903052651251
425.0,15.33064465424635,-0.7069861576709762,-0.5509619307216224,-0.008575540216145951,0.7085191247660922,20.18304058652712
425.25,15.330671206861304,0.12446409955609025,-0.22130271522041436,1.0967764208329964,1.2862764491696947,20.18305544423439
425.5,15.330697752930499,0.5903275332171617,0.5916911463425073,20.556061623298284,1.7355625446463645,2.339615153083978
425.75,15.330724292454672,0.4605055465671513,-0.12856417577702528,20.55607439085128,3.5659774040116687,1.2824610258766322
426.0,2.509787934308391,0.1900534650135565,-0.15160862957635612,20.556087155022706,8.474906071854198,0.20938110671896457
426.25,-0.044558788640618484,0.2823601739506233,-0.4010801281834239,20.556099915812958,3.817397864334896,-0.28076441627247484
426.5,-0.7291897855040163,0.39317760517519823,-0.37878795029057116,-0.5192099246568121,0.6727708360624833,-0.6093769502688364
426.75,-0.3013485921092546,-0.08372048838021827,0.04333749826890551,-0.7104563731758564,0.05339843147503969,-0.29767169312028435
427.0,0.2814839617265583,-0.157496126986934,0.8232893906087034,-0.4514843254023287,0.010758339164790848,-0.1310680641917965
427.25,0.7861469500219744,-0.16108526906396953,1.396793094831859,-0.2838945379459218,-0.01875699545000392,-0.08049518056466162
427.5,0.9866032736009476,-0.25979897350183345,0.6301765633775045,-0.19996456655799522,0.014322683205727639,-0.06354340892232274
427.75,0.5688269454477456,-0.41353066924735143,-0.39898263843781806,-0.17369551560240065,0.26446572417154285,-0.16363354372541114
428.0,0.3974965110511332,-0.43871566571221154,-0.7281134408590116,-0.16750482307062553,0.5926001334600853,-0.45634988056094095
428.25,1.352308312949099,-0.5140338788045338,-0.6814880563151692,-0.16105671910856625,0.49746097448415233,-0.862063479261058
428.5,15.331015795460473,-0.8281918671956464,-0.5254912406721609,-0.14637134465930754,-2.6139155272857137e-06,-1.034957228241172
428.75,15.331042256502016,-0.7086332855376827,-0.11642890927498036,-0.15253657305749924,-0.11280972928112791,-0.5591911066266299
429.0,15.331068711008143,-0.23762802316944912,0.8407712828360878,-0.2346391732735416,-0.09361203401110767,-0.10415379239562672
429.25,15.331095158979592,0.41359971272229445,20.471030580469765,-0.4688739285563654,-0.2914777090217931,0.043237739563406576
429.5,15.331121600417099,0.9828146498693567,20.47103862114508,-1.0055710869380312,-0.7727877605174356,-0.06848077578989861
429.75,15.331148035321405,0.002784730589227243,20.471046659502854,-1.6565604235692932,-1.2859001231512022,-0.6622703709238074
430.0,15.33117446369325,-0.5442998988526798,0.5595626121133643,-2.025165718898352,-1.580687127155074,-1.3040901243539753
430.25,15.331200885533372,-0.5211513606213225,-1.1665513443381064,-2.556972006048415,-2.1796152472196595,-2.150417223266045
430.5,15.331227300842507,-0.42627376543075507,-2.2935557415957546,-2.558503791526888,-2.2426997356286194,-2.452486839799758
430.75,0.008287322922547562,-0.25889583306808295,-1.6621646132648635,-1.2003705630721024,-0.5470661624886338,-1.3361501641169837
431.0,-0.14687017767005406,-0.03598572820916506,-1.1211906207315891,-0.6618460875377603,1.9274715327076533,-0.755981689469124
431.25,-0.1358692379519307,0.07148943536342363,-0.8888643524552289,-0.5328685753417752,20.14970404949135,-0.5603072441082971
431.5,-0.0037632490700162976,-0.28380353140368825,-0.8360916575157479,-0.2741540031481313,20.149719360944378,0.0656162645358863
431.75,0.325884525239787,-0.5653106939764109,-0.7492524528432742,0.46875782003791067,20.149734668418056,1.9018996598181526
432.0,0.7943506477985591,-0.4038459239449819,-0.4531475336178618,0.9382951134641363,20.149749971912858,3.452782818023068
432.25,2.8125378977956945,-0.13620158079119438,-0.2336282340186773,0.8381734328066969,20.14976527142923,1.9747327625263593
432.5,15.331438388288783,-0.06009182656074673,-0.2441219278568086,0.435589349055189,20.14978056696764,1.3427717911890222
432.75,15.331464744852298,-0.21485195209357852,-0.30353820898065453,0.14729743680684337,2.082551804743036,0.8018153189955651
433.0,1.116761116082271,-0.3017394217265719,-0.05814885830227949,0.17897212787358935,1.1893261000893607,0.4365480918387567
433.25,0.30890699269490773,-0.413822047774297,1.0581137303941768,0.5481176292185084,1.2052425372741817,0.08695385852551409
433.5,-0.18087789714639094,-0.7452053503959637,20.471166956957116,1.3893618855696963,20.1498417093508,-0.2942391644716567
433.75,-0.2122349117885212,-0.7382537359143259,20.471174958272755,0.8557536475561636,20.14985698500627,-0.3556524792707596
434.0,0.11471730177442752,-0.24488140351857876,20.471182957275666,0.48895020193583266,20.149872256686525,-0.19006012092351726
434.25,0.6137965673047346,0.47113381409797744,3.4228227177206203,0.7036468048397365,2.304250023639745,0.021287275332347994
434.5,1.1544635719906513,1.080198172770725,0.6675414632025662,1.2743480842195845,1.5914897682755125,0.3870895325829472
434.75,1.0522533349355812,0.9897113758539604,0.179604301494938,1.483638969414025,1.401195983628514,0.7789291854159122
435.0,0.874376498537886,0.8382934393431525,0.2574786045029609,1.259700728914798,1.6808696229669664,0.9351682875673837
435.25,1.0809937672553032,0.6133467864335849,0.4757171804060705,1.086988031895395,3.239450324641508,0.9614731786885241
435.5,3.32772099783574,-0.17643407827162155,0.10842156946928069,0.7786177275487408,20.14996380331436,0.9180079469062676
435.75,15.331780514985134,-1.0536267032008888,-0.6745879464424521,0.11063893267619308,20.149979047181,0.6965783497079029
436.0,2.4396056276193163,-1.3217650564171601,-0.8779544814674276,-0.2662037174032624,2.4875986513603903,0.49158011721683814
436.25,1.84565876603691,-1.273935618690807,-0.4655624100504318,-0.10556425117028445,-0.3609641964660164,0.6144508820882466
436.5,2.1708780916976136,-1.1641466733561054,1.6849901910833238,20.556620201932645,-1.6219356831389775,0.9279255188911602
436.75,0.27904698748917195,-0.6116428888149756,1.153765488062632,1.6230014280395806,-1.3808791588610638,0.17235003126364243
437.0,0.2636703644835595,0.04138441396290767,0.8371854225555333,-0.12972338572711284,-0.5885826478643051,0.036869111900005525
437.25,0.7007530050396892,1.145353544881814,1.5103271784574854,-0.4548256761656691,0.12168409864408251,0.33820980327256145
437.5,1.2304453875557342,2.1655102232376278,1.5052123613453157,-0.36626237306996157,0.9488117000155538,1.0922978934152445
437.75,0.9844107852119051,1.3327947348348426,1.0915555365337881,-0.08283606347313664,1.4407530759743834,1.737433366290533
438.0,0.7724550235094153,1.0019255686026975,1.1545737389014823,0.13469205184287392,1.6002846184155242,1.9462528012106826
438.25,0.8843445711551894,0.9790542977861681,1.5825902823355629,0.26469912898338815,1.6603708472137613,2.8659185171591957
438.5,1.8191323762472635,0.7571927293331006,1.3712834093832462,0.2950866719598902,1.3900664366003137,20.183837307686773
438.75,15.332095346996443,0.19134018328358793,0.15642319423551707,0.030476841292236722,0.6114299060649149,20.183851954485576
439.0,1.546939064661429,0.1769529864137493,-0.35328583773896416,-0.33092096064761095,0.1861523399535817,0.500856539441164
439.25,0.48493745026789314,0.8695726482557494,-0.3292008035345845,-0.42434995053392316,0.24220016467661426,-0.0413639855430748
439.5,0.18788079958237514,0.6392269862780778,-0.299480709493377,-0.08995553242767741,0.5516568456228611,0.32191029091252044
439.75,0.2358484028061517,0.03943809969102281,-0.2303151827551238,0.435183255250472,0.7929657215577958,1.0443995602314171
440.0,0.4058837345168634,0.0016553918565802746,0.0066215100352113926,0.7479548227426522,0.9931335136374061,1.3257697761601401
440.25,0.614233695786883,0.1587494815991465,0.37956810952463965,1.150049325347277,1.3659423977381582,1.5656823812536167
440.5,0.6593132416100549,0.19655222900519378,0.8262827929485639,2.3452388488879325,1.823305031026123,2.2012117804311404
440.75,0.3689953134998555,-0.017596562484312416,1.0778194125577854,20.556834270073356,1.4919199630519566,2.188839672070859
441.0,0.22153898671693345,-0.07646094064025416,1.1464726493925632,5.0952263730551755,1.0186865052331249,1.2062584412099433
441.25,0.5993204784384291,0.29119263595270906,0.9523270766933352,2.574633129076593,1.282711291072015,0.5970484592448141
441.5,15.332383119983358,1.35299840105133,0.15266846047104365,1.8103811185997758,3.2039896346990075,0.23582574419805197
441.75,15.33240924216276,2.1749360172524455,-0.2597077052959391,1.0695538523194519,6.2224475712162635,0.1165233292002141
442.0,15.332435357845158,1.91708133308454,-0.33013805694224274,0.47339370493343036,1.0121847270202562,-0.09479475387883292
442.25,15.332461467031292,1.3764239015209416,-0.32449507195707206,-0.3459450845825201,-0.2490392501133758,-0.49393602352576027
442.5,-0.46970057153488476,-1.1464236790997664,-1.3180510629614073,-2.258781983004958,-2.2475214788262265,-1.9072719254773511
442.75,-1.7188471324591503,-2.643982766623049,-2.0529064760523865,-3.1962741762292564,-2.8651273428823583,-2.4783105975446316
443.0,-0.7110883535825102,-1.181882587961872,-0.7747640103381038,-1.7253934265894413,-1.0889785993174228,-1.1397714511977435
443.25,-0.3845214524832224,-0.6329781837562417,-0.40053674255266086,-1.5166174852748862,-0.24014475247157152,-0.9453611442844533
443.5,-0.5649014762176257,-0.9355671370014584,-0.9919542170839886,-2.044562728596413,-0.2878330922417802,-1.5947648167443988
443.75,-1.1817603001693908,-1.9564750643294375,-1.6305013045702388,-2.5776562714367617,-0.3168438904972464,-2.23026502734542
444.0,-0.9066004930602515,-1.6237862214142573,-0.6604942916276489,-1.6772067503479138,0.36035844554435736,-1.6450409495500253
444.25,-0.5103356367496457,-1.1417261134573433,0.9137450642909976,-0.9049498071324268,1.3868813578094954,-1.1166946900435974
444.5,-0.2209281890096743,-0.7812711884691703,0.9091424610251866,-0.620751343758014,2.105729564356188,-0.9098976785249442
444.75,-0.10249259108820973,-0.3537148877777301,0.29877067505166166,-0.5733745073481145,2.3132168598343186,-0.7152346046288577
445.0,-0.03527153830993036,0.2553493534795691,0.21988770256851653,-0.4853261345821412,2.1660831866516665,-0.5857914284664837
445.25,0.1291801170816959,1.3379796424570392,0.35334411491331547,-0.32339971519225275,2.804163617129879,-0.42550784126399666
445.5,0.5649147921707245,3.6423177853328883,0.081332189827531,-0.08218953820428126,2.504328381841437,-0.15829396686098252
445.75,1.7881211265600756,1.7123275584968989,-0.3320685695173952,0.05631212693191706,0.865515051664042,0.20270509985823568
446.0,15.332852325773906,1.0996839319167275,-0.2557312030690618,-0.12669730681680405,-0.022410474637576942,0.389531655473656
446.25,15.332878331120275,1.874316311530989,0.7729316633019242,-0.49581765029752417,-0.696806228279039,0.3607280930414354
446.5,15.33290432998294,1.7018165873417261,20.47157996495507,-1.046158022152625,-1.5173411592283736,0.8521669358233005
446.75,-0.33871850608166143,-0.9002158091804768,20.471587846384526,-1.1547745863567949,-1.8913817976423073,0.0558920565903623
447.0,-1.0131456363820455,-1.3575750307787038,20.471595725515982,-0.6692777764109795,-1.5629952907006979,-0.8154615415362371
447.25,-1.3700811406745508,-1.9532505066139456,20.471603602349724,-0.9135519512718603,-1.7174485780887168,-1.8518872004595177
447.5,-1.7645611440708677,-3.016578887446635,-1.168307849413974,-2.3177372555661604,-2.1116811694061464,-2.8875544924018373
447.75,-0.5353862498945314,-1.6817399968280815,-1.213124335133059,-1.5745682325793924,-0.5172599704267138,-1.6390087617052098
448.0,0.16604784662402322,-0.5659446893595609,-0.6839329020951137,-0.9722051130654816,0.3878588369793991,-0.7056925218338548
448.25,0.7101801393663996,0.3230942328337225,-0.31149865461344833,-0.5464285553742213,0.6627366803864243,-0.31536982069470565
448.5,0.9244984981268629,0.5729989494396339,-0.07507431843281963,-0.0336457958318618,1.363916875281202,0.4002939749667181
448.75,0.4476131144267437,0.21102136130210572,0.03199972534370954,0.34553867487052725,2.132740068748246,0.615938580558616
449.0,0.15613975705034322,0.1632119102952522,0.23999260702764577,0.29303850875117415,20.15078130023006,0.5186288079032702
449.25,0.06856186852052246,0.3676110860108682,0.560686729282583,-0.02125252072818321,20.150796330290646,0.29618783968170004
449.5,0.0759041523013418,0.4000147715443168,0.5686349002879567,-0.5404457409384256,20.150811356404486,0.5927253252484381
449.75,0.1069283403395276,0.054491150143885635,0.13986575289095557,-0.9494654265508514,2.2451178531934346,2.598377932248758
450.0,0.15008228105949223,0.19487405987095882,-0.10115337175267272,-1.031310894189442,0.34784761042348983,20.184507037844156
450.25,0.22327180940528035,1.4507852475745362,-0.39647400661717896,-1.1546001493032532,-0.22255970998702024,1.279599949139282
450.5,0.1909516802154016,20.54280844122404,-1.4814717614058641,-1.6578336647731933,-0.8813067764399632,-0.6840605301089294
450.75,-0.04237589287370285,3.056867551695401,-2.3505441827237146,-2.14201848777299,-1.388614288955888,-1.7766056868262823
451.0,0.4732610214319409,0.5209081127344154,-1.9022927607392337,-1.6899856564192834,-1.0877393648550315,-1.5010498182532497
451.25,2.795076828226536,2.0172016222282423,-1.0027240912054711,-1.0526141664491442,-0.647540051446756,-0.6726415975318035
451.5,3.1815221677983287,3.8675127465047945,-0.26785292206262457,-0.421935464835144,-0.17503363630017352,0.7270726662344478
451.75,0.9388903379896619,1.6953404661259723,0.19499842677812923,-0.03811756769723409,0.5720831731955252,20.184608233806948
452.0,0.5548071544848419,1.3984074730922211,0.08973305360431025,0.07979082915265122,0.9108179709953749,20.18462267489103
452.25,0.4951468879484713,1.826992063889301,0.882747811621712,0.10322798802589851,20.15097638330279,20.18463711210597
452.5,0.30205926423955487,1.7313632007750708,-0.08365751731093256,-0.07592031055249275,1.3979785103660671,0.735978082851996
452.75,-0.7551293038438085,-0.5248786338866008,-0.6251279350908786,-1.1320808642619904,0.38763923488145535,-0.7071872318467726
453.0,15.333578027051471,20.542907343130533,20.471784136007987,20.557445867464057,20.151021307847014,20.184680400540454
453.25,15.333603851133313,20.542917218039808,20.471791957781544,20.55745826542907,20.151036274814757,20.184694822283355
453.5,15.333629668752135,20.542927090172007,20.471799777264472,20.55747066005627,20.1510512378431,1.599314605088273
453.75,-2.507487414569711,-3.663178324687251,-3.787391071734582,-3.5491563287767383,-3.379359907426989,20.184723654168987
454.0,-0.14966747314651346,-0.7107078044495342,-1.8673639010891023,-0.7348278419560412,-1.156464641839242,-0.6325420080218835
454.25,0.5891184183937435,-0.5011668162358689,20.471823221972283,-0.5474174769158678,20.15109610329632,20.18475247059076
454.5,1.2368348418805613,20.542966550936892,20.47183103229551,20.55752020519491,20.151111050571657,20.184766873003834
454.75,15.333758659926769,20.54297640918883,20.471838840329514,20.55753258313901,20.151125993909886,20.184781271552307
455.0,15.333784438782972,20.542986264665743,20.47184664607459,20.557544957747687,20.151140933311467,20.18479566623663
455.25,-0.749672820959004,-1.3952982485323384,20.47185444953101,-1.0966911726678412,3.4642833850809507,-0.39509993649252856
455.5,0.11522402632986968,-0.2604781125326107,-0.4001517889790909,-0.019912661715509872,0.5180417180266447,-0.7130957296322462
455.75,0.5625105876781737,0.056527901981146954,20.471870049579028,0.5693221990301973,20.151185727900938,1.1267263567586616
456.0,0.9065979218223283,0.2177353107852237,0.08652826432544093,0.7724348440299328,1.0670399666009645,-0.17310691588452404
456.25,2.2233764122382644,0.5329416659226852,20.471885640475843,0.8635720440967114,2.5342518029345045,0.6345724240409274
456.5,15.333938976331199,0.9034231001868953,2.4335472333413186,0.6293369231711567,0.8416772601373069,0.12015856303987417
456.75,1.9802550953435436,0.8633263651952735,20.47190122222372,-0.06103724134991027,0.41160382761185593,0.09691622435327399
457.0,0.22165828092155127,0.8710490006097201,2.2517039867992574,-0.6018534055955868,-0.09671338041865986,-0.35000263794165626
457.25,-0.39481582077291844,1.124038740844528,3.018336362636856,-1.0734249897471992,-0.5399115824926576,-0.6786156501336525
457.5,-1.0405553795786167,-0.3624654944068849,1.5140386924293918,-1.7710067788954975,-1.3806386279375655,-1.0294742113748772
457.75,-0.9020963886618255,-1.6975417173647211,-0.24947183865672612,-1.7043240056070896,-1.569670779897481,-0.34035353886038744
458.0,0.6541966659396926,-1.2339924874164057,0.21286717458400212,-0.8095377974294388,-0.8101865049242664,0.43142955339775346
458.25,15.334118976518146,-0.6966574532376529,0.8022512229525668,-0.30344795307692657,-0.2612032193369704,0.5042475003282535
458.5,15.334144665031669,-0.29815286008898134,0.5079550692878635,0.1140911938992118,0.24663898242897525,0.8015432175871584
458.75,1.2519050396962845,-0.10892230071669545,0.1947046134018441,0.3671422750583208,0.6545310720633926,1.2072859637881403
459.0,0.552640473228577,0.08056534929018504,0.19394396499748712,0.4708927640890089,0.7181505628513042,1.7229924806491272
