cm-1,ambient_CB-1e-6_0000-s,ambient_CB-1e-6_0030-s,ambient_CB-1e-6_0060-s,ambient_CB-1e-6_0120-s,ambient_CB-1e-6_0180-s,ambient_CB-1e-6_0240-s,ambient_CB-1e-6_0300-s,ambient_CB-1e-6_0900-s,ambient_CB-1e-6_1200-s
1368.0,0.003340406828811792,0.0033718835372748895,0.0033726386456181083,0.003344810912151465,0.003302294942614389,0.003374698047519759,0.003379250652865078,0.0034285653561439483,0.003273370527482928
1368.5,0.003449494370744478,0.0035673568558271477,0.003564936522472852,0.003539534540495287,0.0034979094300652985,0.0035694475417346327,0.0034888958099687354,0.0035360858621934837,0.0034656974273673796
1369.0,0.0036439387553927048,0.003762812017388867,0.0037572160541516062,0.0037342399279481175,0.0036935057025056853,0.0037641787341147178,0.0036839048864001855,0.0037266284678114975,0.0035737169978044088
1369.5,0.00383836516888253,0.003958249027862018,0.003949477246618294,0.003928927080434301,0.0038890837658520903,0.003958891630602123,0.003878895585160125,0.00391715258885026,0.003766008164398774
1370.0,0.004032773617040724,0.0040679110082978255,0.004057670336184028,0.0041235960038782235,0.004084643626021119,0.004068299732511117,0.004073867912219905,0.004107658231313937,0.003958281473039699
1370.5,0.004227164105694035,0.004263311734299792,0.004249894868118271,0.004232923279405271,0.0041944129833351345,0.004262976055039334,0.004268821873550945,0.004298145401206686,0.004150536929521575
1371.0,0.004336161820968563,0.004372937442068378,0.004358051309079409,0.004342232337738758,0.004389936454899099,0.004457634099501097,0.004378375172153921,0.004405573514380782,0.0042584850797336305
1371.5,0.004445141588391708,0.004482545022356282,0.004550239204336877,0.00453684660960201,0.00449966943544119,0.004566987367210658,0.004487910116970893,0.00459602375714415,0.004366415389375428
1372.0,0.004554103413790272,0.004592134481065539,0.004658359020549029,0.0046461192513214625,0.004609384236472186,0.004676322368737901,0.004597426713973261,0.004703414955197187,0.004474327864241364
1372.5,0.004663047302991014,0.0047017058240981,0.004682410763679774,0.004670050268821464,0.004633308558314449,0.0047003526053971175,0.004706924969132396,0.0047277471145440435,0.004582222510125838
1373.0,0.004686598442119993,0.004725502172505181,0.004706444209345814,0.004693963092825352,0.004657214712478752,0.00472436458775815,0.004731022585449004,0.004752060831340781,0.004605809872918072
1373.5,0.00479550647640537,0.004749280417039526,0.0047304593635110505,0.00480318115405642,0.004681102704881665,0.004748358321763079,0.0047551018718651455,0.004859396701743446,0.004629379418317632
1374.0,0.004819021772272501,0.004773040563603125,0.004838506001792158,0.004827057608841141,0.00479074484703393,0.004857620317981744,0.004779162834352195,0.00488367355145241,0.004737220612024103
1374.5,0.004842519155248873,0.004882539502948735,0.004862484590847526,0.00485091588790283,0.004814596533663786,0.00488157757310069,0.004888587781852256,0.004990972566775641,0.004760754540021533
1375.0,0.0048659986311612195,0.004906263471276752,0.004970494675946591,0.004960079421964778,0.004924202381876141,0.004990803102317513,0.004912612114395296,0.005015212573413488,0.004868560127914671
1375.5,0.004974835025537032,0.005015726244190742,0.005078486493400492,0.005069224792152407,0.0050337900919933684,0.005100010406946525,0.005022000443894073,0.00512247475767392,0.0049763479215927265
1376.0,0.005083653524502352,0.0051251709427418725,0.005186460049173119,0.00517835200439006,0.005057587364337885,0.005209199492929776,0.005131370473349312,0.00522971853540919,0.005084117926850098
1376.5,0.00510707931418324,0.005234597572832154,0.005210365579575635,0.005202137639803148,0.005167138816014635,0.0052330838615816016,0.005240722208732376,0.005336943912623461,0.005107580689576009
1377.0,0.005215862039807856,0.005344006140363549,0.005318302629877505,0.005311228553913949,0.005276672147345975,0.005342236528099628,0.005350055656014649,0.00544415089532091,0.005215315135375212
1377.5,0.005324626887502291,0.0054533966512380514,0.005510271206042588,0.0054203013278478485,0.005386187364248505,0.005451370993798125,0.00545937082116752,0.005551339489505661,0.005407321270042099
1378.0,0.005518748682793995,0.005562769111357636,0.005618171774729317,0.005614679392328198,0.005581456778232968,0.005645773769246952,0.005654050013133048,0.005741550291333823,0.005515020179560731
1378.5,0.00571285261180901,0.005757880411475048,0.005810103881207098,0.0057237159036814,0.0056909357840275706,0.0058401583557603975,0.005763328631941256,0.005931742716657609,0.005706990789535836
1379.0,0.005906938680374121,0.005952973672641493,0.0060020177617870814,0.005918057717429741,0.005886168998737246,0.005949238254652784,0.005957971289504883,0.006121916771481224,0.005898943645856634
1379.5,0.006101006894316073,0.0061480489007589385,0.006277963192085942,0.006197704839497598,0.006167156428278559,0.006228872985749483,0.006152595688824618,0.006312072461808797,0.0060908787543175495
1380.0,0.006295057259461641,0.006428862986580154,0.006469840638762047,0.00639201042621139,0.006362353467379747,0.006423203041109269,0.006432584138842567,0.006585250383796387,0.006367085580618127
1380.5,0.0065744646013382825,0.006623902166305573,0.006745749647084872,0.006671621333093417,0.006643304733145707,0.006702801435929748,0.006627172039588697,0.006775369363144393,0.0065589852107424155
1381.0,0.006853854106072077,0.006904680215538713,0.006937590683712744,0.0069512141412690544,0.006838465620304677,0.006982381671525235,0.006907124002975799,0.007048510586160731,0.006835156570295173
1381.5,0.007133225779489755,0.0071854402553308,0.007297513063567935,0.0072307888566627,0.007205153051555766,0.0072619437538377855,0.00727244003497523,0.007321633468697703,0.0071113102051656284
1382.0,0.007412579627418093,0.007551939176434547,0.007573367483656003,0.007510345485198656,0.007486050116032976,0.0075414876888094985,0.007552355535617012,0.007677778606911341,0.0073874461211481685
1382.5,0.007691915655683864,0.007832663215050408,0.007933253489246408,0.007875207457600284,0.007766929125247102,0.007906299987010179,0.007832252813843192,0.007950864826502013,0.007663564324037162
1383.0,0.008056608689814514,0.008113369261931135,0.008209071546997519,0.008154727930193995,0.008133562390708863,0.008185807645126388,0.008197514178595884,0.008306973313777674,0.008023954279532227
1383.5,0.008421283915936117,0.008479814207829482,0.008568921202178772,0.008519553758502102,0.008414405307146463,0.008550583678355733,0.008477375029905046,0.008663063484590595,0.00830003707361739
1384.0,0.008700566520174728,0.008846241173796657,0.008928752691101353,0.00888436152364997,0.008781002491664872,0.008915341588012524,0.00884259997968346,0.009019135344944949,0.008660391631897404
1384.5,0.009065206147758515,0.009212650165734623,0.009204516250076346,0.00916382780676301,0.009147581644586456,0.009194794875411062,0.00920780673093182,0.009292148310692984,0.008936439040356292
1385.0,0.009429827984813555,0.009493284304694639,0.009564311424373247,0.009528599463363522,0.009428370466233628,0.009559516555748965,0.009572995289621529,0.009648183568142673,0.009296758224598845
1385.5,0.009794432037166559,0.00985965736628015,0.009924088450303153,0.009893353074576873,0.009794913573711275,0.009924220130340526,0.009938165661723918,0.010004200533146239,0.009657059730514263
1386.0,0.01015901831064434,0.010226012471542405,0.010283847333829995,0.010258088646327438,0.010247210972936014,0.010288905605127812,0.010303317853210413,0.010443239801859783,0.01001734356389691
1386.5,0.010523586811073642,0.010592349626383382,0.01072763785057046,0.010708129609338535,0.010613718058636036,0.010738859490680677,0.010753834173023053,0.010799220199983642,0.01037760973054123
1387.0,0.011058887183682644,0.011130182606406594,0.011255460006488454,0.011158152544735548,0.011151751753510457,0.011188795288313442,0.011204332324162554,0.01132126350397768,0.010906437156051963
1387.5,0.01167954461459739,0.011753754532663252,0.01186731380754789,0.011778804308040776,0.011775539757881658,0.011894572517851481,0.011825576918541659,0.012009369719846051,0.011519536386318313
1388.0,0.012300184289943946,0.012463065411055336,0.01256319925971267,0.012484761480379624,0.01239930977207206,0.012515045166725759,0.012532185659161088,0.012697457673289137,0.012132617967229526
1388.5,0.012920806215549087,0.013086601477783304,0.013175016829641176,0.01310537721807852,0.013023061801998215,0.013135499745506173,0.013153393946050824,0.013302486780159203,0.01274568190457999
1389.0,0.013541410397239545,0.013624362738749082,0.013786816292950045,0.013725974951860771,0.013646795853576671,0.013755936260134738,0.013689201785182256,0.0139074976366123,0.013274438744258895
1389.5,0.014247371660542824,0.014333619854407018,0.014482647425256007,0.014346554687650741,0.014270511932724031,0.014461641221181334,0.014395756091438817,0.014595530838804471,0.013971756871776219
1390.0,0.015038690011285655,0.015128615945808277,0.015262510232522952,0.015137763280970704,0.015065754656545215,0.01525261463458803,0.015187674567821236,0.01536658639273989,0.014669057373115963
1390.5,0.015915365455294806,0.015923594134004085,0.016126404720714787,0.01601427731294609,0.015946751725362626,0.016128856506296894,0.016064957220300845,0.016220664304422722,0.015534919173882904
1391.0,0.016877397998397044,0.016890068194597967,0.01707433089579542,0.016976096789501238,0.016913503145092816,0.017090366842249995,0.01702760405484906,0.01715776457985712,0.016485052819966258
1391.5,0.01792478764641915,0.01802803813349189,0.01819033853338156,0.018023221716560497,0.017966008921652385,0.01813714564838942,0.01816099738040796,0.018260927815199134,0.01751945831716041
1392.0,0.01905753440518787,0.019080233302035555,0.01922227833047878,0.019155652100048253,0.019104269060957888,0.019269192930657254,0.01920899029403684,0.019364072836149174,0.01855384621135461
1392.5,0.02019026346082926,0.020218167475832424,0.020422299602009295,0.02028806452108987,0.020242511263331712,0.020401222190367774,0.020342347407648464,0.02055024023886324,0.019588216508343206
1393.0,0.021322974819170074,0.021356083775933742,0.021538253044978705,0.021420458985609733,0.02129496322909623,0.021533233433463056,0.021475686424243533,0.021653348849041725,0.020706858673825795
1393.5,0.022541043305737786,0.02257973909309225,0.02273823820465647,0.022638158924331145,0.02251894188095059,0.022750513170512954,0.022779771955734794,0.022922520443144502,0.021825483253691613
1394.0,0.02401521856576059,0.02397489031806072,0.024190354626312034,0.024111811192776385,0.02400021953040554,0.02422363441671508,0.02416922170512294,0.024274714437023788,0.02319695863345057
1394.5,0.025745500605065207,0.02571305122644263,0.025894602315909343,0.025756092372070872,0.025653023877783458,0.025867310673383746,0.025900182587291425,0.02604209319729134,0.02482128481889711
1395.0,0.027646514609777732,0.027536951169587678,0.027850981279412265,0.027656325892937927,0.027563127234595083,0.027766828451088774,0.02780189000227027,0.027975534959495653,0.026698461815825587
1395.5,0.029462136126622816,0.029446590153397838,0.029639242674520876,0.02955654148690501,0.029387440384380317,0.02966632824188896,0.029618197047118763,0.029825917959185207,0.02849133179040969
1396.0,0.03110699034172647,0.031098940644372,0.03134343627685182,0.03120076888549958,0.031040191027461483,0.031309950537843044,0.031263721424837625,0.031427161022060356,0.03011560528853862
1396.5,0.032581077260915484,0.03257975953326292,0.03279546255306347,0.03267433151944499,0.03252137916975519,0.03278298184952085,0.03282384544436892,0.03294534533442906,0.03148699285610158
1397.0,0.03405514652941804,0.034060560595674104,0.034331520587730834,0.03414787624426349,0.034002549428366356,0.03425599519212003,0.03429856911168402,0.0344635114924474,0.03294265233851373
1397.5,0.03552919815306088,0.035455586952656784,0.03569946107785949,0.03562140306587948,0.035397929503617385,0.035728990571582624,0.03568789243275433,0.03589861891196759,0.03422971536185388
1398.0,0.03683248249826937,0.03676483861011293,0.03715143333837171,0.036924265140619354,0.036793291707019005,0.037116681489222966,0.03707719771652189,0.037250667598993835,0.03551676085172682
1398.5,0.03822112402997239,0.03815982934364604,0.03851933783592581,0.03831243274880436,0.03810286373889365,0.03850435445561088,0.038466484968958096,0.03860269814968218,0.03680378881392695
1399.0,0.039609747934295995,0.03955480227430737,0.03988722434613849,0.03970058247155995,0.03949819021634623,0.039892009476688466,0.03985575419603435,0.04003775116018867,0.038175088714153836
1399.5,0.040912979397366225,0.04094975740799885,0.04125509287497367,0.041003390890011454,0.04089349883969912,0.04119436005376999,0.041159623100751316,0.04138974545621368,0.039546371098296694
1400.0,0.04204544360530917,0.04200166721121941,0.042370794119436915,0.042135534585284296,0.04194570039249218,0.042326119688169773,0.04229270938610969,0.04249259986345758,0.04066476759243437
1400.5,0.04283639092455014,0.04279628857472177,0.04315027831583935,0.04292636671370491,0.04274056718623615,0.04311671537657436,0.04308424845213951,0.04326327379777266,0.04144598874245608
1401.0,0.04354194582001805,0.04350513527410949,0.043845694779103245,0.04363185755559454,0.043449643838036005,0.043822006638809106,0.043790387213724205,0.04395088903561876,0.04205861347396658
1401.5,0.044162108297539644,0.04412820731528451,0.04454109328484525,0.04425200711687754,0.04407293035380826,0.044441993480816094,0.04449650797980584,0.0446384861731519,0.042671220712570665
1402.0,0.044782253182642395,0.0447512615889996,0.04515242406937653,0.04487213882827725,0.04469619904506371,0.0450619624131652,0.04511722845338511,0.04524302462622438,0.04328381046406269
1402.5,0.04540238048115308,0.045374298101156736,0.045763736908313764,0.045492252695718015,0.04531944991771891,0.045681913441798484,0.0456525486404334,0.04584754499099225,0.043812093274331915
1403.0,0.046022490198898425,0.045997316857657906,0.04637503180762084,0.04611234872512419,0.04594268297769045,0.046301846572657984,0.046273233152863455,0.04645204727345966,0.04442464806898304
1403.5,0.04664258234170522,0.046620317864405056,0.04698630877326169,0.04673242692242013,0.04656589823089487,0.04692176181168582,0.046893899693675974,0.04705653147963076,0.04503718539390533
1404.0,0.04734803173510092,0.047243301127300186,0.047681617580853,0.047352487293530206,0.04718909568324874,0.047541659164824036,0.04759993057181305,0.047744038205661636,0.045565415794988
1404.5,0.04813883838491229,0.04803778042194681,0.04846095823635865,0.04814317669397669,0.04798381995185702,0.048332111647270255,0.04830594349027534,0.04851456745755642,0.046346497117646136
1405.0,0.04910037711666682,0.049003755754246925,0.04940838051539537,0.049104495129683956,0.04886429873704211,0.04929311926496656,0.0492680853639463,0.049451159831471164,0.047296139907768986
1405.5,0.05006189829678983,0.05005547024525171,0.05043983465427425,0.05015111918177739,0.04991630435031474,0.050254109014599486,0.05031559159285596,0.05047077474325816,0.04833005471124577
1406.0,0.05093802711140741,0.05093565324631087,0.051387221119653693,0.051027078581784485,0.05079674757521477,0.051215080902111104,0.05119231527406362,0.05140733101861779,0.04919537315415533
1406.5,0.05181413838604699,0.0518158185330279,0.05225053991749756,0.05190302018522749,0.051677173028847105,0.05200546192418792,0.05198363871651136,0.05226082866355418,0.04997638470219722
1407.0,0.05269023212653534,0.052610209226454,0.053029791053769794,0.05269362057323182,0.052471808411534156,0.05288111160065535,0.052860326532111916,0.053114308274223414,0.050757378821071036
1407.5,0.05348093351899855,0.05349033910219271,0.05389307407373983,0.053569526601319764,0.05335219834038085,0.05375674343282768,0.053736996423866014,0.05396776985662961,0.05162264497647637
1408.0,0.05435699220866475,0.054284694396444476,0.054756339213718835,0.05436009142581773,0.05414679821011541,0.05454707092201922,0.05452826609477434,0.05473817282662511,0.05240360425439723
1408.5,0.055062283742258605,0.05499327511511123,0.05545148694036515,0.05515063847744908,0.05485560802665438,0.05533738057879981,0.05531951785377894,0.05550855778036589,0.053100256660628044
1409.0,0.05568218294530759,0.05570183814894576,0.05614661679894821,0.055770520912540214,0.05556440010150855,0.055957099399855985,0.05593998710090984,0.05619588413370428,0.05371260220096318
1409.5,0.05630206464333918,0.05623886973414854,0.05675767902577922,0.056390385586613447,0.05610162982940613,0.05657680040038539,0.05656043844807982,0.05680015189264441,0.05432493034110224
1410.0,0.0567511792027787,0.056690126761472226,0.05720062385716923,0.05683958565599518,0.05655306952185782,0.057025910577074505,0.05701010729531885,0.057238320473038555,0.05468437270712404
1410.5,0.05711490144915364,0.05705560923681887,0.05747545129908219,0.057118121126609786,0.056918719184780225,0.05730442993586543,0.057374375951569016,0.057593430471042775,0.055043797684538556
1411.0,0.05730785656859003,0.057249560281239655,0.057750260896787566,0.05739663885397954,0.05711280651849576,0.05758293149195577,0.057567862119831,0.05786548189266122,0.05523462635932982
1411.5,0.05741541938661538,0.057357736785487334,0.05785695311694372,0.0575044919944309,0.05722110383451513,0.05769084224203206,0.057675948109046894,0.05797143415374616,0.05542543765710256
1412.0,0.05735221508935571,0.0572943818706131,0.05779552796551452,0.0574416805538882,0.05724361113875494,0.057628162192036404,0.057698633925188064,0.05791128726030176,0.05536336320393567
1412.5,0.0571182436826378,0.05714525242736973,0.05765003521811672,0.05729352796307479,0.05700878382594336,0.057480177852538596,0.057465154968284526,0.05776808180848407,0.055216981925433874
1413.0,0.05688425481168982,0.056824591576808435,0.05733642511106138,0.056974710803116044,0.056773938818779575,0.05716160272485299,0.05723165815321973,0.0574587772141454,0.0549862938273916
1413.5,0.05639412402323642,0.05633239932483117,0.056770647880659685,0.056485229079936326,0.056281759206397546,0.05667243681492161,0.05674199657705298,0.05698337348328983,0.05450271999579285
1414.0,0.05564785132310434,0.05566867567733992,0.056120803072181064,0.05582508279945999,0.05553224499471387,0.056012680128686564,0.055996170245755664,0.0562588300317697,0.05376626043643204
1414.5,0.054816186356521766,0.05483342064023666,0.05521879115228389,0.0549942719676114,0.054696940800833475,0.0551823326720899,0.05516494377124055,0.055368187455741,0.05294549407491393
1415.0,0.053813754309614784,0.05374087733457262,0.05423271166623763,0.05390747316551594,0.05369007432507877,0.05409610794644595,0.05416293485650831,0.05439448635135986,0.05195613145712772
1415.5,0.05264055518821011,0.0525625595359513,0.05299446508070063,0.05273533324869592,0.05251164557336631,0.052924578966952296,0.05299014350753034,0.053171645544326594,0.05079817258886782
1416.0,0.05129658899813453,0.05121271036542391,0.05158810117128957,0.05130720537347776,0.051161654551612645,0.05158245923492328,0.05156118742730735,0.05178270563079729,0.04947161747592863
1416.5,0.049781855745214834,0.04969132982889245,0.05009766971362119,0.049793736395383745,0.0496401012657344,0.05006974875630094,0.05004683122775208,0.0502276666167761,0.04797646612410456
1417.0,0.048096355435277724,0.04799841793225886,0.04843912094400654,0.04819492632033823,0.04794698572164811,0.04838644753702739,0.0484470749148359,0.048589569098419064,0.04639700799909516
1417.5,0.0463254628938507,0.04630548845112668,0.04669650463806236,0.04642545172946661,0.04625385253645871,0.0467031285923002,0.04667653619155952,0.04686841308173035,0.04473324310669482
1418.0,0.044725302585862645,0.04469829827624867,0.04503792034105809,0.0448266063278891,0.04464647402167695,0.04501979192806146,0.04507674427577708,0.0452302797530179,0.04306946091260316
1418.5,0.0430397500580382,0.04309109052867602,0.043463368058957653,0.04322774327193213,0.04303907787762524,0.04342172405488104,0.04347693456751856,0.043592128528133996,0.041489950882519736
1419.0,0.0409273060374013,0.04096932390520609,0.04138449941015552,0.04120224544352525,0.04091703027665504,0.04131191944630658,0.04136481325493125,0.04153875646232333,0.03948897626280785
1419.5,0.03804647125097589,0.03816148464203935,0.038549165091657255,0.038323495724598006,0.03810878661349458,0.038519805099024626,0.038484233435074476,0.0387380012009825,0.036897958139451535
1420.0,0.03533636872129651,0.03543938470873467,0.03571381303630179,0.03553005179386335,0.03538629764440806,0.03564238655137167,0.035689018143626454,0.03593722806148271,0.03430692273758147
1420.5,0.03330924737239413,0.03340332230514943,0.03363489117692799,0.03350450105563731,0.033349969514471306,0.03361781536019523,0.03366222581032409,0.03388380236119511,0.03239018574223351
1421.0,0.0317089827509934,0.03171026989778253,0.03206025021054145,0.031905549816648435,0.03174248531281837,0.03201965900829855,0.031976944926285285,0.03224556174551631,0.03072629985967615
1421.5,0.030108700764417556,0.03010295683798364,0.030401541755536637,0.03022125753402728,0.0301349835173949,0.030336198473857073,0.03037702858856941,0.030524262679539116,0.02914668617589341
1422.0,0.02842302659879266,0.028409869361953197,0.02865876581787746,0.028536947638497175,0.028441691828523276,0.02865272026744064,0.028691712197206464,0.028802945759419604,0.02748276577686932
1422.5,0.026822709899346885,0.02680252124529472,0.027000021942833408,0.02693794356078145,0.02674838255771427,0.027054510899619102,0.027006378061138512,0.027164651581313794,0.025903117588208655
1423.0,0.02530775067190699,0.025195155609059425,0.02550935990602112,0.025338921882005504,0.02522660032207281,0.025456283871706748,0.02549179079227828,0.025609380151225866,0.0244077416157058
1423.5,0.023707399282898334,0.023673529344000067,0.02393463040444623,0.023739882608093687,0.02361902821073294,0.023858039189645682,0.023891803487685166,0.0240540908850081,0.02291234840524998
1424.0,0.02210703055784838,0.02206612868631706,0.022359883213725375,0.022226149169769317,0.022097210840799558,0.022345063364005702,0.022291798456301165,0.02249878378866463,0.021416937962635576
1424.5,0.02067739414198529,0.020715981181315478,0.020953217879128048,0.020797721572956753,0.020661148218189252,0.020917356400728924,0.02086254031003907,0.02102649945835152,0.020005799753562186
1425.0,0.019418490041135838,0.01953732995004653,0.01971463440661814,0.01953992324837933,0.019482384960006965,0.019660204810385176,0.019604029054870235,0.019803319080376722,0.018847512703634547
1425.5,0.018330318261126795,0.018444418113561414,0.018644132802159562,0.01845275420196138,0.018389376460980912,0.018573608598916526,0.01860164699973674,0.018746202070592508,0.017857787358741897
1426.0,0.0174128788077849,0.01743724567776212,0.01765766330206347,0.017536214439627284,0.017382122727027636,0.017657567772265053,0.01759924724169793,0.017772107844851143,0.01686804480486826
1426.5,0.01649542204753552,0.016601569533401393,0.01675522591229375,0.01661965711770347,0.016546396069657906,0.016741509327117286,0.01676759439266653,0.01688103640915676,0.01604686396761841
1427.0,0.015748697625606847,0.015765875916679686,0.01593682063881433,0.01587372909171224,0.01579642418919413,0.015910719774043094,0.015935923852672586,0.016072987769513568,0.015309955392881542
1427.5,0.0150019559084242,0.015015921718349728,0.015202447487589093,0.015127783517979993,0.015046434785958665,0.015165199118984521,0.015189617930658124,0.015347961931925697,0.01457302962654688
1428.0,0.014340571721515056,0.014351706944313512,0.014552106464581974,0.01446714382723007,0.014382200171462285,0.014504947367883643,0.014528676632594538,0.014622918312245419,0.013920376134314003
1428.5,0.013764545070706177,0.013858988485323761,0.013985797575756858,0.01389181002538683,0.013803720351621541,0.014015251031310311,0.013953099964453231,0.01414697868693258,0.013436284381882478
1429.0,0.013359250781525034,0.013366252577580945,0.013503520827077672,0.01340178211837463,0.013310995332353028,0.01352553710595106,0.01346288793220556,0.013587980701383768,0.012952175455236348
1429.5,0.01286856440069627,0.01287349922698704,0.013021226454855562,0.012911736687318865,0.012818252813979131,0.013035805597747958,0.012972658238852242,0.013112005541906934,0.012468049360170024
1430.0,0.012377860753747362,0.012380728439444006,0.01253891446505441,0.012506997162942853,0.012411265108010598,0.01254605651264309,0.012482410890364651,0.012636012624354338,0.011983906102477872
1430.5,0.012057889485906479,0.012059453990555387,0.012224684402943697,0.012102240126372014,0.012090032220364002,0.012226862865834078,0.01216291049865555,0.01232608313503394,0.011752614067669863
1431.0,0.011737900963598969,0.011823919001372352,0.011994486504834537,0.0118681124331286,0.011768781851361737,0.011907651654007406,0.011928774766725615,0.012099176489797981,0.011521304881824833
1431.5,0.011503270012352304,0.011588366592946148,0.011764271007038087,0.011633967239539057,0.01153328631251455,0.011758995892360742,0.011694621397575556,0.011872252104498764,0.011289978550737182
1432.0,0.01135399663799323,0.011438553656029502,0.011618087685171008,0.011485127976326712,0.011383545609739,0.011610322577580596,0.011545832700147435,0.011728350575292323,0.01114292454010649
1432.5,0.011290080846348532,0.011374480196524409,0.01155593654519723,0.01142159464941591,0.011319559748951673,0.011461631715609044,0.011482408680412627,0.01166747190818281,0.010995853395821976
1433.0,0.01131152264324496,0.011310389335482075,0.011493767823427876,0.011358043839932063,0.011255556430474973,0.011483496321643697,0.011418967041371846,0.011606575519022522,0.011017344043488388
1433.5,0.01124757239510788,0.011246281078804462,0.01143158152582686,0.01137979897859849,0.01127730796581963,0.01142005688774332,0.011355507788996477,0.011545661413815602,0.01095452810918458
1434.0,0.011268979747165462,0.011267912317244345,0.01145342742801087,0.01131621322174163,0.011299042055308052,0.011441886429105543,0.011377413232228585,0.011567770188718116,0.010975984518515343
1434.5,0.011375744705244434,0.011375283056703683,0.011559305535943813,0.01142325684968271,0.011320758704856788,0.011463698447044646,0.011484683377039517,0.011589861259582303,0.01099742381736983
1435.0,0.011482492455470887,0.011482636418233685,0.011665166085936813,0.011530283018748179,0.011514002531570781,0.011570779452130484,0.011591935926430014,0.011694975222564243,0.01110313547144768
1435.5,0.011589223003671581,0.011589972407736343,0.011771009083953777,0.011637291734862394,0.011621456624584074,0.011763129450305132,0.011699170886371443,0.011883112083668086,0.011208830026638066
1436.0,0.011695936355673274,0.011783047915964392,0.011960884305611416,0.011829606428748664,0.011814665601001587,0.011955461942882883,0.01197715286877655,0.012071231258746111,0.0113987969486406
1436.5,0.012058756976404843,0.012233376718521363,0.012402891296179165,0.012277873955929275,0.012265174077928253,0.012403636449689129,0.012425881879616725,0.012425413934106252,0.01184161516306003
1437.0,0.012592310051992342,0.012769445051607686,0.01301298029196817,0.012811447472730681,0.012715665144498105,0.012937079967410411,0.012959975621892664,0.013028700705904575,0.012368705755880392
1437.5,0.013040471129160439,0.013219739151423817,0.013370902450678483,0.013174356710680353,0.013166138806627724,0.013299932988105499,0.013323287192663704,0.013382848039233885,0.012811489813085719
1438.0,0.013403240213735857,0.013498502139020936,0.013644757317579519,0.013537248525300548,0.01344505045904529,0.013577482022344203,0.013601198900871893,0.01373697771055401,0.0130856778805652
1438.5,0.013765992131246086,0.013863004674853343,0.014002644437940756,0.01390012292251566,0.013809717024449933,0.013940300085324158,0.013964475358429993,0.014091089725869109,0.013359848883923612
1439.0,0.014214101707218603,0.014227489879972256,0.014444563817726111,0.014262979908250007,0.014174366203164044,0.014303100678359664,0.014327734268338688,0.014445184091183354,0.013718292288860559
1439.5,0.01466219412777945,0.01467771464513042,0.014802415923593949,0.014711142913226937,0.014624770306698386,0.014751170312020568,0.014776357939540062,0.014882301402652799,0.014076718641265218
1440.0,0.0151956442184561,0.01512792209137905,0.015328350070466496,0.015159288518571849,0.015075157035375344,0.015284508992248955,0.015224964075034816,0.015402441666281602,0.01460370686674237
1440.5,0.015643702345673905,0.01566386910947088,0.015854266725002113,0.015692740155008045,0.015611298700705671,0.015817830220359107,0.015758934983764995,0.015922564297922038,0.015046388591370863
1441.0,0.016177118154661035,0.01619979882045714,0.01638016589316472,0.016226174403660944,0.016147423003011755,0.016351134002293113,0.016292888368731325,0.016442669303578256,0.01557334274075548
1441.5,0.01671051683154356,0.01664995434538901,0.016821997811265425,0.016674267845655927,0.016597757642615982,0.01679913383936527,0.016741441932934472,0.016879716099102524,0.016015990400880212
1442.0,0.01715852356244751,0.017185849459870024,0.017347862024573696,0.01720766733651529,0.017048074931029094,0.017247116242145418,0.017275360288287217,0.017399785870802795,0.016458621037444658
1442.5,0.017606513172900375,0.01763597040010062,0.017789658999747902,0.017655726032565443,0.017498374874167683,0.017695081216575627,0.01772387883481955,0.01783679744437946,0.01690123465624322
1443.0,0.018054485668728915,0.0180003171719828,0.01823143851240473,0.018018443939730764,0.01794865747794831,0.018143028768597975,0.018086997578502854,0.01827379141598854,0.017259541803165097
1443.5,0.01841706623605918,0.018364646666269274,0.018505101029202536,0.01838114448873458,0.018227378137099185,0.018420385894899007,0.018450098828279214,0.018544686611330446,0.01761783194390988
1444.0,0.018608880061017245,0.018557445119160493,0.018778746095410758,0.01865850426070229,0.018506081468725243,0.01869772561067632,0.018727800287149324,0.018815564216713085,0.017807526164461605
1444.5,0.018886051608531948,0.018750226306259988,0.01896832394734056,0.018850523261558214,0.018698995173148887,0.018889761417244237,0.01892010196108454,0.01900338364798876,0.01799720339042502
1445.0,0.018992456425327993,0.018857233348618982,0.019073834590955845,0.018957201497226774,0.018806119256286676,0.018996493320544837,0.01902700385605629,0.019108144911161643,0.018102574167689345
1445.5,0.018928094517232083,0.018878466252139414,0.01909527803222051,0.018978538973632282,0.018827453724055174,0.01901792132652015,0.018963123675065217,0.019129848012235846,0.018123638502048983
1446.0,0.018863715529472438,0.018813925022723277,0.018948604507445704,0.01882921227190014,0.01876299858237096,0.018954045441112285,0.018899226030024127,0.019068492957215556,0.01806039639929833
1446.5,0.018799319467875795,0.01866360966627256,0.01880191356190086,0.018679868247552647,0.01861275383715061,0.018804865670263297,0.018749928623933668,0.018924079752104948,0.01791284786523177
1447.0,0.0185641566988675,0.01842752018868924,0.018571155431897152,0.018530506906514144,0.018376719494310682,0.018570382019915288,0.01860061376573593,0.01869660840290816,0.01768099290564371
1447.5,0.01815822722827433,0.018105656595875288,0.01825633012339847,0.018125157980312116,0.018054895559767768,0.018250594496010304,0.018195134552490267,0.018303038325477475,0.017364831526328537
