cm-1,CB-5e-3_0,CB-5e-3_20,CB-5e-3_86400,no-agent_86400
1144.564,0.5192845256828105,0.17461612294788093,0.29038405168145176,0.26101457500161135
1145.528,0.5173009448282946,0.17118271108853997,0.2862434646300219,0.25674945454850495
1146.492,0.5154472192118503,0.1680191493945483,0.2825595031660991,0.2529282752014009
1147.457,0.5137129602128714,0.1651117876961028,0.27930728465848537,0.2495332651834333
1148.421,0.5120904540125736,0.1624428268356181,0.2764476469360234,0.24652926958807836
1149.385,0.5105735175080977,0.15999359636807473,0.2739307714544521,0.24386848480877646
1150.349,0.509159473149067,0.1577430609254172,0.27170470839488925,0.241499326761583
1151.314,0.5078432613043591,0.15566910640276693,0.2697259797550706,0.2393753344393836
1152.278,0.5066191535278726,0.15375517833887317,0.2679609646778529,0.23746089362531791
1153.242,0.5054814465685911,0.1519902404262355,0.26638541991442455,0.2357320848503239
1154.206,0.5044272407012992,0.15037076602523908,0.26497829912790516,0.23417230227915922
1155.171,0.503456959661514,0.14888995079592124,0.2637191953638005,0.23276723662826387
1156.135,0.502571457791657,0.14753904037406165,0.2625900993515648,0.2315026846087709
1157.099,0.5017665183507155,0.14630695696228213,0.2615768913968352,0.23036497290527863
1158.063,0.5010317609637474,0.14518440682795072,0.26066960779075954,0.2293411348336722
1159.028,0.500353344367342,0.14416562287805015,0.25985935046179587,0.22841830970452975
1159.992,0.49972237469656106,0.14324948488587938,0.2591379672845197,0.22758377815468697
1160.956,0.49913820375058615,0.14243238323206792,0.25850013007237904,0.2268249268156724
1161.92,0.4986046932487802,0.14170875827298768,0.257941043457477,0.22613285213327103
1162.885,0.4981237374034286,0.14106998011405192,0.2574623591776447,0.2255047629138995
1163.849,0.49768983681465556,0.14050700396189547,0.25706466333340294,0.22494405098773504
1164.813,0.49729253323180234,0.14001016267498614,0.256744812294686,0.22445605142099376
1165.777,0.49692057132334483,0.13957261042348335,0.2564931087619692,0.224044474027932
1166.742,0.49656823638595543,0.13919119397667273,0.2562944206854449,0.2237053263417787
1167.706,0.4962319117797325,0.138863175002618,0.25613292335105353,0.22342444040523127
1168.67,0.4959056033649533,0.13858685241632854,0.25599716115770843,0.2231801933009102
1169.634,0.49557459721208785,0.13835168778883775,0.25587738352401934,0.222947994260031
1170.599,0.4952167147751154,0.13813967451317122,0.25576783600851005,0.22271042482137127
1171.563,0.4948108746394356,0.13792384416874512,0.2556563703458421,0.22245829877820117
1172.527,0.4943439913941822,0.13768399118506058,0.25552881355978707,0.22218967289448166
1173.491,0.4938178286952922,0.13741061438009639,0.2553731239487374,0.22190422918613364
1174.456,0.49324682561682465,0.13711321493587378,0.25518733008366895,0.2216008017115337
1175.42,0.4926517383277396,0.13681158352411332,0.25497681343299916,0.22127794187654376
1176.384,0.49205248468781165,0.13652331185301136,0.25474977940401816,0.22093872352726174
1177.348,0.49146342360492107,0.13625698832727687,0.25450995772731233,0.2205902483081212
1178.313,0.4908913119427218,0.13600999908460704,0.2542578279396714,0.22024088979987202
1179.277,0.4903354396579146,0.13577251102395826,0.25398976687423996,0.21989570041621564
1180.241,0.4897921649155131,0.13553050056662694,0.25370774596004225,0.21955397352586511
1181.205,0.48926167095249773,0.13527069095171035,0.25341357678050597,0.21921291793523714
1182.17,0.4887485386933797,0.13498295864902005,0.25310219755840674,0.21886716324655123
1183.134,0.48825831105681744,0.1346583418449467,0.2527562384055849,0.21850466139636548
1184.098,0.4877885601528201,0.1342907415274505,0.252348791979953,0.2181067926502698
1185.062,0.4873270320083204,0.13387389272498054,0.2518506598192059,0.2176523934012212
1186.027,0.48685556325763135,0.13339945597209468,0.2512418612237736,0.21712284391480952
1186.991,0.4863572731939295,0.13285598006251423,0.25051179310241767,0.2165037289127818
1187.955,0.48581867099452936,0.13222935843778005,0.24965459444993088,0.21578420160488387
1188.919,0.48522873953598167,0.13150453027224301,0.24866387144245075,0.21495281456426785
1189.884,0.48457334666616947,0.13066494110465243,0.24753040631724244,0.21399949829509515
1190.848,0.48383627591232314,0.12969328965595683,0.24624636664007435,0.21291510192220037
1191.812,0.4830021353680853,0.12857555234745266,0.24480631766066352,0.21169400772685248
1192.776,0.4820589688204817,0.12730442696064334,0.24320988640595137,0.21033469645178465
1193.741,0.48099873674699534,0.12588119968174133,0.24145792538578606,0.20883805138610556
1194.705,0.47981575880123234,0.12430624391964713,0.23955070100949533,0.20720230595159786
1195.669,0.4785054082494364,0.12257827348814818,0.23748405729156855,0.20542286704489665
1196.633,0.47706246283766485,0.12068948829021404,0.23524664519464994,0.20348899387044084
1197.598,0.47548538795620643,0.11863171481991405,0.23282679599019063,0.20138885035417473
1198.562,0.4737731987062911,0.11639993280203181,0.23021571817037983,0.19911441623099183
1199.526,0.47192726936527246,0.11399298051998823,0.22741197312484845,0.19666434890144702
1200.49,0.469949317779842,0.11141127287256163,0.22442115544947616,0.19404539669433027
1201.455,0.4678417031261231,0.10865717478278777,0.22124896630387353,0.19126787642643053
1202.419,0.46561047222447044,0.10573454480930405,0.21790009449220635,0.1883428115458236
1203.383,0.4632639394528718,0.10265570544582338,0.21438221260310955,0.18527952958549676
1204.347,0.4608139235965659,0.09943928564748744,0.21070864110296314,0.1820865807840216
1205.312,0.4582717166344728,0.09610988891184429,0.20690436918669594,0.17877587187858257
1206.276,0.45564771726523295,0.09268842613731579,0.2030002470544442,0.17536294875749178
1207.24,0.45295040019919186,0.08918850600382734,0.19902467394053003,0.1718661838342089
1208.204,0.4501878278634892,0.08561689136146378,0.1949958189610958,0.16830370220124322
1209.169,0.44737078833534893,0.08198163124652245,0.19092519099909383,0.1646922156885302
1210.133,0.4445160477984817,0.07829533858186098,0.18681332287317934,0.16104419633828387
1211.097,0.4416434187513984,0.07457913171529043,0.18266378446834214,0.15737243417679728
1212.061,0.4387775694725916,0.07085802904313694,0.17848712559395524,0.15369410034434244
1213.026,0.4359439469977208,0.06715987027341862,0.17430998718277865,0.15003325563623862
1213.99,0.4331659598510381,0.06351610473352394,0.17017424878111118,0.14642350037017857
1214.954,0.430462252395304,0.05995880409900871,0.16612440074666202,0.14289839953229053
1215.918,0.4278450327943406,0.056522446458342396,0.16220296200811624,0.13949201275060366
1216.883,0.4253236461341508,0.05323914497695862,0.15844264763090313,0.13622914278328857
1217.847,0.4229078726885659,0.05013698830214241,0.1548731356141174,0.13313120055833869
1218.811,0.42061298984083056,0.04724257144557711,0.15152357113819845,0.1302181484096093
1219.775,0.41845958884662254,0.04458485434198199,0.1484272020872309,0.12751379981146926
1220.74,0.41647009333142404,0.0421983150798265,0.14561136205822647,0.12504345216399004
1221.704,0.41466486550468706,0.040117265788068776,0.1430983228709726,0.122831978888471
1222.668,0.41306016764842624,0.03837265791556351,0.14090438877631836,0.120903299453974
1223.632,0.4116686660189151,0.036986356627922434,0.13904740919921305,0.11927751752061176
1224.597,0.41050153807196066,0.03597296636213867,0.13754795093974734,0.11797208688117097
1225.561,0.40957289305505756,0.03534841923129557,0.136430470374195,0.11700587459101217
1226.525,0.4088969547388127,0.03513686234428507,0.13571606712130196,0.11639803035801065
1227.489,0.40849115354099125,0.03537430891505601,0.13543026319465234,0.11617070707301115
1228.454,0.40837308021171603,0.036103369048130815,0.13559804778917503,0.11634835417854077
1229.418,0.40856291372345865,0.03736939117996812,0.13625559929155817,0.11696209878278799
1230.382,0.4090888038573403,0.03922295147163199,0.1374534821921803,0.11805373812637363
1231.346,0.4099887035729359,0.041722343201461246,0.1392616022986037,0.11967983804381499
1232.311,0.4113152935021239,0.044940381105032186,0.1417738422578748,0.12192060118617655
1233.275,0.41313463057635524,0.04897070783658738,0.14509777815647856,0.12486958553584541
1234.239,0.4155268580699528,0.053930988689627785,0.14936293820949428,0.12864197199258823
1235.203,0.4185885418716119,0.0599740308841691,0.15472852863109593,0.133376189625511
1236.168,0.42244057257918205,0.06730172416568943,0.16139648769160453,0.139249850208579
1237.132,0.42724076304207304,0.07617823458627661,0.16963945869688626,0.14649804997094776
1238.096,0.4332008206865681,0.08694722280392402,0.17982284868067774,0.15543912630737106
1239.06,0.4406038237428348,0.10005810717519123,0.19243450640368073,0.16650196907743994
1240.025,0.4498270571536126,0.11610444189218891,0.2081278273827677,0.18026424935820481
1240.989,0.4613690400288288,0.13587411973474248,0.22776752301346387,0.19750216628677392
1241.953,0.4758923114805331,0.16040214719498042,0.2524835418178532,0.21924634159510809
1242.917,0.4942598375204499,0.19100956198273117,0.2836972841224146,0.2468258427391952
1243.882,0.5175488733956415,0.2292862147262266,0.3230823866049987,0.2818515417322438
1244.846,0.5469842973940973,0.27696654827790596,0.37236869831158004,0.3260808659163678
1245.81,0.5837588370432171,0.3356523208609359,0.4329516180182636,0.38110758682763224
1246.774,0.62871341906881,0.406377626190133,0.505314998345837,0.4478782370748555
1247.739,0.6819218192601278,0.48908313374021295,0.5884384382877257,0.5261489582009243
1248.703,0.7423086655881753,0.5821764620003966,0.6794486599638946,0.6140659030246257
1249.667,0.807499092263252,0.682419326006736,0.7737980561522058,0.7081270068880249
1250.631,0.8740796233858639,0.7852959674571677,0.866081714414304,0.8036798093980948
1251.596,0.9382821965947306,0.8858193030375789,0.9512458498056113,0.8958556209880133
1252.56,0.996822976154024,0.9793905946902631,1.0256337278954852,0.9805241817857813
1253.524,1.0474174550100266,1.0622612319540716,1.08729096985665,1.0547095141265699
1254.488,1.0886547084133,1.1313427083239913,1.1354082241518553,1.1162447331690637
1255.453,1.1193679748908505,1.1836328162408771,1.1693471740321715,1.1629753201194692
1256.417,1.138031119441784,1.2158372594057232,1.1879244292643976,1.1921931105706969
1257.381,1.1426906068083147,1.224620251641701,1.1893774257371297,1.2008080059050819
1258.345,1.131529413283089,1.2074542295919415,1.1719473290695508,1.186217836408571
1259.31,1.1037218272229699,1.1636131203945728,1.1346931815165762,1.147401166555934
1260.274,1.0600743203881475,1.0947801683928025,1.0781238248939224,1.0856493650240013
1261.238,1.003137093453987,1.005021381613112,1.0044493909833625,1.004615362250464
1262.202,0.9367885861578655,0.9001984499940857,0.9174267841227154,0.9097352727255342
1263.167,0.8655378024961218,0.7870717342279169,0.8219057197116177,0.807302354690448
1264.131,0.7937993794201647,0.6723588604326419,0.7231936043745235,0.7035158844252821
1265.095,0.725328529798021,0.5619439230808693,0.6263719296260812,0.6037324804004714
1266.059,0.6628852835522895,0.460343925170997,0.5357011134332752,0.5120018465213073
1267.024,0.6081268130295063,0.37047975410164047,0.45422887850385346,0.43089223420007045
1267.988,0.5616867975173009,0.2936919478252039,0.38363781286907384,0.36154909275284486
1268.952,0.5233741483306145,0.2299755690462265,0.32433616218255135,0.30391571501885595
1269.916,0.4924263339371678,0.17832718506960168,0.27572839503336805,0.257059842341281
1270.88,0.46776934742346926,0.13713935355890117,0.23657165862640295,0.21953659039620707
1271.845,0.44823591883390485,0.10457311865945412,0.2053290375507297,0.1897174567198174
1272.809,0.4327255268639123,0.07884362731726868,0.18045290674045253,0.1660402561945718
1273.773,0.4202973183327663,0.058397291057328556,0.16056267977808103,0.14715270852670717
1274.738,0.4102070991490056,0.0419850156179475,0.14452185447207216,0.13195921723743118
1275.702,0.401896889802548,0.02865581150958494,0.13144589857292735,0.11960843295227255
1276.666,0.3949659968264019,0.017706093384148233,0.12066612466836979,0.10945350539119224
1277.63,0.38912891410040895,0.008617984586672744,0.11168344152407297,0.10100841355505231
1278.594,0.3841766827529925,0.0010034302898963557,0.10412183901506182,0.09390839437354896
1279.559,0.3799475274350407,-0.005435549808693042,0.09769652557013161,0.08788047618054812
1280.523,0.37630653991969987,-0.01093158945403913,0.09219128337900188,0.08271648539892562
1281.487,0.3731383496231562,-0.01566230681309465,0.08743774174662923,0.07825336685922656
1282.452,0.3703447186192679,-0.01976208760012257,0.083303974773986,0.07436032311024356
1283.416,0.36784818347455117,-0.02333291393480751,0.07967984884504217,0.07093075882234598
1284.38,0.3655920552481803,-0.026459508147660453,0.07646695235418222,0.06787938359920359
1285.344,0.36353957202095327,-0.02921630307949269,0.07358323122850523,0.06513885547917368
1286.308,0.3616664548929608,-0.03167001445384077,0.07096064452574208,0.06265804968864819
1287.273,0.3599520667992802,-0.033878147241364946,0.06855070574826952,0.06039845482249044
1288.237,0.3583742818745226,-0.03588588391901253,0.06632341720579973,0.0583296857353632
1289.201,0.35690998935452894,-0.03772641638904053,0.06426130244644215,0.0564279642844619
1290.166,0.3555394225500338,-0.03942252259437277,0.06235397150642038,0.05467516537727726
1291.13,0.35424741860090503,-0.040996441109521484,0.06059023519397517,0.05305517782046769
1292.094,0.3530224335773747,-0.042466468970605804,0.05895794524376796,0.051557826123501654
1293.058,0.35185525982117516,-0.04385401495458151,0.057442875397704894,0.050169048323769616
1294.022,0.35074149964477586,-0.045175716502454916,0.0560326109811198,0.048873687180167304
1294.987,0.3496839245075059,-0.046438626893455605,0.05471534473261343,0.047653617600185445
1295.951,0.34869055102726004,-0.04763822373090108,0.05347860869565409,0.04649071449131475
1296.915,0.3477672885966575,-0.04876060790572126,0.05231409089922063,0.04537201116944038
1297.88,0.3469129003660803,-0.049790386673244404,0.05122069373688337,0.044290052674485436
1298.844,0.3461182244865061,-0.0507204237744853,0.050202956823584596,0.04324695890031063
1299.808,0.3453725874038239,-0.05155586395429378,0.049262798306483044,0.042251668732695404
1300.772,0.3446690719220219,-0.052309610564672225,0.04838984420636194,0.04131449898842868
1301.736,0.3440059830990309,-0.05299726379968145,0.047558508571398574,0.040443257943230816
1302.701,0.3433831835071156,-0.05363376001533708,0.04673525579543459,0.0396345396342989
1303.665,0.3427998027706189,-0.0542323344826641,0.045896727108626,0.038875246650730035
1304.629,0.3422518096759708,-0.054807052270243906,0.04504267741439143,0.038147882801860274
1305.594,0.34173324902130703,-0.05537048481105633,0.04419528795334685,0.03743863697918693
1306.558,0.3412363332349585,-0.05592902154628586,0.043386133558999486,0.03674271822258475
1307.522,0.3407530915082759,-0.05647992414399627,0.04264078952679894,0.03606512948156505
1308.486,0.3402764692175118,-0.05701663720349181,0.04196214373385643,0.035413502374026504
1309.45,0.3398040155680529,-0.0575379990081935,0.041334376794299015,0.03479348288395151
1310.415,0.3393374025973457,-0.05805073091830838,0.04072874846986519,0.03420074289470775
1311.379,0.33887869172142027,-0.05856246707135554,0.04012091960438539,0.03362535776987054
1312.343,0.33842962369159085,-0.05907026168600969,0.039504768111511344,0.03305488019932093
1313.307,0.33799024431710256,-0.05955996671393378,0.03889016179273739,0.03248307769510836
1314.272,0.3375617446383282,-0.06001498620399931,0.03829705470670078,0.03191370246936633
1315.236,0.3371471480654454,-0.060428806245388336,0.0377353519522017,0.03135674275533535
1316.2,0.3367495238178764,-0.060808355647697036,0.037203694841669376,0.030822363444077627
1317.165,0.33636944451118506,-0.061169068645474896,0.036691080669873935,0.030314500471861277
1318.129,0.33600636043443016,-0.061524014550235595,0.03618600588204957,0.02982944049127356
1319.093,0.3356598363997832,-0.061878338106828974,0.035687079821506235,0.029362841253056413
1320.057,0.33532968917026357,-0.062227931817350736,0.035198309284531014,0.028912851383238135
1321.021,0.3350154148441752,-0.06256092957674401,0.03473174662910456,0.028485922425468213
1321.986,0.3347127302571,-0.0628650918710515,0.034299215101185776,0.028090067578540247
1322.95,0.33441375621887887,-0.06313108347776347,0.03390927176837717,0.02772987994581914
1323.914,0.33411169005661273,-0.0633586969474908,0.03356530535732584,0.027403070041935318
1324.879,0.333801194993246,-0.06355179083887083,0.03326292011412636,0.027102327766225672
1325.843,0.33348110289302846,-0.06371953441490211,0.03299035140287192,0.026817961670590206
1326.807,0.33315134504209226,-0.06386947883334806,0.032733463544640025,0.026545134863870008
1327.771,0.3328139141426,-0.06400817949490448,0.0324835502826047,0.026283716619277
1328.735,0.33247352854679785,-0.06413733748456199,0.03223917833458348,0.026038748751043294
1329.7,0.3321384110141837,-0.06425234742588246,0.03200605418837354,0.025816089232537396
1330.664,0.3318189144341525,-0.06434321025831097,0.03179559614775583,0.025622860907131374
1331.628,0.3315266972595854,-0.06439785242740154,0.03161235981223232,0.025461169536060223
1332.593,0.3312675085507437,-0.06440868128551289,0.031460895453118434,0.025329651320940203
1333.557,0.3310422186832847,-0.06437577981240064,0.03134080345642276,0.025223797954160822
1334.521,0.3308423529468626,-0.06430591085814968,0.031247395017979532,0.025137663133442716
1335.485,0.33065689421802813,-0.06420579578296703,0.03117619446108507,0.025069225893305305
1336.449,0.33047725326332283,-0.06407825589854454,0.031120344409646936,0.025016634859776902
1337.414,0.3303040714121782,-0.06392719125339741,0.0310751081058204,0.02498166367738764
1338.378,0.3301467624644649,-0.06375654338591864,0.031038370259544312,0.024963715242700076
1339.342,0.3300165496852351,-0.06357643582629666,0.031007988939824774,0.024960443539841674
1340.307,0.3299160212968376,-0.06339363142461626,0.030984710092779057,0.024971251465374995
1341.271,0.3298354886439313,-0.0632116153306145,0.030969721904008263,0.02499315350211282
1342.235,0.3297554827973438,-0.06303192266977072,0.03096568846678839,0.025026654891425307
1343.199,0.3296596727611928,-0.06285621303719777,0.03097813511057388,0.02506907750073506
1344.163,0.32954331727860925,-0.06268685135593147,0.031010935426988035,0.02511758067226868
1345.128,0.32941360840107564,-0.0625255802008403,0.031063162311570802,0.025166765742994174
1346.092,0.3292823649138308,-0.062369536770354624,0.031125267654020992,0.025210908999487552
1347.056,0.3291588631890098,-0.06221237311316777,0.03118312110360268,0.02524522301477999
1348.021,0.32904438588547585,-0.062049317893330305,0.03122396698171036,0.02526584958204494
1348.985,0.3289352682636199,-0.061880163661453116,0.031240319186238468,0.02527037202228118
1349.949,0.3288280517254361,-0.061709474304096526,0.03123453810382954,0.02526035905694564
1350.913,0.3287223239877184,-0.06154347330293375,0.031224132155493474,0.025244237264134745
1351.877,0.32861689401009403,-0.06138075000211885,0.031232486752007016,0.025235902548105617
1352.842,0.328509173570214,-0.06121172023987512,0.031279385450037785,0.025249773720267703
1353.806,0.32839265775527254,-0.06102115723104217,0.031372889795838944,0.025293577793743364
1354.77,0.3282591467103947,-0.06079599166410631,0.03150271638936514,0.025364979352129356
1355.734,0.32810291427994137,-0.06053336073749787,0.03165323765945932,0.025457463254960372
1356.699,0.3279258615475849,-0.06023836770618886,0.03181072286937698,0.02556081514698409
1357.663,0.32773740231319565,-0.05992383294242605,0.03196961472054436,0.025669431442095294
1358.627,0.32755432566510695,-0.059602535328578364,0.03213209244126126,0.025783322739763297
1359.591,0.32739603181862365,-0.05928298028959918,0.03229914707422631,0.025903958833064875
1360.556,0.32728050090245203,-0.05896516782548849,0.03247514773241219,0.02603778419933666
1361.52,0.327223834866249,-0.058643496802740426,0.03266763379978998,0.026194331294639092
1362.484,0.32723551622375247,-0.058308175610189174,0.03288855107060928,0.02638187477134191
1363.448,0.3273179270557083,-0.05795069882288137,0.03315059661342351,0.0266056472341247
1364.413,0.3274642417845949,-0.05756380571219832,0.03346117660753998,0.026865093977427222
1365.377,0.3276619544864967,-0.05714247600292364,0.03381820773201683,0.027156741908474315
1366.341,0.327896772676939,-0.056680320253872846,0.03421888203254117,0.027482131483471443
1367.305,0.3281553200563491,-0.05617339692665294,0.03466087109158977,0.0278429692169765
1368.27,0.328420166206962,-0.05562987952719471,0.03513376896082656,0.028232535045450962
1369.234,0.3286660244254762,-0.055073500265611905,0.03561494150377861,0.028629993945400223
1370.198,0.32886577563878555,-0.054534090364057965,0.036065279831154214,0.029000788113737873
1371.162,0.3290012564812032,-0.0540344692553346,0.03644800347118484,0.029315938601387644
1372.127,0.32907800987138774,-0.053578619967712654,0.03674603558597133,0.029566527721508737
1373.091,0.3291224219345235,-0.05314899228287372,0.0369753713915428,0.029772083229714936
1374.055,0.32916976578934637,-0.052715298590008314,0.037178258079070096,0.02996830767177746
1375.019,0.32924606108707977,-0.0522454672135606,0.03740816400060263,0.03019527057482065
1375.984,0.3293609964830649,-0.05171331804062538,0.037713058819668105,0.03048484100988422
1376.948,0.3295131289860807,-0.05109993168691618,0.03812433621143093,0.030857910530965725
1377.912,0.329701794362073,-0.05038991540776132,0.03866095386364317,0.03132694058080985
1378.876,0.3299355131306326,-0.049577709559532744,0.03932670011694329,0.03189809298423846
1379.841,0.3302334106515936,-0.048663231162474806,0.04011795713266247,0.032572947062177796
1380.805,0.3306130547704562,-0.04765224730960467,0.04102175610473313,0.03335052059713907
1381.769,0.3310831721484145,-0.0465495708267496,0.0420280480733182,0.034225390193995224
1382.733,0.3316392505748247,-0.045351011236249635,0.043130220758906615,0.03519328073346045
1383.698,0.33227313600405706,-0.044039308748931166,0.044331540339854765,0.03625384596620415
1384.662,0.33299044006863765,-0.04258513002117455,0.045652371145164426,0.03742188628453069
1385.626,0.3338191980265749,-0.040946985175158566,0.047127117275401906,0.03872666682318753
1386.59,0.3348067766373142,-0.03907703638175531,0.04880372708134871,0.04021589932666695
1387.555,0.33600111527586496,-0.03692337980381044,0.050737880112473294,0.04194195223964198
1388.519,0.33743095924353456,-0.03443552226001547,0.05298313529999644,0.043956664033320464
1389.483,0.33909949228285835,-0.031568488722812205,0.055589891960513574,0.04630331587402575
1390.447,0.34099226157700374,-0.02828564363008448,0.05860452662977336,0.049017486647053854
1391.412,0.34309847904874674,-0.02455860790540256,0.06205969576315305,0.052126028341307404
1392.376,0.34542146586835804,-0.020380369759414676,0.0659640310228669,0.055637102548150255
1393.34,0.3479711397374043,-0.01578594664900193,0.0702830590419234,0.05952449324683796
1394.304,0.35073364335923923,-0.010874416402401471,0.07491863462403463,0.0637043939667428
1395.269,0.3536453247877802,-0.005819123729150401,0.0797088874617506,0.06803000205800883
1396.233,0.3565891643063896,-0.0008397160424343669,0.08445044067438123,0.07230904314746739
1397.197,0.3594258101914377,0.0038364836171640103,0.08893773282475012,0.07634673432088122
1398.161,0.36203203557357433,0.008030363447090518,0.09300202024475519,0.07998312958645787
1399.126,0.36433129320421775,0.011646579708111896,0.09654441179199123,0.08312650820315617
1400.09,0.3663029002092002,0.01468359727474879,0.09954945572545741,0.08576238422959445
1401.054,0.3679807096206592,0.017236552436845288,0.1020800246464674,0.08794827745252731
1402.018,0.3694431926754708,0.019466218470958682,0.10425435101461022,0.08979555296277206
1402.983,0.370792618513347,0.02155228803793275,0.10621507038388313,0.0914405552671383
1403.947,0.3721213385724327,0.023647194948882753,0.10808675575587198,0.0930094180503398
1404.911,0.3734761240919869,0.025829064643746076,0.1099511415122846,0.09458948093943886
1405.875,0.37483622348397405,0.028089184248180264,0.1118369998605018,0.09621890202392872
1406.84,0.37611959239039927,0.030338060095724886,0.11371678407604971,0.09788376066745717
1407.804,0.3772108144182036,0.03243549788922201,0.11552415823635585,0.09953187214948583
1408.768,0.3779941754142352,0.034216782813721265,0.11715421034821123,0.10107483689602204
1409.732,0.37837507928733854,0.035507408443106535,0.11847187088252245,0.10238804047961886
1410.697,0.37828946180822487,0.03613685137953258,0.11931692126967068,0.10331280884480028
1411.661,0.3776946287604502,0.035948445844346325,0.11951619544671573,0.10366580650417705
1412.625,0.3765613996548785,0.03481751475469498,0.11890814279740074,0.10326793775808138
1413.589,0.37486590787480645,0.03267360829803809,0.1173668582735018,0.10197649841812144
1414.554,0.37259512068999984,0.02951095938135848,0.11482552641565676,0.0997207900240417
1415.518,0.3697633534895561,0.025395536910391953,0.1112910738663832,0.0965168884376194
1416.482,0.3664370754881322,0.020457121222963316,0.10685088288513407,0.09246997572591137
1417.446,0.36274780502844367,0.014876317757228459,0.10167257822083547,0.0877633520447425
1418.411,0.3588759389177401,0.008876964404032892,0.09598660394186166,0.08263140699198145
1419.375,0.35500709621721394,0.002709037677249659,0.09005883655715781,0.07732637260549136
1420.339,0.3512812470753038,-0.003378149747293446,0.08414545527614438,0.0720759254859152
1421.303,0.34777267118295807,-0.009169638812604559,0.0784584686417257,0.0670547802189419
1422.268,0.344509930604504,-0.014510132905998816,0.0731508488898099,0.06238041425602056
1423.232,0.34151054737619685,-0.01930669470115665,0.06832585627577484,0.05813059237027581
1424.196,0.33879900653954853,-0.023516921542944713,0.06404742903824462,0.05435237620541596
1425.16,0.3363984417633407,-0.027133635682499945,0.060340662935879176,0.05106562210060326
1426.125,0.3343149227725505,-0.030175134155941533,0.05719575410542283,0.04826086119659308
1427.089,0.3325372263021256,-0.03267095775627817,0.054578405010040305,0.045907779011176895
1428.053,0.33104831131288454,-0.0346586548229381,0.052447263593901484,0.043974294483928915
1429.017,0.329836794207417,-0.03617643753339467,0.05076444112243505,0.04243408559941168
1429.982,0.3288886802613414,-0.037265007457790524,0.049495821217148496,0.04126499946678051
1430.946,0.3281753157918404,-0.03796680874113678,0.048603344641500845,0.04043707491947034
1431.91,0.3276508915538023,-0.038324700427222795,0.048041039801921384,0.03990741943836562
1432.874,0.32726833854787496,-0.03837697767327755,0.04777246723058094,0.03963638747511418
1433.839,0.3270120358214753,-0.03815002804159537,0.04777479031991762,0.039601734276804024
1434.803,0.326913202375147,-0.03765862192868062,0.04805396065431,0.039810928936137815
1435.767,0.32703587953355595,-0.036909812613762895,0.04862856294845149,0.04028836436513975
1436.731,0.3274258765418139,-0.03591700132737846,0.04950064322597806,0.04104647374130304
1437.696,0.3280658316960235,-0.034707820328156266,0.050641908816298556,0.0420607016274075
1438.66,0.32887076884650274,-0.03333334365569426,0.051977887655975566,0.04325943094252462
1439.624,0.32972339342114304,-0.031868336069826295,0.0534067101463213,0.04454239070704163
1440.588,0.33051893967637447,-0.03040507105882684,0.05481629255502775,0.04580333890697133
1441.553,0.33118262401955184,-0.029053289349533037,0.056095057327509315,0.046939496021632415
1442.517,0.331661307726346,-0.027927544494609356,0.057139595019164685,0.047857940036795985
1443.481,0.33190695980325713,-0.0271364569941918,0.057854264681385326,0.04847242660389446
1444.445,0.3318805507734503,-0.02676682367268238,0.058162074018494735,0.04871367052524613
1445.41,0.3315602983408748,-0.02687253988137089,0.05801070023855223,0.048538178645141594
1446.374,0.3309549062621019,-0.027464641927757796,0.057391671524940104,0.04794294778061147
1447.338,0.3301011135517111,-0.02850952301080788,0.05634420333068114,0.04696617135271333
1448.302,0.32905128017686514,-0.029930717285696604,0.0549498755200731,0.0456807030471278
1449.267,0.3278594839514181,-0.031623172381780605,0.053314420627054,0.04417646169511437
1450.231,0.32656899170737813,-0.033467148511667745,0.05153856801838953,0.04253944432429022
1451.195,0.3252038303938061,-0.03535240706998704,0.049705938253826874,0.04083688690160501
1452.159,0.32376519105107504,-0.03719215123233643,0.047870036982721284,0.039111109574831875
1453.124,0.32224748495128125,-0.03893543142875142,0.046062332474848915,0.037384371229508544
1454.088,0.3206712346362348,-0.04056577617773703,0.04430336488936776,0.035680153223299094
1455.052,0.3191153465306405,-0.04208940896096639,0.04261446828523203,0.0340369563618709
1456.016,0.317707513905247,-0.043520311867265286,0.041018569849175034,0.03250946684051808
1456.981,0.31656333639009354,-0.04487047547132405,0.039530284796908906,0.03113946070092285
1457.945,0.315708810731781,-0.046149691384308494,0.03813980926517797,0.02992608645238448
1458.909,0.31505325752961083,-0.047366879929950194,0.0368104959868775,0.028817424361097133
1459.873,0.3144402611161495,-0.04852801565065539,0.035494524487703266,0.02773754689528214
1460.838,0.3137354858801068,-0.04963650071640543,0.03415907846668145,0.02663412800814367
1461.802,0.31289115277883167,-0.05068615313540496,0.03281223012643834,0.025504394171880617
1462.766,0.3119536894822445,-0.051664442964551964,0.031496178704465826,0.024389806977252515
1463.73,0.3110233953325173,-0.052559628568423014,0.030270354793564984,0.02335033468842313
1464.695,0.3101959887473108,-0.0533616693965854,0.02917836427247745,0.022429742514147352
1465.659,0.30951384327835335,-0.05406666540052389,0.028231050000836547,0.021639368353423668
1466.623,0.30894832814745016,-0.05467826768948677,0.02741186263121175,0.02096150402620208
1467.587,0.30842342291233843,-0.055203322093314564,0.026694608798513386,0.020364785702813002
1468.552,0.30786441269424103,-0.05565311385877462,0.02606271251437817,0.019821612365189666
