cm-1,CB-5e-3_0,CB-5e-3_1,CB-5e-3_5,CB-5e-3_10,CB-5e-3_20,CB-5e-3_30,CB-5e-3_120
702.9377,0.4113459020152607,0.5060737859288061,0.4803965639899371,0.4534881880817231,0.5585947813602125,0.4337148981394743,0.05704791114622395
703.902,0.4075532317756758,0.502083414634964,0.4758435124017277,0.4491423489848588,0.5578622589387305,0.4295078111465759,0.05634106917910448
704.8662,0.4020295041144363,0.49657682969212197,0.46955639406313227,0.4430566382469975,0.5560005932947619,0.4236850450548617,0.05536288510722074
705.8304,0.39462567854263186,0.4894471208686672,0.4614577148250482,0.43515041574994684,0.5530195150662119,0.41616367481172123,0.0539527630865899
706.7947,0.3853892702620023,0.48075305339124785,0.4516476764244548,0.4255116525317349,0.5490151629555811,0.4069980775008335,0.05196464745196757
707.759,0.37461460005454705,0.4707672129497379,0.44043517414405425,0.4144388217570993,0.5441872096526782,0.3964492631238583,0.04937721834364145
708.7232,0.36283117185907776,0.45997635970462636,0.42834104075339724,0.4024419459917496,0.5388450894428795,0.3850147819964595,0.046357627591510714
709.6874,0.3507229994790564,0.4490106268091281,0.4160472247645873,0.39017766619810856,0.533385033901673,0.3733678903859392,0.0431867673585643
710.6517,0.3390222955916519,0.4385461683770864,0.4043016348259409,0.3783675543428578,0.5282550415982015,0.3622440383490574,0.04012796114212019
711.616,0.32835188535923704,0.42915930843852,0.3937487339076702,0.3676535895487488,0.5238237090963029,0.352259386215253,0.03732344458413296
712.5802,0.3191930738469163,0.421290290582945,0.38487943843339295,0.35856394713537004,0.5203837339841572,0.3438737601983876,0.034791509057382375
713.5444,0.3118340287889817,0.4152015050874191,0.3779828196011574,0.3514526058033576,0.5181180522543765,0.33736006528717566,0.03250784062984792
714.5087,0.30637388262071763,0.4109853478805878,0.37316052089955404,0.3464675803151077,0.5171119042950082,0.3328168599457857,0.030485878212292532
715.473,0.3027439263093925,0.4085842219601883,0.37035883708106515,0.3435505724033559,0.5173742422929247,0.33018398952539757,0.028808354561372086
716.4372,0.30075546639198236,0.40782402649209065,0.3693964678805807,0.3424774653759834,0.518851742352407,0.3292704545195884,0.027579408330015338
717.4014,0.30015178404469917,0.4084503363654996,0.3699969574266508,0.3429330296800566,0.5214369782309851,0.3298077680776927,0.026825332291136213
718.3657,0.30066556352825896,0.4101677678146609,0.37183555116884964,0.34459959212269703,0.5249734812711477,0.3315196266432658,0.0264411790481365
719.33,0.30206025434191436,0.41269017666668484,0.3746112834583367,0.3472167305040282,0.5292884353437034,0.3341735681835796,0.02621478244262039
720.2942,0.3041509232184625,0.41578692710734694,0.37809888060586005,0.35059558636542665,0.534231988624917,0.33758946860894695,0.025929192683423693
721.2585,0.30680698881211504,0.41931910663702837,0.38216966628011884,0.3545982685956978,0.5397146192460627,0.3416181307960233,0.02546965420604182
722.2227,0.30994606865079083,0.4232385348500255,0.386759842972317,0.3591151624887276,0.5457199797354605,0.34612904974397884,0.024860842296049762
723.187,0.31351722917291286,0.4275524688978219,0.3918232746308957,0.364056900640805,0.5522827111640517,0.35101856913705026,0.024211679239144628
724.1512,0.31749312349978187,0.4322685553400296,0.39729544287125323,0.36936029750477495,0.5594615865847824,0.3562244951857794,0.02364228928121135
725.1155,0.3218638383878696,0.437364845718503,0.4030934469757448,0.37499882213266095,0.5673110975699198,0.3617247371999218,0.023248086967935625
726.0797,0.3266413380966067,0.44279744311695063,0.4091545707492826,0.38098958000407945,0.5758834003386343,0.3675315300233053,0.02309528603634156
727.0439,0.33182049508623734,0.4485005021609356,0.41542979463708546,0.38734932750722617,0.5851901716564121,0.3736384163772428,0.023212399002606115
728.0082,0.3374071205684848,0.45444499424452306,0.42192885046252915,0.39410564286434013,0.5952454236418355,0.38005049411332936,0.023574544093408884
728.9725,0.3434073675910566,0.4606461416854593,0.428700397342492,0.4012696970008852,0.6060682283451991,0.3867786386483008,0.024096803223455213
729.9367,0.3498386697891234,0.4671570455921614,0.4358143602301178,0.40883625354555014,0.6176908914843466,0.39385309723495354,0.024648882625399344
730.9009,0.35673828728491264,0.47405027747946576,0.44336229035271874,0.41680321794981057,0.6301632339253513,0.4013255281027828,0.025126609231688305
731.8652,0.3641656995395951,0.4813966388252618,0.4514447498851766,0.42519572479596,0.6435370226618675,0.4092622033225226,0.025494742467107607
732.8295,0.37219200843778827,0.48925595687836604,0.4601612196886653,0.4340759123568913,0.657834054322802,0.41772327754299277,0.025789107955483684
733.7937,0.38088558117624016,0.4976700045107331,0.4695816247163285,0.4435163916481197,0.6730298077006347,0.42675361185822863,0.02609293746552382
734.7579,0.390299744168414,0.5066671023135186,0.4797272308044317,0.4535716209312813,0.6890518868493528,0.43638141438038885,0.026496311276157602
735.7222,0.40045740042522027,0.5162638886340268,0.49057316773768134,0.4642450911205838,0.705809212998166,0.4466199395236201,0.027057648212020384
736.6865,0.41134829486714697,0.5264631955313732,0.5020664511443655,0.47549176942275084,0.7232177134355766,0.45746408943632755,0.027810244422057494
737.6507,0.4229433714355759,0.5372575888503792,0.5141674328551757,0.48724323391931623,0.7412127767258954,0.4688921132850394,0.028764252220417626
738.6149,0.4352313495430441,0.5486470685910448,0.5268887281967103,0.4994527063599002,0.7597585941216322,0.48088701823110597,0.029903083758220535
739.5792,0.44826829029088455,0.5606705755662096,0.5403175631414474,0.5121317067613872,0.7788610040055304,0.493475652959594,0.031193976313196495
740.5435,0.46221007088768223,0.57343891408877,0.5546276687585383,0.5253751879902202,0.7985838393622459,0.5067705100623645,0.03258771697269248
741.5077,0.4773199050409164,0.5871584704667734,0.5700774790242926,0.5393709612307602,0.8190664429265773,0.5209952152960478,0.0340765968608803
742.4719,0.4939334756866187,0.6021177607226188,0.5869863419205942,0.5543790995914631,0.8405069304862687,0.5364603977511608,0.035725263849381454
743.4362,0.512445261550024,0.6186817664748256,0.605749297388915,0.5707406653903975,0.8631497356654912,0.5535507752947335,0.03769255863634289
744.4005,0.5332757208911314,0.637258658243426,0.6268230202521071,0.5888564155785795,0.8872408489904816,0.5726891297523709,0.04017146122715057
745.3647,0.5568436027900212,0.6582665187553562,0.6506998686853992,0.6091595726091544,0.9129779970234676,0.5943080987960947,0.04330868116490934
746.3289,0.5835324472204486,0.6820859059542713,0.6778585042237141,0.6320742825583286,0.9404608214965953,0.6188107525586766,0.047181530902958395
747.2932,0.6136311055886733,0.7089929456039399,0.7086683757174248,0.6579534768524761,0.9696472860541158,0.6465039817061305,0.05183399233106737
748.2574,0.6472342664621908,0.7390467569383993,0.7432527529292902,0.6869786830303847,1.0003147537007642,0.6774914425542199,0.05735402922877557
749.2217,0.6840821344933595,0.7719365214697156,0.7813052636419275,0.7190148027122255,1.0320198965735932,0.7115192620935176,0.06389977679443315
750.1859,0.7233635328927666,0.8068193476036162,0.8218956176282018,0.7534209040495097,1.0640628871944804,0.7478013516080877,0.07161603455950002
751.1502,0.763547036453261,0.8422020321714155,0.8633265128038131,0.7888980178656417,1.0954597634584815,0.7848715689792318,0.0804984318666986
752.1144,0.802337558380019,0.8759534506886447,0.903122822090212,0.823439915765596,1.1249642252627345,0.8205558504301047,0.09027239163658672
753.0787,0.8368756406690628,0.905527582010404,0.9382572275417551,0.8545048631149222,1.1511700008172212,0.8521635498889089,0.10036497920493512
754.0429,0.86423003975983,0.9284127437085696,0.9656631234813928,0.8794519833156785,1.1727436035034517,0.8769608594736771,0.10998610362860495
755.0072,0.8821080617093832,0.942738714744695,0.9829648636917497,0.8961776514664507,1.1887411614446493,0.8928423664757084,0.11826965205952687
755.9714,0.8895399178318543,0.9478233228793166,0.9891989976586331,0.9037480480167439,1.198907342702189,0.8989693043792525,0.12444007373330049
756.9357,0.8872366269734204,0.9444287460219132,0.9851952534342958,0.9027552320161428,1.203808859627653,0.8960910573687625,0.12798581246801585
757.8999,0.8774273015840441,0.9346046869573803,0.9734190262739111,0.89521311187093,1.2047503961513328,0.8863946037784574,0.12877626476470916
758.8642,0.8632513633383853,0.9211757706461127,0.957324032162139,0.8840341573043877,1.2034410415148473,0.8729580264013482,0.1271075168429681
759.8284,0.8480003509238668,0.9071184912185771,0.9405341137737625,0.872342038349349,1.2016101246866584,0.8590582242426477,0.12360725703417651
760.7927,0.8344940693703528,0.8950379890537115,0.9261753490397934,0.8628830572128211,1.2006954447235965,0.8475737841696187,0.11906058616095944
761.7569,0.8247469581300171,0.8868703305643995,0.9165221011269192,0.8576857841407578,1.2016903051429948,0.840621674021244,0.11421221948440469
762.7212,0.8199127136479791,0.8838063966087389,0.9129407901246671,0.8579772754770806,1.2051439031482076,0.8394566450034189,0.10965025131071611
763.6854,0.8204217074277665,0.8863768442635108,0.9160286616379817,0.8642878010899021,1.2112461807911385,0.8445708097234397,0.10577492371972229
764.6497,0.8262086487964853,0.8946170742676595,0.9258232012087547,0.8766379573730467,1.2199399219209064,0.8559114903814918,0.10282089282675522
765.6139,0.8369522119294203,0.9082456507465752,0.9420173157437975,0.8947509148298627,1.2310367413876722,0.8731136808033797,0.10089911138034179
766.5782,0.8522712497047028,0.9268193564486704,0.9641305415186738,0.9182178874066567,1.2443136129706553,0.8956777915328012,0.1000033159188716
767.5424,0.8718669974725446,0.949851077206067,0.9916427666396386,0.9466279945012112,1.259596552864116,0.9230811228528908,0.1000425485904971
768.5067,0.8955952004478079,0.976879187382926,1.0240731669443524,0.9796328428756216,1.276788643914521,0.9548261244479848,0.10087164851020394
769.4709,0.9234890167209157,1.0075054286661207,1.0610303068703708,1.016984228529738,1.2958657541398664,0.9904801586460611,0.10237329622398217
770.4352,0.9557422672946476,1.0414108403977593,1.1022211504027153,1.0585474021751522,1.3168236020594737,1.029720361512775,0.1045355670645351
771.3994,0.9926632882263365,1.0783639017451436,1.147443491877913,1.104296531046729,1.3396310496320478,1.0723710270964883,0.1074835926055735
772.3636,1.0346072471030872,1.1181996452647918,1.196554597886454,1.1542679206522264,1.3641814490661501,1.1183889935870308,0.11146034009418167
773.3279,1.0819002554533867,1.1607920443260609,1.2494376865478296,1.208487403756779,1.3903206670573671,1.1677997502423771,0.11675752509266973
774.2922,1.1347327159201779,1.2059846276628152,1.3059493035767251,1.2668607256767859,1.4178439709841792,1.2205757686639145,0.12363755911081357
775.2564,1.1930591643176232,1.2535285280802737,1.3658490368919698,1.3290799877791493,1.4465119871541257,1.2765376044755021,0.1323116102829062
776.2206,1.256495377,1.3030261952800883,1.4287176972126043,1.3945608110255403,1.4760265688217997,1.335299520239791,0.14295295624196025
777.1849,1.32425342202479,1.3539115714465335,1.4938902766079565,1.4624203432128933,1.5060047180792644,1.396258949898262,0.1557439944964101
778.1492,1.3951310622371824,1.405436992973098,1.560430357406544,1.531488429898868,1.5359813104346638,1.4586066944744156,0.17091877890566368
779.1134,1.4675555102759943,1.4566873507580627,1.6271539010976581,1.600342174452505,1.5654456820107487,1.521338817060826,0.18876843998341916
780.0776,1.5396781171411644,1.5066197390321179,1.6926941271538696,1.6673719163327452,1.5939070194315947,1.583284511074527,0.2096231860491912
781.0419,1.6094912801001937,1.5541293007328,1.7555588226575731,1.7308786275948187,1.6209488513948715,1.643145183785907,0.2338302606614897
782.0062,1.6749432995786797,1.5981154268863202,1.814159537771116,1.7891877166934087,1.6462652466448489,1.6995213050037745,0.2617040414126822
782.9704,1.7340665676542208,1.6375429998859365,1.8668580822262564,1.8407701632056477,1.6696709338358169,1.7509576080261677,0.293475966650735
783.9346,1.7851248993654063,1.671483104341741,1.9120627622442168,1.8843360743318802,1.6910911816686662,1.7960052834298113,0.32925100097955834
784.8989,1.826774195624174,1.6991668362038554,1.9484237378789988,1.918918466836641,1.7105185948585884,1.8333531637844918,0.3689709836841986
785.8632,1.858195417413485,1.7200571662624893,1.9750096375897597,1.9439186489333506,1.7279325444532254,1.862010226740158,0.4123791816678785
786.8274,1.8791431264970149,1.733910891441093,1.9914110039189141,1.9591205330325676,1.7432224904059779,1.8814289630355157,0.4589888000708236
787.7916,1.8898586590792834,1.7407591643899374,1.997672170728508,1.9646340829318263,1.7561113041493128,1.8915111540631695,0.5080735182485987
788.7559,1.8909928708733297,1.7408858990353595,1.994247650213975,1.9609106738381519,1.7662015864311942,1.8925704876245932,0.5586927845209185
789.7202,1.883408214066127,1.7347130721855788,1.9818557951156028,1.9486132303595403,1.772984619501953,1.885166028111363,0.6097480840822693
790.6844,1.86808233957117,1.722766384813924,1.9614319417911645,1.9285767791744146,1.775924439825786,1.8700376437182875,0.6600670827581573
791.6486,1.8460140921329435,1.705652959593296,1.9340469512498897,1.901728507096277,1.774501042113055,1.848054688070686,0.7084743490579077
792.6129,1.8181472809025512,1.6840177979872664,1.9007958338404929,1.8690029318584631,1.7682352897533218,1.8201405520207858,0.753838158063622
793.5771,1.7853194040401539,1.658473332779578,1.8626870948150183,1.8312773202013073,1.756717717503547,1.787175124753869,0.7951277917795248
794.5414,1.7482343018362703,1.6295289806036444,1.820571728061984,1.7893399205528535,1.7396552385500355,1.74989215704283,0.8314379735151696
795.5057,1.7074795903469475,1.5975709635213515,1.7751342051588126,1.743872159366398,1.7169279714337982,1.7088666865475766,0.862024314948399
796.4699,1.6635827224950959,1.5629129320797495,1.7269447388677392,1.695474822977043,1.6886359471124976,1.6645833490263977,0.8862938521036803
797.4341,1.6170677328437864,1.5258742009441189,1.676523080644606,1.6446806248928483,1.6551092288238687,1.61753425708659,0.9038064219370745
798.3984,1.5684812171310183,1.486823291806874,1.6243886215073524,1.591998191313839,1.6168865046823273,1.5682689591300853,0.9142891164784149
799.3627,1.5183916485977493,1.4461835975057924,1.5710903083819472,1.5379623302965988,1.5746753866763192,1.5173852632205813,0.9176958201312294
800.3269,1.4673705770087915,1.4044178056988814,1.5172091671677095,1.4831678936220778,1.529320494175991,1.4654938919791485,0.9142651983145731
801.2911,1.4159851082611679,1.3620063044136197,1.4633391995284586,1.428273965892644,1.4817606391264087,1.413213044875864,0.9045356678245696
802.2554,1.3648026900878851,1.3194425799508958,1.4100657566183468,1.3739553408245995,1.4329696637690965,1.3611714569407676,0.8892602206394349
803.2197,1.314390086549983,1.2772204726189882,1.3579399479907603,1.3208463175294392,1.3838875477256691,1.309994464636169,0.8693135044340479
804.1839,1.2653229494440776,1.2358316986818376,1.307478281160416,1.2695082350117222,1.3353787608675995,1.260280555739312,0.8456405447898439
805.1481,1.2181403541165259,1.1957382377826724,1.259147523211444,1.2204060830438819,1.2881777717439507,1.2125435936909634,0.8192323108116092
806.1124,1.1733229219604646,1.1573659608109965,1.213369026052221,1.1739228149144763,1.2428750354627927,1.1672056806031827,0.7911208970800885
807.0767,1.1312651317011289,1.1210922396439602,1.170507192402481,1.1303708674450734,1.1999084307298469,1.1246127906708785,0.7623112106228823
808.0409,1.0922701918560949,1.087230724828613,1.1308496517086615,1.0899953028130362,1.1595718228098415,1.0850436064479059,0.733698031670046
809.0051,1.0565551682750376,1.0560115211680952,1.094578425111677,1.052968223088793,1.1220399739595492,1.0486996630006509,0.705991161846383
809.9694,1.0242397035522652,1.0275603012856607,1.061747938734852,1.0193650320192242,1.0873918969587577,1.0156669440926809,0.6797248881931091
810.9337,0.9953142262802329,1.001880251247814,1.0322662809129708,0.9891197513258091,1.0556178611695621,0.9858849552184029,0.6553003131556586
811.8979,0.9696016654193641,0.9788294140913875,1.005880063800363,0.9619887151968672,1.0266057696432977,0.9591310901915057,0.6330128862830711
812.8621,0.94671813915992,0.9580944932767206,0.9821564014757624,0.937520897516795,1.0001150810109554,0.9350196115746403,0.6130370897202073
813.8264,0.9260541539428937,0.9391699662516838,0.9604731781189303,0.9150676864258467,0.9757698034238886,0.9129846578407713,0.5953701702971285
814.7906,0.9067787064918154,0.9213623325403508,0.9400240941412962,0.8938104625423734,0.9530701713193013,0.8922707273835316,0.5797572877213901
815.7549,0.8878820133107197,0.9038262224967235,0.919866243989127,0.8728140099501973,0.9314323464228983,0.8719466126449167,0.5656655315367459
816.7191,0.8682688319077071,0.8856472350338613,0.8989968894168244,0.851109250865328,0.9102440769977023,0.8509958020168998,0.5523191961129861
817.6833,0.8469006645641782,0.8659573440328409,0.8764749270601694,0.8278025112506561,0.8889386506921313,0.828458539972545,0.5388171345145726
818.6476,0.8229738548823624,0.844075439276367,0.851563982283735,0.8022092228300994,0.8670719611922046,0.8036058337337787,0.5242766116299312
819.6119,0.7961024700366183,0.8196517614636665,0.8239007336814959,0.7740015887595775,0.844411251639237,0.776083552543141,0.507979738397564
820.5761,0.7664376015317587,0.7927755204568797,0.7936160202121693,0.7433133110532362,0.8210059536737851,0.7460052085628119,0.4894677678764464
821.5404,0.7346957375897003,0.7640095880052271,0.7613712454273991,0.7107699615370515,0.7972164901238471,0.7139754069919486,0.46861680741934003
822.5046,0.7020586052062294,0.7343267764149076,0.72828052288475,0.6774181162904197,0.7736909214738905,0.6810341095559141,0.44566225305599777
823.4689,0.6699861858678954,0.704958323386417,0.6957329802616252,0.6445654717754544,0.751281651604386,0.6485023395313381,0.42121634095152294
824.4331,0.6399774303633942,0.6772027280242449,0.6651653230385982,0.6135832590928451,0.7309088096356219,0.6177718104036325,0.3962006947428725
825.3974,0.6133525092619259,0.6522452070682588,0.6378671980318986,0.5857118000605014,0.713422074869456,0.5900880972458225,0.3717093553344103
826.3616,0.5911106091439599,0.6310263581522184,0.6148492731209864,0.5619243615594627,0.6994807953303253,0.5664163932932119,0.3488222536345645
827.3259,0.5738718204839989,0.6141908287323061,0.5967870089357148,0.5428643190781633,0.6894975500653977,0.5474027662712636,0.3284338257271482
828.2901,0.5619003824974731,0.6020958122644731,0.5840390411893728,0.5288584221864217,0.6836381491445738,0.5334196992031794,0.31112619498106087
829.2544,0.5551795452211794,0.5948662733571943,0.5767037694294258,0.5199803291740148,0.6818702868500086,0.5246231863477637,0.2971715810739846
830.2186,0.5535007887050368,0.5924572530720102,0.5747011764414515,0.5161274071632435,0.6840230931800922,0.5210037117153726,0.28660112924085035
831.1829,0.5565462054841681,0.5947048459876068,0.5778416718885753,0.5170888049359774,0.6898435715492965,0.5224083397581588,0.2793195109725329
832.1471,0.5639459290241677,0.6013601849092031,0.5858650196049735,0.5225855984470407,0.6990277368294723,0.5285682437686834,0.2751758181417709
833.1114,0.5752890724725811,0.6120905028907193,0.5984331288378166,0.5322781217440473,0.7112245076050099,0.5391129798643827,0.2739771567797391
834.0756,0.5900922797484013,0.6264617868726938,0.6150911269537672,0.5457436251164747,0.726021694054257,0.5535681079901562,0.27548503354050347
835.0399,0.6077515266683613,0.6438895706551505,0.635202120178572,0.5624336859423307,0.7429277043502576,0.571325284522344,0.2794279170388665
836.0041,0.6274884526974874,0.6635950379813066,0.6579010575455034,0.5816239395235682,0.7613567540911357,0.591587545328274,0.2855156919925448
836.9684,0.6483233559063835,0.6845784719833651,0.68206265192201,0.6023861517724238,0.7806210817897715,0.6133349802321898,0.29343828263719995
837.9326,0.6690830551988568,0.7056422656628276,0.7063237271596903,0.6235882192114193,0.7999235535889948,0.6353318700074836,0.302824183104238
838.8969,0.6884590024291544,0.7254716355752902,0.7291578287401729,0.6439528163320456,0.8183596093891642,0.6562075722886686,0.31318470572955154
839.8611,0.7051091495251168,0.7427436561063901,0.7490078649233481,0.6621596793810421,0.8349499577915293,0.6745744518716084,0.3238713069194719
840.8254,0.7177950247176572,0.7562575341911252,0.7644565938753941,0.6769807047402253,0.8487141397207907,0.6891716401284936,0.3340986449490042
841.7896,0.7255235944740137,0.7650546178188735,0.7744021569274415,0.6874234255004148,0.8587834038247975,0.6989992784331746,0.3430227011588367
842.7538,0.7276692989439438,0.7685295543536813,0.7781993702334727,0.6928493534530665,0.864519031031471,0.7034364484613902,0.34985744553149
843.7181,0.7240564344318056,0.7665195003964035,0.77572892884766,0.6930444955572634,0.8655925150051413,0.7023223979595145,0.3539816940995604
844.6824,0.7149871839472245,0.7593313803536901,0.7673941627832398,0.6882238921281848,0.8620163109623267,0.6959755727238428,0.3550316842849061
845.6466,0.7012105101305728,0.7476990515438638,0.7540482285561475,0.6789893767751966,0.8541274882000535,0.6851321025246814,0.35293927513154594
846.6108,0.6838302013733437,0.7326640037066768,0.7368708394222575,0.6662430017295056,0.8425332385235883,0.6708159758190626,0.3479469176672007
847.5751,0.6641599333610468,0.7154241978480165,0.7172222880267493,0.6510851031493027,0.8280415941045555,0.6541956201925413,0.3405494941883395
848.5394,0.6435680755365893,0.6971970653801893,0.6965010734324988,0.6346984027680748,0.8115757978673732,0.63646529234542,0.3313960645079948
849.5036,0.6233412985427651,0.6791221560898243,0.6760249566121544,0.6182422331941183,0.7940832247184643,0.6187692900323714,0.32118971939924457
850.4678,0.6045977478823847,0.6622066209998969,0.6569523849853255,0.6027631705068293,0.7764513088347571,0.602147914835531,0.31059569354851074
851.4321,0.5882566205157225,0.6472986618155213,0.6402435651250797,0.5891454632749569,0.7594425430024805,0.5874970292085127,0.30024239799428604
852.3964,0.5750258587651019,0.635070892576646,0.6266359529805523,0.5780817088772606,0.7436458254276405,0.5755306722313775,0.29071918317655876
853.3606,0.56539702277514,0.6260051173403077,0.6166287550471254,0.5700550498400528,0.7294562200091761,0.5667531913552495,0.28258167320356914
854.3248,0.559625122189706,0.62037427580377,0.6104695921640252,0.5653259083632096,0.7170862438789312,0.561438171282389,0.27629050782067444
855.2891,0.5577091315008484,0.6182197868315978,0.6081447676909448,0.5639110408349269,0.7065857179029784,0.5596155194088197,0.27214887986736647
856.2534,0.5593831023132186,0.6193451763226486,0.6093897202072269,0.5655783014604088,0.697872904722917,0.5610650085456411,0.27025022504843754
857.2176,0.564131545963338,0.6233157232026818,0.6137030805900723,0.5698588604615936,0.6907516346785832,0.5653206950570778,0.27047959851894976
858.1818,0.5712215661020699,0.6294828859342313,0.6203733444193474,0.5760828114020703,0.6849218148969902,0.571696408118454,0.2725769977928237
859.1461,0.5797534504202133,0.6370218272998863,0.6285109509509342,0.5834214112489883,0.6799895491557466,0.5793309506670016,0.2761824459005831
860.1104,0.5887102368661442,0.6449784973850882,0.6370857686586213,0.590942935000377,0.6754873776099002,0.5872513127616377,0.280883655643918
861.0746,0.5970086472073938,0.6523301688417261,0.6449865674880664,0.5976618975754711,0.6708925703911989,0.5944348653724216,0.2862051889890509
862.0388,0.6035589083278018,0.6580512822625726,0.6510884207446209,0.6026039848189693,0.66565281649216,0.5998684954590571,0.2916027786537384
863.0031,0.6073365377841021,0.6611923898291325,0.6543363266867802,0.604871682688134,0.6592076311694601,0.6026104599035765,0.29647967505378225
863.9673,0.6074691701457929,0.6609576829299293,0.653831353184953,0.6037196809996729,0.6510292246231364,0.6018586967217128,0.300218307757323
864.9316,0.6033295363827128,0.656782519778796,0.648918584569746,0.5986194553425768,0.6406812750495328,0.5970337501155103,0.30224378046655015
865.8958,0.5946058820776918,0.6483847564863435,0.6392541630818851,0.5893144235225979,0.6278917138128277,0.5878555781040218,0.30207273978411264
866.8601,0.581338885712795,0.6357902355920015,0.624854668864899,0.5758503165158536,0.6126068277917863,0.5743782179141533,0.2993686106850128
867.8243,0.5639114035898101,0.619326413931008,0.606104689161079,0.558581462114401,0.595004882272826,0.5569751721394257,0.29398581930874534
868.7886,0.5429971944326867,0.5995795277402867,0.5837045548155715,0.5381240066758564,0.5754587553004639,0.5362758555234248,0.28600919770404454
869.7529,0.5194737512116829,0.5773248532027254,0.5585816725522889,0.5152756240966238,0.5544732723692065,0.5130765524852767,0.27575725321818567
870.7171,0.4943166738243902,0.5534293544150793,0.5317604068909978,0.49090590110578103,0.5326163135071849,0.48824627679352817,0.2637178131496702
871.6813,0.4684827611892941,0.5287557473854294,0.5042326829402125,0.46584986438175224,0.5104713277631776,0.4626373892348493,0.25044615746049587
872.6456,0.4428252359218075,0.5040743521932117,0.4768549011569934,0.44083432226252983,0.48859918910602423,0.43701116898074766,0.23648053087366513
873.6099,0.4180400760848228,0.48000822184385217,0.4502837794002476,0.41643527559234444,0.4675144536681366,0.4119878546419382,0.2222817452076565
874.5741,0.3946458468656725,0.45699951156676977,0.4249619354146177,0.3930705868018289,0.4476518863511064,0.38801979558327654,0.20822732889030487
875.5383,0.37295874654931505,0.43530735477103927,0.40113194390868995,0.37100137627370094,0.4293108015768889,0.36538941278312115,0.1946070530576513
876.5026,0.35306320862373397,0.41503129833457314,0.3788774264759149,0.35034912782238015,0.4125943441072761,0.34422143367716096,0.18161983423776182
877.4669,0.33482215685945005,0.39614726975488895,0.3581735129009989,0.3311215214591229,0.39739586615083017,0.3245144988383039,0.16938646776169394
878.4311,0.3179525510619272,0.37856351031664215,0.3389325807297707,0.31325641891103645,0.38346820950476623,0.3061870426410314,0.15795496203025258
879.3953,0.30215631025334505,0.36217296818526407,0.32104667881034066,0.29666431313784164,0.37055682068149165,0.2891317043307545,0.1473335077240051
880.3596,0.28723687874305354,0.3468902567784202,0.3044162902377448,0.2812736403982855,0.35851496166140034,0.2732617864446823,0.13749402250957757
881.3239,0.27313238421799607,0.3326631246054283,0.28896694854126403,0.2670432428138621,0.34733134490452267,0.2585329716596163,0.12839236963139117
882.2881,0.2598734551823154,0.31946785317119536,0.27465684292417325,0.25395405999299886,0.3370682464934499,0.24494094379453946,0.11997376100766725
883.2523,0.2475177251828702,0.3072963003057641,0.2614722407023756,0.24199087154975105,0.3277824155084437,0.23249487898232266,0.11219156482257014
884.2166,0.23612036654743582,0.2961474039869662,0.24941494406538506,0.23112431889563412,0.3194858400954029,0.22119280605368252,0.10502812637386842
885.1808,0.2257370643577634,0.2860204562000228,0.2384854215824753,0.2213064368694375,0.31216723271435765,0.2110026765149257,0.09848291223488646
886.1451,0.21642873378615513,0.27690373930034323,0.22866345268729907,0.212474389015427,0.3058196262285682,0.20185849018073665,0.09257299205924377
887.1093,0.20823413903316715,0.26876287917041214,0.21990427099232826,0.20455420286154657,0.3004407631300405,0.19366940333569393,0.08729361662879621
888.0735,0.20111813935967107,0.26153139322249147,0.21213308563273114,0.1974595131903037,0.2959898915072288,0.1863330171340943,0.08260360884564913
889.0378,0.19493323253868344,0.25511585890650634,0.2052512807983008,0.191092295130753,0.2923445999352893,0.17974186886431698,0.07841877333161676
890.0021,0.18942618647345033,0.2494115962373973,0.19914639986336266,0.18534834489380178,0.28929497909333707,0.1737885637860956,0.07463053194724427
890.9663,0.18430244109678393,0.2443225984111465,0.19370822091723952,0.1801303008822041,0.28659558337085855,0.16837192653810984,0.07112567778611759
891.9305,0.17931823316867973,0.2397764001151342,0.18884627404632778,0.17535940807143977,0.2840522281578234,0.16340814844013918,0.06782994408914209
892.8948,0.17434680990636736,0.2357331401173087,0.18450649356520699,0.1709819063827138,0.2815846940753432,0.1588409492105758,0.06469260370019851
893.8591,0.16938642794632983,0.23218552586544738,0.18067309229373432,0.16696634267901708,0.2792235742489912,0.154646199018537,0.061699529416039234
894.8233,0.16451212028699777,0.22915320476966455,0.1773638758643083,0.16329596057215384,0.2770486988321393,0.15082518931976022,0.05885564252792956
895.7876,0.15981368724129943,0.2266738432161973,0.1746157891619662,0.1599555745853215,0.275123978654547,0.14738998502968678,0.05616536531508343
896.7518,0.1553682470071664,0.22479431178340847,0.17247529263237937,0.15692853305775065,0.2734723001765666,0.14435149555072976,0.05364196461514262
897.7161,0.1512472774887985,0.22356328648734677,0.17099317197605282,0.15419720687269353,0.27209813949163436,0.14171634808996258,0.051299756911787994
898.6803,0.14754368970657597,0.22302459344282588,0.17021394127398268,0.1517472832818996,0.2710157811761948,0.139486445845314,0.04915985557698647
899.6446,0.1443846124628514,0.22320736745799716,0.1701639485368639,0.1495666139039269,0.27026099505518625,0.13766195874517054,0.04726884080463725
900.6088,0.1419213081804293,0.22411493620232142,0.17083760697720296,0.14763777907688017,0.26987620670987433,0.13623673538194095,0.04568335906622769
901.5731,0.14030302244981022,0.22571051830803524,0.17218823988658696,0.14593403839793034,0.26989492845720336,0.13518525251197336,0.044476352157819414
