cm-1,laser-disk-center_CB-5e-3_0-s,laser-disk-center_CB-5e-3_1-s,laser-disk-center_CB-5e-3_2-s,laser-disk-center_CB-5e-3_3-s,laser-disk-center_CB-5e-3_4-s
1096.351,0.8208909537798005,0.8267817080471224,0.8231155478745071,0.8230994554671915,0.8160425061753719
1097.316,0.7961178347233571,0.8021638717945746,0.7983805882882711,0.7984468374090784,0.7913150058530207
1098.28,0.7713134544749806,0.7774886910138703,0.7735957381219777,0.7737489649140815,0.7665412573984904
1099.244,0.7465783521358174,0.7528583766743587,0.748866073552797,0.7491004418139987,0.7418189727996172
1100.208,0.7220082748560966,0.7283751981978452,0.7242917402793163,0.7245944900939506,0.7172482513096194
1101.173,0.697688521150911,0.7041253109884255,0.6999610729493825,0.7003175804756541,0.6929227763259321
1102.137,0.6736865677558133,0.6801721588253145,0.6759458573354221,0.6763485577274349,0.6689200986419116
1103.101,0.6500563728963944,0.6565641410668815,0.6523094654557136,0.6527573394863216,0.6453031243856122
1104.065,0.6268488292798793,0.6333485276843192,0.6291123959525561,0.6296081066730786,0.6221247796784207
1105.03,0.6041187561441768,0.6105829324921851,0.6064112645030052,0.606957706837211,0.5994327240606275
1105.994,0.5819244318305838,0.5883322884102197,0.584254658661743,0.5848524613287985,0.5772711445437557
1106.958,0.5603186631918586,0.5666565879407675,0.5626798114316164,0.5633251139352264,0.5556784964765974
1107.922,0.5393394041535904,0.5456016145833822,0.5417131543547059,0.5423968648020101,0.5346864205430051
1108.887,0.5190069692805318,0.5251922784453725,0.5213740041840498,0.5220833218834996,0.5143224401232225
1109.851,0.49932903441297183,0.5054388129533305,0.5016815829310313,0.5024014776230105,0.49461233577582364
1110.815,0.4803126881190721,0.4863450206497491,0.48265285822387743,0.48337332932964744,0.47558017950980924
1111.779,0.4619677065333042,0.46791268547369136,0.4643039827382245,0.4650238524872928,0.45724610636712165
1112.744,0.44430778981266017,0.4501459056011957,0.446645167768185,0.44737562362477246,0.4396175035707575
1113.708,0.42734406664529284,0.4330540252332607,0.4296815412348756,0.43044302405224855,0.42269397891245275
1114.672,0.4110844869314142,0.41665214276777546,0.41341538535081745,0.4142314963904737,0.40647141429392436
1115.636,0.3955302009510721,0.4009551230942196,0.39784728765102984,0.3987340709525368,0.39094578290910287
1116.601,0.3806796686018331,0.3859739008327061,0.3829760045183561,0.38393876412250816,0.37611699203263954
1117.565,0.36652590677813657,0.37170444459113,0.36879638764263917,0.3698274337755115,0.3619812003266048
1118.529,0.35305731219286757,0.3581321220084371,0.3552986769606234,0.3563811267593688,0.3485305490772912
1119.493,0.34025663330330325,0.34523552806613506,0.3424725937770859,0.34358212819335726,0.33575238224719645
1120.458,0.3281033518800928,0.33299259639138296,0.3303051458845462,0.3314178723648875,0.3236336619855183
1121.422,0.3165818614583114,0.3213856226988951,0.31878443291866737,0.31988386900077526,0.31216450904963305
1122.386,0.305685445487143,0.3104020543646062,0.30790186822869015,0.30898062118588987,0.3013405151394021
1123.35,0.29541410413271246,0.3000311889658191,0.2976504036202745,0.29870783867812273,0.29115880401294675
1124.315,0.2857697451427443,0.290265526232035,0.2880252686675522,0.28905760106260814,0.28161726690377503
1125.279,0.27674797815260666,0.28110104005718184,0.27901867717656237,0.2800143850075526,0.2727114923008796
1126.243,0.26833834749611774,0.2725388520358356,0.2706226285480884,0.2715650430243048,0.2644370706279173
1127.207,0.26052963972865106,0.26458282716735315,0.26282772513260283,0.263703186247241,0.2567888245146277
1128.172,0.25331714820120554,0.2572334908112448,0.2556277267860447,0.25643163818553266,0.2497637809986704
1129.136,0.24670281065975166,0.2504880086731422,0.24902336670761913,0.24975462597139853,0.24335983224352975
1130.1,0.2406845085216931,0.2443376903172532,0.2430145723999562,0.24366771316501984,0.2375696909889803
1131.064,0.23524211495949907,0.23876350907970686,0.23758930307644266,0.23814853831537675,0.23237120904294414
1132.029,0.23032664269921732,0.23372377321152563,0.23270490073175476,0.23314823057010872,0.22771308847715263
1132.993,0.22585348589260715,0.22914013828776508,0.22827869551836766,0.22858738133073825,0.22350549347603416
1133.957,0.2217075260245223,0.22489658930567424,0.22418785459879906,0.22435613382615488,0.21962090155079658
1134.921,0.21774988700486456,0.22085161433839476,0.22028348142176582,0.22032409384593035,0.21590456198634575
1135.886,0.21383267052613872,0.2168614889126152,0.21641249228512055,0.21635323320595087,0.21219529670706513
1136.85,0.20982584371312873,0.21280544732573226,0.21244464348053,0.21232232670411907,0.20835351053103152
1137.814,0.2056447648328128,0.2086052891016639,0.2083005657877557,0.20814649161979473,0.2042899359609992
1138.778,0.2012687320006983,0.20423773626765349,0.2039623447822153,0.20379372486859101,0.19998443829222415
1139.743,0.19673961447322183,0.19973366400079817,0.19947266381508608,0.19928810422625656,0.19548409030336006
1140.707,0.1921464785450041,0.19517108020310026,0.1949179896519392,0.1947050731019767,0.19088890433457564
1141.671,0.18759991308740034,0.19065634340814344,0.19040990374201605,0.1901539160693241,0.18632332892210285
1142.635,0.18320889156075562,0.18630168239770906,0.18605809644560303,0.18575251097705858,0.1819082885310177
1143.6,0.1790641043269122,0.18219823260376722,0.18195162218831307,0.18159823398878594,0.17774191096444475
1144.564,0.17522327953803957,0.17840221286550148,0.17814561447251917,0.17775116830850624,0.17388831348350395
1145.528,0.1717108613013251,0.1749308218415788,0.174660024697114,0.17423219625060965,0.17037679170362396
1146.492,0.16851905776106407,0.17176975984793746,0.17148795150870666,0.17103016621491793,0.16720449814703117
1147.457,0.1656215339595417,0.1688871108918729,0.16860608534408597,0.16811635680781722,0.16434501078446564
1148.421,0.16298467270701764,0.16625011622595456,0.165986186004338,0.16545687686131022,0.1617614298591869
1149.385,0.1605811042498767,0.16383690873101447,0.16360432751753526,0.16302466063605292,0.15941956734797796
1150.349,0.15839257069571325,0.1616371427375484,0.16143989358563013,0.16080176092280749,0.15729833933063747
1151.314,0.15640739981421747,0.15964467637146756,0.15947400795043748,0.15877830272574528,0.15538699895910207
1152.278,0.15461460535800797,0.15784848570059126,0.15768862375891007,0.15694618584868258,0.15367666522719486
1153.242,0.1530013077830964,0.15622997254304655,0.15606733200336956,0.15529088903839566,0.15215167293856854
1154.206,0.15155180820055617,0.1547680886335343,0.15459712274693765,0.15379254837539916,0.1507872563676103
1155.171,0.15024874009380115,0.1534460476643203,0.15326707722207975,0.15242792872407615,0.14955506378102798
1156.135,0.14907370142604834,0.15225196614382397,0.15206793224281637,0.1511774030867606,0.14843284137083618
1157.099,0.14800794584925508,0.15117928501300745,0.15099023777295426,0.15002955635323142,0.14740782786146397
1158.063,0.14703531442892556,0.15022143424032752,0.15002662256806512,0.14898049718939985,0.14647723330334725
1159.028,0.14614600142792022,0.14936665049834555,0.14917013128028955,0.14802789877860054,0.14563974297137597
1159.992,0.1453388014524933,0.14859951508138358,0.1484132947558464,0.14716979358576668,0.14489344178095462
1160.956,0.144616531570374,0.1479031812521075,0.14774569252161326,0.14640150277952327,0.14423071598026035
1161.92,0.14398310233502587,0.14726563849277827,0.14715637041400118,0.1457192511900388,0.14364607179388036
1162.885,0.14343511867759137,0.14668181130736208,0.1466366390788395,0.14512187239863603,0.14313586335671089
1163.849,0.14296444820230625,0.1461513861246776,0.1461827029530087,0.14460867916695203,0.14269970257742284
1164.813,0.14255855273849644,0.14567472825727548,0.14579330315479674,0.14417679196431615,0.14233676278471402
1165.777,0.1422061325829913,0.1452509757247032,0.14546614913661804,0.14381866028253035,0.1420419529006383
1166.742,0.1418994210199447,0.14487567606092228,0.14519434172361578,0.14352222606199572,0.14180587299442982
1167.706,0.14163583738212282,0.14454474263369413,0.14496830238051578,0.14327707579206486,0.14162106149509857
1168.67,0.1414171899552725,0.1442553881468853,0.14477978131544564,0.14307588541673316,0.1414830086805242
1169.634,0.1412439101982398,0.14400455064201872,0.14462331621631672,0.14291331154869374,0.14138757268821825
1170.599,0.1411105016588547,0.14378456558909952,0.14449256462645568,0.14278022803685872,0.1413257550429744
1171.563,0.14100466763056607,0.14358353008622662,0.14437997697124533,0.14266207097705522,0.1412802305703789
1172.527,0.14091452883142366,0.14338967726263543,0.14427747838981808,0.14254553261433253,0.1412339183919175
1173.491,0.14083611753451725,0.1431978343701226,0.14417931288818686,0.1424265764092798,0.14117626224973653
1174.456,0.1407754947240413,0.14301142467477065,0.1440839531182324,0.1423121056421439,0.1411069779532694
1175.42,0.1407419019944724,0.14283852601890143,0.14399295619406008,0.14221462515381295,0.14103503319878205
1176.384,0.14073734648022965,0.14268491061401894,0.14390784937759002,0.1421416483955903,0.14097018277770854
1177.348,0.14075098852371196,0.14255037052719155,0.1438263714894267,0.14209003910106027,0.14091720170004077
1178.313,0.14076456299383402,0.14242827919675852,0.14374250057666785,0.14204796783056783,0.14087347464641745
1179.277,0.14075812975657076,0.1423064415515531,0.14364833974047364,0.1419990169923841,0.1408301668055637
1180.241,0.1407178806734036,0.14217356382848548,0.1435372212453505,0.14192932458035465,0.140774480673762
1181.205,0.14063746153103174,0.14202034088819823,0.14340488687499356,0.14182686776237052,0.1406942492032913
1182.17,0.14051355747632507,0.14184026381016704,0.14324778033555374,0.14168324271377788,0.1405778239123829
1183.134,0.1403431662095587,0.141627918387803,0.1430600336717883,0.14149074662404024,0.14041332346237123
1184.098,0.140120615444485,0.1413780149261216,0.14283121875029953,0.1412445770677903,0.14018964619751295
1185.062,0.13983906216938594,0.14108285367513468,0.14254891299800607,0.14093846134366167,0.13989620709584963
1186.027,0.13948929599698773,0.14073473526328714,0.14219980861598067,0.14056829247673114,0.13952705173765
1186.991,0.13906133008674643,0.140325215630007,0.1417732237986574,0.14012889668534936,0.1390808289087125
1187.955,0.13854535054131414,0.13984805246402252,0.1412644853110869,0.1396152379871402,0.1385595809177682
1188.919,0.13793258790815144,0.13929688383982003,0.1406735345881119,0.1390210146396732,0.13796250253848252
1189.884,0.13721506697492333,0.13866287939655378,0.14000242213088615,0.1383389820080788,0.1372827752000725
1190.848,0.1363855923230964,0.13793518953200753,0.13924907354059238,0.1375607161621904,0.13650748697473322
1191.812,0.1354405307194417,0.13710105991757038,0.1384045559308363,0.13667818866430798,0.13562190946950356
1192.776,0.13437732332660482,0.13614839084720523,0.13745019130410013,0.13568254215833764,0.13461117181081358
1193.741,0.13319569950076615,0.13506864798642243,0.1363641819310213,0.13456438174845076,0.13346399576653134
1194.705,0.1318962582354511,0.13385749501544225,0.13513209192629624,0.1333154311548954,0.13217621614762098
1195.669,0.13048128818867558,0.13251350325084701,0.13375053773033702,0.1319301292075458,0.13075102337258804
1196.633,0.12895469991390307,0.13103741610155348,0.132229798380811,0.13041004429241213,0.12919900280058905
1197.598,0.12731524397846794,0.1294281005967338,0.13058196578191464,0.12876059123708963,0.1275301604147172
1198.562,0.12555457962485503,0.12768098511205778,0.1288130174560366,0.12698763919966422,0.12574772584618146
1199.526,0.12365895022915128,0.12579053703657123,0.12692039089467347,0.12509274085067984,0.12384657546419864
1200.49,0.12161803368502085,0.12375431872988518,0.12489460034372826,0.1230732826628792,0.12181799391362069
1201.455,0.11943310962117663,0.12157467430258305,0.12272609209680609,0.1209237007249313,0.11965639581324347
1202.419,0.1171134939080187,0.11925966966442203,0.12040915764680236,0.11863888910649338,0.11736092873111564
1203.383,0.1146689485614207,0.11681732756284767,0.11794378826234263,0.11621473625326077,0.11493337120139127
1204.347,0.11210099764845556,0.11425026436104078,0.11533485923416312,0.11365167794973373,0.11237677238777573
1205.312,0.10940479525470131,0.11155419324673074,0.11259416627805145,0.11095419727904826,0.10969454885715019
1206.276,0.106579366104623,0.10872451791073127,0.10974020277971161,0.10813325044775153,0.1068971549048585
1207.24,0.10363717379463033,0.10576795174538006,0.10679941949427361,0.10520760904575233,0.10400592743889317
1208.204,0.10060291718734815,0.10270426499656281,0.10379619219052974,0.10219908308091762,0.10104753095298033
1209.169,0.09750685641212406,0.09956484491485232,0.10074936370083984,0.09913114728147103,0.09804807567875985
1210.133,0.09437665639826985,0.09638267570774055,0.09766626999745828,0.09602373396554935,0.095025842176593
1211.097,0.09123458427896572,0.09318548821933782,0.09455265601197493,0.09289744309841443,0.0919943710674691
1212.061,0.08809935832443587,0.08999700671008738,0.09141979930051189,0.08977213893662135,0.08896680771586957
1213.026,0.08498726359888503,0.0868382416049285,0.08828871469533058,0.086667200210116,0.08595968269543414
1213.99,0.08191785909110909,0.08373251755362114,0.08518988279528628,0.0836023293256265,0.08299317742035883
1214.954,0.07891441710230498,0.08070456147324903,0.08215621286071627,0.0805994028463436,0.08009147401859017
1215.918,0.0760062369507901,0.07777735438843641,0.07921951081244309,0.07768264118847593,0.07728155338900679
1216.883,0.07322127617887154,0.07496812983543731,0.07640528357247067,0.07487673639134225,0.07458874671299981
1217.847,0.07058614058024978,0.07229102857145449,0.07373790564348451,0.07220528477580294,0.07203876053020185
1218.811,0.06811840821329466,0.0697613817613758,0.07123636451982211,0.06968638636057838,0.06965373350811056
1219.775,0.06583216813968978,0.06740062449932152,0.06892066010998901,0.06734048622351083,0.06745621687346932
1220.74,0.06374123032502789,0.06523678085778924,0.06681201033981175,0.06519163629789723,0.0654692394737768
1221.704,0.061864123364307126,0.06330093986707527,0.06493273642031797,0.06326895311273713,0.06371554755759393
1222.668,0.06022463475493381,0.06162237454746537,0.0633048201600383,0.06160299410005468,0.062216703304113004
1223.632,0.05884550816586334,0.060221271356903916,0.06194409118452055,0.06021475611791488,0.06098636983170159
1224.597,0.0577482294004252,0.05911215596043811,0.060866156857714286,0.05911586032426279,0.06003279003529325
1225.561,0.056951214388315595,0.05830620115908176,0.060085763873611975,0.05831251224863396,0.05936228826574272
1226.525,0.0564742528076679,0.05781855724686396,0.05962404112491132,0.05781482321323865,0.05898768121098029
1227.489,0.056340318350222136,0.05767018364698083,0.05950786067654114,0.05764257035143874,0.058933792462026395
1228.454,0.056577307534487684,0.057887080343425726,0.05976334246964135,0.05782468209852768,0.05923236398750578
1229.418,0.05721985523705059,0.058501649437125956,0.060416278107843294,0.05839707538759477,0.05992464216199182
1230.382,0.058307388160650994,0.05955276406663691,0.061495430977719596,0.05940087619987541,0.06105468029059072
1231.346,0.059888096244794485,0.061088705003864686,0.06304182861170354,0.060882550406875784,0.06267339100735442
1232.311,0.062018368913253914,0.06316627068591976,0.06511559808284346,0.06289951453381393,0.06484116413215342
1233.275,0.06476800811087195,0.0658547896483933,0.06779880291108117,0.06552517991698277,0.06763086018563103
1234.239,0.06822577925982018,0.06924117655324227,0.07119512350263867,0.06885256772471471,0.0711336468787052
1235.203,0.07250393364512478,0.07343617371060981,0.0754249402389056,0.07299705827423511,0.07546153180397151
1236.168,0.0777471307697377,0.0785853504074874,0.08063489765112164,0.078103102969229,0.08075797432158141
1237.132,0.08414930095319796,0.08488325802368993,0.08701449055655952,0.0843599312941667,0.08721661781745303
1238.096,0.09197491710717581,0.09259774331190507,0.09482460605187443,0.09202473236208045,0.09510618962627361
1239.06,0.10158557521524088,0.10209293253772257,0.10442553326128562,0.10145055856089356,0.1047967401245811
1240.025,0.11347016271588449,0.1138541417122823,0.11630214893221377,0.11311507727811151,0.11678385765167917
1240.989,0.12828139269661945,0.12852314454013938,0.13110103684184915,0.12765960262497444,0.13172558444881102
1241.953,0.14687854707497672,0.14693820516622652,0.14967441136238652,0.14593524133236863,0.1504826406988407
1242.917,0.17036852440958888,0.17017784812544962,0.17312478387995311,0.16904206908667338,0.1741639978658877
1243.882,0.20010176131988752,0.19956641224980795,0.20280374393722297,0.19832599279066282,0.20412111903814364
1244.846,0.23757745705934288,0.2365882652891753,0.2402162805798254,0.2352833559447037,0.2418506375456038
1245.81,0.28420088021806683,0.2826532185020485,0.28677230888096716,0.2813248563622648,0.2887360599860185
1246.774,0.34088665905958576,0.3387050031751822,0.3433825365789094,0.33738843346742015,0.34564491192802016
1247.739,0.4075805949128142,0.40474309447115725,0.40998077326289745,0.4034751303306192,0.4124536607450983
1248.703,0.4828766728214306,0.47943553397143396,0.4851405364466126,0.4782620734143699,0.4876803615620435
1249.667,0.56393770623746,0.5600262949400228,0.5659991969872212,0.5590065063240834,0.5684300605533498
1250.631,0.6468662467698818,0.6426951454398617,0.6486419753498421,0.6418880772121272,0.6507965924590832
1251.596,0.7274607837872658,0.7232914495125701,0.7288685198217753,0.7227384023589943,0.7306334757756985
1252.56,0.8020214024209952,0.7981277882321519,0.8030080332850198,0.7978340762085725,0.8043506467559027
1253.524,0.8677612324531544,0.864386296416896,0.8683268117317293,0.8643179193917907,0.8692916048189684
1254.488,0.9225936798647555,0.9199211037830028,0.9227993312796383,0.9200127234823369,0.9234756538786433
1255.453,0.9645277518340721,0.9626804711032425,0.9644930506208711,0.9628430930914986,0.9649573405485029
1256.417,0.9912037060434137,0.9902568339767817,0.9910919296653457,0.9903892783976852,0.9913590104588722
1257.381,1.0,1.0,1.0,1.0,1.0
1258.345,0.9887331425868161,0.9897085048498292,0.9890419599743683,0.989486433046388,0.9886321069112205
1259.31,0.9565565031878183,0.9585159205642306,0.9573522134055521,0.9580042316916129,0.9563660945559589
1260.274,0.9045721846904948,0.9074909477543809,0.9059838413670503,0.9066612665514701,0.9042935495972554
1261.238,0.8358821853921642,0.8396881736498983,0.8379645889061441,0.8385592918988729,0.8355263226668675
1262.202,0.7551108260155408,0.7596743365907417,0.7578327225705309,0.7583164179564121,0.754698311212751
1263.167,0.6676338786523037,0.6727777293036528,0.6708908458809033,0.6713019238368627,0.667188551136328
1264.131,0.5787772418637029,0.584303499001842,0.58242928476042,0.5828375409385649,0.5783218447505967
1265.095,0.4931616382368012,0.4988827835174475,0.49707576202912707,0.4975485165980828,0.4927210199357662
1266.059,0.4142860020204902,0.42005725034872915,0.4183676763248646,0.41894126909442,0.41389501000201734
1267.024,0.3443563901918349,0.35008562707620156,0.3485597992200545,0.3492312167821558,0.34406685210287485
1267.988,0.2843377591293008,0.28997834948343415,0.28865147283325093,0.2893830625128869,0.28421969692102556
1268.952,0.23416066569821523,0.23968993603813474,0.23858707354314893,0.23932001372340922,0.23429760188125917
1269.916,0.19302336564886044,0.19842271650291302,0.19756035660520446,0.19822929831409722,0.19350233448054588
1270.88,0.15971631308721027,0.16495751674265258,0.16434939991583258,0.16489339887138157,0.16061225459355805
1271.845,0.13290232134468205,0.13795187717573815,0.1376082278914967,0.137977810667701,0.13426641922200097
1272.809,0.11131711258415002,0.1161456809138771,0.11606990118551434,0.11623410707860084,0.11316652823680716
1273.773,0.09387416775098097,0.09846997945897513,0.09865460841925054,0.0986028606291526,0.09619455179627756
1274.738,0.07969634489341737,0.0840691615148445,0.08449342998468101,0.08423524847972126,0.08244821844232172
1275.702,0.0680981339587248,0.0722757979763405,0.07290817243804633,0.0724669777196161,0.07122806969281759
1276.666,0.05855326428413433,0.06257170691069956,0.06337493396541961,0.06277913229081619,0.06200398436850249
1277.63,0.050657183463295216,0.05455215199337182,0.05548913855474289,0.05476377253083312,0.05437473214046005
1278.594,0.044094760447383335,0.047892933933164676,0.04893308129951415,0.0480987460812891,0.04803118534326529
1279.559,0.03861379502055007,0.04233151238270852,0.04345389761330995,0.04252725979026246,0.042727554228243494
1280.523,0.034006623547340624,0.03765017837795335,0.03884352302975135,0.03784131685165277,0.038260477736971193
1281.487,0.030099886404355004,0.033670228872579776,0.03493058998816056,0.03386686239553552,0.03446062140163286
1282.452,0.026750470833052518,0.030247207924954278,0.03157421391395021,0.03045850392467993,0.031190117524323713
1283.416,0.023841918929212683,0.027269037048579903,0.028659928554376837,0.02749426600250099,0.028343203395345216
1284.38,0.02128773257466107,0.02465416808166878,0.02610082836618278,0.02488239526675473,0.025845321401244646
1285.344,0.019025115715317148,0.022343350437820025,0.023830864461632788,0.022558478805232023,0.02364285541931921
1286.308,0.01701001915404824,0.02029228743531313,0.02180222559888443,0.020483950253001613,0.021692601932795055
1287.273,0.015209567141651765,0.018462863815308223,0.01998136644759454,0.018634604031122073,0.019951814691380368
1288.237,0.013593793162187154,0.01681655470526988,0.018339373272187043,0.01698712008604882,0.018376806818117344
1289.201,0.012133099572769155,0.015318277547719267,0.01684939698711243,0.015512210940822897,0.016929290787920527
1290.166,0.010795127331294105,0.01393502964936186,0.015479800302596628,0.014168855376255915,0.01557977973665161
1291.13,0.009549279048013835,0.012643568860421752,0.014200848957822426,0.012915729607395036,0.014312460937701514
1292.094,0.008368831520167392,0.011429473681762121,0.012990920512728616,0.011721860911039593,0.01312005370425986
1293.058,0.0072406161094591415,0.010290128096397452,0.011843495400392378,0.010574558510600471,0.012001522697153945
1294.022,0.006165898107329312,0.00922794036147922,0.01076224481576637,0.009475913531246247,0.01095565999258218
1294.987,0.005157372781313178,0.008249268061675459,0.009752357696615147,0.008433663264567855,0.00998105105278644
1295.951,0.004229156227890275,0.007357063660406979,0.008815849761279887,0.007454811130129176,0.009079144494659483
1296.915,0.0033891135163758536,0.006547458115253319,0.007951801660125855,0.006545265119312565,0.008257989458480856
1297.88,0.0026338949850488688,0.005809951529927379,0.007160996214935799,0.005714126593948052,0.007531357991865868
1298.844,0.0019532359957909634,0.005131355071553916,0.0064495330979827525,0.004973134387185835,0.0069083229238938015
1299.808,0.0013336374112493216,0.004503398848546647,0.0058217196093857245,0.004328108506904842,0.006378897438677017
1300.772,0.0007584227456626006,0.003922099290012853,0.005271006814032023,0.003766706669288139,0.00590430769157696
1301.736,0.00020737891295582336,0.0033805890700817883,0.004769612575552286,0.0032563740097264005,0.005427457103213166
1302.701,-0.0003434034313738976,0.002861023638742313,0.004273414278041851,0.002753994627055761,0.00489590131912529
1303.665,-0.0009103392412618132,0.00233930642985536,0.003739293459318775,0.0022257738249486397,0.004289664289207876
1304.629,-0.0014933289541862538,0.0017999120855110538,0.0031513506285846937,0.0016605992406096282,0.003629794232869549
1305.594,-0.002073814793926628,0.001250265185281899,0.002532216182208849,0.0010689348810263713,0.0029631108634827954
1306.558,-0.0026241606788642803,0.0007201406722673458,0.0019334271008867618,0.0004738211245172229,0.0023344166109177987
1307.522,-0.0031179015211956268,0.0002473766315639754,0.001406923528585053,-9.685309839368093e-05,0.001772582672809272
1308.486,-0.0035413220462621434,-0.00014578914802310455,0.0009757009291733412,-0.0006189544946907602,0.001284857772159795
1309.45,-0.00390057519742813,-0.0004644699558317203,0.0006242237014467333,-0.0010758714070270485,0.0008667548772233911
1310.415,-0.004221211456935335,-0.0007352234305837962,0.0003125958972893008,-0.0014689900049559205,0.0005058382196518653
1311.379,-0.004537870632225484,-0.000989217012157065,3.900447095007605e-06,-0.0018182187989019163,0.0001854729541550564
1312.343,-0.0048750103198139825,-0.0012464378397240863,-0.00031556187866642105,-0.0021523003569948467,-0.00011071708520193762
1313.307,-0.0052364257295225945,-0.0015154775462559629,-0.0006381845476033129,-0.0024936542123835397,-0.0003963371513789544
1314.272,-0.005602008929404414,-0.001796851965517382,-0.0009473602820827258,-0.0028472106792103353,-0.000677035821612992
1315.236,-0.005946850360717067,-0.0020908967586037094,-0.0012344537455342337,-0.0032015697303486475,-0.0009528775409120085
1316.2,-0.006253228301094428,-0.002392032931372971,-0.0015003020725570253,-0.003537470189983046,-0.0012191842888308073
1317.165,-0.006517942322942211,-0.0026848719528586524,-0.0017455086216079628,-0.0038368136575103627,-0.0014677411955524614
1318.129,-0.006745150337044968,-0.0029449533730971146,-0.0019625816613039995,-0.004085787998358479,-0.0016869903043347798
1319.093,-0.0069380347717892645,-0.003150883022052198,-0.002138585522582475,-0.004278143283358087,-0.001866904323217067
1320.057,-0.007096192921177423,-0.003295614851061397,-0.002263887267952622,-0.004415854136350733,-0.002003945098712896
1321.021,-0.007219797136173112,-0.0033885134583475575,-0.002342422063631015,-0.004509578459420551,-0.00210305988824454
1321.986,-0.007310910139544811,-0.0034473103669098565,-0.0023885390385682925,-0.004574180871798408,-0.0021747606695882377
1322.95,-0.007374607174025386,-0.0034887471879641247,-0.002418296833453445,-0.004623667754114355,-0.002227679055911268
1323.914,-0.00741677481574698,-0.0035245200769051807,-0.002440904852900851,-0.004665323725852618,-0.0022673217880906454
1324.879,-0.007444450855739428,-0.0035615101912589075,-0.0024579379358558168,-0.0047019912506914945,-0.0022986789830336885
1325.843,-0.007465152877217764,-0.00360388183667195,-0.0024685075317817033,-0.004735042155558534,-0.002327935609980848
1326.807,-0.007483186875730667,-0.0036467430230814235,-0.0024709870563504265,-0.004763804653920133,-0.0023594774574958667
1327.771,-0.007498983977874591,-0.003679063957834171,-0.0024653176019599045,-0.004787175016795829,-0.002391549746588276
1328.735,-0.007508547371641779,-0.003685771645421284,-0.0024509997381605467,-0.004798996370007106,-0.002414516333559138
1329.7,-0.007502498344076647,-0.003655256994870253,-0.0024262324126045876,-0.0047918320452422355,-0.0024176347783886024
1330.664,-0.007469691134593375,-0.0035847544357343057,-0.0023888026042462947,-0.004760662024811165,-0.0023942584419423198
1331.628,-0.007401350565994145,-0.003480373327651792,-0.002335558034312848,-0.004707284418317277,-0.002346933619338055
1332.593,-0.007295804510013891,-0.003358272743025161,-0.0022680464924097602,-0.004639974614158779,-0.002283471561184193
1333.557,-0.0071646203127216585,-0.003240985111803943,-0.0021933923047062214,-0.004571890618622919,-0.0022145974610101667
1334.521,-0.0070285815466675635,-0.0031496934897501175,-0.002123568679042807,-0.004512817675428679,-0.002148409929728243
1335.485,-0.006907843792230495,-0.003093584098490062,-0.002066387382695528,-0.004464730408417505,-0.002085944306511242
1336.449,-0.006807898677268839,-0.0030610622861481644,-0.0020150054562085395,-0.004416999619499864,-0.0020170179296694637
1337.414,-0.006713877881620674,-0.003018491776742385,-0.0019459798030619104,-0.004345318020661445,-0.00191947125402122
1338.378,-0.006596401964085374,-0.0029236811212072903,-0.0018263149143485258,-0.00421922114305881,-0.0017652814203162127
1339.342,-0.006426312166332589,-0.002743647801201963,-0.0016288963815468615,-0.004014866076555798,-0.0015336692805327109
1340.307,-0.006191213730402254,-0.0024749317838611506,-0.0013481965679871674,-0.003731237303446922,-0.0012258038173099941
1341.271,-0.005903244692669075,-0.0021458580963736678,-0.0010050207599305813,-0.0033950505366942656,-0.0008654071176684791
1342.235,-0.0055901777517838955,-0.0017995524376744768,-0.0006363074354825638,-0.00304812554989204,-0.0004888263850436908
1343.199,-0.005282577019130211,-0.0014725818369654981,-0.0002797064427997659,-0.0027245854251249143,-0.00012741432504195202
1344.163,-0.005000799345023489,-0.001180256779022496,3.84978594303486e-05,-0.0024386310743286193,0.0001997586294695586
1345.128,-0.004751485715407113,-0.0009180484157097564,0.00031199629104777105,-0.0021829755006960586,0.0004868047882813789
1346.092,-0.00452836962607307,-0.000672152278473397,0.0005499713611557482,-0.0019428029126852592,0.0007368992919870455
1347.056,-0.004319862485988619,-0.0004304879548130402,0.0007729273337707804,-0.0017040013856127413,0.0009593709402730217
1348.021,-0.004109603815762273,-0.00018558424729856336,0.0010048327726809687,-0.0014580359893999393,0.0011700481073876506
1348.985,-0.0038839360024553807,6.590028192834504e-05,0.0012607455450517231,-0.0012035643208500642,0.0013833543687123125
1349.949,-0.0036364180284870246,0.00032522366675403,0.0015392310167734852,-0.0009443936250084258,0.0016077835297223261
1350.913,-0.003369723742603969,0.0005913158206964887,0.0018229914952507982,-0.0006883067385879732,0.0018400566510723257
1351.877,-0.0030946352967111345,0.0008613228913081381,0.0020906764776899753,-0.0004432026625589221,0.0020722925366529086
1352.842,-0.0028192909895593185,0.0011319228548025185,0.002333625039748191,-0.00020870838973013753,0.002302743305306561
1353.806,-0.002543170555762916,0.001400454678764169,0.002561024269940648,2.157439677382146e-05,0.0025374649535753616
1354.77,-0.0022571890681582444,0.0016657074161386567,0.002793405510057059,0.00025745732641361836,0.002786445632120421
1355.734,-0.001959161144166614,0.001919892128639535,0.003037435510414222,0.0004971981038626823,0.003043932688585712
1356.699,-0.0016614528294219473,0.002149101967891849,0.003278549200278077,0.0007252250880286327,0.003286949225671063
