cm-1,CB-5e-5_0,CB-5e-5_1,CB-5e-5_2,CB-5e-5_3,CB-5e-5_4,CB-5e-5_5,CB-5e-5_6,CB-5e-5_7,CB-5e-5_8,CB-5e-5_9
883.2523,0.24374572651431836,0.2404540811886212,0.2425613539453253,0.24467660318907467,0.26820303918455385,0.26170459153825876,0.2865004461862231,0.19171142274763317,0.23964940840052926,0.42864879210828977
884.2166,0.23228504419339263,0.22880106095222627,0.23145059721789366,0.23367567363424036,0.2566571308466549,0.25070158045487984,0.275277612046967,0.18244104272453535,0.22941627791284194,0.42276653838241635
885.1808,0.22178583893479106,0.21813054125537315,0.22131763605387308,0.2236470231878646,0.24616413770426895,0.24075000477749542,0.26510580326792027,0.17397436163642016,0.22004778130522054,0.4177194778917995
886.1451,0.21228400864355118,0.2084852935893043,0.2121225513446649,0.21456879087269126,0.23670440365860787,0.23179226811324907,0.2559343863716192,0.16628394435480798,0.2115503140958701,0.4134259455444701
887.1093,0.20378728517614253,0.19985871912136435,0.20380364654974878,0.20639249389916095,0.22822442628034983,0.22374615875494347,0.24768960018318711,0.15933214587463884,0.20390756938758714,0.40978639146181267
888.0735,0.19625752700846283,0.19218019997748265,0.1962844224108247,0.19904208845305482,0.22063501733515398,0.21651882704834435,0.24028226506280564,0.15307042230419643,0.19706583822120396,0.4066970575801176
889.0378,0.18959784431412752,0.18532591303600082,0.18947509803308873,0.19242028508892445,0.21382754271554677,0.21001373964881964,0.2336267704597631,0.1474405836107009,0.19093287110637971,0.40406588985046693
890.0021,0.18365076955200127,0.17914470702536342,0.18328080988430362,0.18641794085365349,0.2076949450064707,0.2041424879868204,0.22764492952869023,0.14237197494272516,0.18539083647995308,0.40182476827666114
890.9663,0.17821882972716188,0.17348501608767014,0.17761133187514572,0.18092931339058765,0.20215397484835254,0.1988292293525661,0.22227259384137188,0.13778078762011906,0.18032156793487764,0.39993384660609704
891.9305,0.17310531122344766,0.16821209966084863,0.17239276171534657,0.17586164738289456,0.1971647944794772,0.1940149902726778,0.2174599389138752,0.13357976791235257,0.17562488018073602,0.39837011132654504
892.8948,0.16815650887630895,0.1632212746928272,0.16757527471824424,0.17114372462466834,0.1927193627685223,0.18965739109407337,0.21317017933447147,0.12969995217454874,0.17123115917381912,0.397103842130783
893.8591,0.16328826971220614,0.1584488330819492,0.16313000743914557,0.1667271594862485,0.18882451204929115,0.18572957874656276,0.20937504791743375,0.12610338221524944,0.16710337118043653,0.3960962448124811
894.8233,0.15848882336035292,0.15387822592328318,0.15903989408812916,0.16258607504789024,0.18548402638358258,0.18221612992829317,0.20605289218884665,0.12278673825863406,0.16322631428820544,0.39528590617043263
895.7876,0.15380407771853755,0.14954217098920916,0.15529228372092707,0.1587181070853866,0.18269301802490645,0.17910947069639047,0.20319333799637268,0.11976373786894247,0.1595983142777004,0.39460549524314287
896.7518,0.14931980806946954,0.14551235716852212,0.1518760093750038,0.1551406148340107,0.18044927960388019,0.17640970433189385,0.2007991454355879,0.11704083268597691,0.1562244272915862,0.3940093795235054
897.7161,0.1451540978103922,0.14188963258960394,0.1487913307471626,0.1518866002727612,0.1787586974388574,0.17412017025507057,0.19888330599084159,0.11460668536212365,0.15312008963296522,0.39347901669595237
898.6803,0.1414504004925897,0.1387933635709058,0.1460540893423956,0.1489963847596885,0.1776384049207604,0.17224221111943008,0.19745719315942106,0.11244413328276301,0.15031372954768124,0.3930247957174331
899.6446,0.13836884148285872,0.1363536265781206,0.14369196142001026,0.14650815213506682,0.17710106814533239,0.17076756444183702,0.196520093123505,0.11053983470733299,0.14784532739561326,0.39266091921263785
900.6088,0.13607192783592625,0.13469790691228611,0.14173314263292022,0.14445244299378895,0.17714306072001615,0.16967027225444095,0.1960528755654802,0.10889410282223172,0.1457563703341234,0.3924035623930194
901.5731,0.1347039069990533,0.1339372100672326,0.14018794665416492,0.14284412280038916,0.17772712014737646,0.1689032039763569,0.19601794608008702,0.10750800246121299,0.14407682689092666,0.39226719089483625
902.5373,0.1343693661378777,0.13414450323965155,0.1390424240554608,0.1416823171157772,0.17877451691943286,0.16839630063599925,0.19635320251686483,0.10637157429681503,0.14281396317832942,0.39226469228493704
903.5016,0.13511383346080746,0.13533654262764694,0.1382589929994374,0.14094701100077622,0.18016479173559063,0.16806277173343304,0.19696779966107852,0.10545356232650048,0.1419496306577601,0.3924153979135946
904.4658,0.13690482826722705,0.13745995023932073,0.13778675291267686,0.1406010569873671,0.1817390140003007,0.16780952662533258,0.19774162576731616,0.10470498419759566,0.14144080188998526,0.39273903364843415
905.4301,0.13961867537083922,0.14038133291822139,0.13756660422269043,0.140587195508455,0.1833181765679147,0.16754777804500526,0.1985324407377028,0.10407253558513212,0.14122556424065277,0.39324888157365684
906.3943,0.14303722596410895,0.14388223820948137,0.137529504679383,0.14082471907467317,0.18471423258959843,0.1672004439102003,0.1991985279407658,0.10349846491728734,0.14122214883302492,0.3939579607618954
907.3586,0.14685631433627694,0.1476588088711965,0.1375892720436513,0.14120568303832523,0.18573871476520662,0.16669980628622033,0.19960621309248697,0.10292984369277075,0.14133207808049822,0.3948715314445165
908.3228,0.15070829761565707,0.15134265038711628,0.13763527547735252,0.14159348058153445,0.1862029455689386,0.1659784570814856,0.1996316725947831,0.10231343022389347,0.14144153854653246,0.3959978784859228
909.287,0.1541989201567327,0.15453956024102383,0.13753944735698936,0.14183783772730973,0.18593191214260035,0.164963961860509,0.1991499407410568,0.10159955314790582,0.14142864705695668,0.3973414730827762
910.2513,0.1569519097837222,0.15688611895280666,0.13717557503622993,0.1417918810951222,0.1847771426170033,0.163588533834567,0.19803747946035344,0.10074417845722522,0.14117882003429494,0.39889074272606956
911.2156,0.158656300894239,0.1581019625067681,0.13644397204220698,0.1413392455127026,0.18264424567283316,0.16180032592198498,0.1961945921969528,0.09971899410145706,0.14059810028439243,0.4006117589234875
912.1798,0.15910022681412958,0.15802053083886952,0.13528702278416416,0.14040900425384192,0.17951524701654578,0.15958542960948494,0.19358287555206422,0.09850771438789656,0.13962631636109937,0.4024611247662543
913.144,0.15818358761588575,0.15658955152079926,0.13369652826303047,0.13898282648427782,0.17546603810977238,0.15698030310390187,0.19024986979259204,0.0971165404072275,0.13824146902116574,0.40440872542979517
914.1083,0.1559174288087498,0.15385552732090324,0.13170773304494798,0.1370907993860415,0.17066653383856134,0.15407383695296764,0.18633462663014236,0.09556802158011804,0.13646003258373773,0.4064642923421387
915.0726,0.15240954765948309,0.14994048482001224,0.12939483621653164,0.13480394684524102,0.165370056117776,0.1510014670260769,0.18204377253007917,0.09390230840281356,0.1343346110231621,0.4086688553079456
916.0368,0.14785065178859697,0.145037793999131,0.12686579744880608,0.13222292651715395,0.15987465237048495,0.1479273413215199,0.17761215355563856,0.0921777161826532,0.13194663837229154,0.4110651537070707
917.001,0.14250200200688765,0.1394043947454728,0.12425298791229228,0.12947310705801576,0.15447936859162015,0.14501309466563317,0.17326614513190958,0.09046583933025854,0.1293986103443504,0.413678173638506
917.9653,0.1366791201893043,0.13335202144149386,0.12169593898936962,0.1266942367891015,0.14943831504225308,0.1423920284530014,0.16920047676056638,0.08884409752325706,0.12680109239019377,0.41650107680147497
918.9296,0.13072548715606544,0.12722139496492668,0.11932023263413372,0.12402923792171754,0.14493538661452213,0.1401488675627756,0.16556181420997657,0.0873823939657202,0.12426227256909249,0.41952584134314297
919.8938,0.12497685187092002,0.12134390800074518,0.11721720792220759,0.12160668538876349,0.14107711515934593,0.13832044889893452,0.16244538077751305,0.08612795716649196,0.12188106376470062,0.42276219869153875
920.858,0.11971715295582748,0.11599470768647344,0.11543965750371775,0.11952331806292736,0.1379015515203679,0.1369104561518761,0.15989338689034713,0.08509989149586066,0.11973481491447273,0.42623947463653195
921.8223,0.11514010102912428,0.11135545193887463,0.11400828292382974,0.11783464663312353,0.1353902483963189,0.13590391357091733,0.15790064547231009,0.08429481454072604,0.11787458971088426,0.4299846278638771
922.7866,0.11132574151560069,0.10749344194126079,0.11292553275240179,0.11655220074069009,0.13349248884781242,0.1352829191092648,0.1564278013675161,0.08369988565876318,0.11631612581653418,0.4340088363652286
923.7508,0.10823658871826561,0.10436483518766529,0.11218476617118193,0.11565285632968487,0.1321470972091014,0.13502888217986386,0.15542174653005414,0.08329800487263206,0.11504361860004651,0.43830079064314786
924.715,0.10574227111084376,0.10184186998615388,0.11176732210988652,0.1150903652882236,0.13130214774328017,0.1351205613156539,0.15483422687519832,0.08306693594806257,0.11401651846693747,0.44284681409608134
925.6793,0.10366657830370439,0.0997550841682741,0.1116407384681215,0.11480976750015237,0.13092395178905677,0.13553272151605883,0.15463450064877443,0.08298005804121035,0.11318258977113384,0.4476492738281442
926.6436,0.10184110079811907,0.09794434375833228,0.11176149748158726,0.1147593091259817,0.13098791294473908,0.13623599653893484,0.15480967154214265,0.08301576129060166,0.11249173986742692,0.452748410609292
927.6078,0.10014658161148757,0.0962977104432221,0.11208671207822034,0.1149021665640221,0.1314667018751136,0.1372036710221441,0.15535588493906755,0.08316339735869878,0.1119090445386024,0.45821615810346517
928.572,0.09853794125921479,0.09477534938497713,0.11259219335578437,0.11522370105617018,0.1323211114954318,0.13841567401707017,0.15626709718199466,0.08342716294323717,0.11142000504443607,0.46412234588205725
929.5363,0.09703571748504813,0.09340189392225312,0.11328105767591708,0.11573171778097219,0.1335051549435556,0.13985868226965723,0.15752608146750124,0.08381394814497654,0.11103021327780889,0.4705162886141317
930.5005,0.09571049799648904,0.0922438506145345,0.11417767943857153,0.11644629645087097,0.13497484250107408,0.14152402017261304,0.15910528442768176,0.08431567275484413,0.1107565118861406,0.47739312058567424
931.4648,0.09465209659056378,0.09137809067992662,0.11531611602450394,0.11739159749406373,0.13670084768904664,0.14340080878980932,0.16096711165727656,0.0849052774680381,0.11061433717253359,0.4847182557754484
932.429,0.09394794537636833,0.09087371184256919,0.1167227452090059,0.11858821880912084,0.13867139787076593,0.14547548387809878,0.16307139900686893,0.08555138100746185,0.11061256249994264,0.49245000684987267
933.3933,0.09366728588996526,0.09078309017736001,0.11841248100848704,0.12005339008478347,0.14088964643106427,0.14773510088056926,0.16538302663964663,0.08624170646630713,0.11075276163462763,0.5005666753545592
934.3575,0.09385671637347039,0.09113818338171374,0.12039125934987653,0.12180479442265447,0.14336274104222824,0.15016354795510672,0.16788234077159425,0.08698928239873781,0.11103664228040251,0.5090537956532496
935.3218,0.09454250442855054,0.09195256915842374,0.12266471936375706,0.1238595967382091,0.1460919956146047,0.15274529851881916,0.17056853240918082,0.0878253648072912,0.11147053298669538,0.5178957185576275
936.286,0.09573459101352376,0.09322434732007627,0.12524432480901065,0.12623146419056164,0.14906400826265623,0.15546806212804268,0.1734600180521981,0.08878158551818242,0.11206678949286582,0.527072192176931
937.2503,0.09742917923458803,0.09494346414780892,0.1281441735120942,0.12892842866468918,0.15225628484124556,0.15832781082224875,0.17658492212280874,0.08987679835258128,0.11283301275510531,0.5365801918781242
938.2145,0.0996112886198335,0.0970971365626559,0.1313740597524408,0.13195330779766035,0.15564643631806327,0.16133859082276758,0.17997365326020381,0.09111826923492532,0.11377007336751507,0.546454698199796
939.1788,0.10226162404530258,0.0996780402058584,0.13493498521771974,0.13531070049135713,0.1592344101366954,0.1645274273348546,0.18365338412945076,0.0925028663012328,0.11486879660764374,0.5567676448058868
940.143,0.10536472179805602,0.10268344571731287,0.13881978969607278,0.13900922159015017,0.1630482714221497,0.16792774898819512,0.18764448233238643,0.09402714450112393,0.11612131364419186,0.5675853106116178
941.1073,0.10891464491687615,0.1061183281331574,0.14302283405691713,0.14306496725062665,0.1671402086934011,0.17157288113143537,0.19196084352260048,0.09568947526532819,0.11752735660205135,0.578929657082945
942.0715,0.11291791715565919,0.10999101372915084,0.14755380128105597,0.14749743422583586,0.17156950558529732,0.1754912604773664,0.1966119852710448,0.09749631023364787,0.11910088847123021,0.5907607064614813
943.0358,0.11739341943176611,0.1143155293432935,0.15243869814834793,0.15232317208522655,0.17638687903722486,0.1797147664400857,0.20160380847170944,0.09946180543128023,0.12086524787051892,0.6030133633840628
944.0001,0.12236976651757776,0.11911136053379279,0.15772052302948628,0.15755711106659895,0.18162733162082256,0.18427693093031774,0.20694340371495357,0.10160681907234337,0.12285057074957507,0.6156320009039863
944.9643,0.12788199338772197,0.12440759744251145,0.16344405507324317,0.16321881269626826,0.18730316153693644,0.18921076945359117,0.21264547564789768,0.10395615551957231,0.12508776319899198,0.6286041259717559
945.9285,0.13396803446300268,0.13024366032107126,0.1696458373297763,0.16933768403697325,0.19340527652596665,0.1945411038863253,0.218734484427888,0.10652835540773868,0.127607731309363,0.6419510425244065
946.8928,0.1406623379253693,0.13666287344250766,0.17634534705932225,0.17595158506265837,0.19990739838097718,0.20028101649348454,0.22524050557913228,0.10933256377966906,0.13043903726408582,0.6557087831468008
947.8571,0.14798589024238212,0.1436982655189595,0.18354488443356604,0.1830919955805727,0.20677667934329796,0.20643054170208192,0.23218761855613856,0.11236903118448197,0.13360535452583597,0.6699164050568368
948.8213,0.1559311321436535,0.15135253136166824,0.19122816275299565,0.19076361165249717,0.21398899601896174,0.21297855958689774,0.2395824380707184,0.1156383213576941,0.13711910580275008,0.684597710801449
949.7855,0.1644428015657556,0.15957816628528781,0.19935596780033513,0.1989229380303501,0.2215369379536125,0.2199033122756754,0.24740654762308006,0.11914431781064276,0.140969810481225,0.6997661139706227
950.7498,0.17340229735319948,0.16826299013467744,0.20785554737115852,0.2074712278701992,0.22942255484739135,0.22717584665042784,0.2556213058751591,0.12288871174987807,0.14511035602662933,0.7154130666883869
951.7141,0.18262857670606086,0.1772360551403157,0.21661378495792152,0.21626351860286092,0.23763843624594225,0.23476249309237826,0.26417641246447515,0.12685026913760417,0.14945197532502702,0.7315035884161527
952.6783,0.19190404309226677,0.18629058636271462,0.22548595524218162,0.22513097871065116,0.24615057814948996,0.24263464275367036,0.27302580234762147,0.13096810653801683,0.15387258429591624,0.747992441164166
953.6425,0.20101724404426027,0.19522488754511053,0.23432017269363828,0.23391666257018653,0.25489465150745516,0.25076974594074697,0.2821346888027691,0.13514983396365607,0.15824289971526573,0.7648355704947302
954.6068,0.2098104704003914,0.20388825655115483,0.24299771877370752,0.24250582434084658,0.26378977199888864,0.25915878277618537,0.29148636849289766,0.1393001174749191,0.1624563742588415,0.7820199573352126
955.571,0.2182126857293458,0.21221359949070792,0.2514603100998534,0.2508493011137795,0.27276966598589775,0.2677995499311493,0.3010809365937166,0.14335995275439078,0.16645246815222023,0.7995715083250945
956.5353,0.22624546329136225,0.22022603338649455,0.25972553185560365,0.2589689862528744,0.28180773992306324,0.2766984164030558,0.3109319080559775,0.1473220112403539,0.17022220757928166,0.8175257300261015
957.4995,0.2340083852557032,0.22802809926113796,0.2678757450271008,0.2669471418058808,0.2909355802151223,0.28586832674881696,0.321062696104222,0.1512245016733852,0.17380420003997604,0.8359077400430098
958.4637,0.24165394868434498,0.23576638793640048,0.27603300711182643,0.2749058653791039,0.3002300768955696,0.29533007488432356,0.3315047563104456,0.1551262404590609,0.17727100620420128,0.8547020206932875
959.428,0.24935632745115163,0.2435995132380447,0.28432987477801797,0.28298121321765984,0.30979198060979796,0.30511536808860773,0.3422951120256511,0.15908942641605744,0.18071809006359502,0.8738576792384611
960.3923,0.25728551884680534,0.25167641531045365,0.29288959270854276,0.2913025051470068,0.3197175747080211,0.31526507122617675,0.35347349910856224,0.16317024518420647,0.18424921973814504,0.8933060696591948
961.3565,0.2655881865237137,0.26012592686028574,0.30181585412694517,0.2999825761964198,0.33007602343089454,0.3258285870607778,0.3650814141685289,0.16741335714388694,0.18796324114272833,0.9129894609162381
962.3207,0.2743815854659267,0.2690601243960954,0.3111981060321394,0.30911722602623076,0.3409026972449542,0.3368578315281116,0.3771619718019629,0.17185008093491586,0.19194614218703474,0.9328685327801248
963.285,0.2837562543320149,0.2785762284157472,0.3211134041755751,0.31878981782971005,0.3522049540481422,0.3484034811914089,0.38976623377702074,0.17650165059508902,0.19626603011729046,0.9529169840940209
964.2493,0.2937828153466959,0.28875881453358815,0.33162967782104824,0.3290748408626938,0.3639792200043153,0.3605104288757053,0.4029530662700394,0.18138403863071317,0.20097594420489293,0.9731041740102153
965.2135,0.30451939550235735,0.29967245457282665,0.3428023907858034,0.3400325342625102,0.3762336939140374,0.3732160623171886,0.4167780994832323,0.18651497139192463,0.20611958157684568,0.9933884151951262
966.1777,0.31601224786895127,0.31136171656553285,0.35466927330538417,0.3517040290530341,0.3890057959439856,0.3865527429081392,0.43128316314093257,0.1919231367527958,0.21173293795079537,1.0137096095053886
967.142,0.32829830586800646,0.32385320313550053,0.36724898645007437,0.3641068140160704,0.4023647428912292,0.4005511106901842,0.44648353294451804,0.19764223356976965,0.21784641715150768,1.034005160187738
968.1063,0.34140587361695646,0.33716557066824726,0.38054843073492906,0.37724509941390555,0.4163947826872052,0.41524490413612647,0.4623763060348483,0.20370765190583937,0.22448617048640776,1.0542220704111545
969.0705,0.35536014868376,0.3513160935948082,0.3945791070183736,0.39112536257313396,0.43116471167767223,0.4306730257707288,0.4789611968847948,0.21014519832021417,0.23167794745025855,1.0743156282090205
970.0348,0.3701849479477209,0.366328956118632,0.409366242989857,0.4057705980031659,0.44670732506488636,0.44687919790058256,0.4962540046621376,0.21696940466176906,0.2394532233682581,1.0942486174444166
970.999,0.38590443346030656,0.3822335247724781,0.4249506481470176,0.42122323219319496,0.4630171044253911,0.4639109298037165,0.5142926568871197,0.2241909192680418,0.24785248086611314,1.1139855315556166
971.9633,0.4025431124451484,0.3990678033046233,0.4413783259235564,0.4375405894835819,0.48007449877322594,0.4818167635685512,0.5331222192581979,0.23181976410377386,0.2569247410886001,1.1334816585760035
972.9275,0.42012790833102437,0.4168739413267929,0.45868823083994653,0.45478193741266587,0.49787740585183615,0.5006435199328538,0.552788376115941,0.23987698529492216,0.2667235455729439,1.152679135960543
973.8918,0.43869264798998897,0.43569788882553956,0.47691263949886525,0.47300136165751056,0.5164650327459701,0.5204362982837387,0.5733330047725369,0.24838976742084792,0.27730156526226857,1.1715183915890064
974.856,0.45828082311468377,0.45558939616224403,0.4960845704938562,0.4922474421675741,0.5359160038507805,0.5412415750888425,0.5947975066616261,0.25738874011129204,0.2887097299114954,1.1899416944221437
975.8203,0.47895180331728604,0.47659994114139026,0.516247059295156,0.5125661679616772,0.5563226082290268,0.5631078924365857,0.6172261384881346,0.2668974549833969,0.3010007104637482,1.207916431025481
976.7845,0.5007773844078705,0.49878756585125567,0.5374572391994583,0.5340087099199159,0.5777645739605527,0.5860951533297001,0.6406598258071551,0.27693489113289155,0.3142345444276228,1.2254333959941264
977.7488,0.5238359204676245,0.5222203315501177,0.5597789214212517,0.5566349833132888,0.6002907785102594,0.6102698019033997,0.6651347353883046,0.2875213430383774,0.328480243127835,1.2425021892503245
978.713,0.5482068010942271,0.5469759731776335,0.5832811111110883,0.5805133239373671,0.6239232955719731,0.6357048234253806,0.6906765646731529,0.2986786084731671,0.34381897272212947,1.2591262299444634
979.6772,0.573965964163719,0.5731394809344948,0.6080317004332206,0.6057185449143168,0.6486658040946648,0.66246838338151,0.7173076799534369,0.3104370038806033,0.36033913199616857,1.2752792169197094
980.6415,0.6011886572078133,0.6007937720896693,0.634103033497098,0.6323322605592278,0.6745225085914444,0.6906248602862181,0.7450461646139652,0.32283461272670355,0.37813608448842445,1.290900920526913
981.6058,0.6299553053406802,0.6300179635372969,0.6615655994350048,0.6604422386474547,0.7015128549354444,0.7202317472513219,0.7739024879827844,0.33591390308705965,0.39730589690952783,1.3059242728161486
982.57,0.6603497853981283,0.6608890992397933,0.690483951452296,0.6901404572166385,0.729672581488098,0.7513444717678549,0.8038795053311802,0.3497177814982208,0.4179386422645667,1.3203045618207983
983.5342,0.6924652938643895,0.6934932058637123,0.7209133678684997,0.7215182465717611,0.7590489890218899,0.7840194941372426,0.8349719819951293,0.36429397756726795,0.4401233890269734,1.3340445491623298
984.4985,0.7264026210112993,0.727925292779746,0.7529031910762145,0.75465981195855,0.7896846482320565,0.8183139632011714,0.8671727797964176,0.3796939791380603,0.4639575767673077,1.3471811879660944
985.4628,0.7622736026199362,0.7642924614603109,0.7865098123812682,0.7896477392910844,0.821601632812424,0.8542867491519813,0.9004747605568314,0.3959805487647909,0.48955873568923447,1.3597534039442063
986.427,0.8001990489476374,0.8027038863095477,0.8218040919113777,0.8265740066070055,0.8547999427629928,0.8919963779118814,0.9348693584625141,0.4132238402006498,0.5170735274144207,1.3717907858981035
987.3912,0.8403028768012147,0.843273233083666,0.8588765525522133,0.8655509955227267,0.8892601322106297,0.9315027524836034,0.9703456283068709,0.43150127312326453,0.5466670299782133,1.3833091145218863
988.3555,0.8827086578153163,0.8861148585161168,0.8978269920752721,0.9067095480354556,0.9249606530256476,0.9728647430594873,1.0068878660978313,0.4508877617190773,0.5785073350109246,1.3943200938303455
989.3198,0.9275378925916071,0.9313489926469035,0.9387481593388225,0.9501805061424001,0.9618988773873524,1.016141908372134,1.044477036693492,0.4714525201820834,0.6127508146068894,1.4048300361011212
990.284,0.9749158786255545,0.9791010478453394,0.9817064625253851,0.9960768991926333,1.0000879443992126,1.0613996597463657,1.0830945808304964,0.4932600649103058,0.6495401122611537,1.4148389413342135
991.2482,1.0249641165188235,1.0294915996400482,1.0267338072422039,1.0444858472288503,1.0395515044474704,1.1087092610992253,1.1227167045814654,0.516379798009579,0.6890178714687637,1.4243481245874643
992.2125,1.0777865030927243,1.0826229126627565,1.0738238865669172,1.095469208720028,1.0802948131735128,1.1581461075893233,1.1633086688124248,0.540900664416983,0.7313401294801688,1.4333641611500818
993.1768,1.1334479307140553,1.1385613207286385,1.122932552042989,1.1490629328287656,1.1222800299593523,1.209762872546648,1.2048019470125215,0.5669285837723789,0.7766783263645326,1.4419094070053748
994.141,1.1919577190312394,1.197318570450798,1.1739711357619143,1.2052595706294793,1.1654125532600192,1.2635619658621142,1.2470775695448575,0.5945845086627396,0.8251992143766272,1.4500022729631266
995.1052,1.2532575339485912,1.258834892297854,1.2267908685550302,1.26397686007442,1.2095320860132033,1.3194645496758048,1.2899556543184436,0.6239806850931691,0.8770380704460269,1.4576427590233378
996.0695,1.317201367640814,1.3229468701522165,1.2811602492720982,1.3250243677617108,1.2544173657165036,1.3772898821691322,1.333192075638366,0.6552053689906716,0.9322611936619782,1.464801933913491
997.0338,1.3835241278860932,1.389363602595257,1.3367364781329574,1.3880808182922677,1.299795099017785,1.436750842053141,1.3764936923193078,0.6883179404963401,0.9908371086992837,1.4714469211875436
997.998,1.4518005625786012,1.4576456281014478,1.3930539558690997,1.452683082814588,1.3453473196131216,1.4974491087866781,1.4195264376208614,0.7233515973683805,1.0526148009657694,1.4775553648621875
998.9622,1.521407981134804,1.5271855776756011,1.449515750828708,1.5182158153022,1.3907024536564383,1.5588658672828655,1.4619134157333338,0.7603132297075526,1.1172952548720554,1.4831272649374223
999.9265,1.591514863812056,1.5972019560576975,1.5054088097894132,1.583905622959727,1.4354263851691513,1.620356643857141,1.5032329982635595,0.7991683870100579,1.18440031335024,1.4881757719916653
1000.891,1.661102607554921,1.6667343048821954,1.5599340085883722,1.6488213900892186,1.4790182515270598,1.681149240606474,1.5430183483563522,0.8398206078652597,1.2532529220646822,1.4927192968346996
1001.855,1.7290152307867612,1.7346673868814808,1.612240283702113,1.7118985680648775,1.520919378050704,1.7403540635132855,1.5807745523222172,0.8820970133813687,1.3229754551925745,1.4967815105076758
1002.819,1.7940328950806324,1.7997847366220752,1.661464328757871,1.7719861359508722,1.5605469141102426,1.7970016478896855,1.6160066964716597,0.9257439225758677,1.3925195165297168,1.5003821388782193
1003.784,1.8549378330425725,1.8608498503304993,1.7067714040312283,1.8279188226928627,1.5973285203586087,1.8500884463048526,1.6482469921923983,0.9704475226777906,1.4607195145121288,1.5035487981610056
1004.748,1.9105747534402722,1.9166825388784476,1.7473939199711537,1.878579613319637,1.6307360048363881,1.8986212394318844,1.6770761904840048,1.015833869127723,1.5263428887988133,1.50630910457071
1005.712,1.959887084280274,1.9662052232579623,1.782666310770712,1.9229625790110791,1.660302666588397,1.9416570713829508,1.7021326236503105,1.061450094393912,1.588135649040128,1.5086827839749581
1006.676,2.0019470027862267,2.0084740285572953,1.8120513750428107,1.9602146558547004,1.6856253979202362,1.9783294142392258,1.7231107776637615,1.1067268256044853,1.6448612167684549,1.510664576142383
1007.641,2.0359733843514025,2.042699167789531,1.835154002651226,1.9896631734836687,1.7063767723734835,2.00788810338604,1.7397655750723493,1.150948118653227,1.6953436202593761,1.5121887281809
1008.605,2.0613866849127453,2.068300220071895,1.8517356435324908,2.0108511565067455,1.7223202860857136,2.0297557978143055,1.7519314101415115,1.1932589746731348,1.7385250876799088,1.5131447752318077
1009.569,2.077881427105274,2.0849893933833474,1.861739906380778,2.0235829896607798,1.733343468331241,2.0436223101363145,1.7595454669029666,1.2327329882984228,1.7735537761863973,1.5134130470315124
1010.533,2.0855097319257245,2.0928461501066478,1.8653226092779784,2.0279752648244704,1.7394836341639146,2.049516559043041,1.7626796030174006,1.268464424465585,1.7998875735288897,1.5129264756300875
1011.497,2.0847299880076524,2.0923368998797383,1.8628591996023636,2.024486900587034,1.7409378701357545,2.0478409963172046,1.761556529645086,1.2996759545343646,1.8173858452756497,1.5116850610275334
1012.462,2.0763737150937023,2.0842635217912604,1.8549184133528371,2.013896471605122,1.7380504207576233,2.039324097555246,1.7565393421178348,1.3257881836681475,1.826341579826127,1.509755871173776
1013.426,2.0615578903060006,2.069676301248137,1.8422177556969643,1.9972364637378894,1.731290614805398,2.0249284420424396,1.7481053466188807,1.3464647496753002,1.8274358496425844,1.5072283300020506
1014.39,2.0415492954857717,2.049777193161777,1.8255645126971163,1.975679596965259,1.7212192292150938,2.005740890581224,1.736806562263429,1.36162735595628,1.8216397019917667,1.504181340982858
1015.354,2.0176374938370514,2.025833795281523,1.805808263895033,1.9504322733654453,1.708464313132482,1.9828758455844875,1.7232292714221118,1.3714545187580436,1.8100892621757674,1.500675396776916
1016.319,1.9910336944826885,1.9990991948346473,1.783808234713715,1.9226506957355565,1.693684923987518,1.9574184465040148,1.7079602323441092,1.3763565122621932,1.7939836061470746,1.496743373830267
1017.283,1.9628134538851507,1.970729051257386,1.7603913739734858,1.893377389790968,1.6775196222087474,1.9303656996381457,1.691559554079935,1.3769208741516945,1.7745027237567277,1.4924102582419025
1018.247,1.9338973462053495,1.9417048977211426,1.7363063504582892,1.8635049311363936,1.6605428493997922,1.9025800016641397,1.6745288126187505,1.3738453837216698,1.7527415545089533,1.4876892005902402
1019.211,1.9050454405480186,1.912799246781799,1.712174210523092,1.833760723548389,1.643222357644114,1.8747605652173307,1.6572839258111502,1.36786039165265,1.7296677972316463,1.4826170224948472
1020.176,1.8768669657823034,1.8845814636862654,1.6884579564683717,1.80470958990599,1.6259113260429325,1.8474372220287767,1.6401518222193288,1.3596718200861093,1.7060884256878612,1.4772647370791745
1021.14,1.8498234170912324,1.8574536971890352,1.6654729344122408,1.7767712609725157,1.6088651787676662,1.8209931447538834,1.6233785310523912,1.3499179429015176,1.6826322766937878,1.4717296586235067
1022.104,1.824229246316047,1.8316899197663217,1.6434257888109227,1.7502346255140788,1.5922699655234225,1.7956968640945514,1.6071491690653497,1.3391330560941512,1.659751724338175,1.466110416465971
1023.068,1.8002677398757363,1.8074704764781298,1.622463433855914,1.72527295201708,1.5762765232180136,1.7717322203005434,1.5916141138792435,1.3277330712007802,1.6377454493665182,1.4604609279780765
1024.033,1.7780068966865734,1.7849038507513584,1.602699394149736,1.7019629968016639,1.5610199218350913,1.7492224620786296,1.576892811009518,1.3160274163827959,1.6168019688861208,1.4547877684490316
