Created as New Dataset,Sample 162 By irlear Date Thursday, June 06 2019
cm-1,%T
3532.00,45.00
3531.50,44.99
3531.00,44.98
3530.50,44.98
3530.00,44.97
3529.50,44.97
3529.00,44.96
3528.50,44.96
3528.00,44.95
3527.50,44.94
3527.00,44.93
3526.50,44.93
3526.00,44.94
3525.50,44.95
3525.00,44.97
3524.50,44.98
3524.00,44.98
3523.50,44.96
3523.00,44.93
3522.50,44.90
3522.00,44.90
3521.50,44.91
3521.00,44.92
3520.50,44.93
3520.00,44.93
3519.50,44.94
3519.00,44.94
3518.50,44.95
3518.00,44.96
3517.50,44.96
3517.00,44.98
3516.50,44.99
3516.00,45.00
3515.50,45.02
3515.00,45.04
3514.50,45.06
3514.00,45.07
3513.50,45.08
3513.00,45.08
3512.50,45.09
3512.00,45.10
3511.50,45.11
3511.00,45.13
3510.50,45.15
3510.00,45.15
3509.50,45.14
3509.00,45.14
3508.50,45.14
3508.00,45.17
3507.50,45.19
3507.00,45.22
3506.50,45.24
3506.00,45.26
3505.50,45.29
3505.00,45.31
3504.50,45.33
3504.00,45.35
3503.50,45.36
3503.00,45.36
3502.50,45.35
3502.00,45.35
3501.50,45.36
3501.00,45.37
3500.50,45.38
3500.00,45.40
3499.50,45.42
3499.00,45.44
3498.50,45.46
3498.00,45.48
3497.50,45.50
3497.00,45.51
3496.50,45.51
3496.00,45.52
3495.50,45.53
3495.00,45.54
3494.50,45.55
3494.00,45.57
3493.50,45.58
3493.00,45.60
3492.50,45.61
3492.00,45.63
3491.50,45.64
3491.00,45.66
3490.50,45.68
3490.00,45.70
3489.50,45.73
3489.00,45.75
3488.50,45.77
3488.00,45.78
3487.50,45.79
3487.00,45.81
3486.50,45.83
3486.00,45.85
3485.50,45.86
3485.00,45.87
3484.50,45.89
3484.00,45.92
3483.50,45.95
3483.00,45.97
3482.50,45.98
3482.00,46.00
3481.50,46.02
3481.00,46.05
3480.50,46.07
3480.00,46.09
3479.50,46.11
3479.00,46.12
3478.50,46.14
3478.00,46.15
3477.50,46.17
3477.00,46.19
3476.50,46.22
3476.00,46.24
3475.50,46.25
3475.00,46.27
3474.50,46.28
3474.00,46.30
3473.50,46.32
3473.00,46.34
3472.50,46.37
3472.00,46.40
3471.50,46.42
3471.00,46.45
3470.50,46.48
3470.00,46.51
3469.50,46.53
3469.00,46.56
3468.50,46.58
3468.00,46.60
3467.50,46.62
3467.00,46.63
3466.50,46.64
3466.00,46.66
3465.50,46.68
3465.00,46.70
3464.50,46.73
3464.00,46.75
3463.50,46.77
3463.00,46.79
3462.50,46.81
3462.00,46.84
3461.50,46.87
3461.00,46.90
3460.50,46.93
3460.00,46.95
3459.50,46.97
3459.00,46.99
3458.50,47.01
3458.00,47.04
3457.50,47.06
3457.00,47.09
3456.50,47.12
3456.00,47.15
3455.50,47.18
3455.00,47.21
3454.50,47.24
3454.00,47.27
3453.50,47.30
3453.00,47.33
3452.50,47.36
3452.00,47.39
3451.50,47.42
3451.00,47.45
3450.50,47.48
3450.00,47.51
3449.50,47.55
3449.00,47.60
3448.50,47.65
3448.00,47.68
3447.50,47.69
3447.00,47.69
3446.50,47.71
3446.00,47.74
3445.50,47.78
3445.00,47.82
3444.50,47.85
3444.00,47.89
3443.50,47.92
3443.00,47.95
3442.50,47.96
3442.00,47.99
3441.50,48.02
3441.00,48.05
3440.50,48.09
3440.00,48.12
3439.50,48.16
3439.00,48.20
3438.50,48.23
3438.00,48.26
3437.50,48.29
3437.00,48.32
3436.50,48.35
3436.00,48.38
3435.50,48.41
3435.00,48.44
