Created as New Dataset,Sample 159 By irlear Date Thursday, June 06 2019
cm-1,%T
3746.50,58.99
3746.00,58.99
3745.50,59.02
3745.00,59.21
3744.50,59.50
3744.00,59.69
3743.50,59.80
3743.00,59.89
3742.50,59.97
3742.00,60.08
3741.50,60.19
3741.00,60.30
3740.50,60.39
3740.00,60.46
3739.50,60.51
3739.00,60.56
3738.50,60.61
3738.00,60.65
3737.50,60.67
3737.00,60.66
3736.50,60.64
3736.00,60.62
3735.50,60.57
3735.00,60.50
3734.50,60.45
3734.00,60.42
3733.50,60.39
3733.00,60.32
3732.50,60.20
3732.00,60.03
3731.50,59.87
3731.00,59.74
3730.50,59.61
3730.00,59.46
3729.50,59.29
3729.00,59.12
3728.50,58.96
3728.00,58.78
3727.50,58.57
3727.00,58.33
3726.50,58.07
3726.00,57.82
3725.50,57.59
3725.00,57.37
3724.50,57.18
3724.00,56.99
3723.50,56.79
3723.00,56.55
3722.50,56.28
3722.00,56.02
3721.50,55.82
3721.00,55.67
3720.50,55.51
3720.00,55.33
3719.50,55.11
3719.00,54.90
3718.50,54.70
3718.00,54.51
3717.50,54.34
3717.00,54.15
3716.50,53.96
3716.00,53.75
3715.50,53.53
3715.00,53.31
3714.50,53.10
3714.00,52.90
3713.50,52.69
3713.00,52.43
3712.50,52.10
3712.00,51.77
3711.50,51.52
3711.00,51.34
3710.50,51.15
3710.00,50.90
3709.50,50.61
3709.00,50.35
3708.50,50.15
3708.00,49.99
3707.50,49.82
3707.00,49.63
3706.50,49.44
3706.00,49.26
3705.50,49.09
3705.00,48.93
3704.50,48.79
3704.00,48.66
3703.50,48.53
3703.00,48.40
3702.50,48.27
3702.00,48.17
3701.50,48.10
3701.00,48.06
3700.50,48.05
3700.00,48.05
3699.50,48.05
3699.00,48.06
3698.50,48.09
3698.00,48.12
3697.50,48.18
3697.00,48.25
3696.50,48.33
3696.00,48.42
3695.50,48.51
3695.00,48.61
3694.50,48.70
3694.00,48.80
3693.50,48.90
3693.00,48.99
3692.50,49.10
3692.00,49.26
3691.50,49.47
3691.00,49.68
3690.50,49.83
3690.00,49.95
3689.50,50.11
3689.00,50.31
3688.50,50.50
3688.00,50.63
3687.50,50.71
3687.00,50.79
3686.50,50.87
3686.00,50.96
3685.50,51.06
3685.00,51.16
3684.50,51.25
3684.00,51.33
3683.50,51.39
3683.00,51.45
3682.50,51.51
3682.00,51.55
3681.50,51.59
3681.00,51.62
3680.50,51.64
3680.00,51.67
3679.50,51.69
3679.00,51.70
3678.50,51.69
3678.00,51.68
3677.50,51.65
3677.00,51.61
3676.50,51.57
3676.00,51.53
3675.50,51.43
3675.00,51.31
3674.50,51.25
3674.00,51.21
3673.50,51.18
3673.00,51.13
3672.50,51.06
3672.00,50.96
3671.50,50.83
3671.00,50.67
3670.50,50.51
3670.00,50.37
3669.50,50.24
3669.00,50.11
3668.50,49.98
3668.00,49.85
3667.50,49.74
3667.00,49.62
3666.50,49.48
3666.00,49.32
3665.50,49.15
3665.00,48.98
3664.50,48.81
3664.00,48.64
3663.50,48.48
3663.00,48.31
3662.50,48.15
3662.00,47.98
3661.50,47.82
3661.00,47.64
3660.50,47.46
3660.00,47.27
3659.50,47.07
3659.00,46.89
3658.50,46.72
3658.00,46.56
3657.50,46.38
3657.00,46.15
3656.50,45.87
3656.00,45.62
3655.50,45.46
3655.00,45.33
3654.50,45.22
3654.00,45.08
3653.50,44.94
3653.00,44.80
3652.50,44.67
3652.00,44.53
3651.50,44.38
3651.00,44.23
3650.50,44.07
3650.00,43.91
3649.50,43.75
3649.00,43.63
3648.50,43.53
3648.00,43.43
3647.50,43.32
3647.00,43.23
3646.50,43.18
3646.00,43.16
3645.50,43.15
3645.00,43.13
3644.50,43.10
3644.00,43.07
3643.50,43.04
3643.00,43.02
3642.50,43.00
3642.00,42.99
3641.50,42.99
3641.00,43.00
3640.50,43.02
3640.00,43.04
3639.50,43.07
3639.00,43.11
3638.50,43.16
3638.00,43.21
3637.50,43.27
3637.00,43.33
3636.50,43.39
3636.00,43.45
3635.50,43.52
3635.00,43.59
3634.50,43.66
3634.00,43.75
3633.50,43.84
3633.00,43.93
3632.50,44.01
3632.00,44.10
3631.50,44.18
3631.00,44.26
3630.50,44.33
3630.00,44.41
3629.50,44.51
3629.00,44.58
3628.50,44.64
3628.00,44.72
3627.50,44.80
3627.00,44.87
3626.50,44.94
3626.00,45.00
3625.50,45.05
3625.00,45.11
3624.50,45.15
3624.00,45.19
3623.50,45.22
3623.00,45.25
3622.50,45.28
3622.00,45.30
3621.50,45.32
3621.00,45.33
3620.50,45.32
3620.00,45.31
3619.50,45.29
3619.00,45.28
3618.50,45.27
3618.00,45.26
3617.50,45.25
3617.00,45.25
3616.50,45.26
3616.00,45.27
3615.50,45.25
3615.00,45.20
3614.50,45.16
3614.00,45.13
3613.50,45.09
3613.00,45.03
3612.50,44.96
3612.00,44.91
3611.50,44.90
3611.00,44.91
3610.50,44.90
3610.00,44.84
3609.50,44.75
