Created as New Dataset,Sample 022 By irlear Date Sunday, April 26 2009
cm-1,%T
4000.00,98.20
3999.75,98.20
3999.50,98.19
3999.25,98.20
3999.00,98.20
3998.75,98.20
3998.50,98.20
3998.25,98.20
3998.00,98.20
3997.75,98.21
3997.50,98.22
3997.25,98.22
3997.00,98.22
3996.75,98.21
3996.50,98.21
3996.25,98.20
3996.00,98.20
3995.75,98.21
3995.50,98.21
3995.25,98.20
3995.00,98.19
3994.75,98.19
3994.50,98.20
3994.25,98.21
3994.00,98.22
3993.75,98.23
3993.50,98.23
3993.25,98.23
3993.00,98.23
3992.75,98.24
3992.50,98.24
3992.25,98.24
3992.00,98.24
3991.75,98.23
3991.50,98.23
3991.25,98.23
3991.00,98.23
3990.75,98.22
3990.50,98.22
3990.25,98.21
3990.00,98.22
3989.75,98.22
3989.50,98.22
3989.25,98.22
3989.00,98.22
3988.75,98.22
3988.50,98.22
3988.25,98.21
3988.00,98.21
3987.75,98.21
3987.50,98.21
3987.25,98.22
3987.00,98.22
3986.75,98.22
3986.50,98.22
3986.25,98.22
3986.00,98.23
3985.75,98.23
3985.50,98.23
3985.25,98.23
3985.00,98.23
3984.75,98.23
3984.50,98.23
3984.25,98.22
3984.00,98.22
3983.75,98.22
3983.50,98.22
3983.25,98.22
3983.00,98.22
3982.75,98.23
3982.50,98.23
3982.25,98.24
3982.00,98.23
3981.75,98.22
3981.50,98.21
3981.25,98.21
3981.00,98.21
3980.75,98.21
3980.50,98.22
3980.25,98.23
3980.00,98.24
3979.75,98.24
3979.50,98.24
3979.25,98.23
3979.00,98.22
3978.75,98.22
3978.50,98.22
3978.25,98.22
3978.00,98.23
3977.75,98.25
3977.50,98.25
3977.25,98.25
3977.00,98.24
3976.75,98.24
3976.50,98.24
3976.25,98.25
3976.00,98.25
3975.75,98.24
3975.50,98.24
3975.25,98.23
3975.00,98.23
3974.75,98.23
3974.50,98.23
3974.25,98.24
3974.00,98.25
3973.75,98.25
3973.50,98.25
3973.25,98.24
3973.00,98.23
3972.75,98.23
3972.50,98.25
3972.25,98.26
3972.00,98.26
3971.75,98.24
3971.50,98.23
3971.25,98.23
3971.00,98.23
3970.75,98.24
3970.50,98.25
3970.25,98.25
3970.00,98.25
3969.75,98.25
3969.50,98.24
3969.25,98.24
3969.00,98.24
3968.75,98.23
3968.50,98.23
3968.25,98.23
3968.00,98.23
3967.75,98.23
3967.50,98.23
3967.25,98.23
3967.00,98.24
3966.75,98.25
3966.50,98.25
3966.25,98.26
3966.00,98.26
3965.75,98.26
3965.50,98.26
3965.25,98.25
3965.00,98.25
3964.75,98.25
3964.50,98.26
3964.25,98.26
3964.00,98.26
3963.75,98.26
3963.50,98.25
3963.25,98.26
3963.00,98.26
3962.75,98.26
3962.50,98.26
3962.25,98.26
3962.00,98.26
3961.75,98.26
3961.50,98.26
3961.25,98.27
3961.00,98.27
3960.75,98.27
3960.50,98.27
3960.25,98.27
3960.00,98.26
3959.75,98.25
3959.50,98.25
3959.25,98.25
3959.00,98.25
3958.75,98.25
3958.50,98.25
3958.25,98.26
3958.00,98.27
3957.75,98.27
3957.50,98.26
3957.25,98.26
3957.00,98.26
3956.75,98.26
3956.50,98.26
3956.25,98.27
3956.00,98.28
3955.75,98.29
3955.50,98.29
3955.25,98.29
3955.00,98.27
3954.75,98.26
3954.50,98.24
3954.25,98.24
3954.00,98.24
3953.75,98.25
3953.50,98.25
3953.25,98.24
3953.00,98.24
3952.75,98.25
3952.50,98.26
3952.25,98.28
3952.00,98.29
3951.75,98.29
3951.50,98.29
3951.25,98.28
3951.00,98.28
3950.75,98.28
3950.50,98.28
3950.25,98.27
3950.00,98.26
3949.75,98.25
3949.50,98.25
3949.25,98.25
3949.00,98.26
3948.75,98.26
3948.50,98.27
3948.25,98.26
3948.00,98.25
3947.75,98.24
3947.50,98.24
3947.25,98.24
3947.00,98.25
3946.75,98.26
3946.50,98.26
3946.25,98.27
3946.00,98.27
3945.75,98.28
3945.50,98.29
3945.25,98.30
3945.00,98.30
3944.75,98.29
3944.50,98.28
3944.25,98.27
3944.00,98.26
3943.75,98.26
3943.50,98.26
3943.25,98.27
3943.00,98.27
3942.75,98.27
3942.50,98.26
3942.25,98.26
3942.00,98.26
3941.75,98.27
3941.50,98.27
3941.25,98.28
3941.00,98.27
3940.75,98.27
3940.50,98.27
3940.25,98.27
3940.00,98.27
3939.75,98.26
3939.50,98.26
3939.25,98.26
3939.00,98.27
3938.75,98.27
3938.50,98.28
3938.25,98.28
3938.00,98.28
3937.75,98.29
3937.50,98.29
3937.25,98.29
3937.00,98.29
3936.75,98.29
3936.50,98.28
3936.25,98.27
3936.00,98.27
3935.75,98.28
3935.50,98.28
3935.25,98.28
3935.00,98.28
3934.75,98.28
3934.50,98.27
3934.25,98.27
3934.00,98.26
3933.75,98.26
3933.50,98.26
3933.25,98.27
3933.00,98.27
3932.75,98.26
3932.50,98.25
3932.25,98.25
3932.00,98.25
3931.75,98.26
3931.50,98.27
3931.25,98.27
3931.00,98.27
3930.75,98.27
3930.50,98.27
3930.25,98.27
3930.00,98.27
3929.75,98.27
3929.50,98.26
3929.25,98.26
3929.00,98.26
3928.75,98.26
3928.50,98.26
3928.25,98.26
3928.00,98.26
3927.75,98.27
3927.50,98.27
3927.25,98.27
3927.00,98.26
3926.75,98.27
3926.50,98.28
3926.25,98.29
3926.00,98.29
3925.75,98.28
3925.50,98.27
3925.25,98.26
3925.00,98.25
3924.75,98.24
3924.50,98.24
3924.25,98.24
3924.00,98.25
3923.75,98.26
