Created as New Dataset,Sample 015 By irlear Date Sunday, April 26 2009
cm-1,%T
4000.00,98.13
3999.75,98.13
3999.50,98.14
3999.25,98.14
3999.00,98.14
3998.75,98.14
3998.50,98.13
3998.25,98.13
3998.00,98.13
3997.75,98.14
3997.50,98.14
3997.25,98.15
3997.00,98.16
3996.75,98.16
3996.50,98.16
3996.25,98.16
3996.00,98.16
3995.75,98.16
3995.50,98.16
3995.25,98.15
3995.00,98.14
3994.75,98.13
3994.50,98.13
3994.25,98.14
3994.00,98.14
3993.75,98.14
3993.50,98.14
3993.25,98.15
3993.00,98.15
3992.75,98.15
3992.50,98.15
3992.25,98.15
3992.00,98.15
3991.75,98.14
3991.50,98.14
3991.25,98.14
3991.00,98.15
3990.75,98.16
3990.50,98.16
3990.25,98.16
3990.00,98.15
3989.75,98.14
3989.50,98.14
3989.25,98.14
3989.00,98.14
3988.75,98.15
3988.50,98.14
3988.25,98.14
3988.00,98.13
3987.75,98.13
3987.50,98.13
3987.25,98.14
3987.00,98.14
3986.75,98.15
3986.50,98.15
3986.25,98.16
3986.00,98.16
3985.75,98.16
3985.50,98.17
3985.25,98.17
3985.00,98.17
3984.75,98.17
3984.50,98.16
3984.25,98.16
3984.00,98.16
3983.75,98.16
3983.50,98.15
3983.25,98.14
3983.00,98.14
3982.75,98.15
3982.50,98.16
3982.25,98.16
3982.00,98.16
3981.75,98.16
3981.50,98.16
3981.25,98.16
3981.00,98.17
3980.75,98.17
3980.50,98.18
3980.25,98.18
3980.00,98.18
3979.75,98.18
3979.50,98.17
3979.25,98.17
3979.00,98.16
3978.75,98.16
3978.50,98.16
3978.25,98.17
3978.00,98.17
3977.75,98.18
3977.50,98.19
3977.25,98.19
3977.00,98.19
3976.75,98.18
3976.50,98.18
3976.25,98.18
3976.00,98.17
3975.75,98.17
3975.50,98.17
3975.25,98.17
3975.00,98.17
3974.75,98.17
3974.50,98.17
3974.25,98.18
3974.00,98.18
3973.75,98.18
3973.50,98.18
3973.25,98.17
3973.00,98.16
3972.75,98.16
3972.50,98.17
3972.25,98.18
3972.00,98.19
3971.75,98.19
3971.50,98.18
3971.25,98.17
3971.00,98.17
3970.75,98.17
3970.50,98.17
3970.25,98.18
