Created as New Dataset,Sample 020 By irlear Date Sunday, April 26 2009
cm-1,%T
3912.25,98.47
3912.00,98.47
3911.75,98.47
3911.50,98.48
3911.25,98.47
3911.00,98.47
3910.75,98.46
3910.50,98.46
3910.25,98.45
3910.00,98.46
3909.75,98.46
3909.50,98.47
3909.25,98.47
3909.00,98.47
3908.75,98.47
3908.50,98.47
3908.25,98.46
3908.00,98.46
3907.75,98.46
3907.50,98.47
3907.25,98.47
3907.00,98.48
3906.75,98.48
3906.50,98.48
3906.25,98.47
3906.00,98.48
3905.75,98.48
3905.50,98.49
3905.25,98.48
3905.00,98.47
3904.75,98.46
3904.50,98.44
3904.25,98.44
3904.00,98.43
3903.75,98.43
3903.50,98.42
3903.25,98.41
3903.00,98.42
3902.75,98.43
3902.50,98.44
3902.25,98.44
3902.00,98.43
3901.75,98.43
3901.50,98.44
3901.25,98.44
3901.00,98.44
3900.75,98.44
3900.50,98.45
3900.25,98.46
3900.00,98.46
3899.75,98.46
3899.50,98.45
3899.25,98.46
3899.00,98.47
3898.75,98.46
3898.50,98.45
3898.25,98.44
3898.00,98.45
3897.75,98.45
3897.50,98.45
3897.25,98.45
3897.00,98.45
3896.75,98.45
3896.50,98.45
3896.25,98.45
3896.00,98.45
3895.75,98.46
3895.50,98.46
3895.25,98.46
3895.00,98.45
3894.75,98.45
3894.50,98.44
3894.25,98.44
3894.00,98.44
3893.75,98.45
3893.50,98.45
3893.25,98.45
3893.00,98.45
3892.75,98.46
3892.50,98.46
3892.25,98.46
3892.00,98.45
3891.75,98.45
3891.50,98.45
3891.25,98.45
3891.00,98.45
3890.75,98.44
3890.50,98.43
3890.25,98.43
3890.00,98.43
3889.75,98.43
3889.50,98.44
3889.25,98.43
3889.00,98.43
3888.75,98.43
3888.50,98.43
3888.25,98.43
3888.00,98.43
3887.75,98.44
3887.50,98.45
3887.25,98.45
3887.00,98.45
3886.75,98.45
3886.50,98.44
3886.25,98.44
3886.00,98.43
3885.75,98.43
3885.50,98.44
3885.25,98.44
3885.00,98.43
3884.75,98.42
3884.50,98.41
3884.25,98.42
3884.00,98.43
3883.75,98.43
3883.50,98.43
3883.25,98.43
3883.00,98.42
3882.75,98.42
3882.50,98.43
3882.25,98.44
3882.00,98.46
3881.75,98.47
3881.50,98.48
3881.25,98.49
3881.00,98.49
3880.75,98.48
3880.50,98.46
3880.25,98.44
3880.00,98.43
3879.75,98.43
3879.50,98.43
3879.25,98.42
3879.00,98.42
3878.75,98.42
3878.50,98.43
3878.25,98.43
3878.00,98.43
3877.75,98.43
3877.50,98.43
3877.25,98.43
3877.00,98.43
3876.75,98.44
3876.50,98.44
3876.25,98.44
3876.00,98.45
3875.75,98.45
3875.50,98.45
3875.25,98.46
3875.00,98.46
3874.75,98.45
3874.50,98.44
3874.25,98.43
3874.00,98.41
3873.75,98.40
3873.50,98.41
3873.25,98.42
3873.00,98.43
3872.75,98.43
3872.50,98.43
3872.25,98.43
3872.00,98.43
3871.75,98.42
3871.50,98.42
3871.25,98.42
3871.00,98.42
3870.75,98.42
3870.50,98.42
3870.25,98.42
3870.00,98.43
3869.75,98.42
3869.50,98.41
3869.25,98.40
3869.00,98.40
3868.75,98.41
3868.50,98.41
3868.25,98.42
3868.00,98.42
3867.75,98.43
3867.50,98.44
3867.25,98.44
3867.00,98.44
3866.75,98.45
3866.50,98.46
3866.25,98.47
3866.00,98.47
3865.75,98.44
3865.50,98.42
3865.25,98.41
3865.00,98.41
3864.75,98.42
3864.50,98.42
3864.25,98.43
3864.00,98.43
3863.75,98.43
3863.50,98.43
3863.25,98.43
3863.00,98.43
3862.75,98.43
3862.50,98.44
3862.25,98.44
3862.00,98.45
3861.75,98.45
3861.50,98.45
3861.25,98.45
3861.00,98.44
3860.75,98.42
3860.50,98.42
3860.25,98.41
3860.00,98.41
3859.75,98.40
3859.50,98.40
3859.25,98.41
3859.00,98.41
3858.75,98.42
3858.50,98.42
3858.25,98.43
3858.00,98.44
3857.75,98.44
3857.50,98.43
3857.25,98.42
3857.00,98.42
3856.75,98.41
3856.50,98.40
3856.25,98.40
3856.00,98.40
3855.75,98.40
3855.50,98.40
3855.25,98.38
3855.00,98.34
3854.75,98.32
3854.50,98.32
3854.25,98.30
3854.00,98.28
3853.75,98.30
3853.50,98.31
3853.25,98.32
3853.00,98.33
3852.75,98.33
3852.50,98.34
3852.25,98.35
3852.00,98.37
3851.75,98.38
3851.50,98.36
3851.25,98.34
3851.00,98.34
3850.75,98.36
3850.50,98.38
3850.25,98.41
3850.00,98.42
3849.75,98.42
3849.50,98.42
3849.25,98.41
3849.00,98.40
3848.75,98.39
3848.50,98.39
3848.25,98.39
3848.00,98.39
3847.75,98.38
3847.50,98.38
3847.25,98.38
3847.00,98.37
3846.75,98.36
3846.50,98.35
3846.25,98.35
3846.00,98.35
3845.75,98.36
3845.50,98.37
3845.25,98.37
3845.00,98.38
3844.75,98.38
3844.50,98.38
3844.25,98.37
3844.00,98.36
3843.75,98.34
3843.50,98.33
3843.25,98.33
3843.00,98.33
3842.75,98.32
3842.50,98.32
3842.25,98.32
3842.00,98.33
3841.75,98.33
3841.50,98.32
3841.25,98.32
3841.00,98.32
3840.75,98.33
3840.50,98.32
3840.25,98.32
3840.00,98.31
3839.75,98.32
3839.50,98.32
3839.25,98.32
3839.00,98.30
3838.75,98.29
3838.50,98.27
3838.25,98.28
3838.00,98.29
3837.75,98.31
3837.50,98.32
3837.25,98.32
