Created as New Dataset,Sample 024 By irlear Date Sunday, April 26 2009
cm-1,%T
4000.00,98.52
3999.75,98.51
3999.50,98.51
3999.25,98.51
3999.00,98.51
3998.75,98.51
3998.50,98.51
3998.25,98.51
3998.00,98.51
3997.75,98.51
3997.50,98.51
3997.25,98.51
3997.00,98.52
3996.75,98.52
3996.50,98.52
3996.25,98.51
3996.00,98.51
3995.75,98.51
3995.50,98.51
3995.25,98.50
3995.00,98.50
3994.75,98.50
3994.50,98.50
3994.25,98.51
3994.00,98.51
3993.75,98.52
3993.50,98.52
3993.25,98.52
3993.00,98.52
3992.75,98.53
3992.50,98.54
3992.25,98.54
3992.00,98.54
3991.75,98.54
3991.50,98.53
3991.25,98.53
3991.00,98.52
3990.75,98.52
3990.50,98.53
3990.25,98.53
3990.00,98.53
3989.75,98.52
3989.50,98.52
3989.25,98.52
3989.00,98.51
3988.75,98.51
3988.50,98.51
3988.25,98.51
3988.00,98.51
3987.75,98.52
3987.50,98.52
3987.25,98.53
3987.00,98.54
3986.75,98.54
3986.50,98.54
3986.25,98.54
3986.00,98.54
3985.75,98.54
3985.50,98.54
3985.25,98.53
3985.00,98.53
3984.75,98.53
3984.50,98.53
3984.25,98.53
3984.00,98.52
3983.75,98.51
3983.50,98.50
3983.25,98.50
3983.00,98.51
3982.75,98.52
3982.50,98.53
3982.25,98.53
3982.00,98.53
3981.75,98.53
3981.50,98.52
3981.25,98.53
3981.00,98.53
3980.75,98.53
3980.50,98.53
3980.25,98.54
3980.00,98.54
3979.75,98.54
3979.50,98.53
3979.25,98.53
3979.00,98.52
3978.75,98.52
3978.50,98.52
3978.25,98.52
3978.00,98.54
3977.75,98.55
3977.50,98.56
3977.25,98.55
3977.00,98.54
3976.75,98.53
3976.50,98.53
3976.25,98.53
3976.00,98.53
3975.75,98.53
3975.50,98.53
3975.25,98.54
3975.00,98.54
3974.75,98.55
3974.50,98.55
3974.25,98.55
3974.00,98.54
3973.75,98.54
3973.50,98.54
3973.25,98.54
3973.00,98.54
3972.75,98.55
3972.50,98.57
3972.25,98.57
3972.00,98.57
3971.75,98.55
3971.50,98.53
3971.25,98.52
3971.00,98.51
3970.75,98.52
3970.50,98.53
3970.25,98.54
3970.00,98.55
3969.75,98.56
3969.50,98.55
3969.25,98.54
3969.00,98.53
3968.75,98.53
3968.50,98.53
3968.25,98.53
3968.00,98.54
3967.75,98.54
3967.50,98.55
3967.25,98.55
3967.00,98.55
3966.75,98.55
3966.50,98.55
3966.25,98.54
3966.00,98.54
3965.75,98.55
3965.50,98.54
3965.25,98.54
3965.00,98.54
3964.75,98.54
3964.50,98.55
3964.25,98.55
3964.00,98.55
3963.75,98.55
3963.50,98.55
3963.25,98.56
3963.00,98.55
3962.75,98.55
3962.50,98.54
3962.25,98.54
3962.00,98.55
3961.75,98.55
3961.50,98.55
3961.25,98.55
3961.00,98.55
3960.75,98.54
3960.50,98.55
3960.25,98.55
3960.00,98.55
3959.75,98.55
3959.50,98.55
3959.25,98.54
3959.00,98.53
3958.75,98.52
3958.50,98.52
3958.25,98.54
3958.00,98.56
3957.75,98.57
3957.50,98.57
3957.25,98.56
3957.00,98.55
3956.75,98.54
3956.50,98.54
3956.25,98.54
3956.00,98.54
3955.75,98.56
3955.50,98.57
3955.25,98.57
3955.00,98.56
3954.75,98.55
3954.50,98.55
3954.25,98.55
3954.00,98.55
3953.75,98.54
3953.50,98.54
3953.25,98.54
3953.00,98.54
3952.75,98.54
3952.50,98.54
3952.25,98.55
3952.00,98.56
3951.75,98.56
3951.50,98.56
3951.25,98.56
3951.00,98.55
3950.75,98.55
3950.50,98.55
3950.25,98.54
3950.00,98.54
3949.75,98.54
3949.50,98.54
3949.25,98.54
3949.00,98.55
3948.75,98.55
3948.50,98.56
3948.25,98.55
3948.00,98.54
3947.75,98.53
3947.50,98.52
3947.25,98.52
3947.00,98.53
3946.75,98.53
3946.50,98.54
3946.25,98.54
3946.00,98.55
3945.75,98.56
3945.50,98.56
3945.25,98.56
3945.00,98.55
3944.75,98.54
3944.50,98.54
3944.25,98.54
3944.00,98.54
3943.75,98.55
3943.50,98.56
3943.25,98.56
3943.00,98.56
3942.75,98.55
3942.50,98.55
3942.25,98.54
3942.00,98.54
3941.75,98.55
3941.50,98.56
3941.25,98.56
3941.00,98.56
3940.75,98.56
3940.50,98.56
3940.25,98.55
3940.00,98.54
3939.75,98.55
3939.50,98.55
3939.25,98.56
3939.00,98.56
3938.75,98.57
3938.50,98.57
3938.25,98.57
3938.00,98.57
3937.75,98.56
3937.50,98.56
3937.25,98.56
3937.00,98.55
3936.75,98.55
3936.50,98.55
3936.25,98.54
3936.00,98.54
3935.75,98.54
3935.50,98.55
3935.25,98.55
3935.00,98.55
3934.75,98.55
3934.50,98.55
3934.25,98.54
3934.00,98.53
3933.75,98.52
3933.50,98.52
3933.25,98.52
3933.00,98.52
3932.75,98.52
3932.50,98.52
3932.25,98.53
3932.00,98.53
3931.75,98.53
3931.50,98.53
3931.25,98.53
3931.00,98.53
3930.75,98.53
3930.50,98.54
3930.25,98.55
3930.00,98.55
3929.75,98.56
3929.50,98.56
3929.25,98.55
3929.00,98.55
3928.75,98.54
3928.50,98.54
3928.25,98.54
3928.00,98.55
3927.75,98.55
3927.50,98.54
3927.25,98.54
3927.00,98.54
3926.75,98.54
3926.50,98.55
3926.25,98.56
3926.00,98.56
3925.75,98.55
3925.50,98.55
3925.25,98.54
3925.00,98.53
3924.75,98.52
3924.50,98.52
3924.25,98.53
3924.00,98.54
3923.75,98.55
3923.50,98.56
3923.25,98.56
3923.00,98.55
3922.75,98.54
3922.50,98.55
3922.25,98.55
3922.00,98.56
3921.75,98.56
3921.50,98.55
3921.25,98.55
3921.00,98.55
3920.75,98.55
3920.50,98.56
3920.25,98.56
3920.00,98.56
3919.75,98.56
3919.50,98.55
3919.25,98.54
3919.00,98.54
3918.75,98.54
3918.50,98.55
3918.25,98.56
3918.00,98.56
3917.75,98.55
3917.50,98.54
3917.25,98.54
3917.00,98.54
3916.75,98.55
3916.50,98.56
3916.25,98.57
3916.00,98.57
3915.75,98.56
3915.50,98.54
3915.25,98.53
3915.00,98.53
3914.75,98.53
3914.50,98.54
3914.25,98.54
3914.00,98.53
3913.75,98.53
3913.50,98.53
3913.25,98.54
3913.00,98.56
3912.75,98.56
3912.50,98.57
3912.25,98.57
3912.00,98.56
3911.75,98.56
3911.50,98.56
3911.25,98.56
3911.00,98.55
3910.75,98.55
3910.50,98.56
3910.25,98.56
3910.00,98.55
3909.75,98.55
3909.50,98.55
3909.25,98.56
3909.00,98.56
3908.75,98.56
3908.50,98.56
3908.25,98.56
3908.00,98.56
3907.75,98.56
3907.50,98.56
3907.25,98.56
3907.00,98.56
3906.75,98.55
3906.50,98.54
3906.25,98.54
3906.00,98.55
3905.75,98.56
3905.50,98.56
3905.25,98.56
3905.00,98.54
3904.75,98.53
3904.50,98.52
3904.25,98.52
3904.00,98.52
3903.75,98.51
3903.50,98.50
3903.25,98.50
3903.00,98.50
3902.75,98.51
3902.50,98.51
3902.25,98.51
3902.00,98.51
3901.75,98.52
3901.50,98.52
3901.25,98.52
3901.00,98.52
3900.75,98.53
3900.50,98.54
3900.25,98.55
3900.00,98.55
3899.75,98.54
3899.50,98.54
3899.25,98.54
3899.00,98.54
3898.75,98.54
3898.50,98.53
3898.25,98.53
3898.00,98.53
3897.75,98.54
3897.50,98.54
3897.25,98.54
3897.00,98.54
3896.75,98.54
3896.50,98.54
3896.25,98.53
3896.00,98.53
3895.75,98.54
3895.50,98.54
3895.25,98.54
3895.00,98.53
3894.75,98.52
3894.50,98.52
3894.25,98.52
3894.00,98.52
3893.75,98.53
3893.50,98.53
3893.25,98.54
3893.00,98.53
3892.75,98.53
3892.50,98.53
3892.25,98.53
3892.00,98.52
3891.75,98.53
3891.50,98.53
3891.25,98.53
3891.00,98.53
3890.75,98.52
3890.50,98.51
3890.25,98.51
3890.00,98.51
3889.75,98.52
3889.50,98.52
3889.25,98.52
3889.00,98.52
3888.75,98.51
3888.50,98.51
3888.25,98.51
3888.00,98.53
3887.75,98.54
3887.50,98.55
3887.25,98.55
3887.00,98.55
3886.75,98.53
3886.50,98.52
3886.25,98.51
3886.00,98.50
3885.75,98.50
3885.50,98.51
3885.25,98.50
3885.00,98.49
3884.75,98.48
3884.50,98.48
3884.25,98.50
3884.00,98.50
3883.75,98.50
3883.50,98.50
3883.25,98.50
3883.00,98.50
3882.75,98.51
3882.50,98.52
3882.25,98.52
3882.00,98.54
3881.75,98.55
3881.50,98.56
3881.25,98.56
3881.00,98.55
3880.75,98.52
3880.50,98.50
3880.25,98.49
3880.00,98.49
3879.75,98.49
3879.50,98.49
3879.25,98.49
3879.00,98.49
3878.75,98.51
3878.50,98.52
3878.25,98.52
3878.00,98.52
3877.75,98.52
3877.50,98.51
3877.25,98.50
3877.00,98.50
3876.75,98.50
3876.50,98.51
3876.25,98.52
3876.00,98.52
3875.75,98.53
3875.50,98.53
3875.25,98.52
3875.00,98.51
3874.75,98.50
3874.50,98.49
3874.25,98.48
3874.00,98.48
3873.75,98.48
3873.50,98.48
3873.25,98.49
3873.00,98.50
3872.75,98.50
3872.50,98.50
3872.25,98.50
3872.00,98.50
3871.75,98.49
3871.50,98.49
3871.25,98.48
3871.00,98.47
3870.75,98.46
3870.50,98.47
3870.25,98.48
3870.00,98.48
3869.75,98.47
3869.50,98.47
3869.25,98.47
3869.00,98.48
3868.75,98.49
3868.50,98.49
3868.25,98.49
3868.00,98.49
3867.75,98.49
3867.50,98.49
3867.25,98.49
3867.00,98.48
3866.75,98.48
3866.50,98.50
3866.25,98.52
3866.00,98.53
3865.75,98.53
3865.50,98.51
3865.25,98.50
3865.00,98.50
3864.75,98.49
3864.50,98.48
3864.25,98.47
3864.00,98.46
3863.75,98.47
3863.50,98.48
3863.25,98.49
3863.00,98.49
3862.75,98.49
3862.50,98.48
3862.25,98.48
3862.00,98.48
3861.75,98.49
3861.50,98.49
3861.25,98.50
3861.00,98.50
3860.75,98.50
3860.50,98.49
3860.25,98.49
3860.00,98.48
3859.75,98.47
3859.50,98.47
3859.25,98.47
3859.00,98.47
3858.75,98.47
3858.50,98.47
3858.25,98.48
3858.00,98.48
3857.75,98.49
3857.50,98.49
3857.25,98.49
3857.00,98.49
3856.75,98.49
3856.50,98.49
3856.25,98.48
3856.00,98.47
3855.75,98.47
3855.50,98.46
3855.25,98.44
3855.00,98.41
3854.75,98.39
3854.50,98.39
3854.25,98.38
3854.00,98.39
3853.75,98.40
3853.50,98.40
3853.25,98.39
3853.00,98.38
3852.75,98.38
3852.50,98.39
3852.25,98.41
3852.00,98.45
3851.75,98.46
3851.50,98.44
3851.25,98.43
3851.00,98.42
3850.75,98.43
3850.50,98.45
3850.25,98.47
3850.00,98.48
3849.75,98.48
3849.50,98.48
3849.25,98.47
3849.00,98.45
3848.75,98.44
3848.50,98.44
3848.25,98.45
3848.00,98.46
3847.75,98.46
3847.50,98.46
3847.25,98.46
3847.00,98.45
3846.75,98.44
3846.50,98.43
3846.25,98.42
3846.00,98.41
3845.75,98.41
3845.50,98.41
3845.25,98.42
3845.00,98.43
3844.75,98.43
3844.50,98.42
3844.25,98.42
3844.00,98.41
3843.75,98.41
3843.50,98.40
3843.25,98.39
3843.00,98.38
3842.75,98.38
3842.50,98.38
3842.25,98.39
3842.00,98.40
3841.75,98.39
3841.50,98.37
3841.25,98.37
3841.00,98.38
3840.75,98.38
3840.50,98.38
3840.25,98.37
3840.00,98.37
3839.75,98.36
3839.50,98.36
3839.25,98.36
3839.00,98.35
3838.75,98.34
3838.50,98.32
3838.25,98.32
3838.00,98.35
3837.75,98.39
3837.50,98.40
3837.25,98.39
3837.00,98.39
3836.75,98.39
3836.50,98.39
3836.25,98.38
3836.00,98.37
3835.75,98.36
3835.50,98.36
3835.25,98.36
3835.00,98.36
3834.75,98.36
3834.50,98.36
3834.25,98.36
3834.00,98.37
3833.75,98.38
3833.50,98.37
3833.25,98.36
3833.00,98.35
3832.75,98.34
3832.50,98.33
3832.25,98.32
3832.00,98.33
3831.75,98.34
3831.50,98.34
3831.25,98.35
3831.00,98.35
3830.75,98.35
3830.50,98.35
3830.25,98.34
3830.00,98.34
3829.75,98.33
3829.50,98.33
3829.25,98.33
3829.00,98.32
3828.75,98.32
3828.50,98.32
3828.25,98.32
3828.00,98.32
3827.75,98.32
3827.50,98.32
3827.25,98.32
3827.00,98.32
3826.75,98.32
3826.50,98.31
3826.25,98.30
3826.00,98.30
3825.75,98.30
3825.50,98.31
3825.25,98.32
3825.00,98.32
3824.75,98.32
3824.50,98.31
3824.25,98.31
3824.00,98.31
3823.75,98.30
3823.50,98.30
3823.25,98.30
3823.00,98.31
3822.75,98.31
3822.50,98.32
3822.25,98.32
3822.00,98.32
3821.75,98.31
3821.50,98.30
3821.25,98.28
3821.00,98.28
3820.75,98.29
3820.50,98.31
3820.25,98.32
3820.00,98.31
3819.75,98.30
3819.50,98.30
3819.25,98.29
3819.00,98.28
3818.75,98.28
3818.50,98.28
3818.25,98.29
3818.00,98.30
3817.75,98.30
3817.50,98.30
3817.25,98.30
3817.00,98.29
3816.75,98.28
3816.50,98.28
3816.25,98.28
3816.00,98.29
3815.75,98.29
3815.50,98.28
3815.25,98.26
3815.00,98.26
3814.75,98.27
3814.50,98.28
3814.25,98.28
3814.00,98.28
3813.75,98.28
3813.50,98.28
3813.25,98.28
3813.00,98.28
3812.75,98.28
3812.50,98.29
3812.25,98.30
3812.00,98.30
3811.75,98.30
3811.50,98.30
3811.25,98.30
3811.00,98.30
3810.75,98.30
3810.50,98.30
3810.25,98.28
3810.00,98.27
3809.75,98.27
3809.50,98.26
3809.25,98.26
3809.00,98.26
3808.75,98.26
3808.50,98.25
3808.25,98.24
3808.00,98.24
3807.75,98.23
3807.50,98.22
3807.25,98.21
3807.00,98.21
3806.75,98.22
3806.50,98.22
3806.25,98.22
3806.00,98.23
3805.75,98.24
3805.50,98.25
3805.25,98.25
3805.00,98.25
3804.75,98.26
3804.50,98.26
3804.25,98.26
3804.00,98.27
3803.75,98.26
3803.50,98.26
3803.25,98.25
3803.00,98.25
3802.75,98.23
3802.50,98.21
3802.25,98.20
3802.00,98.20
3801.75,98.22
3801.50,98.24
3801.25,98.25
3801.00,98.23
3800.75,98.21
3800.50,98.20
3800.25,98.21
3800.00,98.22
3799.75,98.24
3799.50,98.24
3799.25,98.24
3799.00,98.24
3798.75,98.24
3798.50,98.23
3798.25,98.23
3798.00,98.23
3797.75,98.24
3797.50,98.24
3797.25,98.24
3797.00,98.24
3796.75,98.23
3796.50,98.23
3796.25,98.23
3796.00,98.22
3795.75,98.21
3795.50,98.20
3795.25,98.20
3795.00,98.20
3794.75,98.20
3794.50,98.20
3794.25,98.19
3794.00,98.19
3793.75,98.18
