Created as New Dataset,Sample 021 By irlear Date Sunday, April 26 2009
cm-1,%T
4000.00,98.75
3999.75,98.75
3999.50,98.76
3999.25,98.76
3999.00,98.76
3998.75,98.76
3998.50,98.76
3998.25,98.76
3998.00,98.76
3997.75,98.77
3997.50,98.78
3997.25,98.78
3997.00,98.78
3996.75,98.78
3996.50,98.78
3996.25,98.78
3996.00,98.78
3995.75,98.79
3995.50,98.78
3995.25,98.77
3995.00,98.75
3994.75,98.74
3994.50,98.74
3994.25,98.76
3994.00,98.77
3993.75,98.78
3993.50,98.78
3993.25,98.78
3993.00,98.78
3992.75,98.77
3992.50,98.77
3992.25,98.76
3992.00,98.77
3991.75,98.77
3991.50,98.78
3991.25,98.79
3991.00,98.79
3990.75,98.80
3990.50,98.80
3990.25,98.80
3990.00,98.80
3989.75,98.79
3989.50,98.78
3989.25,98.78
3989.00,98.78
3988.75,98.78
3988.50,98.78
3988.25,98.78
3988.00,98.77
3987.75,98.76
3987.50,98.76
3987.25,98.77
3987.00,98.77
3986.75,98.78
3986.50,98.79
3986.25,98.79
3986.00,98.80
3985.75,98.80
3985.50,98.80
3985.25,98.80
3985.00,98.80
3984.75,98.80
3984.50,98.80
3984.25,98.79
3984.00,98.78
3983.75,98.77
3983.50,98.77
3983.25,98.78
3983.00,98.79
3982.75,98.79
3982.50,98.80
3982.25,98.80
3982.00,98.79
3981.75,98.78
3981.50,98.78
3981.25,98.78
3981.00,98.78
3980.75,98.78
3980.50,98.79
3980.25,98.80
3980.00,98.81
3979.75,98.82
3979.50,98.82
3979.25,98.81
3979.00,98.81
3978.75,98.80
3978.50,98.79
3978.25,98.78
3978.00,98.78
3977.75,98.79
3977.50,98.81
3977.25,98.81
3977.00,98.81
3976.75,98.81
3976.50,98.81
3976.25,98.81
3976.00,98.80
3975.75,98.80
3975.50,98.80
3975.25,98.81
3975.00,98.82
3974.75,98.82
3974.50,98.82
3974.25,98.81
3974.00,98.81
3973.75,98.80
3973.50,98.80
3973.25,98.80
3973.00,98.80
3972.75,98.80
3972.50,98.82
3972.25,98.83
3972.00,98.83
3971.75,98.82
3971.50,98.80
3971.25,98.79
3971.00,98.79
3970.75,98.80
3970.50,98.80
3970.25,98.81
3970.00,98.81
3969.75,98.81
3969.50,98.81
3969.25,98.81
3969.00,98.80
3968.75,98.80
3968.50,98.81
3968.25,98.82
3968.00,98.82
3967.75,98.82
3967.50,98.82
3967.25,98.82
3967.00,98.83
3966.75,98.83
3966.50,98.84
3966.25,98.84
3966.00,98.83
3965.75,98.83
3965.50,98.82
3965.25,98.82
3965.00,98.81
3964.75,98.81
3964.50,98.81
3964.25,98.82
3964.00,98.82
3963.75,98.82
3963.50,98.82
3963.25,98.82
3963.00,98.82
3962.75,98.83
3962.50,98.83
3962.25,98.84
3962.00,98.84
3961.75,98.84
3961.50,98.84
3961.25,98.84
3961.00,98.84
3960.75,98.84
3960.50,98.84
3960.25,98.84
3960.00,98.83
3959.75,98.83
3959.50,98.83
3959.25,98.83
3959.00,98.84
3958.75,98.84
3958.50,98.84
3958.25,98.84
3958.00,98.84
3957.75,98.84
3957.50,98.83
3957.25,98.83
3957.00,98.83
3956.75,98.83
3956.50,98.84
3956.25,98.85
3956.00,98.86
3955.75,98.86
3955.50,98.87
3955.25,98.87
3955.00,98.86
3954.75,98.84
3954.50,98.83
3954.25,98.82
3954.00,98.82
3953.75,98.82
3953.50,98.82
3953.25,98.82
3953.00,98.82
3952.75,98.82
3952.50,98.84
3952.25,98.85
3952.00,98.85
3951.75,98.85
3951.50,98.85
3951.25,98.85
3951.00,98.85
3950.75,98.86
3950.50,98.86
3950.25,98.85
3950.00,98.85
3949.75,98.84
3949.50,98.84
3949.25,98.85
3949.00,98.85
3948.75,98.86
3948.50,98.86
3948.25,98.86
3948.00,98.84
3947.75,98.83
3947.50,98.83
3947.25,98.84
3947.00,98.84
3946.75,98.85
3946.50,98.84
3946.25,98.84
3946.00,98.85
3945.75,98.85
3945.50,98.86
3945.25,98.86
3945.00,98.86
3944.75,98.85
3944.50,98.85
3944.25,98.85
3944.00,98.86
3943.75,98.86
3943.50,98.87
3943.25,98.87
3943.00,98.86
3942.75,98.86
3942.50,98.85
3942.25,98.84
3942.00,98.84
3941.75,98.84
3941.50,98.85
3941.25,98.85
3941.00,98.85
3940.75,98.84
3940.50,98.84
3940.25,98.84
3940.00,98.84
3939.75,98.84
3939.50,98.85
3939.25,98.85
3939.00,98.86
3938.75,98.86
3938.50,98.86
3938.25,98.85
3938.00,98.85
3937.75,98.86
3937.50,98.87
3937.25,98.87
3937.00,98.87
3936.75,98.87
3936.50,98.86
3936.25,98.85
3936.00,98.85
3935.75,98.85
3935.50,98.85
3935.25,98.85
3935.00,98.86
3934.75,98.86
3934.50,98.86
3934.25,98.86
3934.00,98.85
3933.75,98.84
3933.50,98.84
3933.25,98.84
3933.00,98.85
3932.75,98.85
3932.50,98.84
3932.25,98.84
3932.00,98.84
3931.75,98.85
3931.50,98.85
3931.25,98.86
3931.00,98.85
3930.75,98.84
3930.50,98.84
3930.25,98.84
3930.00,98.85
3929.75,98.85
3929.50,98.86
3929.25,98.86
3929.00,98.86
3928.75,98.85
3928.50,98.84
3928.25,98.83
3928.00,98.83
3927.75,98.83
3927.50,98.84
3927.25,98.84
3927.00,98.85
3926.75,98.86
3926.50,98.87
3926.25,98.87
3926.00,98.88
3925.75,98.88
3925.50,98.88
3925.25,98.87
3925.00,98.86
3924.75,98.85
3924.50,98.85
3924.25,98.84
3924.00,98.85
3923.75,98.86
3923.50,98.87
3923.25,98.87
3923.00,98.88
3922.75,98.87
3922.50,98.87
3922.25,98.87
3922.00,98.87
3921.75,98.88
3921.50,98.88
3921.25,98.87
3921.00,98.87
3920.75,98.87
3920.50,98.88
3920.25,98.88
3920.00,98.87
3919.75,98.86
3919.50,98.85
3919.25,98.85
3919.00,98.85
3918.75,98.87
3918.50,98.88
3918.25,98.88
3918.00,98.88
3917.75,98.87
3917.50,98.86
3917.25,98.86
3917.00,98.86
3916.75,98.86
3916.50,98.87
3916.25,98.87
3916.00,98.87
3915.75,98.87
3915.50,98.87
3915.25,98.87
3915.00,98.87
3914.75,98.86
3914.50,98.86
3914.25,98.87
3914.00,98.87
3913.75,98.87
3913.50,98.86
3913.25,98.86
3913.00,98.86
3912.75,98.86
3912.50,98.86
3912.25,98.86
3912.00,98.87
3911.75,98.88
3911.50,98.88
3911.25,98.88
3911.00,98.88
3910.75,98.88
3910.50,98.88
3910.25,98.89
3910.00,98.89
3909.75,98.89
3909.50,98.88
3909.25,98.88
3909.00,98.87
3908.75,98.87
3908.50,98.87
3908.25,98.87
3908.00,98.88
3907.75,98.88
3907.50,98.88
3907.25,98.88
3907.00,98.87
3906.75,98.86
3906.50,98.85
3906.25,98.85
3906.00,98.86
3905.75,98.87
3905.50,98.87
3905.25,98.87
3905.00,98.87
3904.75,98.85
3904.50,98.83
3904.25,98.82
3904.00,98.82
3903.75,98.82
3903.50,98.81
3903.25,98.82
3903.00,98.83
3902.75,98.85
3902.50,98.85
3902.25,98.85
3902.00,98.85
3901.75,98.85
3901.50,98.85
3901.25,98.84
3901.00,98.85
3900.75,98.86
3900.50,98.86
3900.25,98.87
3900.00,98.86
3899.75,98.85
3899.50,98.84
3899.25,98.84
3899.00,98.85
3898.75,98.84
3898.50,98.84
3898.25,98.83
3898.00,98.84
3897.75,98.84
3897.50,98.85
3897.25,98.86
3897.00,98.86
3896.75,98.86
3896.50,98.85
3896.25,98.85
3896.00,98.85
3895.75,98.85
3895.50,98.85
3895.25,98.85
3895.00,98.85
3894.75,98.86
3894.50,98.86
3894.25,98.86
3894.00,98.86
3893.75,98.86
3893.50,98.86
3893.25,98.86
3893.00,98.86
3892.75,98.86
3892.50,98.86
3892.25,98.86
3892.00,98.85
3891.75,98.83
3891.50,98.83
3891.25,98.83
3891.00,98.84
3890.75,98.85
3890.50,98.85
3890.25,98.85
3890.00,98.85
3889.75,98.85
3889.50,98.84
3889.25,98.85
3889.00,98.85
3888.75,98.86
3888.50,98.86
3888.25,98.86
3888.00,98.87
