4.001635e+002,-1.620852e-003
4.011277e+002,-1.785803e-003
4.020919e+002,-1.947070e-003
4.030562e+002,-2.097231e-003
4.040204e+002,-2.222021e-003
4.049847e+002,-2.306196e-003
4.059489e+002,-2.342019e-003
4.069132e+002,-2.332335e-003
4.078774e+002,-2.283129e-003
4.088417e+002,-2.195786e-003
4.098059e+002,-2.074355e-003
4.107702e+002,-1.944953e-003
4.117344e+002,-1.863444e-003
4.126987e+002,-1.903070e-003
4.136629e+002,-2.113413e-003
4.146272e+002,-2.476431e-003
4.155914e+002,-2.899630e-003
4.165557e+002,-3.265319e-003
4.175199e+002,-3.514098e-003
4.184842e+002,-3.686100e-003
4.194484e+002,-3.875023e-003
4.204127e+002,-4.117954e-003
4.213769e+002,-4.337427e-003
4.223412e+002,-4.395901e-003
4.233054e+002,-4.219926e-003
4.242697e+002,-3.875136e-003
4.252339e+002,-3.513065e-003
4.261982e+002,-3.259476e-003
4.271624e+002,-3.140299e-003
4.281267e+002,-3.104954e-003
4.290909e+002,-3.089814e-003
4.300552e+002,-3.066271e-003
4.310194e+002,-3.037121e-003
4.319837e+002,-3.010197e-003
4.329479e+002,-2.986902e-003
4.339122e+002,-2.960184e-003
4.348764e+002,-2.932418e-003
4.358407e+002,-2.910623e-003
4.368049e+002,-2.895454e-003
4.377692e+002,-2.874845e-003
4.387334e+002,-2.836913e-003
4.396977e+002,-2.788524e-003
4.406619e+002,-2.758101e-003
4.416262e+002,-2.772574e-003
4.425904e+002,-2.831510e-003
4.435547e+002,-2.913736e-003
4.445189e+002,-3.001861e-003
4.454832e+002,-3.108131e-003
4.464474e+002,-3.263863e-003
4.474117e+002,-3.488703e-003
4.483759e+002,-3.767883e-003
4.493401e+002,-4.036100e-003
4.503044e+002,-4.223099e-003
4.512687e+002,-4.286232e-003
4.522329e+002,-4.230701e-003
4.531972e+002,-4.102719e-003
4.541614e+002,-3.964060e-003
4.551257e+002,-3.866194e-003
4.560899e+002,-3.834827e-003
4.570542e+002,-3.871184e-003
4.580184e+002,-3.955998e-003
4.589827e+002,-4.056202e-003
4.599469e+002,-4.134149e-003
4.609112e+002,-4.164624e-003
4.618754e+002,-4.148306e-003
4.628397e+002,-4.115576e-003
4.638039e+002,-4.121665e-003
4.647682e+002,-4.167213e-003
4.657324e+002,-4.248236e-003
4.666967e+002,-4.341552e-003
4.676609e+002,-4.427192e-003
4.686252e+002,-4.498769e-003
4.695894e+002,-4.567144e-003
4.705536e+002,-4.645940e-003
4.715179e+002,-4.744387e-003
4.724821e+002,-4.862453e-003
4.734464e+002,-4.993704e-003
4.744106e+002,-5.136418e-003
4.753749e+002,-5.291022e-003
4.763391e+002,-5.457224e-003
4.773034e+002,-5.624834e-003
4.782676e+002,-5.773907e-003
4.792319e+002,-5.933675e-003
4.801961e+002,-6.046273e-003
4.811604e+002,-6.115633e-003
4.821246e+002,-6.152539e-003
4.830889e+002,-6.162340e-003
4.840531e+002,-6.151887e-003
4.850174e+002,-6.140667e-003
4.859816e+002,-6.167449e-003
4.869459e+002,-6.273308e-003
4.879101e+002,-6.478773e-003
4.888744e+002,-6.769817e-003
4.898386e+002,-7.113117e-003
4.908029e+002,-7.481263e-003
4.917671e+002,-7.867562e-003
4.927314e+002,-8.273522e-003
4.936956e+002,-8.692110e-003
4.946599e+002,-9.239780e-003
4.956241e+002,-9.749096e-003
4.965884e+002,-1.019636e-002
4.975526e+002,-1.058297e-002
4.985169e+002,-1.093757e-002
4.994811e+002,-1.129977e-002
5.004454e+002,-1.170666e-002
5.014096e+002,-1.217351e-002
5.023739e+002,-1.269057e-002
5.033381e+002,-1.323392e-002
5.043024e+002,-1.378209e-002
5.052666e+002,-1.433354e-002
5.062309e+002,-1.490774e-002
5.071951e+002,-1.553089e-002
5.081594e+002,-1.621551e-002
5.091236e+002,-1.695010e-002
5.100879e+002,-1.802935e-002
5.110521e+002,-1.912965e-002
5.120164e+002,-2.024027e-002
5.129806e+002,-2.136422e-002
5.139449e+002,-2.251777e-002
5.149091e+002,-2.372667e-002
5.158734e+002,-2.501771e-002
5.168376e+002,-2.641034e-002
5.178019e+002,-2.790217e-002
5.187661e+002,-2.946905e-002
5.197303e+002,-3.107728e-002
5.206946e+002,-3.270363e-002
5.216589e+002,-3.434234e-002
5.226231e+002,-3.600616e-002
5.235873e+002,-3.771137e-002
5.245516e+002,-3.947014e-002
5.255159e+002,-4.169670e-002
5.264801e+002,-4.402597e-002
5.274443e+002,-4.648126e-002
5.284086e+002,-4.909426e-002
5.293729e+002,-5.188459e-002
5.303371e+002,-5.484889e-002
5.313013e+002,-5.795947e-002
5.322656e+002,-6.118394e-002
5.332299e+002,-6.450136e-002
5.341941e+002,-6.790718e-002
5.351583e+002,-7.140934e-002
5.361226e+002,-7.502313e-002
5.370869e+002,-7.877468e-002
5.380511e+002,-8.270781e-002
5.390153e+002,-8.686484e-002
5.399796e+002,-9.127262e-002
5.409438e+002,-9.544443e-002
5.419081e+002,-9.984669e-002
5.428723e+002,-1.045051e-001
5.438366e+002,-1.094673e-001
5.448008e+002,-1.147807e-001
5.457651e+002,-1.204662e-001
5.467293e+002,-1.265096e-001
5.476936e+002,-1.328875e-001
5.486578e+002,-1.395896e-001
5.496221e+002,-1.466411e-001
5.505864e+002,-1.541104e-001
5.515506e+002,-1.621069e-001
5.525148e+002,-1.707533e-001
5.534791e+002,-1.801368e-001
5.544434e+002,-1.902851e-001
5.554076e+002,-2.011948e-001
5.563718e+002,-2.091400e-001
5.573361e+002,-2.175200e-001
5.583004e+002,-2.265064e-001
5.592646e+002,-2.362941e-001
5.602288e+002,-2.470516e-001
5.611931e+002,-2.589376e-001
5.621573e+002,-2.721431e-001
5.631216e+002,-2.868858e-001
5.640858e+002,-3.033994e-001
5.650500e+002,-3.219486e-001
5.660143e+002,-3.429484e-001
5.669786e+002,-3.670745e-001
5.679428e+002,-3.953146e-001
5.689070e+002,-4.290191e-001
5.698713e+002,-4.701330e-001
5.708356e+002,-5.221159e-001
5.717998e+002,-5.625856e-001
5.727640e+002,-6.130067e-001
5.737283e+002,-6.784256e-001
5.746926e+002,-7.672213e-001
5.756568e+002,-8.972536e-001
5.766211e+002,-1.134199e+000
5.775853e+002,3.465513e+000
5.785496e+002,3.471298e+000
5.795138e+002,3.477083e+000
5.804781e+002,3.482868e+000
5.814423e+002,3.488655e+000
5.824066e+002,3.494440e+000
5.833708e+002,3.500225e+000
5.843351e+002,3.506011e+000
5.852993e+002,3.511796e+000
5.862635e+002,-1.164773e+000
5.872278e+002,-8.090705e-001
5.881921e+002,-6.585745e-001
5.891563e+002,-5.574437e-001
5.901205e+002,-4.788412e-001
5.910848e+002,-4.141121e-001
5.920491e+002,-3.597516e-001
5.930133e+002,-3.139232e-001
5.939775e+002,-2.751436e-001
5.949418e+002,-2.420840e-001
5.959061e+002,-2.135768e-001
5.968703e+002,-1.887702e-001
5.978345e+002,-1.671143e-001
5.987988e+002,-1.483403e-001
5.997631e+002,-1.323325e-001
6.007273e+002,-1.190179e-001
6.016915e+002,-1.082765e-001
6.026558e+002,-9.967790e-002
6.036201e+002,-9.317349e-002
6.045843e+002,-8.826009e-002
6.055485e+002,-8.447298e-002
6.065128e+002,-8.143471e-002
6.074771e+002,-7.890381e-002
6.084413e+002,-7.668874e-002
6.094055e+002,-7.457259e-002
6.103698e+002,-7.222969e-002
6.113340e+002,-6.930868e-002
6.122983e+002,-6.555300e-002
6.132625e+002,-6.091577e-002
6.142268e+002,-5.547338e-002
6.151910e+002,-4.927243e-002
6.161553e+002,-4.222091e-002
6.171195e+002,-3.422667e-002
6.180838e+002,-2.580747e-002
6.190480e+002,-1.690337e-002
6.200123e+002,-7.975933e-003
6.209765e+002,5.591001e-004
6.219408e+002,8.427824e-003
6.229050e+002,1.549681e-002
6.238693e+002,2.173897e-002
6.248336e+002,2.719858e-002
6.257978e+002,3.194071e-002
6.267620e+002,3.602834e-002
6.277263e+002,3.951366e-002
6.286906e+002,4.246073e-002
6.296548e+002,4.494879e-002
6.306190e+002,4.706452e-002
6.315833e+002,4.887392e-002
6.325475e+002,5.040619e-002
6.335118e+002,5.155867e-002
6.344760e+002,5.247591e-002
6.354402e+002,5.320661e-002
6.364045e+002,5.382925e-002
6.373688e+002,5.443256e-002
6.383330e+002,5.508290e-002
6.392972e+002,5.580352e-002
6.402615e+002,5.657443e-002
6.412258e+002,5.735512e-002
6.421900e+002,5.811832e-002
6.431542e+002,5.887298e-002
6.441185e+002,5.966442e-002
6.450828e+002,6.055120e-002
6.460470e+002,6.157264e-002
6.470112e+002,6.273986e-002
6.479755e+002,6.404855e-002
6.489398e+002,6.549856e-002
6.499040e+002,6.716595e-002
6.508683e+002,6.915415e-002
6.518325e+002,7.160711e-002
6.527968e+002,7.469752e-002
6.537610e+002,7.860289e-002
6.547253e+002,8.343353e-002
6.556895e+002,8.912186e-002
6.566537e+002,9.532014e-002
6.576180e+002,1.013980e-001
6.585823e+002,1.065954e-001
6.595465e+002,1.102949e-001
6.605107e+002,1.122654e-001
6.614750e+002,1.127414e-001
6.624393e+002,1.122901e-001
6.634035e+002,1.115438e-001
6.643677e+002,1.109665e-001
6.653320e+002,1.107683e-001
6.662963e+002,1.109087e-001
6.672605e+002,1.111303e-001
6.682247e+002,1.111301e-001
6.691890e+002,1.108862e-001
6.701533e+002,1.106791e-001
6.711175e+002,1.107731e-001
6.720817e+002,1.112708e-001
6.730460e+002,1.121645e-001
6.740103e+002,1.133954e-001
6.749745e+002,1.148895e-001
6.759387e+002,1.165828e-001
6.769030e+002,1.184373e-001
6.778672e+002,1.204375e-001
6.788315e+002,1.225767e-001
6.797957e+002,1.248457e-001
6.807600e+002,1.272068e-001
6.817242e+002,1.295941e-001
6.826885e+002,1.319083e-001
6.836527e+002,1.340307e-001
6.846170e+002,1.358440e-001
6.855812e+002,1.372569e-001
6.865455e+002,1.382218e-001
6.875097e+002,1.387426e-001
6.884740e+002,1.388696e-001
6.894382e+002,1.386875e-001
6.904025e+002,1.382993e-001
6.913667e+002,1.378102e-001
6.923310e+002,1.373120e-001
