Created as New Dataset,Sample 043 By irlear Date Wednesday, January 07 2009
cm-1,A
4000.00,0.0178
3999.75,0.0177
3999.50,0.0177
3999.25,0.0176
3999.00,0.0176
3998.75,0.0176
3998.50,0.0177
3998.25,0.0177
3998.00,0.0177
3997.75,0.0177
3997.50,0.0177
3997.25,0.0176
3997.00,0.0176
3996.75,0.0176
3996.50,0.0176
3996.25,0.0176
3996.00,0.0176
3995.75,0.0177
3995.50,0.0177
3995.25,0.0177
3995.00,0.0177
3994.75,0.0177
3994.50,0.0177
3994.25,0.0178
3994.00,0.0178
3993.75,0.0178
3993.50,0.0178
3993.25,0.0178
3993.00,0.0178
3992.75,0.0178
3992.50,0.0178
3992.25,0.0178
3992.00,0.0177
3991.75,0.0177
3991.50,0.0177
3991.25,0.0177
3991.00,0.0177
3990.75,0.0177
3990.50,0.0178
3990.25,0.0178
3990.00,0.0178
3989.75,0.0178
3989.50,0.0179
3989.25,0.0179
3989.00,0.0179
3988.75,0.0179
3988.50,0.0179
3988.25,0.0179
3988.00,0.0179
3987.75,0.0178
3987.50,0.0178
3987.25,0.0177
3987.00,0.0177
3986.75,0.0177
3986.50,0.0177
3986.25,0.0177
3986.00,0.0177
3985.75,0.0178
3985.50,0.0178
3985.25,0.0178
3985.00,0.0178
3984.75,0.0178
3984.50,0.0179
3984.25,0.0178
3984.00,0.0178
3983.75,0.0178
3983.50,0.0178
3983.25,0.0178
3983.00,0.0178
3982.75,0.0178
3982.50,0.0178
3982.25,0.0178
3982.00,0.0178
3981.75,0.0178
3981.50,0.0178
3981.25,0.0178
3981.00,0.0178
3980.75,0.0179
3980.50,0.0179
3980.25,0.0179
3980.00,0.0179
3979.75,0.0179
3979.50,0.0178
3979.25,0.0178
3979.00,0.0177
3978.75,0.0177
3978.50,0.0177
3978.25,0.0177
3978.00,0.0177
3977.75,0.0177
3977.50,0.0177
3977.25,0.0178
3977.00,0.0178
3976.75,0.0178
3976.50,0.0178
3976.25,0.0179
3976.00,0.0179
3975.75,0.0180
3975.50,0.0180
3975.25,0.0180
3975.00,0.0180
3974.75,0.0180
3974.50,0.0179
3974.25,0.0179
3974.00,0.0179
3973.75,0.0179
3973.50,0.0179
3973.25,0.0179
3973.00,0.0179
3972.75,0.0179
3972.50,0.0179
3972.25,0.0179
3972.00,0.0179
3971.75,0.0179
3971.50,0.0178
3971.25,0.0178
3971.00,0.0178
3970.75,0.0177
3970.50,0.0177
3970.25,0.0177
3970.00,0.0177
3969.75,0.0177
3969.50,0.0177
3969.25,0.0177
3969.00,0.0178
3968.75,0.0178
3968.50,0.0178
3968.25,0.0178
3968.00,0.0178
3967.75,0.0177
3967.50,0.0177
3967.25,0.0176
3967.00,0.0177
3966.75,0.0177
3966.50,0.0177
3966.25,0.0178
3966.00,0.0178
3965.75,0.0178
3965.50,0.0177
3965.25,0.0177
3965.00,0.0177
3964.75,0.0177
3964.50,0.0177
3964.25,0.0177
3964.00,0.0177
3963.75,0.0177
3963.50,0.0177
3963.25,0.0178
3963.00,0.0179
3962.75,0.0180
3962.50,0.0181
3962.25,0.0181
3962.00,0.0181
3961.75,0.0181
3961.50,0.0181
3961.25,0.0180
3961.00,0.0180
3960.75,0.0179
3960.50,0.0179
3960.25,0.0178
3960.00,0.0178
3959.75,0.0178
3959.50,0.0178
3959.25,0.0178
