Created as New Dataset,Sample 026 By irlear Date Friday, April 17 2009
cm-1,A
4000.00,0.0076
3999.75,0.0076
3999.50,0.0076
3999.25,0.0076
3999.00,0.0076
3998.75,0.0076
3998.50,0.0076
3998.25,0.0076
3998.00,0.0076
3997.75,0.0075
3997.50,0.0075
3997.25,0.0075
3997.00,0.0075
3996.75,0.0075
3996.50,0.0075
3996.25,0.0075
3996.00,0.0075
3995.75,0.0075
3995.50,0.0075
3995.25,0.0075
3995.00,0.0075
3994.75,0.0075
3994.50,0.0075
3994.25,0.0075
3994.00,0.0075
3993.75,0.0075
3993.50,0.0075
3993.25,0.0075
3993.00,0.0075
3992.75,0.0075
3992.50,0.0075
3992.25,0.0075
3992.00,0.0075
3991.75,0.0075
3991.50,0.0075
3991.25,0.0075
3991.00,0.0075
3990.75,0.0074
3990.50,0.0074
3990.25,0.0074
3990.00,0.0074
3989.75,0.0074
3989.50,0.0075
3989.25,0.0075
3989.00,0.0075
3988.75,0.0075
3988.50,0.0075
3988.25,0.0075
3988.00,0.0075
3987.75,0.0075
3987.50,0.0074
3987.25,0.0074
3987.00,0.0075
3986.75,0.0075
3986.50,0.0075
3986.25,0.0075
3986.00,0.0075
3985.75,0.0075
3985.50,0.0075
3985.25,0.0075
3985.00,0.0074
3984.75,0.0074
3984.50,0.0074
3984.25,0.0074
3984.00,0.0074
3983.75,0.0074
3983.50,0.0074
3983.25,0.0074
3983.00,0.0074
3982.75,0.0074
3982.50,0.0074
3982.25,0.0074
3982.00,0.0074
3981.75,0.0074
3981.50,0.0074
3981.25,0.0074
3981.00,0.0074
3980.75,0.0074
3980.50,0.0074
3980.25,0.0074
3980.00,0.0074
3979.75,0.0074
3979.50,0.0074
3979.25,0.0074
3979.00,0.0074
3978.75,0.0073
3978.50,0.0074
3978.25,0.0074
3978.00,0.0074
3977.75,0.0074
3977.50,0.0074
3977.25,0.0074
3977.00,0.0073
3976.75,0.0073
3976.50,0.0073
3976.25,0.0073
3976.00,0.0074
3975.75,0.0074
3975.50,0.0074
3975.25,0.0073
3975.00,0.0073
3974.75,0.0072
3974.50,0.0072
3974.25,0.0072
3974.00,0.0073
3973.75,0.0073
3973.50,0.0073
3973.25,0.0073
3973.00,0.0073
3972.75,0.0073
3972.50,0.0073
3972.25,0.0073
3972.00,0.0073
3971.75,0.0073
3971.50,0.0073
3971.25,0.0073
3971.00,0.0073
3970.75,0.0073
3970.50,0.0073
3970.25,0.0073
3970.00,0.0073
3969.75,0.0072
3969.50,0.0072
3969.25,0.0072
3969.00,0.0072
3968.75,0.0073
3968.50,0.0073
3968.25,0.0073
3968.00,0.0073
3967.75,0.0073
3967.50,0.0073
3967.25,0.0073
3967.00,0.0073
3966.75,0.0073
3966.50,0.0073
3966.25,0.0072
3966.00,0.0072
3965.75,0.0072
3965.50,0.0072
3965.25,0.0072
3965.00,0.0072
3964.75,0.0072
3964.50,0.0072
3964.25,0.0072
3964.00,0.0072
3963.75,0.0072
3963.50,0.0072
3963.25,0.0072
3963.00,0.0072
3962.75,0.0072
3962.50,0.0072
3962.25,0.0072
3962.00,0.0072
3961.75,0.0072
3961.50,0.0072
3961.25,0.0072
3961.00,0.0072
3960.75,0.0072
3960.50,0.0072
3960.25,0.0072
3960.00,0.0072
3959.75,0.0072
3959.50,0.0073
3959.25,0.0073
3959.00,0.0073
3958.75,0.0073
3958.50,0.0072
3958.25,0.0072
3958.00,0.0072
3957.75,0.0072
3957.50,0.0072
3957.25,0.0072
3957.00,0.0072
3956.75,0.0072
3956.50,0.0071
3956.25,0.0071
3956.00,0.0071
3955.75,0.0071
3955.50,0.0072
3955.25,0.0072
3955.00,0.0072
3954.75,0.0072
3954.50,0.0072
3954.25,0.0072
3954.00,0.0073
3953.75,0.0072
3953.50,0.0072
3953.25,0.0072
3953.00,0.0072
3952.75,0.0072
3952.50,0.0072
3952.25,0.0072
3952.00,0.0072
3951.75,0.0072
3951.50,0.0071
3951.25,0.0071
3951.00,0.0071
3950.75,0.0071
3950.50,0.0070
3950.25,0.0071
3950.00,0.0071
3949.75,0.0071
3949.50,0.0071
3949.25,0.0071
3949.00,0.0071
3948.75,0.0071
3948.50,0.0071
3948.25,0.0070
3948.00,0.0071
3947.75,0.0071
3947.50,0.0071
3947.25,0.0072
3947.00,0.0072
3946.75,0.0072
3946.50,0.0072
3946.25,0.0072
3946.00,0.0072
3945.75,0.0071
3945.50,0.0071
3945.25,0.0071
3945.00,0.0071
3944.75,0.0070
3944.50,0.0070
3944.25,0.0070
3944.00,0.0070
3943.75,0.0070
3943.50,0.0070
3943.25,0.0069
3943.00,0.0070
3942.75,0.0071
3942.50,0.0072
3942.25,0.0072
3942.00,0.0071
3941.75,0.0071
3941.50,0.0071
3941.25,0.0071
3941.00,0.0071
3940.75,0.0071
3940.50,0.0071
3940.25,0.0071
3940.00,0.0071
3939.75,0.0071
3939.50,0.0071
3939.25,0.0071
3939.00,0.0071
3938.75,0.0071
3938.50,0.0071
3938.25,0.0071
3938.00,0.0071
3937.75,0.0071
3937.50,0.0071
3937.25,0.0071
3937.00,0.0071
3936.75,0.0071
3936.50,0.0072
3936.25,0.0072
3936.00,0.0072
3935.75,0.0072
3935.50,0.0072
3935.25,0.0071
3935.00,0.0071
3934.75,0.0070
3934.50,0.0070
3934.25,0.0070
3934.00,0.0070
3933.75,0.0070
3933.50,0.0070
3933.25,0.0070
3933.00,0.0071
3932.75,0.0071
3932.50,0.0071
3932.25,0.0071
3932.00,0.0071
3931.75,0.0071
3931.50,0.0071
3931.25,0.0070
3931.00,0.0070
3930.75,0.0071
3930.50,0.0070
3930.25,0.0070
3930.00,0.0070
3929.75,0.0070
3929.50,0.0070
3929.25,0.0070
3929.00,0.0070
3928.75,0.0071
3928.50,0.0071
3928.25,0.0071
3928.00,0.0071
3927.75,0.0070
3927.50,0.0070
3927.25,0.0070
3927.00,0.0070
3926.75,0.0070
3926.50,0.0070
3926.25,0.0070
3926.00,0.0070
3925.75,0.0070
3925.50,0.0070
3925.25,0.0070
3925.00,0.0070
3924.75,0.0070
3924.50,0.0069
3924.25,0.0069
3924.00,0.0069
3923.75,0.0070
3923.50,0.0070
3923.25,0.0071
3923.00,0.0071
3922.75,0.0071
3922.50,0.0071
3922.25,0.0070
3922.00,0.0070
3921.75,0.0070
3921.50,0.0070
3921.25,0.0070
3921.00,0.0070
3920.75,0.0071
3920.50,0.0071
3920.25,0.0072
3920.00,0.0072
3919.75,0.0071
3919.50,0.0071
3919.25,0.0070
3919.00,0.0070
3918.75,0.0070
3918.50,0.0070
3918.25,0.0069
3918.00,0.0069
3917.75,0.0069
3917.50,0.0070
3917.25,0.0070
3917.00,0.0070
3916.75,0.0070
3916.50,0.0070
3916.25,0.0070
3916.00,0.0070
3915.75,0.0070
3915.50,0.0070
3915.25,0.0070
3915.00,0.0070
3914.75,0.0071
3914.50,0.0071
3914.25,0.0071
3914.00,0.0071
3913.75,0.0070
3913.50,0.0070
3913.25,0.0070
3913.00,0.0070
3912.75,0.0070
3912.50,0.0070
3912.25,0.0071
3912.00,0.0071
3911.75,0.0071
3911.50,0.0071
3911.25,0.0071
3911.00,0.0071
3910.75,0.0070
3910.50,0.0070
3910.25,0.0070
3910.00,0.0070
3909.75,0.0071
3909.50,0.0071
3909.25,0.0071
3909.00,0.0071
3908.75,0.0071
3908.50,0.0071
3908.25,0.0071
3908.00,0.0071
3907.75,0.0071
3907.50,0.0071
3907.25,0.0071
3907.00,0.0070
3906.75,0.0070
3906.50,0.0069
3906.25,0.0069
3906.00,0.0069
3905.75,0.0069
3905.50,0.0069
3905.25,0.0069
3905.00,0.0069
3904.75,0.0070
3904.50,0.0071
3904.25,0.0072
3904.00,0.0072
3903.75,0.0071
3903.50,0.0070
3903.25,0.0070
3903.00,0.0070
3902.75,0.0069
3902.50,0.0070
3902.25,0.0070
3902.00,0.0071
3901.75,0.0071
3901.50,0.0071
3901.25,0.0071
3901.00,0.0071
3900.75,0.0071
3900.50,0.0071
3900.25,0.0071
3900.00,0.0071
3899.75,0.0071
3899.50,0.0072
3899.25,0.0072
3899.00,0.0071
3898.75,0.0070
3898.50,0.0070
3898.25,0.0070
3898.00,0.0071
3897.75,0.0071
3897.50,0.0071
3897.25,0.0071
3897.00,0.0071
3896.75,0.0071
3896.50,0.0071
3896.25,0.0071
3896.00,0.0071
3895.75,0.0071
3895.50,0.0071
3895.25,0.0071
3895.00,0.0070
3894.75,0.0070
3894.50,0.0070
3894.25,0.0070
3894.00,0.0070
3893.75,0.0070
3893.50,0.0070
3893.25,0.0070
3893.00,0.0070
3892.75,0.0070
3892.50,0.0070
3892.25,0.0070
3892.00,0.0070
3891.75,0.0071
3891.50,0.0072
3891.25,0.0073
3891.00,0.0073
3890.75,0.0073
3890.50,0.0072
3890.25,0.0072
3890.00,0.0072
3889.75,0.0072
3889.50,0.0071
3889.25,0.0071
3889.00,0.0071
3888.75,0.0071
3888.50,0.0070
3888.25,0.0070
3888.00,0.0070
3887.75,0.0070
3887.50,0.0070
3887.25,0.0070
3887.00,0.0071
3886.75,0.0071
3886.50,0.0071
3886.25,0.0071
3886.00,0.0072
3885.75,0.0073
3885.50,0.0072
3885.25,0.0071
3885.00,0.0071
3884.75,0.0071
3884.50,0.0071
3884.25,0.0071
3884.00,0.0071
3883.75,0.0071
3883.50,0.0070
3883.25,0.0070
3883.00,0.0070
3882.75,0.0070
3882.50,0.0071
3882.25,0.0071
3882.00,0.0070
3881.75,0.0070
3881.50,0.0069
3881.25,0.0069
3881.00,0.0069
3880.75,0.0069
3880.50,0.0070
3880.25,0.0071
3880.00,0.0071
3879.75,0.0071
3879.50,0.0071
3879.25,0.0071
3879.00,0.0071
3878.75,0.0072
3878.50,0.0072
3878.25,0.0072
3878.00,0.0071
3877.75,0.0071
3877.50,0.0071
3877.25,0.0071
3877.00,0.0071
3876.75,0.0071
3876.50,0.0071
3876.25,0.0071
3876.00,0.0071
3875.75,0.0071
3875.50,0.0070
3875.25,0.0070
3875.00,0.0070
3874.75,0.0069
3874.50,0.0069
3874.25,0.0069
3874.00,0.0069
3873.75,0.0070
3873.50,0.0071
3873.25,0.0072
3873.00,0.0072
3872.75,0.0072
3872.50,0.0071
3872.25,0.0071
3872.00,0.0070
3871.75,0.0070
3871.50,0.0070
3871.25,0.0070
3871.00,0.0070
3870.75,0.0071
3870.50,0.0072
3870.25,0.0073
3870.00,0.0073
3869.75,0.0074
3869.50,0.0073
3869.25,0.0073
3869.00,0.0072
3868.75,0.0072
3868.50,0.0071
3868.25,0.0071
3868.00,0.0072
3867.75,0.0072
3867.50,0.0072
3867.25,0.0072
3867.00,0.0072
3866.75,0.0071
3866.50,0.0071
3866.25,0.0070
3866.00,0.0070
3865.75,0.0070
3865.50,0.0071
3865.25,0.0071
3865.00,0.0071
3864.75,0.0071
3864.50,0.0071
3864.25,0.0071
3864.00,0.0072
3863.75,0.0072
3863.50,0.0072
3863.25,0.0071
3863.00,0.0072
3862.75,0.0072
3862.50,0.0072
3862.25,0.0073
3862.00,0.0073
3861.75,0.0074
3861.50,0.0074
3861.25,0.0074
3861.00,0.0074
3860.75,0.0073
3860.50,0.0073
3860.25,0.0073
3860.00,0.0073
3859.75,0.0073
3859.50,0.0073
3859.25,0.0073
3859.00,0.0073
3858.75,0.0073
3858.50,0.0073
3858.25,0.0072
3858.00,0.0072
3857.75,0.0071
3857.50,0.0072
3857.25,0.0072
3857.00,0.0073
3856.75,0.0073
3856.50,0.0073
3856.25,0.0074
3856.00,0.0074
3855.75,0.0074
3855.50,0.0074
3855.25,0.0072
3855.00,0.0070
3854.75,0.0068
3854.50,0.0069
3854.25,0.0071
3854.00,0.0071
3853.75,0.0072
3853.50,0.0075
3853.25,0.0076
3853.00,0.0077
3852.75,0.0077
3852.50,0.0077
3852.25,0.0078
3852.00,0.0078
3851.75,0.0077
3851.50,0.0076
3851.25,0.0076
3851.00,0.0075
3850.75,0.0075
3850.50,0.0075
3850.25,0.0074
3850.00,0.0074
3849.75,0.0075
3849.50,0.0075
3849.25,0.0076
3849.00,0.0076
3848.75,0.0076
3848.50,0.0077
3848.25,0.0077
3848.00,0.0077
3847.75,0.0077
3847.50,0.0077
3847.25,0.0077
3847.00,0.0078
3846.75,0.0078
3846.50,0.0077
3846.25,0.0077
3846.00,0.0077
3845.75,0.0077
3845.50,0.0077
3845.25,0.0077
3845.00,0.0077
3844.75,0.0077
3844.50,0.0077
3844.25,0.0077
3844.00,0.0077
3843.75,0.0078
3843.50,0.0078
3843.25,0.0079
3843.00,0.0079
3842.75,0.0079
3842.50,0.0079
3842.25,0.0079
3842.00,0.0079
3841.75,0.0079
3841.50,0.0079
3841.25,0.0079
3841.00,0.0080
3840.75,0.0079
3840.50,0.0078
3840.25,0.0078
3840.00,0.0078
3839.75,0.0079
3839.50,0.0080
3839.25,0.0081
3839.00,0.0081
3838.75,0.0081
3838.50,0.0082
3838.25,0.0083
3838.00,0.0084
3837.75,0.0083
3837.50,0.0083
3837.25,0.0083
3837.00,0.0083
3836.75,0.0083
3836.50,0.0083
3836.25,0.0083
3836.00,0.0083
3835.75,0.0082
3835.50,0.0082
3835.25,0.0082
3835.00,0.0082
3834.75,0.0082
3834.50,0.0083
3834.25,0.0083
3834.00,0.0083
3833.75,0.0083
3833.50,0.0082
3833.25,0.0082
3833.00,0.0082
3832.75,0.0082
3832.50,0.0082
3832.25,0.0082
3832.00,0.0083
3831.75,0.0084
3831.50,0.0084
3831.25,0.0084
3831.00,0.0084
3830.75,0.0084
3830.50,0.0084
3830.25,0.0084
3830.00,0.0084
3829.75,0.0083
3829.50,0.0083
3829.25,0.0083
3829.00,0.0084
3828.75,0.0084
3828.50,0.0084
3828.25,0.0084
3828.00,0.0084
3827.75,0.0084
3827.50,0.0083
3827.25,0.0083
3827.00,0.0083
3826.75,0.0083
3826.50,0.0083
3826.25,0.0084
3826.00,0.0084
3825.75,0.0084
3825.50,0.0084
3825.25,0.0084
3825.00,0.0084
3824.75,0.0084
3824.50,0.0084
3824.25,0.0084
3824.00,0.0084
3823.75,0.0084
3823.50,0.0084
3823.25,0.0084
3823.00,0.0084
3822.75,0.0084
3822.50,0.0084
3822.25,0.0084
3822.00,0.0084
3821.75,0.0085
3821.50,0.0085
3821.25,0.0085
3821.00,0.0086
3820.75,0.0085
3820.50,0.0085
3820.25,0.0085
3820.00,0.0085
3819.75,0.0085
3819.50,0.0085
3819.25,0.0085
3819.00,0.0085
3818.75,0.0085
3818.50,0.0085
3818.25,0.0085
3818.00,0.0085
3817.75,0.0085
3817.50,0.0085
3817.25,0.0086
3817.00,0.0085
3816.75,0.0085
3816.50,0.0086
3816.25,0.0086
3816.00,0.0086
3815.75,0.0086
3815.50,0.0086
3815.25,0.0087
3815.00,0.0087
