Created as New Dataset,Sample 032 By irlear Date Friday, April 17 2009
cm-1,A
4000.00,0.0070
3999.75,0.0070
3999.50,0.0070
3999.25,0.0070
3999.00,0.0070
3998.75,0.0069
3998.50,0.0069
3998.25,0.0069
3998.00,0.0069
3997.75,0.0069
3997.50,0.0069
3997.25,0.0069
3997.00,0.0069
3996.75,0.0068
3996.50,0.0069
3996.25,0.0069
3996.00,0.0069
3995.75,0.0069
3995.50,0.0069
3995.25,0.0069
3995.00,0.0069
3994.75,0.0069
3994.50,0.0069
3994.25,0.0069
3994.00,0.0069
3993.75,0.0069
3993.50,0.0069
3993.25,0.0069
3993.00,0.0069
3992.75,0.0069
3992.50,0.0069
3992.25,0.0069
3992.00,0.0069
3991.75,0.0069
3991.50,0.0069
3991.25,0.0069
3991.00,0.0069
3990.75,0.0069
3990.50,0.0068
3990.25,0.0068
3990.00,0.0068
3989.75,0.0068
3989.50,0.0069
3989.25,0.0069
3989.00,0.0069
3988.75,0.0069
3988.50,0.0068
3988.25,0.0068
3988.00,0.0068
3987.75,0.0068
3987.50,0.0068
3987.25,0.0068
3987.00,0.0068
3986.75,0.0069
3986.50,0.0069
3986.25,0.0069
3986.00,0.0069
3985.75,0.0069
3985.50,0.0069
3985.25,0.0068
3985.00,0.0068
3984.75,0.0068
3984.50,0.0068
3984.25,0.0069
3984.00,0.0069
3983.75,0.0069
3983.50,0.0069
3983.25,0.0069
3983.00,0.0068
3982.75,0.0068
3982.50,0.0068
3982.25,0.0068
3982.00,0.0068
3981.75,0.0068
3981.50,0.0068
3981.25,0.0068
3981.00,0.0068
3980.75,0.0068
3980.50,0.0068
3980.25,0.0068
3980.00,0.0068
3979.75,0.0068
3979.50,0.0068
3979.25,0.0068
3979.00,0.0068
3978.75,0.0068
3978.50,0.0068
3978.25,0.0068
3978.00,0.0068
3977.75,0.0068
3977.50,0.0068
3977.25,0.0068
3977.00,0.0068
3976.75,0.0068
3976.50,0.0067
3976.25,0.0067
3976.00,0.0068
3975.75,0.0068
3975.50,0.0068
3975.25,0.0067
3975.00,0.0067
3974.75,0.0067
3974.50,0.0067
3974.25,0.0067
3974.00,0.0066
3973.75,0.0066
3973.50,0.0066
3973.25,0.0066
3973.00,0.0067
3972.75,0.0067
3972.50,0.0067
3972.25,0.0067
3972.00,0.0067
3971.75,0.0067
3971.50,0.0067
3971.25,0.0067
3971.00,0.0068
3970.75,0.0068
3970.50,0.0067
3970.25,0.0067
3970.00,0.0067
3969.75,0.0067
3969.50,0.0066
3969.25,0.0067
3969.00,0.0067
3968.75,0.0067
3968.50,0.0067
3968.25,0.0067
3968.00,0.0067
3967.75,0.0067
3967.50,0.0066
3967.25,0.0066
3967.00,0.0066
3966.75,0.0067
3966.50,0.0067
3966.25,0.0067
3966.00,0.0067
3965.75,0.0067
3965.50,0.0067
3965.25,0.0067
3965.00,0.0067
3964.75,0.0067
3964.50,0.0067
3964.25,0.0067
3964.00,0.0066
3963.75,0.0066
3963.50,0.0066
3963.25,0.0066
3963.00,0.0066
3962.75,0.0066
3962.50,0.0066
3962.25,0.0066
3962.00,0.0066
3961.75,0.0066
3961.50,0.0066
3961.25,0.0066
3961.00,0.0066
3960.75,0.0066
3960.50,0.0066
3960.25,0.0066
3960.00,0.0066
3959.75,0.0066
3959.50,0.0066
3959.25,0.0066
3959.00,0.0066
3958.75,0.0066
3958.50,0.0066
3958.25,0.0066
3958.00,0.0066
3957.75,0.0066
3957.50,0.0066
3957.25,0.0066
3957.00,0.0066
3956.75,0.0066
3956.50,0.0066
3956.25,0.0066
3956.00,0.0066
3955.75,0.0066
3955.50,0.0066
3955.25,0.0065
3955.00,0.0065
3954.75,0.0065
3954.50,0.0065
3954.25,0.0066
3954.00,0.0066
3953.75,0.0066
3953.50,0.0066
3953.25,0.0066
3953.00,0.0066
3952.75,0.0066
3952.50,0.0066
3952.25,0.0066
3952.00,0.0066
3951.75,0.0066
3951.50,0.0066
3951.25,0.0065
3951.00,0.0065
3950.75,0.0065
3950.50,0.0065
3950.25,0.0065
3950.00,0.0065
3949.75,0.0065
3949.50,0.0065
3949.25,0.0065
3949.00,0.0065
3948.75,0.0065
3948.50,0.0065
3948.25,0.0065
3948.00,0.0065
3947.75,0.0065
3947.50,0.0065
3947.25,0.0065
3947.00,0.0066
3946.75,0.0066
3946.50,0.0066
3946.25,0.0066
3946.00,0.0066
3945.75,0.0065
3945.50,0.0065
3945.25,0.0065
3945.00,0.0065
3944.75,0.0065
3944.50,0.0065
3944.25,0.0065
3944.00,0.0065
3943.75,0.0065
3943.50,0.0064
3943.25,0.0064
3943.00,0.0064
3942.75,0.0064
3942.50,0.0065
3942.25,0.0065
3942.00,0.0065
3941.75,0.0065
3941.50,0.0065
3941.25,0.0065
3941.00,0.0065
3940.75,0.0065
3940.50,0.0065
3940.25,0.0065
3940.00,0.0065
3939.75,0.0065
3939.50,0.0065
3939.25,0.0065
3939.00,0.0065
3938.75,0.0065
3938.50,0.0065
3938.25,0.0065
3938.00,0.0065
3937.75,0.0065
3937.50,0.0065
3937.25,0.0065
3937.00,0.0065
3936.75,0.0065
3936.50,0.0065
3936.25,0.0065
3936.00,0.0066
3935.75,0.0066
3935.50,0.0066
3935.25,0.0065
3935.00,0.0065
3934.75,0.0064
3934.50,0.0064
3934.25,0.0063
3934.00,0.0063
3933.75,0.0063
3933.50,0.0064
3933.25,0.0064
3933.00,0.0065
3932.75,0.0065
3932.50,0.0064
3932.25,0.0064
3932.00,0.0064
3931.75,0.0064
3931.50,0.0064
3931.25,0.0064
3931.00,0.0064
3930.75,0.0065
3930.50,0.0065
3930.25,0.0065
3930.00,0.0064
3929.75,0.0064
3929.50,0.0064
3929.25,0.0064
3929.00,0.0064
3928.75,0.0065
3928.50,0.0065
3928.25,0.0065
3928.00,0.0065
3927.75,0.0065
3927.50,0.0065
3927.25,0.0065
3927.00,0.0065
3926.75,0.0065
3926.50,0.0064
3926.25,0.0064
3926.00,0.0064
3925.75,0.0063
3925.50,0.0063
3925.25,0.0063
3925.00,0.0063
3924.75,0.0064
3924.50,0.0064
3924.25,0.0064
3924.00,0.0064
3923.75,0.0064
3923.50,0.0065
3923.25,0.0065
3923.00,0.0065
3922.75,0.0065
3922.50,0.0065
3922.25,0.0065
3922.00,0.0064
3921.75,0.0064
3921.50,0.0064
3921.25,0.0064
3921.00,0.0064
3920.75,0.0064
3920.50,0.0064
3920.25,0.0064
3920.00,0.0064
3919.75,0.0064
3919.50,0.0064
3919.25,0.0064
3919.00,0.0064
3918.75,0.0064
3918.50,0.0064
3918.25,0.0064
3918.00,0.0064
3917.75,0.0064
3917.50,0.0064
3917.25,0.0064
3917.00,0.0064
3916.75,0.0064
3916.50,0.0063
3916.25,0.0064
3916.00,0.0064
3915.75,0.0064
3915.50,0.0064
3915.25,0.0064
3915.00,0.0064
3914.75,0.0065
3914.50,0.0065
3914.25,0.0065
3914.00,0.0065
3913.75,0.0065
3913.50,0.0064
3913.25,0.0064
3913.00,0.0065
3912.75,0.0065
3912.50,0.0065
3912.25,0.0065
3912.00,0.0065
3911.75,0.0065
3911.50,0.0065
3911.25,0.0065
3911.00,0.0065
3910.75,0.0064
3910.50,0.0064
3910.25,0.0064
3910.00,0.0065
3909.75,0.0065
3909.50,0.0065
3909.25,0.0065
3909.00,0.0065
3908.75,0.0064
3908.50,0.0065
3908.25,0.0065
3908.00,0.0065
3907.75,0.0065
3907.50,0.0065
3907.25,0.0065
3907.00,0.0064
3906.75,0.0064
3906.50,0.0064
3906.25,0.0063
3906.00,0.0063
3905.75,0.0063
3905.50,0.0063
3905.25,0.0063
3905.00,0.0063
3904.75,0.0062
3904.50,0.0063
3904.25,0.0064
3904.00,0.0065
3903.75,0.0065
3903.50,0.0065
3903.25,0.0064
3903.00,0.0064
3902.75,0.0064
3902.50,0.0064
3902.25,0.0064
3902.00,0.0064
3901.75,0.0063
3901.50,0.0063
3901.25,0.0064
3901.00,0.0064
3900.75,0.0064
3900.50,0.0064
3900.25,0.0064
3900.00,0.0064
3899.75,0.0064
3899.50,0.0064
3899.25,0.0065
3899.00,0.0064
3898.75,0.0064
3898.50,0.0064
3898.25,0.0064
3898.00,0.0064
3897.75,0.0064
3897.50,0.0064
3897.25,0.0064
3897.00,0.0064
3896.75,0.0065
3896.50,0.0065
3896.25,0.0065
3896.00,0.0065
3895.75,0.0065
3895.50,0.0065
3895.25,0.0065
3895.00,0.0064
3894.75,0.0064
3894.50,0.0064
3894.25,0.0064
3894.00,0.0064
3893.75,0.0064
3893.50,0.0064
3893.25,0.0064
3893.00,0.0064
3892.75,0.0064
3892.50,0.0064
3892.25,0.0064
3892.00,0.0064
3891.75,0.0064
3891.50,0.0065
3891.25,0.0065
3891.00,0.0065
3890.75,0.0065
3890.50,0.0065
3890.25,0.0065
3890.00,0.0065
3889.75,0.0065
3889.50,0.0065
3889.25,0.0065
3889.00,0.0065
3888.75,0.0065
3888.50,0.0065
3888.25,0.0064
3888.00,0.0064
3887.75,0.0064
3887.50,0.0064
3887.25,0.0064
3887.00,0.0065
3886.75,0.0064
3886.50,0.0064
3886.25,0.0065
3886.00,0.0066
3885.75,0.0067
3885.50,0.0066
3885.25,0.0066
3885.00,0.0065
3884.75,0.0065
3884.50,0.0065
3884.25,0.0065
3884.00,0.0065
3883.75,0.0064
3883.50,0.0064
3883.25,0.0064
3883.00,0.0064
3882.75,0.0064
3882.50,0.0064
3882.25,0.0064
3882.00,0.0064
3881.75,0.0064
3881.50,0.0064
3881.25,0.0063
3881.00,0.0063
3880.75,0.0062
3880.50,0.0062
3880.25,0.0063
3880.00,0.0063
3879.75,0.0064
3879.50,0.0064
3879.25,0.0065
3879.00,0.0065
3878.75,0.0066
3878.50,0.0066
3878.25,0.0066
3878.00,0.0065
3877.75,0.0065
3877.50,0.0065
3877.25,0.0065
3877.00,0.0065
3876.75,0.0065
3876.50,0.0065
3876.25,0.0065
3876.00,0.0065
3875.75,0.0065
3875.50,0.0065
3875.25,0.0065
3875.00,0.0064
3874.75,0.0063
3874.50,0.0063
3874.25,0.0063
3874.00,0.0063
3873.75,0.0063
3873.50,0.0064
3873.25,0.0065
3873.00,0.0065
3872.75,0.0065
3872.50,0.0065
3872.25,0.0065
3872.00,0.0065
3871.75,0.0065
