Created as New Dataset,Sample 007 By irlear Date Monday, July 06 2009
cm-1,A
4000.00,0.0397
3999.50,0.0397
3999.00,0.0397
3998.50,0.0397
3998.00,0.0397
3997.50,0.0397
3997.00,0.0397
3996.50,0.0397
3996.00,0.0397
3995.50,0.0397
3995.00,0.0397
3994.50,0.0397
3994.00,0.0397
3993.50,0.0397
3993.00,0.0397
3992.50,0.0397
3992.00,0.0397
3991.50,0.0396
3991.00,0.0396
3990.50,0.0396
3990.00,0.0396
3989.50,0.0396
3989.00,0.0396
3988.50,0.0396
3988.00,0.0396
3987.50,0.0396
3987.00,0.0396
3986.50,0.0396
3986.00,0.0395
3985.50,0.0395
3985.00,0.0395
3984.50,0.0395
3984.00,0.0395
3983.50,0.0395
3983.00,0.0395
3982.50,0.0395
3982.00,0.0395
3981.50,0.0395
3981.00,0.0395
3980.50,0.0395
3980.00,0.0395
3979.50,0.0395
3979.00,0.0395
3978.50,0.0395
3978.00,0.0395
3977.50,0.0395
3977.00,0.0395
3976.50,0.0394
3976.00,0.0394
3975.50,0.0394
3975.00,0.0394
3974.50,0.0394
3974.00,0.0394
3973.50,0.0394
3973.00,0.0394
3972.50,0.0394
3972.00,0.0394
3971.50,0.0394
3971.00,0.0394
3970.50,0.0394
3970.00,0.0394
3969.50,0.0394
3969.00,0.0394
3968.50,0.0393
3968.00,0.0393
3967.50,0.0393
3967.00,0.0393
3966.50,0.0393
3966.00,0.0393
3965.50,0.0393
3965.00,0.0393
3964.50,0.0393
3964.00,0.0393
3963.50,0.0393
3963.00,0.0393
3962.50,0.0393
3962.00,0.0393
3961.50,0.0392
3961.00,0.0392
3960.50,0.0392
3960.00,0.0392
3959.50,0.0393
3959.00,0.0393
3958.50,0.0393
3958.00,0.0393
3957.50,0.0392
3957.00,0.0392
3956.50,0.0392
3956.00,0.0392
3955.50,0.0392
3955.00,0.0392
3954.50,0.0392
3954.00,0.0392
3953.50,0.0392
3953.00,0.0392
3952.50,0.0392
3952.00,0.0392
3951.50,0.0392
3951.00,0.0392
3950.50,0.0391
3950.00,0.0391
3949.50,0.0391
3949.00,0.0391
3948.50,0.0391
3948.00,0.0391
3947.50,0.0391
3947.00,0.0391
3946.50,0.0391
3946.00,0.0391
3945.50,0.0391
3945.00,0.0392
3944.50,0.0392
3944.00,0.0391
3943.50,0.0391
3943.00,0.0390
3942.50,0.0390
3942.00,0.0390
3941.50,0.0390
3941.00,0.0391
3940.50,0.0391
3940.00,0.0392
3939.50,0.0392
3939.00,0.0392
3938.50,0.0391
3938.00,0.0391
3937.50,0.0391
3937.00,0.0391
3936.50,0.0391
3936.00,0.0391
3935.50,0.0391
3935.00,0.0390
3934.50,0.0391
3934.00,0.0391
3933.50,0.0390
3933.00,0.0390
3932.50,0.0389
3932.00,0.0389
3931.50,0.0389
3931.00,0.0389
3930.50,0.0389
3930.00,0.0390
3929.50,0.0390
3929.00,0.0390
3928.50,0.0390
3928.00,0.0390
3927.50,0.0391
3927.00,0.0391
3926.50,0.0391
3926.00,0.0390
3925.50,0.0390
3925.00,0.0390
3924.50,0.0389
3924.00,0.0389
3923.50,0.0389
3923.00,0.0389
3922.50,0.0390
3922.00,0.0390
3921.50,0.0390
3921.00,0.0390
3920.50,0.0390
3920.00,0.0390
3919.50,0.0390
3919.00,0.0390
3918.50,0.0390
3918.00,0.0389
3917.50,0.0389
3917.00,0.0390
3916.50,0.0389
3916.00,0.0389
3915.50,0.0389
3915.00,0.0390
3914.50,0.0390
3914.00,0.0391
3913.50,0.0391
3913.00,0.0391
3912.50,0.0391
3912.00,0.0391
3911.50,0.0391
3911.00,0.0391
3910.50,0.0391
3910.00,0.0391
3909.50,0.0391
3909.00,0.0391
3908.50,0.0391
3908.00,0.0391
3907.50,0.0391
3907.00,0.0391
3906.50,0.0390
3906.00,0.0390
3905.50,0.0389
3905.00,0.0388
3904.50,0.0388
3904.00,0.0389
3903.50,0.0391
3903.00,0.0390
3902.50,0.0388
3902.00,0.0388
3901.50,0.0390
3901.00,0.0390
3900.50,0.0389
3900.00,0.0387
3899.50,0.0388
3899.00,0.0390
3898.50,0.0390
3898.00,0.0389
3897.50,0.0390
3897.00,0.0391
3896.50,0.0392
3896.00,0.0392
3895.50,0.0392
3895.00,0.0392
3894.50,0.0392
3894.00,0.0391
3893.50,0.0391
3893.00,0.0391
3892.50,0.0390
3892.00,0.0389
3891.50,0.0389
3891.00,0.0390
3890.50,0.0391
3890.00,0.0391
3889.50,0.0391
3889.00,0.0392
3888.50,0.0392
3888.00,0.0392
3887.50,0.0392
3887.00,0.0390
3886.50,0.0389
3886.00,0.0388
3885.50,0.0389
3885.00,0.0389
3884.50,0.0390
3884.00,0.0389
3883.50,0.0390
3883.00,0.0391
3882.50,0.0392
3882.00,0.0391
3881.50,0.0390
3881.00,0.0390
3880.50,0.0390
3880.00,0.0390
3879.50,0.0390
3879.00,0.0391
3878.50,0.0391
3878.00,0.0392
3877.50,0.0393
3877.00,0.0393
3876.50,0.0393
3876.00,0.0393
3875.50,0.0392
3875.00,0.0392
3874.50,0.0391
3874.00,0.0391
3873.50,0.0391
3873.00,0.0391
3872.50,0.0391
3872.00,0.0391
3871.50,0.0392
3871.00,0.0392
3870.50,0.0391
3870.00,0.0391
3869.50,0.0391
3869.00,0.0392
3868.50,0.0391
3868.00,0.0392
3867.50,0.0392
3867.00,0.0393
3866.50,0.0393
3866.00,0.0392
3865.50,0.0392
3865.00,0.0393
3864.50,0.0393
3864.00,0.0393
3863.50,0.0392
3863.00,0.0391
3862.50,0.0392
3862.00,0.0392
3861.50,0.0393
3861.00,0.0394
3860.50,0.0394
3860.00,0.0394
3859.50,0.0395
3859.00,0.0396
3858.50,0.0396
3858.00,0.0395
3857.50,0.0395
3857.00,0.0395
3856.50,0.0395
3856.00,0.0394
3855.50,0.0391
3855.00,0.0390
3854.50,0.0396
3854.00,0.0402
3853.50,0.0401
3853.00,0.0397
3852.50,0.0394
3852.00,0.0395
3851.50,0.0398
3851.00,0.0399
3850.50,0.0399
3850.00,0.0398
3849.50,0.0399
3849.00,0.0400
3848.50,0.0400
3848.00,0.0400
3847.50,0.0400
3847.00,0.0401
3846.50,0.0401
3846.00,0.0401
3845.50,0.0401
3845.00,0.0402
3844.50,0.0402
3844.00,0.0402
3843.50,0.0403
3843.00,0.0403
3842.50,0.0403
3842.00,0.0403
3841.50,0.0403
3841.00,0.0404
3840.50,0.0405
3840.00,0.0404
3839.50,0.0403
3839.00,0.0402
3838.50,0.0402
3838.00,0.0404
3837.50,0.0406
3837.00,0.0407
3836.50,0.0406
3836.00,0.0404
3835.50,0.0404
3835.00,0.0407
3834.50,0.0408
3834.00,0.0409
3833.50,0.0409
3833.00,0.0409
