Created as New Dataset,Sample 014 By irlear Date Monday, July 06 2009
cm-1,A
4000.00,0.0396
3999.50,0.0396
3999.00,0.0396
3998.50,0.0396
3998.00,0.0396
3997.50,0.0396
3997.00,0.0396
3996.50,0.0396
3996.00,0.0396
3995.50,0.0396
3995.00,0.0395
3994.50,0.0395
3994.00,0.0395
3993.50,0.0395
3993.00,0.0395
3992.50,0.0395
3992.00,0.0395
3991.50,0.0395
3991.00,0.0395
3990.50,0.0395
3990.00,0.0395
3989.50,0.0395
3989.00,0.0395
3988.50,0.0394
3988.00,0.0394
3987.50,0.0394
3987.00,0.0394
3986.50,0.0394
3986.00,0.0394
3985.50,0.0394
3985.00,0.0393
3984.50,0.0393
3984.00,0.0393
3983.50,0.0393
3983.00,0.0394
3982.50,0.0394
3982.00,0.0394
3981.50,0.0394
3981.00,0.0394
3980.50,0.0394
3980.00,0.0393
3979.50,0.0393
3979.00,0.0393
3978.50,0.0393
3978.00,0.0393
3977.50,0.0393
3977.00,0.0393
3976.50,0.0393
3976.00,0.0393
3975.50,0.0393
3975.00,0.0393
3974.50,0.0392
3974.00,0.0392
3973.50,0.0392
3973.00,0.0392
3972.50,0.0392
3972.00,0.0392
3971.50,0.0392
3971.00,0.0392
3970.50,0.0392
3970.00,0.0392
3969.50,0.0392
3969.00,0.0392
3968.50,0.0392
3968.00,0.0392
3967.50,0.0392
3967.00,0.0392
3966.50,0.0392
3966.00,0.0392
3965.50,0.0392
3965.00,0.0392
3964.50,0.0392
3964.00,0.0392
3963.50,0.0392
3963.00,0.0392
3962.50,0.0391
3962.00,0.0391
3961.50,0.0391
3961.00,0.0391
3960.50,0.0391
3960.00,0.0391
3959.50,0.0391
3959.00,0.0391
3958.50,0.0391
3958.00,0.0391
3957.50,0.0391
3957.00,0.0391
3956.50,0.0391
3956.00,0.0391
3955.50,0.0391
3955.00,0.0391
3954.50,0.0391
3954.00,0.0391
3953.50,0.0391
3953.00,0.0391
3952.50,0.0391
3952.00,0.0391
3951.50,0.0390
3951.00,0.0390
3950.50,0.0390
3950.00,0.0390
3949.50,0.0390
3949.00,0.0390
3948.50,0.0390
3948.00,0.0390
3947.50,0.0390
3947.00,0.0390
3946.50,0.0390
3946.00,0.0390
3945.50,0.0390
3945.00,0.0390
3944.50,0.0390
3944.00,0.0390
3943.50,0.0389
3943.00,0.0389
3942.50,0.0389
3942.00,0.0389
3941.50,0.0389
3941.00,0.0389
3940.50,0.0390
3940.00,0.0390
3939.50,0.0390
3939.00,0.0390
3938.50,0.0390
3938.00,0.0390
3937.50,0.0390
3937.00,0.0390
3936.50,0.0389
3936.00,0.0389
3935.50,0.0389
3935.00,0.0389
3934.50,0.0389
3934.00,0.0389
3933.50,0.0389
3933.00,0.0389
3932.50,0.0388
3932.00,0.0388
3931.50,0.0388
3931.00,0.0388
3930.50,0.0388
3930.00,0.0388
3929.50,0.0389
3929.00,0.0389
3928.50,0.0389
3928.00,0.0389
3927.50,0.0389
3927.00,0.0389
3926.50,0.0389
3926.00,0.0388
3925.50,0.0388
3925.00,0.0388
3924.50,0.0388
3924.00,0.0388
3923.50,0.0388
3923.00,0.0388
3922.50,0.0389
3922.00,0.0389
3921.50,0.0389
3921.00,0.0389
3920.50,0.0388
3920.00,0.0388
3919.50,0.0389
3919.00,0.0389
3918.50,0.0388
3918.00,0.0388
3917.50,0.0388
3917.00,0.0389
3916.50,0.0388
3916.00,0.0388
3915.50,0.0388
3915.00,0.0389
3914.50,0.0389
3914.00,0.0390
3913.50,0.0390
3913.00,0.0390
3912.50,0.0390
3912.00,0.0390
3911.50,0.0390
3911.00,0.0390
3910.50,0.0390
3910.00,0.0390
3909.50,0.0390
3909.00,0.0390
3908.50,0.0390
3908.00,0.0390
3907.50,0.0390
3907.00,0.0389
3906.50,0.0389
3906.00,0.0388
3905.50,0.0387
3905.00,0.0386
3904.50,0.0386
3904.00,0.0388
3903.50,0.0389
3903.00,0.0388
3902.50,0.0386
3902.00,0.0387
3901.50,0.0388
3901.00,0.0389
3900.50,0.0387
3900.00,0.0385
3899.50,0.0386
3899.00,0.0388
3898.50,0.0388
3898.00,0.0388
3897.50,0.0388
3897.00,0.0390
3896.50,0.0391
3896.00,0.0391
3895.50,0.0390
3895.00,0.0390
3894.50,0.0390
3894.00,0.0390
3893.50,0.0390
3893.00,0.0389
3892.50,0.0388
3892.00,0.0387
3891.50,0.0388
3891.00,0.0389
3890.50,0.0389
3890.00,0.0390
3889.50,0.0390
3889.00,0.0390
3888.50,0.0391
3888.00,0.0391
3887.50,0.0391
3887.00,0.0389
3886.50,0.0388
3886.00,0.0387
3885.50,0.0388
3885.00,0.0388
3884.50,0.0388
3884.00,0.0388
3883.50,0.0389
3883.00,0.0390
3882.50,0.0390
3882.00,0.0389
3881.50,0.0389
3881.00,0.0389
3880.50,0.0389
3880.00,0.0389
3879.50,0.0389
3879.00,0.0389
3878.50,0.0390
3878.00,0.0391
3877.50,0.0391
3877.00,0.0392
3876.50,0.0392
3876.00,0.0391
3875.50,0.0391
3875.00,0.0390
3874.50,0.0390
3874.00,0.0390
3873.50,0.0389
3873.00,0.0389
3872.50,0.0389
3872.00,0.0389
3871.50,0.0390
3871.00,0.0390
3870.50,0.0390
3870.00,0.0390
3869.50,0.0390
3869.00,0.0390
3868.50,0.0390
3868.00,0.0390
3867.50,0.0391
3867.00,0.0391
3866.50,0.0391
3866.00,0.0390
3865.50,0.0390
3865.00,0.0391
3864.50,0.0392
3864.00,0.0391
3863.50,0.0390
3863.00,0.0390
3862.50,0.0390
3862.00,0.0391
3861.50,0.0392
3861.00,0.0393
3860.50,0.0393
3860.00,0.0393
3859.50,0.0394
3859.00,0.0394
3858.50,0.0394
3858.00,0.0394
3857.50,0.0393
3857.00,0.0393
3856.50,0.0393
3856.00,0.0392
3855.50,0.0389
3855.00,0.0388
3854.50,0.0393
3854.00,0.0399
3853.50,0.0398
3853.00,0.0394
3852.50,0.0392
3852.00,0.0393
3851.50,0.0396
3851.00,0.0397
3850.50,0.0397
3850.00,0.0396
3849.50,0.0397
3849.00,0.0398
3848.50,0.0398
3848.00,0.0398
3847.50,0.0399
3847.00,0.0399
3846.50,0.0399
3846.00,0.0399
3845.50,0.0400
3845.00,0.0400
3844.50,0.0400
3844.00,0.0400
3843.50,0.0401
3843.00,0.0402
3842.50,0.0401
3842.00,0.0401
3841.50,0.0401
3841.00,0.0402
3840.50,0.0403
3840.00,0.0402
3839.50,0.0401
3839.00,0.0400
3838.50,0.0400
3838.00,0.0401
3837.50,0.0404
3837.00,0.0405
3836.50,0.0404
3836.00,0.0402
3835.50,0.0403
3835.00,0.0405
3834.50,0.0407
3834.00,0.0407
3833.50,0.0406
3833.00,0.0406
3832.50,0.0407
3832.00,0.0408
3831.50,0.0408
3831.00,0.0408
3830.50,0.0408
3830.00,0.0408
3829.50,0.0408
3829.00,0.0409
3828.50,0.0410
3828.00,0.0410
3827.50,0.0409
3827.00,0.0409
3826.50,0.0409
3826.00,0.0410
3825.50,0.0410
3825.00,0.0409
3824.50,0.0410
3824.00,0.0410
3823.50,0.0410
3823.00,0.0410
3822.50,0.0409
3822.00,0.0410
3821.50,0.0410
3821.00,0.0409
3820.50,0.0408
3820.00,0.0407
3819.50,0.0408
3819.00,0.0409
3818.50,0.0410
3818.00,0.0411
3817.50,0.0410
3817.00,0.0409
3816.50,0.0409
3816.00,0.0411
3815.50,0.0412
3815.00,0.0412
3814.50,0.0412
3814.00,0.0411
3813.50,0.0412
3813.00,0.0413
3812.50,0.0414
3812.00,0.0414
3811.50,0.0414
3811.00,0.0415
3810.50,0.0415
3810.00,0.0415
3809.50,0.0415
3809.00,0.0415
3808.50,0.0414
3808.00,0.0414
3807.50,0.0414
3807.00,0.0416
3806.50,0.0417
3806.00,0.0417
3805.50,0.0416
3805.00,0.0416
3804.50,0.0416
3804.00,0.0417
3803.50,0.0417
3803.00,0.0417
3802.50,0.0416
3802.00,0.0415
3801.50,0.0416
3801.00,0.0417
3800.50,0.0418
3800.00,0.0418
3799.50,0.0417
3799.00,0.0418
3798.50,0.0419
3798.00,0.0420
3797.50,0.0420
3797.00,0.0420
3796.50,0.0420
3796.00,0.0421
3795.50,0.0421
3795.00,0.0421
3794.50,0.0422
3794.00,0.0423
3793.50,0.0424
3793.00,0.0424
3792.50,0.0425
3792.00,0.0425
3791.50,0.0426
3791.00,0.0426
3790.50,0.0426
3790.00,0.0427
3789.50,0.0428
3789.00,0.0428
3788.50,0.0429
3788.00,0.0430
3787.50,0.0430
3787.00,0.0431
3786.50,0.0432
3786.00,0.0432
3785.50,0.0433
3785.00,0.0433
3784.50,0.0433
3784.00,0.0434
3783.50,0.0435
3783.00,0.0436
3782.50,0.0436
3782.00,0.0437
3781.50,0.0438
3781.00,0.0438
3780.50,0.0437
3780.00,0.0437
3779.50,0.0438
3779.00,0.0438
3778.50,0.0439
3778.00,0.0440
3777.50,0.0441
3777.00,0.0442
3776.50,0.0443
3776.00,0.0444
3775.50,0.0445
3775.00,0.0445
3774.50,0.0446
3774.00,0.0446
3773.50,0.0447
3773.00,0.0447
3772.50,0.0447
3772.00,0.0448
3771.50,0.0448
3771.00,0.0448
3770.50,0.0448
3770.00,0.0449
3769.50,0.0449
3769.00,0.0449
3768.50,0.0449
3768.00,0.0450
3767.50,0.0450
3767.00,0.0451
3766.50,0.0451
3766.00,0.0451
3765.50,0.0451
3765.00,0.0451
3764.50,0.0451
3764.00,0.0451
3763.50,0.0452
3763.00,0.0453
3762.50,0.0453
3762.00,0.0453
3761.50,0.0453
3761.00,0.0453
3760.50,0.0453
3760.00,0.0453
3759.50,0.0452
3759.00,0.0452
3758.50,0.0451
3758.00,0.0451
3757.50,0.0451
3757.00,0.0452
3756.50,0.0453
3756.00,0.0452
3755.50,0.0452
3755.00,0.0452
3754.50,0.0452
3754.00,0.0452
3753.50,0.0451
3753.00,0.0449
3752.50,0.0450
3752.00,0.0451
3751.50,0.0451
3751.00,0.0449
3750.50,0.0446
3750.00,0.0445
3749.50,0.0448
3749.00,0.0450
3748.50,0.0449
3748.00,0.0447
3747.50,0.0446
3747.00,0.0446
3746.50,0.0446
3746.00,0.0444
3745.50,0.0442
3745.00,0.0443
3744.50,0.0443
3744.00,0.0442
3743.50,0.0442
3743.00,0.0442
3742.50,0.0442
3742.00,0.0442
3741.50,0.0442
3741.00,0.0442
3740.50,0.0441
3740.00,0.0440
3739.50,0.0439
3739.00,0.0439
3738.50,0.0439
3738.00,0.0438
3737.50,0.0437
3737.00,0.0436
3736.50,0.0436
3736.00,0.0436
3735.50,0.0434
3735.00,0.0433
3734.50,0.0434
3734.00,0.0436
3733.50,0.0437
3733.00,0.0438
3732.50,0.0440
3732.00,0.0443
3731.50,0.0444
3731.00,0.0444
3730.50,0.0443
3730.00,0.0444
3729.50,0.0445
3729.00,0.0446
3728.50,0.0446
3728.00,0.0446
3727.50,0.0446
3727.00,0.0447
3726.50,0.0447
3726.00,0.0448
3725.50,0.0448
3725.00,0.0449
3724.50,0.0450
3724.00,0.0451
3723.50,0.0452
3723.00,0.0452
3722.50,0.0453
3722.00,0.0454
3721.50,0.0455
3721.00,0.0456
3720.50,0.0457
3720.00,0.0458
3719.50,0.0459
3719.00,0.0459
3718.50,0.0460
3718.00,0.0461
3717.50,0.0462
3717.00,0.0463
3716.50,0.0464
3716.00,0.0465
3715.50,0.0465
3715.00,0.0466
3714.50,0.0467
3714.00,0.0467
3713.50,0.0467
3713.00,0.0468
3712.50,0.0470
3712.00,0.0471
3711.50,0.0471
3711.00,0.0471
3710.50,0.0471
3710.00,0.0472
3709.50,0.0474
3709.00,0.0476
3708.50,0.0477
3708.00,0.0478
3707.50,0.0479
3707.00,0.0480
3706.50,0.0482
3706.00,0.0483
3705.50,0.0483
3705.00,0.0483
3704.50,0.0484
3704.00,0.0485
3703.50,0.0486
3703.00,0.0486
3702.50,0.0486
3702.00,0.0486
3701.50,0.0486
3701.00,0.0486
3700.50,0.0486
3700.00,0.0486
3699.50,0.0487
3699.00,0.0487
3698.50,0.0487
3698.00,0.0486
3697.50,0.0486
3697.00,0.0485
3696.50,0.0485
3696.00,0.0484
3695.50,0.0484
3695.00,0.0483
3694.50,0.0483
3694.00,0.0482
3693.50,0.0482
3693.00,0.0481
3692.50,0.0480
3692.00,0.0479
3691.50,0.0478
3691.00,0.0476
3690.50,0.0475
3690.00,0.0473
3689.50,0.0470
3689.00,0.0470
3688.50,0.0471
3688.00,0.0472
3687.50,0.0472
3687.00,0.0471
3686.50,0.0471
3686.00,0.0471
3685.50,0.0471
3685.00,0.0471
3684.50,0.0470
3684.00,0.0470
3683.50,0.0470
3683.00,0.0469
3682.50,0.0469
3682.00,0.0469
3681.50,0.0469
3681.00,0.0468
3680.50,0.0467
