Created as New Dataset,Sample 015 By irlear Date Monday, July 06 2009
cm-1,A
4000.00,0.0403
3999.50,0.0402
3999.00,0.0402
3998.50,0.0402
3998.00,0.0402
3997.50,0.0402
3997.00,0.0402
3996.50,0.0402
3996.00,0.0402
3995.50,0.0402
3995.00,0.0402
3994.50,0.0402
3994.00,0.0402
3993.50,0.0402
3993.00,0.0402
3992.50,0.0402
3992.00,0.0402
3991.50,0.0402
3991.00,0.0402
3990.50,0.0402
3990.00,0.0401
3989.50,0.0401
3989.00,0.0401
3988.50,0.0401
3988.00,0.0401
3987.50,0.0401
3987.00,0.0401
3986.50,0.0401
3986.00,0.0401
3985.50,0.0400
3985.00,0.0400
3984.50,0.0400
3984.00,0.0400
3983.50,0.0400
3983.00,0.0400
3982.50,0.0400
3982.00,0.0401
3981.50,0.0401
3981.00,0.0400
3980.50,0.0400
3980.00,0.0400
3979.50,0.0400
3979.00,0.0400
3978.50,0.0400
3978.00,0.0400
3977.50,0.0400
3977.00,0.0400
3976.50,0.0400
3976.00,0.0400
3975.50,0.0400
3975.00,0.0399
3974.50,0.0399
3974.00,0.0399
3973.50,0.0399
3973.00,0.0399
3972.50,0.0399
3972.00,0.0399
3971.50,0.0399
3971.00,0.0399
3970.50,0.0399
3970.00,0.0399
3969.50,0.0399
3969.00,0.0399
3968.50,0.0398
3968.00,0.0398
3967.50,0.0398
3967.00,0.0399
3966.50,0.0399
3966.00,0.0399
3965.50,0.0399
3965.00,0.0399
3964.50,0.0398
3964.00,0.0398
3963.50,0.0398
3963.00,0.0398
3962.50,0.0398
3962.00,0.0398
3961.50,0.0398
3961.00,0.0398
3960.50,0.0398
3960.00,0.0398
3959.50,0.0398
3959.00,0.0398
3958.50,0.0398
3958.00,0.0398
3957.50,0.0398
3957.00,0.0398
3956.50,0.0398
3956.00,0.0397
3955.50,0.0397
3955.00,0.0398
3954.50,0.0398
3954.00,0.0398
3953.50,0.0398
3953.00,0.0397
3952.50,0.0397
3952.00,0.0397
3951.50,0.0397
3951.00,0.0397
3950.50,0.0397
3950.00,0.0397
3949.50,0.0397
3949.00,0.0396
3948.50,0.0396
3948.00,0.0396
3947.50,0.0396
3947.00,0.0396
3946.50,0.0396
3946.00,0.0396
3945.50,0.0396
3945.00,0.0397
3944.50,0.0397
3944.00,0.0396
3943.50,0.0396
3943.00,0.0395
3942.50,0.0395
3942.00,0.0395
3941.50,0.0395
3941.00,0.0396
3940.50,0.0396
3940.00,0.0397
3939.50,0.0397
3939.00,0.0396
3938.50,0.0396
3938.00,0.0396
3937.50,0.0396
3937.00,0.0396
3936.50,0.0396
3936.00,0.0396
3935.50,0.0396
3935.00,0.0396
3934.50,0.0396
3934.00,0.0396
3933.50,0.0396
3933.00,0.0395
3932.50,0.0395
3932.00,0.0395
3931.50,0.0394
3931.00,0.0394
3930.50,0.0394
3930.00,0.0395
3929.50,0.0395
3929.00,0.0396
3928.50,0.0395
3928.00,0.0395
3927.50,0.0396
3927.00,0.0396
3926.50,0.0396
3926.00,0.0395
3925.50,0.0395
3925.00,0.0395
3924.50,0.0394
3924.00,0.0394
3923.50,0.0394
3923.00,0.0394
3922.50,0.0395
3922.00,0.0395
3921.50,0.0395
3921.00,0.0395
3920.50,0.0395
3920.00,0.0395
3919.50,0.0395
3919.00,0.0395
3918.50,0.0395
3918.00,0.0394
3917.50,0.0395
3917.00,0.0395
3916.50,0.0395
3916.00,0.0394
3915.50,0.0394
3915.00,0.0395
3914.50,0.0396
3914.00,0.0396
3913.50,0.0396
3913.00,0.0396
3912.50,0.0396
3912.00,0.0396
3911.50,0.0396
3911.00,0.0396
3910.50,0.0396
3910.00,0.0396
3909.50,0.0396
3909.00,0.0396
3908.50,0.0396
3908.00,0.0397
3907.50,0.0396
3907.00,0.0396
3906.50,0.0396
3906.00,0.0395
3905.50,0.0394
3905.00,0.0393
3904.50,0.0393
3904.00,0.0395
3903.50,0.0396
3903.00,0.0395
3902.50,0.0393
3902.00,0.0393
3901.50,0.0395
3901.00,0.0395
3900.50,0.0394
3900.00,0.0392
3899.50,0.0393
3899.00,0.0395
3898.50,0.0395
3898.00,0.0394
3897.50,0.0395
3897.00,0.0396
3896.50,0.0397
3896.00,0.0397
3895.50,0.0397
3895.00,0.0397
3894.50,0.0397
3894.00,0.0396
3893.50,0.0396
3893.00,0.0396
3892.50,0.0395
3892.00,0.0394
3891.50,0.0394
3891.00,0.0395
3890.50,0.0396
3890.00,0.0397
3889.50,0.0397
3889.00,0.0397
3888.50,0.0397
3888.00,0.0398
3887.50,0.0397
3887.00,0.0396
3886.50,0.0394
3886.00,0.0394
3885.50,0.0394
3885.00,0.0395
3884.50,0.0395
3884.00,0.0395
3883.50,0.0395
3883.00,0.0396
3882.50,0.0397
3882.00,0.0396
3881.50,0.0395
3881.00,0.0395
3880.50,0.0395
3880.00,0.0395
3879.50,0.0395
3879.00,0.0396
3878.50,0.0396
3878.00,0.0397
3877.50,0.0398
3877.00,0.0398
3876.50,0.0398
3876.00,0.0398
3875.50,0.0397
3875.00,0.0397
3874.50,0.0397
3874.00,0.0397
3873.50,0.0396
3873.00,0.0396
3872.50,0.0396
3872.00,0.0396
3871.50,0.0397
3871.00,0.0396
3870.50,0.0396
3870.00,0.0396
3869.50,0.0397
3869.00,0.0397
3868.50,0.0397
3868.00,0.0397
3867.50,0.0397
3867.00,0.0398
3866.50,0.0398
3866.00,0.0397
3865.50,0.0397
3865.00,0.0398
3864.50,0.0398
3864.00,0.0398
3863.50,0.0397
3863.00,0.0397
3862.50,0.0397
3862.00,0.0398
3861.50,0.0399
3861.00,0.0399
3860.50,0.0400
3860.00,0.0400
3859.50,0.0400
3859.00,0.0401
3858.50,0.0401
3858.00,0.0400
3857.50,0.0400
3857.00,0.0400
3856.50,0.0400
3856.00,0.0399
3855.50,0.0396
3855.00,0.0396
3854.50,0.0401
3854.00,0.0408
3853.50,0.0407
3853.00,0.0403
3852.50,0.0399
3852.00,0.0400
3851.50,0.0403
3851.00,0.0405
3850.50,0.0404
3850.00,0.0403
3849.50,0.0404
3849.00,0.0405
3848.50,0.0405
3848.00,0.0405
3847.50,0.0405
3847.00,0.0406
3846.50,0.0406
3846.00,0.0406
