Created as New Dataset,Sample 006 By irlear Date Monday, July 06 2009
cm-1,A
4000.00,0.0388
3999.50,0.0388
3999.00,0.0388
3998.50,0.0388
3998.00,0.0388
3997.50,0.0388
3997.00,0.0387
3996.50,0.0387
3996.00,0.0387
3995.50,0.0387
3995.00,0.0387
3994.50,0.0387
3994.00,0.0387
3993.50,0.0387
3993.00,0.0387
3992.50,0.0387
3992.00,0.0387
3991.50,0.0387
3991.00,0.0387
3990.50,0.0386
3990.00,0.0386
3989.50,0.0386
3989.00,0.0386
3988.50,0.0386
3988.00,0.0386
3987.50,0.0386
3987.00,0.0386
3986.50,0.0386
3986.00,0.0386
3985.50,0.0385
3985.00,0.0385
3984.50,0.0385
3984.00,0.0385
3983.50,0.0385
3983.00,0.0385
3982.50,0.0386
3982.00,0.0386
3981.50,0.0386
3981.00,0.0386
3980.50,0.0386
3980.00,0.0385
3979.50,0.0385
3979.00,0.0385
3978.50,0.0385
3978.00,0.0385
3977.50,0.0385
3977.00,0.0385
3976.50,0.0385
3976.00,0.0385
3975.50,0.0384
3975.00,0.0384
3974.50,0.0384
3974.00,0.0384
3973.50,0.0384
3973.00,0.0384
3972.50,0.0384
3972.00,0.0384
3971.50,0.0384
3971.00,0.0384
3970.50,0.0384
3970.00,0.0384
3969.50,0.0384
3969.00,0.0384
3968.50,0.0384
3968.00,0.0384
3967.50,0.0384
3967.00,0.0384
3966.50,0.0384
3966.00,0.0384
3965.50,0.0384
3965.00,0.0384
3964.50,0.0384
3964.00,0.0384
3963.50,0.0383
3963.00,0.0383
3962.50,0.0383
3962.00,0.0383
3961.50,0.0383
3961.00,0.0383
3960.50,0.0383
3960.00,0.0383
3959.50,0.0383
3959.00,0.0383
3958.50,0.0383
3958.00,0.0383
3957.50,0.0383
3957.00,0.0383
3956.50,0.0383
3956.00,0.0383
3955.50,0.0383
3955.00,0.0383
3954.50,0.0383
3954.00,0.0383
3953.50,0.0383
3953.00,0.0383
3952.50,0.0383
3952.00,0.0383
3951.50,0.0383
3951.00,0.0382
3950.50,0.0382
3950.00,0.0382
3949.50,0.0382
3949.00,0.0382
3948.50,0.0382
3948.00,0.0382
3947.50,0.0381
3947.00,0.0381
3946.50,0.0381
3946.00,0.0381
3945.50,0.0382
3945.00,0.0382
3944.50,0.0382
3944.00,0.0382
3943.50,0.0382
3943.00,0.0381
3942.50,0.0381
3942.00,0.0381
3941.50,0.0381
3941.00,0.0381
3940.50,0.0382
3940.00,0.0382
3939.50,0.0382
3939.00,0.0382
3938.50,0.0382
3938.00,0.0382
3937.50,0.0382
3937.00,0.0382
3936.50,0.0381
3936.00,0.0381
3935.50,0.0381
3935.00,0.0381
3934.50,0.0381
3934.00,0.0381
3933.50,0.0381
3933.00,0.0381
3932.50,0.0380
3932.00,0.0380
3931.50,0.0380
3931.00,0.0380
3930.50,0.0380
3930.00,0.0380
3929.50,0.0381
3929.00,0.0381
3928.50,0.0381
3928.00,0.0381
3927.50,0.0381
3927.00,0.0381
3926.50,0.0381
3926.00,0.0381
3925.50,0.0381
3925.00,0.0381
3924.50,0.0380
3924.00,0.0380
3923.50,0.0379
3923.00,0.0380
3922.50,0.0380
3922.00,0.0381
3921.50,0.0381
3921.00,0.0381
3920.50,0.0381
3920.00,0.0381
3919.50,0.0381
3919.00,0.0381
3918.50,0.0380
3918.00,0.0380
3917.50,0.0380
3917.00,0.0380
3916.50,0.0380
3916.00,0.0380
3915.50,0.0380
3915.00,0.0380
3914.50,0.0381
3914.00,0.0381
3913.50,0.0381
3913.00,0.0381
3912.50,0.0381
3912.00,0.0381
3911.50,0.0382
3911.00,0.0382
3910.50,0.0382
3910.00,0.0382
3909.50,0.0382
3909.00,0.0382
3908.50,0.0382
3908.00,0.0382
3907.50,0.0382
3907.00,0.0382
3906.50,0.0381
3906.00,0.0380
3905.50,0.0380
3905.00,0.0378
3904.50,0.0378
3904.00,0.0380
3903.50,0.0381
3903.00,0.0381
3902.50,0.0379
3902.00,0.0379
3901.50,0.0380
3901.00,0.0380
3900.50,0.0379
3900.00,0.0379
3899.50,0.0379
3899.00,0.0380
3898.50,0.0381
3898.00,0.0380
3897.50,0.0381
3897.00,0.0382
3896.50,0.0382
3896.00,0.0382
3895.50,0.0382
3895.00,0.0383
3894.50,0.0382
3894.00,0.0382
