Created as New Dataset,Sample 013 By irlear Date Monday, July 06 2009
cm-1,A
4000.00,0.0390
3999.50,0.0390
3999.00,0.0390
3998.50,0.0390
3998.00,0.0390
3997.50,0.0390
3997.00,0.0390
3996.50,0.0390
3996.00,0.0389
3995.50,0.0389
3995.00,0.0389
3994.50,0.0389
3994.00,0.0389
3993.50,0.0389
3993.00,0.0389
3992.50,0.0389
3992.00,0.0389
3991.50,0.0389
3991.00,0.0389
3990.50,0.0389
3990.00,0.0389
3989.50,0.0388
3989.00,0.0388
3988.50,0.0388
3988.00,0.0389
3987.50,0.0389
3987.00,0.0388
3986.50,0.0388
3986.00,0.0388
3985.50,0.0388
3985.00,0.0388
3984.50,0.0387
3984.00,0.0387
3983.50,0.0387
3983.00,0.0388
3982.50,0.0388
3982.00,0.0388
3981.50,0.0388
3981.00,0.0388
3980.50,0.0388
3980.00,0.0388
3979.50,0.0387
3979.00,0.0387
3978.50,0.0387
3978.00,0.0387
3977.50,0.0387
3977.00,0.0387
3976.50,0.0387
3976.00,0.0387
3975.50,0.0387
3975.00,0.0387
3974.50,0.0387
3974.00,0.0387
3973.50,0.0387
3973.00,0.0387
3972.50,0.0387
3972.00,0.0387
3971.50,0.0387
3971.00,0.0387
3970.50,0.0386
3970.00,0.0386
3969.50,0.0386
3969.00,0.0386
3968.50,0.0386
3968.00,0.0386
3967.50,0.0386
3967.00,0.0386
3966.50,0.0386
3966.00,0.0386
3965.50,0.0386
3965.00,0.0386
3964.50,0.0386
3964.00,0.0386
3963.50,0.0386
3963.00,0.0386
3962.50,0.0385
3962.00,0.0385
3961.50,0.0385
3961.00,0.0385
3960.50,0.0385
3960.00,0.0385
3959.50,0.0385
3959.00,0.0385
3958.50,0.0385
3958.00,0.0385
3957.50,0.0385
3957.00,0.0385
3956.50,0.0385
3956.00,0.0385
3955.50,0.0385
3955.00,0.0385
3954.50,0.0385
3954.00,0.0385
3953.50,0.0385
3953.00,0.0385
3952.50,0.0385
3952.00,0.0385
3951.50,0.0384
3951.00,0.0384
3950.50,0.0384
3950.00,0.0384
3949.50,0.0384
3949.00,0.0384
3948.50,0.0384
3948.00,0.0384
3947.50,0.0384
3947.00,0.0384
3946.50,0.0384
3946.00,0.0384
3945.50,0.0384
3945.00,0.0384
3944.50,0.0384
3944.00,0.0384
3943.50,0.0383
3943.00,0.0383
3942.50,0.0383
3942.00,0.0383
3941.50,0.0383
3941.00,0.0383
3940.50,0.0384
3940.00,0.0384
3939.50,0.0384
3939.00,0.0384
3938.50,0.0384
3938.00,0.0384
3937.50,0.0384
3937.00,0.0384
3936.50,0.0384
3936.00,0.0383
3935.50,0.0383
3935.00,0.0383
3934.50,0.0383
3934.00,0.0383
3933.50,0.0383
3933.00,0.0383
3932.50,0.0382
3932.00,0.0382
3931.50,0.0382
3931.00,0.0382
3930.50,0.0382
3930.00,0.0382
3929.50,0.0383
3929.00,0.0383
3928.50,0.0383
3928.00,0.0383
3927.50,0.0383
3927.00,0.0384
3926.50,0.0383
3926.00,0.0383
3925.50,0.0382
3925.00,0.0382
3924.50,0.0382
3924.00,0.0382
3923.50,0.0382
3923.00,0.0382
3922.50,0.0383
3922.00,0.0383
3921.50,0.0383
3921.00,0.0383
3920.50,0.0383
3920.00,0.0383
3919.50,0.0383
3919.00,0.0383
3918.50,0.0382
3918.00,0.0382
3917.50,0.0382
3917.00,0.0383
3916.50,0.0382
3916.00,0.0382
3915.50,0.0382
3915.00,0.0382
3914.50,0.0383
3914.00,0.0383
3913.50,0.0383
3913.00,0.0383
3912.50,0.0383
3912.00,0.0384
3911.50,0.0384
3911.00,0.0384
3910.50,0.0384
3910.00,0.0384
3909.50,0.0384
3909.00,0.0384
3908.50,0.0384
3908.00,0.0384
3907.50,0.0384
3907.00,0.0383
3906.50,0.0383
3906.00,0.0382
3905.50,0.0381
3905.00,0.0380
3904.50,0.0380
3904.00,0.0382
3903.50,0.0383
3903.00,0.0382
3902.50,0.0381
3902.00,0.0381
3901.50,0.0382
3901.00,0.0383
3900.50,0.0381
3900.00,0.0380
3899.50,0.0380
3899.00,0.0382
3898.50,0.0382
3898.00,0.0382
3897.50,0.0382
3897.00,0.0383
3896.50,0.0384
3896.00,0.0384
3895.50,0.0384
3895.00,0.0384
3894.50,0.0384
3894.00,0.0384
3893.50,0.0384
3893.00,0.0383
3892.50,0.0382
3892.00,0.0381
3891.50,0.0381
3891.00,0.0382
3890.50,0.0383
3890.00,0.0384
3889.50,0.0384
3889.00,0.0384
3888.50,0.0385
3888.00,0.0385
3887.50,0.0385
3887.00,0.0383
3886.50,0.0382
3886.00,0.0381
3885.50,0.0382
3885.00,0.0382
3884.50,0.0382
3884.00,0.0382
3883.50,0.0383
3883.00,0.0384
3882.50,0.0384
3882.00,0.0383
3881.50,0.0382
3881.00,0.0382
3880.50,0.0382
3880.00,0.0382
3879.50,0.0383
3879.00,0.0383
3878.50,0.0384
3878.00,0.0385
3877.50,0.0385
3877.00,0.0386
3876.50,0.0386
3876.00,0.0385
3875.50,0.0385
3875.00,0.0384
3874.50,0.0384
3874.00,0.0384
3873.50,0.0384
3873.00,0.0383
3872.50,0.0383
3872.00,0.0383
3871.50,0.0384
3871.00,0.0384
3870.50,0.0384
3870.00,0.0383
3869.50,0.0384
3869.00,0.0384
3868.50,0.0384
3868.00,0.0384
3867.50,0.0385
3867.00,0.0385
3866.50,0.0385
3866.00,0.0384
3865.50,0.0384
3865.00,0.0385
3864.50,0.0385
3864.00,0.0385
3863.50,0.0384
3863.00,0.0384
3862.50,0.0384
3862.00,0.0385
3861.50,0.0386
3861.00,0.0386
3860.50,0.0387
3860.00,0.0387
3859.50,0.0388
3859.00,0.0388
3858.50,0.0388
3858.00,0.0388
3857.50,0.0387
3857.00,0.0387
3856.50,0.0387
3856.00,0.0386
3855.50,0.0383
3855.00,0.0382
3854.50,0.0387
3854.00,0.0392
3853.50,0.0392
3853.00,0.0388
3852.50,0.0386
3852.00,0.0387
3851.50,0.0390
3851.00,0.0391
3850.50,0.0391
3850.00,0.0390
3849.50,0.0391
3849.00,0.0392
3848.50,0.0392
3848.00,0.0392
3847.50,0.0393
3847.00,0.0393
3846.50,0.0393
3846.00,0.0393
3845.50,0.0393
3845.00,0.0394
3844.50,0.0394
3844.00,0.0394
3843.50,0.0395
3843.00,0.0395
3842.50,0.0395
3842.00,0.0395
3841.50,0.0395
3841.00,0.0396
3840.50,0.0396
3840.00,0.0396
3839.50,0.0395
3839.00,0.0394
3838.50,0.0394
3838.00,0.0395
3837.50,0.0397
3837.00,0.0398
3836.50,0.0397
3836.00,0.0396
3835.50,0.0396
3835.00,0.0399
3834.50,0.0400
3834.00,0.0401
3833.50,0.0400
3833.00,0.0400
3832.50,0.0401
3832.00,0.0402
3831.50,0.0402
3831.00,0.0402
3830.50,0.0402
3830.00,0.0402
3829.50,0.0402
3829.00,0.0403
3828.50,0.0404
3828.00,0.0403
3827.50,0.0403
3827.00,0.0403
3826.50,0.0403
3826.00,0.0403
3825.50,0.0403
3825.00,0.0403
3824.50,0.0403
3824.00,0.0404
3823.50,0.0404
3823.00,0.0403
3822.50,0.0403
3822.00,0.0404
3821.50,0.0404
3821.00,0.0402
3820.50,0.0401
3820.00,0.0401
3819.50,0.0402
3819.00,0.0402
3818.50,0.0404
3818.00,0.0404
3817.50,0.0404
3817.00,0.0403
3816.50,0.0403
3816.00,0.0405
3815.50,0.0406
3815.00,0.0406
3814.50,0.0405
3814.00,0.0405
3813.50,0.0406
3813.00,0.0407
3812.50,0.0408
3812.00,0.0408
3811.50,0.0408
3811.00,0.0409
3810.50,0.0409
3810.00,0.0409
3809.50,0.0409
3809.00,0.0409
3808.50,0.0408
3808.00,0.0407
3807.50,0.0408
3807.00,0.0410
3806.50,0.0411
3806.00,0.0411
3805.50,0.0410
3805.00,0.0410
3804.50,0.0410
3804.00,0.0411
3803.50,0.0411
3803.00,0.0411
3802.50,0.0410
3802.00,0.0409
3801.50,0.0410
3801.00,0.0411
3800.50,0.0412
3800.00,0.0412
3799.50,0.0411
3799.00,0.0412
3798.50,0.0413
3798.00,0.0414
3797.50,0.0414
3797.00,0.0414
3796.50,0.0414
3796.00,0.0415
3795.50,0.0415
3795.00,0.0415
3794.50,0.0416
3794.00,0.0417
3793.50,0.0418
3793.00,0.0418
3792.50,0.0419
3792.00,0.0419
