Created as New Dataset,Sample 016 By irlear Date Monday, July 06 2009
cm-1,A
4000.00,0.0374
3999.50,0.0374
3999.00,0.0374
3998.50,0.0374
3998.00,0.0374
3997.50,0.0373
3997.00,0.0373
3996.50,0.0373
3996.00,0.0373
3995.50,0.0373
3995.00,0.0373
3994.50,0.0373
3994.00,0.0373
3993.50,0.0373
3993.00,0.0373
3992.50,0.0373
3992.00,0.0373
3991.50,0.0373
3991.00,0.0373
3990.50,0.0373
3990.00,0.0373
3989.50,0.0372
3989.00,0.0372
3988.50,0.0372
3988.00,0.0372
3987.50,0.0372
3987.00,0.0372
3986.50,0.0372
3986.00,0.0372
3985.50,0.0372
3985.00,0.0372
3984.50,0.0372
3984.00,0.0372
3983.50,0.0372
3983.00,0.0372
3982.50,0.0372
3982.00,0.0372
3981.50,0.0372
3981.00,0.0372
3980.50,0.0371
3980.00,0.0371
3979.50,0.0371
3979.00,0.0371
3978.50,0.0371
3978.00,0.0371
3977.50,0.0371
3977.00,0.0371
3976.50,0.0371
3976.00,0.0371
3975.50,0.0371
3975.00,0.0371
3974.50,0.0370
3974.00,0.0370
3973.50,0.0370
3973.00,0.0370
3972.50,0.0370
3972.00,0.0370
3971.50,0.0370
3971.00,0.0370
3970.50,0.0370
3970.00,0.0370
3969.50,0.0370
3969.00,0.0370
3968.50,0.0370
3968.00,0.0370
3967.50,0.0370
3967.00,0.0370
3966.50,0.0370
3966.00,0.0370
3965.50,0.0370
3965.00,0.0370
3964.50,0.0370
3964.00,0.0370
3963.50,0.0370
3963.00,0.0370
3962.50,0.0370
3962.00,0.0369
3961.50,0.0369
3961.00,0.0369
3960.50,0.0369
3960.00,0.0369
3959.50,0.0369
3959.00,0.0369
3958.50,0.0369
3958.00,0.0369
3957.50,0.0369
3957.00,0.0369
3956.50,0.0369
3956.00,0.0369
3955.50,0.0369
3955.00,0.0369
3954.50,0.0369
3954.00,0.0369
3953.50,0.0369
3953.00,0.0369
3952.50,0.0369
3952.00,0.0369
3951.50,0.0368
3951.00,0.0368
3950.50,0.0368
3950.00,0.0368
3949.50,0.0368
3949.00,0.0368
3948.50,0.0368
