Created as New Dataset,Sample 023 By irlear Date Monday, April 27 2009
cm-1,%T
3912.25,96.69
3912.00,96.70
3911.75,96.70
3911.50,96.70
3911.25,96.70
3911.00,96.70
3910.75,96.71
3910.50,96.71
3910.25,96.71
3910.00,96.71
3909.75,96.71
3909.50,96.70
3909.25,96.70
3909.00,96.70
3908.75,96.69
3908.50,96.69
3908.25,96.69
3908.00,96.70
3907.75,96.70
3907.50,96.70
3907.25,96.70
3907.00,96.71
3906.75,96.71
3906.50,96.71
3906.25,96.71
3906.00,96.70
3905.75,96.69
3905.50,96.69
3905.25,96.68
3905.00,96.68
3904.75,96.67
3904.50,96.67
3904.25,96.67
3904.00,96.67
3903.75,96.68
3903.50,96.68
3903.25,96.68
3903.00,96.68
3902.75,96.69
3902.50,96.69
3902.25,96.69
3902.00,96.69
3901.75,96.69
3901.50,96.69
3901.25,96.70
3901.00,96.70
3900.75,96.70
3900.50,96.70
3900.25,96.69
3900.00,96.68
3899.75,96.67
3899.50,96.67
3899.25,96.68
3899.00,96.69
3898.75,96.68
3898.50,96.68
3898.25,96.68
3898.00,96.68
3897.75,96.69
3897.50,96.70
3897.25,96.70
3897.00,96.70
3896.75,96.70
3896.50,96.70
3896.25,96.69
3896.00,96.69
3895.75,96.68
3895.50,96.68
3895.25,96.68
3895.00,96.68
3894.75,96.68
3894.50,96.68
3894.25,96.68
3894.00,96.68
3893.75,96.68
3893.50,96.68
3893.25,96.68
3893.00,96.68
3892.75,96.69
3892.50,96.70
3892.25,96.70
3892.00,96.70
3891.75,96.70
3891.50,96.68
3891.25,96.67
3891.00,96.67
3890.75,96.68
3890.50,96.68
3890.25,96.68
3890.00,96.68
3889.75,96.68
3889.50,96.68
3889.25,96.69
3889.00,96.70
3888.75,96.71
3888.50,96.70
3888.25,96.70
3888.00,96.69
3887.75,96.69
3887.50,96.69
3887.25,96.69
3887.00,96.69
3886.75,96.71
3886.50,96.72
3886.25,96.73
3886.00,96.73
3885.75,96.74
3885.50,96.73
3885.25,96.73
3885.00,96.71
3884.75,96.70
3884.50,96.70
3884.25,96.70
3884.00,96.70
3883.75,96.70
3883.50,96.70
3883.25,96.70
3883.00,96.71
3882.75,96.71
3882.50,96.71
3882.25,96.70
3882.00,96.69
3881.75,96.68
3881.50,96.67
3881.25,96.67
3881.00,96.68
3880.75,96.69
3880.50,96.69
3880.25,96.68
3880.00,96.68
3879.75,96.68
3879.50,96.68
3879.25,96.68
3879.00,96.68
3878.75,96.69
3878.50,96.70
3878.25,96.71
3878.00,96.71
3877.75,96.71
3877.50,96.70
3877.25,96.70
3877.00,96.70
3876.75,96.70
3876.50,96.69
3876.25,96.69
3876.00,96.69
3875.75,96.69
3875.50,96.70
3875.25,96.70
3875.00,96.70
3874.75,96.69
3874.50,96.69
3874.25,96.69
3874.00,96.69
3873.75,96.69
3873.50,96.69
3873.25,96.70
3873.00,96.70
3872.75,96.70
3872.50,96.69
3872.25,96.67
3872.00,96.67
3871.75,96.67
3871.50,96.68
3871.25,96.69
3871.00,96.69
3870.75,96.70
3870.50,96.70
3870.25,96.70
3870.00,96.70
3869.75,96.69
3869.50,96.68
3869.25,96.68
3869.00,96.68
3868.75,96.69
3868.50,96.70
3868.25,96.71
3868.00,96.71
3867.75,96.71
3867.50,96.70
3867.25,96.69
3867.00,96.68
3866.75,96.68
3866.50,96.68
3866.25,96.67
3866.00,96.65
3865.75,96.64
3865.50,96.63
3865.25,96.64
3865.00,96.66
3864.75,96.69
3864.50,96.72
3864.25,96.73
3864.00,96.73
3863.75,96.72
3863.50,96.71
3863.25,96.69
3863.00,96.68
3862.75,96.67
3862.50,96.67
3862.25,96.67
3862.00,96.67
3861.75,96.67
3861.50,96.68
3861.25,96.68
3861.00,96.68
3860.75,96.68
3860.50,96.68
3860.25,96.68
3860.00,96.69
3859.75,96.69
3859.50,96.68
3859.25,96.68
3859.00,96.67
3858.75,96.67
3858.50,96.67
3858.25,96.68
3858.00,96.68
3857.75,96.68
3857.50,96.68
3857.25,96.68
3857.00,96.68
3856.75,96.68
3856.50,96.67
3856.25,96.67
3856.00,96.67
3855.75,96.66
3855.50,96.66
3855.25,96.66
3855.00,96.66
3854.75,96.68
3854.50,96.68
3854.25,96.67
3854.00,96.66
3853.75,96.67
3853.50,96.68
3853.25,96.69
3853.00,96.69
3852.75,96.70
3852.50,96.71
3852.25,96.72
3852.00,96.72
3851.75,96.71
3851.50,96.70
3851.25,96.69
3851.00,96.67
3850.75,96.65
3850.50,96.63
3850.25,96.61
3850.00,96.62
3849.75,96.63
3849.50,96.64
3849.25,96.65
3849.00,96.65
3848.75,96.65
3848.50,96.64
3848.25,96.63
3848.00,96.61
3847.75,96.61
3847.50,96.61
3847.25,96.62
3847.00,96.63
3846.75,96.63
3846.50,96.63
3846.25,96.62
3846.00,96.61
3845.75,96.61
3845.50,96.61
3845.25,96.61
3845.00,96.61
3844.75,96.61
3844.50,96.61
3844.25,96.62
3844.00,96.62
3843.75,96.61
3843.50,96.61
3843.25,96.61
3843.00,96.61
3842.75,96.61
3842.50,96.61
3842.25,96.61
3842.00,96.62
3841.75,96.62
3841.50,96.61
3841.25,96.59
3841.00,96.59
3840.75,96.59
3840.50,96.60
3840.25,96.60
3840.00,96.59
3839.75,96.59
3839.50,96.59
3839.25,96.59
3839.00,96.58
3838.75,96.57
3838.50,96.56
3838.25,96.56
3838.00,96.56
3837.75,96.57
3837.50,96.59
3837.25,96.60
3837.00,96.61
3836.75,96.61
3836.50,96.60
3836.25,96.59
3836.00,96.58
3835.75,96.57
3835.50,96.56
3835.25,96.56
3835.00,96.55
3834.75,96.54
3834.50,96.54
3834.25,96.55
3834.00,96.54
3833.75,96.54
3833.50,96.54
3833.25,96.55
3833.00,96.55
3832.75,96.56
3832.50,96.57
3832.25,96.58
3832.00,96.58
3831.75,96.58
3831.50,96.57
3831.25,96.57
3831.00,96.57
3830.75,96.57
3830.50,96.57
3830.25,96.57
3830.00,96.56
3829.75,96.56
