Created as New Dataset,Sample 039 By irlear Date Monday, April 27 2009
cm-1,%T
4000.00,102.79
3999.75,102.80
3999.50,102.80
3999.25,102.79
3999.00,102.78
3998.75,102.77
3998.50,102.76
3998.25,102.76
3998.00,102.76
3997.75,102.76
3997.50,102.76
3997.25,102.76
3997.00,102.75
3996.75,102.75
3996.50,102.75
3996.25,102.75
3996.00,102.76
3995.75,102.77
3995.50,102.77
3995.25,102.77
3995.00,102.76
3994.75,102.76
3994.50,102.76
3994.25,102.76
3994.00,102.77
3993.75,102.77
3993.50,102.77
3993.25,102.76
3993.00,102.76
3992.75,102.75
3992.50,102.75
3992.25,102.76
3992.00,102.76
3991.75,102.76
3991.50,102.75
3991.25,102.75
3991.00,102.75
3990.75,102.75
3990.50,102.75
3990.25,102.76
3990.00,102.76
3989.75,102.76
3989.50,102.76
3989.25,102.76
3989.00,102.76
3988.75,102.76
3988.50,102.76
3988.25,102.76
3988.00,102.77
3987.75,102.77
3987.50,102.78
3987.25,102.78
3987.00,102.77
3986.75,102.77
3986.50,102.76
3986.25,102.77
3986.00,102.77
3985.75,102.77
3985.50,102.76
3985.25,102.76
3985.00,102.75
3984.75,102.75
3984.50,102.75
3984.25,102.76
3984.00,102.77
3983.75,102.78
3983.50,102.80
3983.25,102.80
3983.00,102.79
3982.75,102.78
3982.50,102.77
3982.25,102.76
3982.00,102.75
3981.75,102.75
3981.50,102.75
3981.25,102.76
3981.00,102.76
3980.75,102.77
3980.50,102.78
3980.25,102.78
3980.00,102.79
3979.75,102.79
3979.50,102.78
3979.25,102.78
3979.00,102.76
3978.75,102.75
3978.50,102.74
3978.25,102.74
3978.00,102.75
3977.75,102.76
3977.50,102.77
3977.25,102.77
3977.00,102.76
3976.75,102.75
3976.50,102.75
3976.25,102.75
3976.00,102.76
3975.75,102.77
3975.50,102.78
3975.25,102.78
3975.00,102.78
3974.75,102.77
3974.50,102.76
3974.25,102.76
3974.00,102.76
3973.75,102.76
3973.50,102.77
3973.25,102.78
3973.00,102.78
3972.75,102.78
3972.50,102.77
3972.25,102.77
3972.00,102.77
3971.75,102.77
3971.50,102.77
3971.25,102.77
3971.00,102.77
3970.75,102.78
3970.50,102.77
3970.25,102.77
3970.00,102.77
3969.75,102.77
3969.50,102.78
3969.25,102.78
3969.00,102.78
3968.75,102.77
3968.50,102.77
3968.25,102.77
3968.00,102.77
3967.75,102.77
3967.50,102.76
3967.25,102.76
3967.00,102.77
3966.75,102.77
3966.50,102.77
3966.25,102.77
