Created as New Dataset,Sample 014 By irlear Date Monday, April 27 2009
cm-1,%T
4000.00,102.95
3999.75,102.96
3999.50,102.95
3999.25,102.94
3999.00,102.93
3998.75,102.93
3998.50,102.93
3998.25,102.93
3998.00,102.94
3997.75,102.94
3997.50,102.94
3997.25,102.93
3997.00,102.93
3996.75,102.93
3996.50,102.93
3996.25,102.93
3996.00,102.93
3995.75,102.93
3995.50,102.93
3995.25,102.93
3995.00,102.93
3994.75,102.93
3994.50,102.92
3994.25,102.92
3994.00,102.92
3993.75,102.93
3993.50,102.93
3993.25,102.93
3993.00,102.93
3992.75,102.93
3992.50,102.93
3992.25,102.94
3992.00,102.94
3991.75,102.94
3991.50,102.94
3991.25,102.93
3991.00,102.94
3990.75,102.95
3990.50,102.95
3990.25,102.96
3990.00,102.95
3989.75,102.94
3989.50,102.92
3989.25,102.91
3989.00,102.92
3988.75,102.92
3988.50,102.94
3988.25,102.94
3988.00,102.95
3987.75,102.96
3987.50,102.96
3987.25,102.96
3987.00,102.96
3986.75,102.95
3986.50,102.96
3986.25,102.96
3986.00,102.96
3985.75,102.96
3985.50,102.96
3985.25,102.94
3985.00,102.94
3984.75,102.94
3984.50,102.94
3984.25,102.95
3984.00,102.95
3983.75,102.95
3983.50,102.95
3983.25,102.96
3983.00,102.96
3982.75,102.96
3982.50,102.95
3982.25,102.94
3982.00,102.94
3981.75,102.95
3981.50,102.95
3981.25,102.96
3981.00,102.96
3980.75,102.95
3980.50,102.96
3980.25,102.96
3980.00,102.97
3979.75,102.97
3979.50,102.97
3979.25,102.96
3979.00,102.94
3978.75,102.93
3978.50,102.93
3978.25,102.93
3978.00,102.94
3977.75,102.94
3977.50,102.94
3977.25,102.95
3977.00,102.95
3976.75,102.95
3976.50,102.95
3976.25,102.96
3976.00,102.96
3975.75,102.97
3975.50,102.97
3975.25,102.97
3975.00,102.97
3974.75,102.97
3974.50,102.97
3974.25,102.96
3974.00,102.94
3973.75,102.94
3973.50,102.94
3973.25,102.95
3973.00,102.96
3972.75,102.96
3972.50,102.96
3972.25,102.96
3972.00,102.96
3971.75,102.96
3971.50,102.96
3971.25,102.96
3971.00,102.96
3970.75,102.96
3970.50,102.96
3970.25,102.96
3970.00,102.96
3969.75,102.96
3969.50,102.96
3969.25,102.96
3969.00,102.95
3968.75,102.95
3968.50,102.94
3968.25,102.95
3968.00,102.95
3967.75,102.95
3967.50,102.95
3967.25,102.95
3967.00,102.96
3966.75,102.97
3966.50,102.97
3966.25,102.97
3966.00,102.97
3965.75,102.97
3965.50,102.97
3965.25,102.96
3965.00,102.96
3964.75,102.96
3964.50,102.97
3964.25,102.97
3964.00,102.98
3963.75,102.97
3963.50,102.97
3963.25,102.96
3963.00,102.96
3962.75,102.97
3962.50,102.97
3962.25,102.98
3962.00,102.97
3961.75,102.97
3961.50,102.96
3961.25,102.95
3961.00,102.95
3960.75,102.96
3960.50,102.97
3960.25,102.97
3960.00,102.97
3959.75,102.96
3959.50,102.95
3959.25,102.95
3959.00,102.94
3958.75,102.95
3958.50,102.95
3958.25,102.96
3958.00,102.96
3957.75,102.97
3957.50,102.97
3957.25,102.97
3957.00,102.97
3956.75,102.97
3956.50,102.97
3956.25,102.96
3956.00,102.96
3955.75,102.96
3955.50,102.96
3955.25,102.96
3955.00,102.97
3954.75,102.97
3954.50,102.97
3954.25,102.97
3954.00,102.97
3953.75,102.97
3953.50,102.97
3953.25,102.97
3953.00,102.98
3952.75,102.98
3952.50,102.98
3952.25,102.97
3952.00,102.97
3951.75,102.96
3951.50,102.96
3951.25,102.96
3951.00,102.96
3950.75,102.97
3950.50,102.98
3950.25,102.98
3950.00,102.98
3949.75,102.97
3949.50,102.97
3949.25,102.96
3949.00,102.96
3948.75,102.95
3948.50,102.95
3948.25,102.96
3948.00,102.97
3947.75,102.98
3947.50,102.98
3947.25,102.98
3947.00,102.98
3946.75,102.97
3946.50,102.96
3946.25,102.95
3946.00,102.95
3945.75,102.96
3945.50,102.97
3945.25,102.98
3945.00,102.98
3944.75,102.97
3944.50,102.97
3944.25,102.96
3944.00,102.96
3943.75,102.96
3943.50,102.96
3943.25,102.97
3943.00,102.98
3942.75,102.98
3942.50,102.97
3942.25,102.98
3942.00,102.98
3941.75,102.98
3941.50,102.98
3941.25,102.98
3941.00,102.97
3940.75,102.97
3940.50,102.96
3940.25,102.96
3940.00,102.96
3939.75,102.96
3939.50,102.96
3939.25,102.96
3939.00,102.96
3938.75,102.96
3938.50,102.96
3938.25,102.96
3938.00,102.97
3937.75,102.97
3937.50,102.97
3937.25,102.97
3937.00,102.98
3936.75,102.98
3936.50,102.98
3936.25,102.98
3936.00,102.97
3935.75,102.97
3935.50,102.97
3935.25,102.98
3935.00,102.98
3934.75,102.97
3934.50,102.97
3934.25,102.96
3934.00,102.97
3933.75,102.97
3933.50,102.97
3933.25,102.97
3933.00,102.97
3932.75,102.97
3932.50,102.97
3932.25,102.97
3932.00,102.97
3931.75,102.97
3931.50,102.97
3931.25,102.97
3931.00,102.96
3930.75,102.96
3930.50,102.96
3930.25,102.96
3930.00,102.97
3929.75,102.97
3929.50,102.96
3929.25,102.96
3929.00,102.96
3928.75,102.97
3928.50,102.97
3928.25,102.97
3928.00,102.98
3927.75,102.98
3927.50,102.98
3927.25,102.98
3927.00,102.98
3926.75,102.97
3926.50,102.96
3926.25,102.97
3926.00,102.98
3925.75,102.99
3925.50,102.99
3925.25,102.98
3925.00,102.97
3924.75,102.97
