Created as New Dataset,Sample 012 By irlear Date Monday, April 27 2009
cm-1,%T
3912.25,102.99
3912.00,103.00
3911.75,103.00
3911.50,103.01
3911.25,103.01
3911.00,103.02
3910.75,103.02
3910.50,103.02
3910.25,103.02
3910.00,103.01
3909.75,103.00
3909.50,103.00
3909.25,103.00
3909.00,103.00
3908.75,103.00
3908.50,103.00
3908.25,102.99
3908.00,103.00
3907.75,103.01
3907.50,103.02
3907.25,103.02
3907.00,103.02
3906.75,103.01
3906.50,103.00
3906.25,102.98
3906.00,102.97
3905.75,102.97
3905.50,102.97
3905.25,102.98
3905.00,102.98
3904.75,102.97
3904.50,102.97
3904.25,102.97
3904.00,102.98
3903.75,102.99
3903.50,102.99
3903.25,102.99
3903.00,102.99
3902.75,102.99
3902.50,103.00
3902.25,103.00
3902.00,103.01
3901.75,103.01
3901.50,103.01
3901.25,103.01
3901.00,103.01
3900.75,103.01
3900.50,103.02
3900.25,103.02
3900.00,103.01
3899.75,103.00
3899.50,102.99
3899.25,103.00
3899.00,103.00
3898.75,103.01
3898.50,103.01
3898.25,103.01
3898.00,103.00
3897.75,103.01
3897.50,103.01
3897.25,103.01
3897.00,103.01
3896.75,103.01
3896.50,103.01
3896.25,103.01
3896.00,103.01
3895.75,103.01
3895.50,103.00
3895.25,103.00
3895.00,102.99
3894.75,102.99
3894.50,102.98
3894.25,102.98
3894.00,102.99
3893.75,102.99
3893.50,102.99
3893.25,102.99
3893.00,102.99
3892.75,103.00
3892.50,103.01
3892.25,103.02
3892.00,103.03
3891.75,103.03
3891.50,103.03
3891.25,103.02
3891.00,103.02
3890.75,103.01
3890.50,103.00
3890.25,102.99
3890.00,102.99
3889.75,102.98
3889.50,102.99
3889.25,103.00
3889.00,103.00
3888.75,103.00
3888.50,102.99
3888.25,102.98
3888.00,102.97
3887.75,102.96
3887.50,102.96
3887.25,102.97
3887.00,102.98
3886.75,103.00
3886.50,103.02
3886.25,103.03
3886.00,103.05
3885.75,103.05
3885.50,103.04
3885.25,103.03
3885.00,103.02
3884.75,103.00
3884.50,102.99
3884.25,102.98
3884.00,102.98
3883.75,102.98
3883.50,102.99
3883.25,102.99
3883.00,103.00
3882.75,102.99
3882.50,102.99
3882.25,102.99
3882.00,102.98
3881.75,102.97
3881.50,102.97
3881.25,102.97
3881.00,102.99
3880.75,102.99
3880.50,102.99
3880.25,102.98
3880.00,102.97
3879.75,102.97
3879.50,102.97
3879.25,102.97
3879.00,102.98
3878.75,102.99
3878.50,103.01
3878.25,103.01
3878.00,103.01
3877.75,103.01
3877.50,103.00
3877.25,103.00
3877.00,103.00
3876.75,103.00
3876.50,102.99
3876.25,102.98
3876.00,102.97
3875.75,102.97
3875.50,102.98
3875.25,102.98
3875.00,102.99
3874.75,102.99
3874.50,102.99
3874.25,103.00
3874.00,103.00
3873.75,103.00
3873.50,103.01
3873.25,103.02
3873.00,103.02
3872.75,103.02
3872.50,103.00
3872.25,102.99
3872.00,102.98
3871.75,102.98
3871.50,102.98
3871.25,102.99
3871.00,103.00
3870.75,103.01
3870.50,103.01
3870.25,103.01
3870.00,103.02
3869.75,103.03
3869.50,103.04
3869.25,103.04
3869.00,103.03
3868.75,103.03
3868.50,103.02
3868.25,103.02
3868.00,103.01
3867.75,103.01
3867.50,102.99
3867.25,102.98
3867.00,102.98
3866.75,102.98
3866.50,102.99
3866.25,102.98
3866.00,102.97
3865.75,102.96
3865.50,102.96
3865.25,102.97
3865.00,102.99
3864.75,103.01
3864.50,103.02
3864.25,103.02
3864.00,103.01
3863.75,103.01
3863.50,103.00
3863.25,103.00
3863.00,103.00
3862.75,103.00
3862.50,103.01
3862.25,103.01
3862.00,103.01
3861.75,103.01
3861.50,103.01
3861.25,103.02
3861.00,103.01
3860.75,103.01
3860.50,103.01
3860.25,103.00
3860.00,103.00
3859.75,102.99
3859.50,102.98
3859.25,102.98
3859.00,102.98
3858.75,102.98
3858.50,102.98
3858.25,102.98
3858.00,102.99
3857.75,102.99
3857.50,102.98
3857.25,102.98
3857.00,102.98
3856.75,102.98
3856.50,102.98
3856.25,102.98
3856.00,102.98
3855.75,102.99
3855.50,102.99
3855.25,102.99
3855.00,103.00
3854.75,103.01
3854.50,103.01
3854.25,103.02
3854.00,103.02
3853.75,103.02
3853.50,103.03
3853.25,103.03
3853.00,103.04
3852.75,103.05
3852.50,103.05
3852.25,103.04
3852.00,103.02
3851.75,103.02
3851.50,103.02
3851.25,103.02
3851.00,103.01
3850.75,103.00
3850.50,102.98
3850.25,102.97
3850.00,102.96
3849.75,102.97
3849.50,102.99
3849.25,103.00
3849.00,103.00
3848.75,102.99
3848.50,102.98
3848.25,102.97
3848.00,102.97
3847.75,102.97
3847.50,102.98
3847.25,102.99
3847.00,102.99
3846.75,102.98
3846.50,102.97
3846.25,102.96
3846.00,102.95
3845.75,102.95
3845.50,102.95
3845.25,102.97
3845.00,102.98
3844.75,102.98
3844.50,102.99
3844.25,102.99
3844.00,102.99
3843.75,102.99
3843.50,102.99
3843.25,102.99
3843.00,102.99
3842.75,102.98
3842.50,102.97
3842.25,102.97
3842.00,102.97
3841.75,102.98
3841.50,102.97
3841.25,102.96
3841.00,102.96
3840.75,102.97
3840.50,102.97
3840.25,102.97
3840.00,102.97
3839.75,102.97
3839.50,102.97
3839.25,102.98
3839.00,102.97
3838.75,102.97
3838.50,102.97
3838.25,102.97
3838.00,102.98
3837.75,102.98
3837.50,102.99
3837.25,103.00
3837.00,103.01
3836.75,103.01
3836.50,103.01
3836.25,102.99
3836.00,102.98
3835.75,102.97
3835.50,102.96
3835.25,102.95
3835.00,102.94
3834.75,102.93
3834.50,102.93
3834.25,102.93
3834.00,102.93
3833.75,102.93
3833.50,102.94
3833.25,102.94
3833.00,102.94
3832.75,102.94
3832.50,102.95
3832.25,102.96
3832.00,102.97
3831.75,102.98
3831.50,102.97
3831.25,102.97
3831.00,102.96
3830.75,102.95
3830.50,102.95
3830.25,102.94
3830.00,102.94
3829.75,102.94
3829.50,102.94
3829.25,102.94
3829.00,102.95
3828.75,102.95
3828.50,102.96
3828.25,102.95
3828.00,102.94
3827.75,102.93
3827.50,102.93
3827.25,102.93
3827.00,102.94
3826.75,102.94
3826.50,102.95
3826.25,102.95
3826.00,102.95
3825.75,102.93
