cm-1,CB-5e-5_0,CB-5e-5_5,CB-5e-5_10,CB-5e-5_20,CB-5e-5_30,CB-5e-5_40,CB-5e-5_50,CB-5e-5_60,CB-5e-5_120
1436.731,-0.005323608369308839,-0.02331545988361325,-0.021841987071088673,0.01914695421887291,0.0007568740465814648,0.025871402399384603,0.05050541442508824,-0.0017470507178325514,0.04989519617258456
1437.696,-0.004153995972625629,-0.0219074596837257,-0.020466573189726306,0.0202625078199923,0.0019837553005563452,0.027018115846024718,0.05171731537001813,-0.0005930602724611732,0.05101304024374354
1438.66,-0.00283527596013831,-0.02030136803229437,-0.018927310679284406,0.021518741797829203,0.0033484539520970617,0.028309769772993418,0.05304844954436146,0.0007122529406977077,0.05227277740281673
1439.624,-0.001449698812097897,-0.018620657234436313,-0.017312859302058076,0.022848728507816527,0.004770605535922691,0.02967479233153341,0.05441778917978151,0.0020982350454785874,0.053602414696644125
1440.588,-9.124494876553139e-05,-0.016996906540794405,-0.01572549151475314,0.02417119369271202,0.006159921898448518,0.03103296049637559,0.055750236402121935,0.0034753339687415685,0.05492183206058979
1441.553,0.0011418429791435192,-0.01554851260363477,-0.014274888766606342,0.025394277245144203,0.007417792915898283,0.032289643705983105,0.05696815195400625,0.004742610701964746,0.05614030581676168
1442.517,0.002152308622176116,-0.014376177785423693,-0.013074702876057505,0.026414558195100437,0.008438574832785683,0.03334026254583052,0.05798686541781545,0.005795181966840282,0.057162124403400544
1443.481,0.0028505746907055464,-0.013567104621947532,-0.01223819571457119,0.02712920754445033,0.00912571190291311,0.034079938137590075,0.05871442107736601,0.0065342352307308635,0.0578949596485032
1444.445,0.0031606255374591087,-0.013194537603652549,-0.011863775718825183,0.027447932170216523,0.009409111548893005,0.03442219198989951,0.05906377655736676,0.006880885097917701,0.05826350496976711
1445.41,0.0030343789759089204,-0.013312123561366082,-0.01201351535734356,0.02731564386547647,0.009258306306634871,0.03431847769302526,0.05897131256453921,0.0067868742850197995,0.058222764771467254
1446.374,0.002465142247490636,-0.013933609054892776,-0.012694327326506799,0.02672301036761622,0.00868241900538639,0.03376470257500213,0.05841631682563888,0.006245206000416868,0.05776858829709878
1447.338,0.0014917333518773477,-0.015023852237757686,-0.013849421166819973,0.02570784823334747,0.007723407695694996,0.03279866562243554,0.05743119197672307,0.005292064632145136,0.05693494896544939
1448.302,0.000193232515263304,-0.016496249783191575,-0.01537237680374898,0.02434516378233596,0.00644628124094006,0.03149017517502462,0.05609438204652133,0.004000950790215635,0.055790212177775696
1449.267,-0.00133028590929233,-0.01823011394562758,-0.017130966762939268,0.022730229665744815,0.004932065685622749,0.029931798821445726,0.05451389582189132,0.002467590187433186,0.05442621778178619
1450.231,-0.002980086120443234,-0.020097108252633115,-0.018998564626590747,0.020965909703579873,0.00327038760410752,0.028227883059933574,0.05280299428167907,0.0007924759583439015,0.05294812990237303
1451.195,-0.004673107461901633,-0.021996072123081762,-0.020873394234147923,0.019154440922089316,0.0015524056489530887,0.026478448800466993,0.051060706658697594,-0.0009324732620407664,0.05145298555295248
1452.159,-0.006349291231813999,-0.023869763472043417,-0.02269083073688474,0.017388797728658225,-0.00014325671250763755,0.024763785615826706,0.0493604789280101,-0.002636089127583232,0.05001431242018216
1453.124,-0.007967705927802729,-0.02569689275561551,-0.02441549530922321,0.015735037220968064,-0.0017626981838037138,0.023133171938374216,0.047745671322991554,-0.0042717606588131216,0.04866765353665415
1454.088,-0.009504997344982837,-0.027466815201846746,-0.026035441393828893,0.014217917752446104,-0.003280848394483574,0.02160237952836566,0.046229969192282644,-0.00581781152090686,0.047409974315680004
1455.052,-0.01095521245073659,-0.029153729575411513,-0.02755332772007889,0.012812611325914235,-0.004701955379540381,0.020164687087126484,0.044801783828399326,-0.007273178475922118,0.04621626557731026
1456.016,-0.012326593905611614,-0.030715902730646488,-0.028981916188983287,0.011464865459460096,-0.006049348511477705,0.01880003053990045,0.043431512352465215,-0.008651855107099477,0.045065913060247625
1456.981,-0.01363974836097703,-0.03212400867330176,-0.030342582984734,0.010118408002396688,-0.007355445172087825,0.017485284626396383,0.04208685801939053,-0.009972533823424454,0.043961836246168236
1457.945,-0.014918558397393932,-0.03338763474765134,-0.03166198630055207,0.008746147535643262,-0.008648693267841514,0.016200185629323165,0.04074213168045792,-0.011254009927877012,0.042927833968376856
1458.909,-0.016180706987490183,-0.03456236640193092,-0.03296366475385614,0.007355640406167067,-0.009947233997357184,0.014930858392506092,0.03938675271019407,-0.012509453851742378,0.04197846875494728
1459.873,-0.017429822310908543,-0.035718381586322644,-0.034259742150605794,0.005975823592446384,-0.011250858440881114,0.013674707562991613,0.03802549890905289,-0.013743015652795308,0.041090883540857354
1460.838,-0.018656675405839245,-0.03690516791612323,-0.0355452909790221,0.004637309005167446,-0.012546439473885144,0.012443129402146256,0.03667535518822261,-0.014953734987087929,0.04019408294972049
1461.802,-0.01984552067713361,-0.03812945768087799,-0.036804075265042265,0.0033604918167667542,-0.013811100383332218,0.011255632313004136,0.035357499741204716,-0.01613461506299997,0.03920005699151084
1462.766,-0.020978322901713035,-0.039357518937681725,-0.038013974380248776,0.002155491264242841,-0.015019735978811765,0.010134473110829672,0.03409538106384407,-0.017274268945149412,0.038056704952015664
1463.73,-0.022041767012539015,-0.040532039106425846,-0.039153718489624824,0.0010312287120796274,-0.016149225807573993,0.0090944020515755,0.032912485772733834,-0.018356816660398085,0.036783995806857095
1464.695,-0.02302461622023251,-0.04159856066173044,-0.04020161236145326,1.7791623239535178e-06,-0.017181080471410842,0.008141345191152208,0.03182815379417959,-0.019363085627786505,0.035468376908317986
1465.659,-0.02392024821631934,-0.04252465582149226,-0.0411394702867947,-0.0009156623429392546,-0.018105376282018564,0.007276021242685389,0.0308518178955669,-0.020272874326411047,0.03422031069988789
1466.623,-0.024725210946382116,-0.04331219270794115,-0.04195350232261325,-0.0017042315694416044,-0.018921695399889634,0.006496184227657558,0.029980034502632414,-0.021072737941001365,0.03312802342949458
1467.587,-0.025438553334203817,-0.043992330189967635,-0.042642467728532925,-0.0023538754417478706,-0.019638116055502888,0.005803727422774558,0.02920023223971365,-0.02175578257393161,0.032235289882126344
1468.552,-0.026056154049510602,-0.04460123229413471,-0.04321654057563678,-0.002865467988931217,-0.020262263819870695,0.0052026536608609075,0.02849880199966654,-0.022324203297082644,0.03154825247980426
1469.516,-0.02657463148797525,-0.045157439252383975,-0.04369121239376204,-0.003252046521150814,-0.02079734212921742,0.004697172072027147,0.027868555903616674,-0.022783727876143627,0.031043977420831256
1470.48,-0.026989230268512573,-0.045649671836157805,-0.04407655090481667,-0.0035341942489704515,-0.021241505525718157,0.0042882276309384165,0.02731167530549471,-0.023142862214652917,0.030667465437502546
1471.444,-0.0273000560662578,-0.04604328166523066,-0.044376597377453884,-0.0037347717336067288,-0.02159673874703366,0.003969864335303894,0.026834899106472822,-0.023414125081931116,0.030327745201748055
1472.409,-0.027514435690586612,-0.04630654590928413,-0.044591493610573775,-0.0038732339568596633,-0.021867568387828794,0.003729261807008197,0.026442941572424442,-0.02361219602118154,0.029923398733622014
1473.373,-0.02765121454061435,-0.046431921584220305,-0.04472751420550631,-0.003962534656387405,-0.022064718995463414,0.003553406680152215,0.026133629820696325,-0.02375384675349396,0.029386653597082802
1474.337,-0.027736388699606637,-0.04644753626625481,-0.04479876815281263,-0.004011539481673186,-0.022196164340539476,0.0034285901673403196,0.025895633517765155,-0.02385728951587998,0.02872472303956913
1475.301,-0.0277965530765954,-0.046399282316581594,-0.04482220042105616,-0.004030322401277502,-0.0222701915732896,0.0033453691766723104,0.02571406015796069,-0.0239372724475392,0.02801432978383815
1476.266,-0.027849461094298637,-0.046332452887377494,-0.04481489777770038,-0.0040312312522260965,-0.022297977900540118,0.0032969159334550243,0.025572733837086473,-0.024000998128080722,0.027357564999756164
1477.23,-0.02789771940605192,-0.046274082879591644,-0.04479288349845798,-0.004027857012497402,-0.022297560061032593,0.0032762063478359894,0.025456897589910665,-0.0240475405115548,0.026825877507697674
1478.194,-0.02793731235671665,-0.046233759637498026,-0.044774272392818275,-0.0040339891447597675,-0.022291605848050337,0.0032729155733859216,0.02535489917436874,-0.024073469798147586,0.026435605243350736
1479.158,-0.027968486521608375,-0.04620880434431422,-0.04477866815872175,-0.004062936569800674,-0.022304280313111973,0.003271744337181248,0.025257144868804506,-0.024082695959646867,0.026157155754457137
1480.123,-0.028002408240015975,-0.04620034492289598,-0.0448241501559327,-0.004127517219964117,-0.02235146135750352,0.0032507552520133695,0.025154231555303316,-0.02409123616118338,0.025942293064793526
1481.087,-0.028061093165111572,-0.04621835644099898,-0.04492177869865989,-0.004240423668842549,-0.022443490509036244,0.003186467028403894,0.02503589204565563,-0.024125225477338738,0.025748187645684917
1482.051,-0.028165958124300998,-0.046284128442525795,-0.04507619770088196,-0.004404500863658208,-0.02258095970701248,0.0030611314450012883,0.024890160660533102,-0.024213577120543773,0.0255460737081434
1483.015,-0.028329261433270504,-0.0464242376097654,-0.04528818705654955,-0.004614483736846812,-0.02276397341130912,0.0028690087789275294,0.0247067193840618,-0.024374194645826838,0.025322302588132374
1483.98,-0.02855463127166284,-0.046658880811353824,-0.04555405999425975,-0.004856586307927555,-0.022993088741269516,0.0026171064831571784,0.02447648277122958,-0.024611708282936653,0.025073898995484914
1484.944,-0.02884146881371173,-0.04699387389951613,-0.04586835725635823,-0.005118223951121793,-0.023272066252461424,0.002319888659342861,0.024196447754197936,-0.024916068718418602,0.024803252231214327
1485.908,-0.029187378756352043,-0.047411416841684755,-0.04622207461268786,-0.005394570354495604,-0.023604666500452568,0.0019903686733836875,0.02387093044880247,-0.025265531021452813,0.024509629808878566
1486.872,-0.029585210415433483,-0.047880667997272364,-0.04660308825728908,-0.005690148879666715,-0.023988626187910516,0.0016397597809891926,0.023509105248468026,-0.02563625808333295,0.024188846091666015
1487.837,-0.030014850290217998,-0.0483647231403419,-0.0469981399930014,-0.006013678924241578,-0.024408903092564327,0.0012763072188502458,0.023123522350663596,-0.02601123809698228,0.023838271104446702
1488.801,-0.030450795448071007,-0.04883006181352358,-0.04739797744159249,-0.006374384803020302,-0.02483962598490629,0.0009064694229704674,0.022728659168466815,-0.02638127919889965,0.0234613161412221
1489.765,-0.030863527301219336,-0.049256804376484546,-0.04779866568358427,-0.006770762210984531,-0.025253356737275513,0.0005375266911221022,0.022339632696399048,-0.026746792965062726,0.02307354130683943
1490.729,-0.031233355049465842,-0.049640580128158696,-0.04819892852887571,-0.007189836517350856,-0.02563010869322863,0.00017280307151103553,0.021966773657250322,-0.027106887647519895,0.022698312918799618
1491.694,-0.0315520008072178,-0.04999414869585188,-0.04859429931211328,-0.007604349158036491,-0.025965320438141818,-0.00018670322318829638,0.02161684213038632,-0.027457550380488954,0.02235715212637579
1492.658,-0.03182453698096609,-0.05033869388069894,-0.04897325687266287,-0.007984555287053288,-0.02626679164282223,-0.0005389824581246876,0.021287771124121304,-0.02779312199427703,0.022062253084812487
1493.622,-0.032063891162253354,-0.050686904814827245,-0.049318040898285447,-0.008310059731964753,-0.026546361093316463,-0.0008767210617700789,0.020968628454969787,-0.028112333462952995,0.021807093176744927
1494.586,-0.03228489309505635,-0.05102982861056914,-0.049615854038245887,-0.008579389527440402,-0.026810157102401568,-0.0011900833119056604,0.02064783812236385,-0.028418134414356762,0.02157332536081546
1495.551,-0.03250353494983928,-0.05134243947956235,-0.049861910579665415,-0.00880986159212915,-0.027057448450939377,-0.0014727172485464182,0.02031948717467788,-0.02871306290035059,0.02134118296718118
1496.515,-0.03272601633453543,-0.051599676385855324,-0.050065498350501364,-0.00902720929197017,-0.02728384782410085,-0.0017290682454691863,0.019990526295019066,-0.02899283167116716,0.02109711150863376
1497.479,-0.03295001239616983,-0.05179829655123775,-0.05024040729378964,-0.009253548000045955,-0.027488554362829907,-0.0019724092038684274,0.019675538787432542,-0.02924866043928299,0.020839178616178487
1498.443,-0.03316685777365392,-0.05195817961604249,-0.050399931056415756,-0.009497436933336005,-0.027681248015717575,-0.0022190509188444846,0.019389963554980908,-0.0294724891751355,0.020575019588965925
1499.408,-0.033371163035091175,-0.05211006147808913,-0.05055477545533817,-0.009753666739276724,-0.02788052264084879,-0.002476989073919613,0.019140624211610332,-0.02966592988463721,0.02031698554362104
1500.372,-0.03356859941273873,-0.05228474853037579,-0.05071529181026507,-0.010007069008932919,-0.02810152492037138,-0.0027430792991693267,0.018925881565143816,-0.029840575291158973,0.020076928808382105
1501.336,-0.03377096729669683,-0.05250878220760217,-0.0508919023403547,-0.010239821906462014,-0.02834798058989413,-0.0030074925271259853,0.018739657474046417,-0.030015254995678867,0.019859415215404463
1502.3,-0.03398661502264836,-0.05280532017590072,-0.051090952546387056,-0.010438250881384562,-0.028609722221400565,-0.0032593682038916843,0.018577343563412216,-0.030206157653318324,0.019662910031190528
1503.265,-0.0342098361332911,-0.053180248782674966,-0.051307054070157905,-0.01060090037930779,-0.028867215817913808,-0.0034971857188256955,0.01843474231528921,-0.030417639109840938,0.019475236540649123
1504.229,-0.03442516683383695,-0.05359962459948421,-0.05152039051537656,-0.010737865261917444,-0.029102807660240874,-0.0037215939101664067,0.01831082870511193,-0.030637352085916815,0.019288375761255312
1505.193,-0.034613092449314146,-0.05398336510356912,-0.05170363014404643,-0.010864505458463548,-0.029304867882088925,-0.003933238288776619,0.018205213054119943,-0.030842248326796818,0.019104776290543895
1506.157,-0.034760650163134954,-0.05423362298719205,-0.05183202904809794,-0.010990087069996728,-0.029465004873348483,-0.004123560844660807,0.018117077884044097,-0.031003620408038942,0.01894105161862636
1507.122,-0.034864282245746746,-0.05428363931632739,-0.05189509410892278,-0.011106023022037146,-0.029575384143253416,-0.00427763497096052,0.018044114771792727,-0.03110356477461482,0.01881839153186158
1508.086,-0.034920430967596915,-0.05413633964088229,-0.05189711474324939,-0.011189487575243635,-0.029629055627995202,-0.004378986831171927,0.017980406530101512,-0.031136868130807408,0.018751041147531795
1509.05,-0.03492437617264536,-0.05385425318417323,-0.051848796768036186,-0.011213566902100111,-0.029623769958224994,-0.004416958841307599,0.01792426737476773,-0.031106960276430545,0.018736649532961145
1510.014,-0.03486600827295544,-0.053516722269585454,-0.05175843541893975,-0.011162350887724834,-0.02956243111852009,-0.004389933896834947,0.017882944483607603,-0.031016036283365113,0.018762007515978264
1510.979,-0.03473461885482424,-0.0531820111621371,-0.05162702328826086,-0.011035334614924137,-0.029449893011159606,-0.004302137764742422,0.017870097791429593,-0.030864850707570158,0.01880825182668541
1511.943,-0.034527143339330206,-0.05287246683340801,-0.05145204344552253,-0.010843974480712894,-0.029286935603224245,-0.004158831025824329,0.017899632900086785,-0.030648876213291383,0.018861562887542854
1512.907,-0.03425351518918458,-0.05258833601652287,-0.051235516525051344,-0.010600273585550138,-0.029070773297997166,-0.003962582414029553,0.017975255993441946,-0.030372400050296122,0.018917922487211435
1513.871,-0.033936419333415936,-0.052321969984616044,-0.050987439349305226,-0.010317150845218594,-0.028804505071825862,-0.003714120624610437,0.01808958858887915,-0.03005167946970206,0.01898084656061292
1514.836,-0.03360540958484251,-0.052068257837247334,-0.050720715618194356,-0.010005798010479901,-0.028498994751906023,-0.003419211999449656,0.018229042757447834,-0.029715661981938184,0.019056505434013785
1515.8,-0.03328930003033597,-0.051829807896020694,-0.05044473950885118,-0.009676560660522861,-0.028177850270412898,-0.0030888701517218634,0.01838277949971393,-0.029395112891334816,0.01914984164688243
1516.764,-0.033006442918380605,-0.051616418990745594,-0.050162985094328434,-0.009338050245140114,-0.027864818839357576,-0.002742909603014672,0.018540341023726394,-0.029110988274754643,0.019260719166022473
1517.728,-0.03276486955925358,-0.051443529565510314,-0.04987793385537808,-0.008991300974031778,-0.02757466412133934,-0.0024027087414389974,0.018692112429635546,-0.028868398533920318,0.01938441868592881
1518.693,-0.03256507310358598,-0.05131727270084308,-0.049595647694979914,-0.008640192004120218,-0.027310136893116066,-0.002085846092191716,0.018830583930025763,-0.028658666275302773,0.019513029353027452
1519.657,-0.032405468424349396,-0.05121879093649908,-0.049329668408094635,-0.008302231774369184,-0.027066710560022883,-0.0018030224951428168,0.018951439409061424,-0.028467146253696823,0.01963756948832679
1520.621,-0.03228017293901624,-0.05110917093395438,-0.049096763714660506,-0.00800684476951291,-0.02684664841939222,-0.0015571860050574745,0.01906043509973625,-0.02828190276575024,0.01974849932792698
1521.585,-0.03218369154055475,-0.050953270846734074,-0.048908596574211746,-0.0077835494933492805,-0.02666060537866602,-0.0013485861751043008,0.01916484782933735,-0.028098717157691966,0.019840492648985228
1522.55,-0.03210302618733211,-0.050745979774397945,-0.04876832201227586,-0.007639783898469099,-0.026519897924506448,-0.0011790064785949658,0.019272170442725556,-0.02792359157919627,0.019912272832273984
1523.514,-0.03202989899375561,-0.05051591875941107,-0.04866948817889771,-0.007555117990560444,-0.026424769796626238,-0.0010493685985655257,0.01938112801265208,-0.02777062250749811,0.019971224038735098
1524.478,-0.031958709177658244,-0.050307041545559025,-0.048601885553269275,-0.007494865699512346,-0.026361362651359077,-0.0009582351087647945,0.01948527389701506,-0.02765431799581011,0.020023164303536733
1525.442,-0.031892309967691136,-0.050149132345751884,-0.04855292948300557,-0.007429397091525562,-0.026313311107993523,-0.0008990643887996129,0.019576204588633104,-0.027580748789802812,0.020065603172775972
1526.407,-0.03183461134385765,-0.0500510030573003,-0.048515884520351285,-0.007348934183980721,-0.02627309405539409,-0.0008617345621511605,0.01964442378554014,-0.0275433296738336,0.020086998752944746
1527.371,-0.03178850175985396,-0.05000024652879086,-0.048489687173555576,-0.007260197598834869,-0.026242731051180496,-0.0008359241097657414,0.019683205293480086,-0.027529507580583742,0.020076321891044416
1528.335,-0.03175433346613084,-0.04998265798175877,-0.048481108340098784,-0.0071783035122100535,-0.026228628967801475,-0.0008157003209816014,0.01968776284072161,-0.027530193540546515,0.02003137861577956
1529.299,-0.03173358591458143,-0.04998812135809138,-0.048494260188084184,-0.007116459861455026,-0.026229290547021722,-0.0007990434788207897,0.019658015950129403,-0.027545078871738665,0.01996471537349302
1530.264,-0.03173302231386023,-0.050013358631989135,-0.04852786652741076,-0.007083793460118714,-0.026233225202384265,-0.0007914004971101656,0.01960038161433442,-0.027582463689709742,0.019891742283712946
1531.228,-0.03176035694883873,-0.05005512702524169,-0.048571859636170535,-0.007084277484187124,-0.02623085744517495,-0.000803349102823204,0.019523021909112134,-0.02764965346806326,0.019825249954929545
1532.192,-0.03181580116978739,-0.05010613028687583,-0.04861631359135568,-0.007117097101775305,-0.026221734615927285,-0.0008449778987229056,0.019435827050827758,-0.027745996544834593,0.019766141787087996
1533.156,-0.03188787161201164,-0.05015998860323862,-0.04865683262706271,-0.007174083100908527,-0.02621891419925148,-0.0009200934024744678,0.019345277566692735,-0.02786110062658774,0.01970890669171965
1534.121,-0.03195719450072,-0.0502247384246774,-0.04869650086936907,-0.007239015452013763,-0.026238065176679783,-0.0010231222599789331,0.019254605249035415,-0.027977610926264565,0.019643938632341817
1535.085,-0.03200746064004258,-0.05032850732740781,-0.04874049397812885,-0.007289030111686873,-0.02628841483733673,-0.0011408015521685898,0.019165758491657914,-0.02807975036472132,0.01956159669216505
1536.049,-0.03203736670331159,-0.05050537973022751,-0.04879274687282016,-0.007304947190943699,-0.026364949107132017,-0.0012574427031768276,0.019078525512625233,-0.028158258482460577,0.019455086187431806
1537.013,-0.03205497922584928,-0.05076233465580655,-0.04885652092814558,-0.007282406990981014,-0.026453356982932847,-0.0013617625824069027,0.01899182622406879,-0.028215398947359485,0.019323106082699798
1537.978,-0.03207477570118165,-0.051056863511518266,-0.048935538365233046,-0.007239252240766653,-0.02653577582579246,-0.0014474059024982156,0.018903707996547746,-0.028260878092891274,0.01917526241445172
1538.942,-0.03210344888787301,-0.05130768535656908,-0.049029338337657206,-0.007207891659758783,-0.02660008828999259,-0.0015141796756670445,0.01880983353603299,-0.02830433365653288,0.01903222874050634
1539.906,-0.03213966023421051,-0.051439405597568925,-0.04913270973583893,-0.007215973817044957,-0.026643717698570157,-0.0015654678428797383,0.018708673776953722,-0.028348955352111203,0.018917967831610226
1540.87,-0.03217488527928591,-0.051427139436512476,-0.0492351239914449,-0.007273085174929709,-0.026673175383850778,-0.0016063879077805887,0.018601728135409844,-0.02838901541393709,0.018845573754922434
1541.835,-0.032202642614805314,-0.05130359663621693,-0.04932311020896445,-0.007367278347954679,-0.026701066170978175,-0.0016425697898534342,0.018493778647493995,-0.028418271606349316,0.018808858744023098
1542.799,-0.032223143591039186,-0.05113282206633621,-0.04938989749091725,-0.007477235383984603,-0.02673807978735324,-0.0016805251631112016,0.01839133972552723,-0.02843353421552099,0.01878838400395288
1543.763,-0.03224572284493251,-0.05096775760591281,-0.049432330811775796,-0.007586447231880432,-0.026787837508707855,-0.0017252384361749191,0.018295948906357773,-0.028441525649087286,0.01876249932830363
1544.727,-0.03227791853613141,-0.05083734152571494,-0.049455018635793734,-0.00768392410775799,-0.02684636985972054,-0.001779115301589992,0.01820783915011413,-0.02845023734061449,0.018722062588672622
1545.692,-0.03232300659382791,-0.050747037202075226,-0.04946568900302717,-0.007763537361542461,-0.026905180770404904,-0.0018420126822064175,0.01812309672663722,-0.028468140895642844,0.018673858004725364
1546.656,-0.03237665433747773,-0.05069525849347775,-0.04947458688400921,-0.007821292924122578,-0.026959743646096077,-0.001910154006739227,0.018040417059207364,-0.02849681402208671,0.018632046981007868
1547.62,-0.03243477566185212,-0.050681265200548414,-0.04949075195862198,-0.00785930796552419,-0.0270132967429774,-0.0019820053550453735,0.017959596837166938,-0.028531797980188085,0.0186059739517021
1548.584,-0.032496877416320034,-0.050701532564362946,-0.049519288987269545,-0.007886204382102557,-0.027074962890296532,-0.002057570054500431,0.017881504366449502,-0.02856647325630621,0.0185917218583585
1549.549,-0.032569405784130256,-0.050747565915913874,-0.04955885088040082,-0.007912070071168342,-0.02714885084321081,-0.002138754691312582,0.017807020659904724,-0.028597135666642123,0.018577985993555007
1550.513,-0.032656024169970634,-0.05080829751217898,-0.0495990508685826,-0.007941048835897134,-0.02722890192886111,-0.0022241817319911036,0.017739432573164033,-0.02862642615705249,0.018551633921795128
1551.477,-0.032752012417801075,-0.050877841005754765,-0.049628545039805926,-0.007969540094369973,-0.027299969465099584,-0.0023067971403032844,0.017683335774217258,-0.028662576247090572,0.018505623309143297
1552.441,-0.032842047633013766,-0.05095845224235274,-0.049639676253464715,-0.00798904730898313,-0.02734621037059919,-0.002372615956680233,0.017641818043676916,-0.028714777800257524,0.01844226323190727
1553.406,-0.032907707117034286,-0.05106458273356241,-0.04963166461560839,-0.007991954935581125,-0.027359790154593805,-0.0024103949790321806,0.01761141039344746,-0.02878714657632997,0.01836692525732863
1554.37,-0.03294004370841349,-0.05121928440274847,-0.04961376250446923,-0.007974425603492116,-0.027344782752281808,-0.0024188631498870098,0.017577008535923623,-0.028875086643557344,0.018287527215042707
1555.334,-0.03294441161400284,-0.05143785470364225,-0.04959958261445803,-0.007938057636798113,-0.02731264393016122,-0.0024109373412519596,0.017523270987732913,-0.028965839146632085,0.018210371976481687
1556.298,-0.032931413572370026,-0.051709402131167745,-0.04960022070950853,-0.007892778752182823,-0.027277789151241717,-0.0024073404482483967,0.01744489896486126,-0.029040402994585404,0.018137810474321423
1557.263,-0.032910137645144485,-0.05197707232387656,-0.04961567678962075,-0.00785780017831828,-0.02725331072009245,-0.0024252084551208614,0.01735545498242702,-0.02908519618015442,0.01807237501883296
1558.227,-0.03288273256007584,-0.05215119541473533,-0.04963513868866113,-0.0078540011117094,-0.027246729747848912,-0.002465276711872858,0.01727994201567807,-0.029093736381690927,0.01801607471568588
1559.191,-0.03284888129175839,-0.05215429720258868,-0.049641342390541035,-0.007892883217809097,-0.02725679271598851,-0.00251338058065409,0.017237941422325893,-0.029070448040954818,0.017974528782299787
1560.155,-0.03281333922127732,-0.05196988181567105,-0.049619859857174056,-0.007967614444658962,-0.027275142834360718,-0.0025516720188455814,0.01722775471125167,-0.029026409411344854,0.01795517718810736
1561.12,-0.03278427855909013,-0.05165825787917663,-0.04956750061330766,-0.008056082901364042,-0.02728858333851949,-0.002569899382280846,0.0172338243815092,-0.02897156691232123,0.017961326586189777
1562.084,-0.032763742357811175,-0.05131889408994825,-0.04948997206467137,-0.008133032281678488,-0.027284683503115904,-0.002570461708754112,0.017238127790428708,-0.02891123673359543,0.01798976101226344
1563.048,-0.032742818681036394,-0.051033177131547196,-0.04939961071557493,-0.008182246038216823,-0.027255887397055534,-0.0025616541455899763,0.017235827838614444,-0.028846893689087418,0.018029280399826566
1564.012,-0.032707628861006074,-0.05083445122339704,-0.049306555187376366,-0.008194391908365104,-0.027199200503867763,-0.0025474662161106103,0.017237699990919973,-0.028782344856590564,0.018066120979830253
1564.977,-0.03264827466005405,-0.05070815911114057,-0.049217930874806304,-0.008162839807042398,-0.027119567257724995,-0.002526666791350877,0.017260508905321093,-0.028724964305704686,0.01808811998930604
1565.941,-0.03256655255547915,-0.05062042786151557,-0.04913490761879066,-0.008084229423270172,-0.027030532622662872,-0.002493499511554839,0.017313572986958455,-0.028681817424046328,0.018093432260026132
1566.905,-0.0324735936615252,-0.05054083880500563,-0.04905365684902643,-0.007960472478009269,-0.02695016815738193,-0.002448466810435299,0.017393181816330594,-0.028651155013710416,0.018089836100398805
1567.869,-0.03238186764414889,-0.05045071071931213,-0.04896730131885816,-0.007807726321456945,-0.02689292414485079,-0.0023974681248981927,0.017488568399861355,-0.028620629795367062,0.018090415113491083
1568.833,-0.03229785591164408,-0.05033918734694834,-0.048868999231355445,-0.007651515388299824,-0.026860820142689163,-0.0023492078694646312,0.017588711605652552,-0.02857381302790787,0.018110091094536415
1569.798,-0.032219938111937324,-0.0502120140449608,-0.048755134714565426,-0.007514863902568997,-0.02684327088337305,-0.0023103175036684733,0.01768786367198788,-0.028502850469759103,0.018158187549532703
1570.762,-0.03214364066430403,-0.05008995164341345,-0.04863006808466655,-0.007402566836510503,-0.026824050266026828,-0.0022790767743341026,0.017783368853402245,-0.028415870746479617,0.018235304419756286
1571.726,-0.03206445476297456,-0.05000831822672743,-0.04850656124266891,-0.007297648525854592,-0.026789717786491727,-0.002249556298175349,0.017875659185043087,-0.02832950838716661,0.01833438890717957
1572.691,-0.03198058393065006,-0.0499921043356758,-0.048397305190132536,-0.007173567737152235,-0.02673585130997976,-0.002216868160463044,0.017965399662186347,-0.0282601921329285,0.018446361667951987
1573.655,-0.03189192249219531,-0.050029255294737576,-0.04831045336381388,-0.007014149709268458,-0.026666594411607233,-0.0021818774788483625,0.018059905232867445,-0.028209671181670344,0.018560664433216217
1574.619,-0.03179945674887241,-0.0500668644724595,-0.04824299253708554,-0.00682574943446835,-0.02658811022411016,-0.002148434026879064,0.018173598246860902,-0.028164226334136695,0.018670715289085968
1575.583,-0.031703327600861676,-0.05003253332053714,-0.048180778269661356,-0.006633271518055956,-0.02650321916416435,-0.0021179386296749413,0.01831696614558866,-0.028105679651314105,0.018770117187300796
1576.547,-0.031602266946540385,-0.049879100564563815,-0.04810378146690049,-0.006462783615974532,-0.026408857075381265,-0.0020861954666277706,0.018486722073419296,-0.02801828835205695,0.018855556498718166
1577.512,-0.0314947601089703,-0.049616153548813526,-0.04799548255693987,-0.006324989972729758,-0.026297398386748553,-0.002043904522987357,0.01866513988239204,-0.02789855404055509,0.018927919183129874
1578.476,-0.0313816877142783,-0.049297480094470575,-0.047846841859897356,-0.006212240222290739,-0.026162122846186825,-0.0019810537256290733,0.018829533491628088,-0.02775371359441578,0.018996148551190098
1579.44,-0.03126135896030078,-0.04898462249235268,-0.047659383713949156,-0.006106719493189975,-0.026000070757184444,-0.0018932076829028305,0.018966073540770963,-0.027595394035007995,0.019071057497995546
