Created as New Dataset,Sample 031 By irlear Date Monday, April 27 2009
cm-1,%T
4000.00,103.22
3999.75,103.22
3999.50,103.22
3999.25,103.20
3999.00,103.19
3998.75,103.18
3998.50,103.18
3998.25,103.18
3998.00,103.19
3997.75,103.19
3997.50,103.20
3997.25,103.19
3997.00,103.19
3996.75,103.19
3996.50,103.19
3996.25,103.19
3996.00,103.19
3995.75,103.20
3995.50,103.20
3995.25,103.20
3995.00,103.20
3994.75,103.20
3994.50,103.20
3994.25,103.20
3994.00,103.20
3993.75,103.21
3993.50,103.22
3993.25,103.22
3993.00,103.20
3992.75,103.19
3992.50,103.19
3992.25,103.19
3992.00,103.19
3991.75,103.19
3991.50,103.19
3991.25,103.19
3991.00,103.19
3990.75,103.19
3990.50,103.20
3990.25,103.20
3990.00,103.20
3989.75,103.19
3989.50,103.18
3989.25,103.18
3989.00,103.18
3988.75,103.18
3988.50,103.19
3988.25,103.19
3988.00,103.20
3987.75,103.21
3987.50,103.21
3987.25,103.21
3987.00,103.21
3986.75,103.21
3986.50,103.21
3986.25,103.21
3986.00,103.21
3985.75,103.20
3985.50,103.20
3985.25,103.19
3985.00,103.19
3984.75,103.18
3984.50,103.18
3984.25,103.18
3984.00,103.18
3983.75,103.20
3983.50,103.21
3983.25,103.23
3983.00,103.22
3982.75,103.21
3982.50,103.20
3982.25,103.20
3982.00,103.21
3981.75,103.21
3981.50,103.21
3981.25,103.21
3981.00,103.20
3980.75,103.20
3980.50,103.21
3980.25,103.22
3980.00,103.22
3979.75,103.23
3979.50,103.22
3979.25,103.22
3979.00,103.21
3978.75,103.21
3978.50,103.20
3978.25,103.20
3978.00,103.20
3977.75,103.20
3977.50,103.21
3977.25,103.22
3977.00,103.22
3976.75,103.22
3976.50,103.22
3976.25,103.21
3976.00,103.20
3975.75,103.20
3975.50,103.20
3975.25,103.20
3975.00,103.21
3974.75,103.21
3974.50,103.21
3974.25,103.20
3974.00,103.20
3973.75,103.20
3973.50,103.21
3973.25,103.22
3973.00,103.22
3972.75,103.22
3972.50,103.21
3972.25,103.21
3972.00,103.20
3971.75,103.20
3971.50,103.21
3971.25,103.21
3971.00,103.22
3970.75,103.23
3970.50,103.23
3970.25,103.23
3970.00,103.23
3969.75,103.23
3969.50,103.22
3969.25,103.21
3969.00,103.20
3968.75,103.20
3968.50,103.21
3968.25,103.21
3968.00,103.22
3967.75,103.22
3967.50,103.22
3967.25,103.21
3967.00,103.21
3966.75,103.21
3966.50,103.21
3966.25,103.21
3966.00,103.21
3965.75,103.21
3965.50,103.22
3965.25,103.22
3965.00,103.22
3964.75,103.23
3964.50,103.23
3964.25,103.24
3964.00,103.24
3963.75,103.24
3963.50,103.23
3963.25,103.22
3963.00,103.22
3962.75,103.22
3962.50,103.23
3962.25,103.23
3962.00,103.23
3961.75,103.22
3961.50,103.21
3961.25,103.20
3961.00,103.20
3960.75,103.21
3960.50,103.22
3960.25,103.22
3960.00,103.22
3959.75,103.21
3959.50,103.21
3959.25,103.21
3959.00,103.22
3958.75,103.23
3958.50,103.23
3958.25,103.22
3958.00,103.21
3957.75,103.21
3957.50,103.21
3957.25,103.22
3957.00,103.22
3956.75,103.23
3956.50,103.23
3956.25,103.22
3956.00,103.21
3955.75,103.21
3955.50,103.22
3955.25,103.23
3955.00,103.23
3954.75,103.23
3954.50,103.23
3954.25,103.23
3954.00,103.23
3953.75,103.23
3953.50,103.23
3953.25,103.24
3953.00,103.24
3952.75,103.24
3952.50,103.23
3952.25,103.22
3952.00,103.21
3951.75,103.21
3951.50,103.22
3951.25,103.22
3951.00,103.22
3950.75,103.22
3950.50,103.22
3950.25,103.21
3950.00,103.21
3949.75,103.21
3949.50,103.21
3949.25,103.22
3949.00,103.21
3948.75,103.21
3948.50,103.21
3948.25,103.21
3948.00,103.22
3947.75,103.23
3947.50,103.24
3947.25,103.24
3947.00,103.23
3946.75,103.23
3946.50,103.22
3946.25,103.21
3946.00,103.21
3945.75,103.21
3945.50,103.22
3945.25,103.23
3945.00,103.24
3944.75,103.23
3944.50,103.22
3944.25,103.21
3944.00,103.21
3943.75,103.21
3943.50,103.21
3943.25,103.21
3943.00,103.21
3942.75,103.21
3942.50,103.21
3942.25,103.22
3942.00,103.23
3941.75,103.24
3941.50,103.24
3941.25,103.24
3941.00,103.24
3940.75,103.23
3940.50,103.21
3940.25,103.20
3940.00,103.20
3939.75,103.20
3939.50,103.21
3939.25,103.21
3939.00,103.20
3938.75,103.19
3938.50,103.19
3938.25,103.20
3938.00,103.22
3937.75,103.22
3937.50,103.23
3937.25,103.23
3937.00,103.23
3936.75,103.22
3936.50,103.22
3936.25,103.22
3936.00,103.22
3935.75,103.22
3935.50,103.22
3935.25,103.22
3935.00,103.22
3934.75,103.21
3934.50,103.21
3934.25,103.21
3934.00,103.22
3933.75,103.22
3933.50,103.22
3933.25,103.22
3933.00,103.21
3932.75,103.21
3932.50,103.21
3932.25,103.21
3932.00,103.21
3931.75,103.22
3931.50,103.22
3931.25,103.23
3931.00,103.22
3930.75,103.22
3930.50,103.21
3930.25,103.20
3930.00,103.20
3929.75,103.20
3929.50,103.20
3929.25,103.20
3929.00,103.20
3928.75,103.20
3928.50,103.20
3928.25,103.21
3928.00,103.23
3927.75,103.23
3927.50,103.24
3927.25,103.23
